o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
O,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,2,HOUSEHOLD,SHIP,3,0,1996-11-21,1997-02-19,1996-12-23,1997-01-13,0,26
O,TAKE BACK RETURN,2,Manufacturer#1,5-LOW,2,HOUSEHOLD,MAIL,1,0.05,1996-11-21,1997-02-08,1997-03-04,1997-03-10,0,26
O,TAKE BACK RETURN,0,Manufacturer#2,5-LOW,2,HOUSEHOLD,SHIP,2,0.06,1996-11-21,1996-12-29,1997-03-04,1997-03-16,0,25
O,COLLECT COD,0,Manufacturer#2,5-LOW,2,HOUSEHOLD,REG AIR,4,0.01,1996-11-21,1997-02-02,1997-03-11,1997-03-12,0,27
O,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,SHIP,2,0,1997-10-17,1998-01-02,1998-01-09,1998-01-30,0,32
O,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,AIR,1,0.01,1997-10-17,1997-12-11,1997-10-26,1997-11-16,0,17
F,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,RAIL,1,0.05,1992-05-02,1992-06-25,1992-08-27,1992-09-05,1,48
F,NONE,2,Manufacturer#2,4-NOT SPECIFIED,0,HOUSEHOLD,FOB,2,0.01,1992-05-02,1992-07-29,1992-06-01,1992-06-25,1,47
O,COLLECT COD,2,Manufacturer#2,2-HIGH,0,FURNITURE,REG AIR,5,0.06,1995-12-01,1996-01-10,1996-02-25,1996-02-27,0,24
O,NONE,4,Manufacturer#4,2-HIGH,0,FURNITURE,FOB,1,0,1995-12-01,1996-02-15,1996-02-15,1996-02-20,0,9
O,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,0,FURNITURE,MAIL,2,0.03,1995-12-01,1996-02-20,1996-03-11,1996-03-18,0,11
O,TAKE BACK RETURN,4,Manufacturer#2,2-HIGH,0,FURNITURE,TRUCK,3,0.07,1995-12-01,1996-02-12,1995-12-22,1995-12-26,0,13
O,NONE,1,Manufacturer#3,2-HIGH,0,FURNITURE,AIR,4,0.01,1995-12-01,1996-01-10,1995-12-15,1996-01-07,0,26
O,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,3,BUILDING,MAIL,1,0.03,1997-02-10,1997-03-25,1997-05-05,1997-05-27,0,28
O,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,3,BUILDING,FOB,2,0.05,1997-02-10,1997-05-03,1997-03-02,1997-03-23,0,28
F,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,FOB,1,0.04,1992-11-02,1993-01-07,1993-01-08,1993-01-26,2,3
F,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,3,MACHINERY,TRUCK,2,0.06,1992-01-21,1992-02-23,1992-03-01,1992-03-20,1,14
F,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,3,MACHINERY,SHIP,1,0.06,1992-01-21,1992-04-02,1992-03-05,1992-03-10,2,45
O,NONE,1,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,SHIP,2,0.02,1996-07-17,1996-09-22,1996-09-22,1996-10-14,0,42
O,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,4,MACHINERY,MAIL,6,0.03,1996-07-17,1996-08-27,1996-07-18,1996-08-04,0,49
O,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,FOB,7,0.04,1996-07-17,1996-09-06,1996-08-07,1996-08-21,0,40
O,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,4,MACHINERY,RAIL,1,0.05,1996-07-17,1996-09-10,1996-09-29,1996-10-16,0,27
O,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,4,MACHINERY,FOB,4,0.02,1996-07-17,1996-08-30,1996-10-29,1996-10-30,0,39
O,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,4,MACHINERY,REG AIR,3,0.05,1996-07-17,1996-08-26,1996-09-07,1996-09-17,0,18
O,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,REG AIR,5,0.01,1996-07-17,1996-10-12,1996-08-19,1996-09-15,0,1
O,COLLECT COD,4,Manufacturer#2,3-MEDIUM,1,AUTOMOBILE,SHIP,1,0.08,1997-03-28,1997-05-27,1997-05-28,1997-06-10,0,33
O,NONE,1,Manufacturer#2,3-MEDIUM,1,AUTOMOBILE,REG AIR,3,0.08,1997-03-28,1997-06-18,1997-07-20,1997-08-16,0,26
O,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,1,AUTOMOBILE,RAIL,4,0.01,1997-03-28,1997-06-22,1997-04-08,1997-04-29,0,11
O,TAKE BACK RETURN,1,Manufacturer#5,3-MEDIUM,1,AUTOMOBILE,SHIP,2,0.08,1997-03-28,1997-05-12,1997-06-13,1997-07-10,0,34
O,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,2,AUTOMOBILE,RAIL,1,0,1997-05-21,1997-08-11,1997-08-18,1997-09-17,0,23
O,COLLECT COD,0,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,TRUCK,2,0.01,1997-05-21,1997-07-18,1997-08-11,1997-08-21,0,14
O,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,2,AUTOMOBILE,RAIL,3,0,1997-05-21,1997-07-04,1997-06-25,1997-06-26,0,35
F,COLLECT COD,1,Manufacturer#3,1-URGENT,1,BUILDING,SHIP,1,0.07,1993-05-22,1993-08-13,1993-09-05,1993-10-04,1,37
O,NONE,3,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,7,0.02,1995-06-11,1995-09-07,1995-09-10,1995-09-26,0,11
O,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,1,0,1995-06-11,1995-08-21,1995-08-28,1995-09-16,0,4
O,TAKE BACK RETURN,1,Manufacturer#4,4-NOT SPECIFIED,4,HOUSEHOLD,FOB,3,0.03,1995-06-11,1995-08-30,1995-09-23,1995-10-04,0,46
O,NONE,4,Manufacturer#1,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,4,0.03,1995-06-11,1995-08-17,1995-07-28,1995-08-08,0,1
O,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,TRUCK,5,0.06,1995-06-11,1995-08-27,1995-08-27,1995-09-09,0,13
O,NONE,2,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,2,0,1995-06-11,1995-07-17,1995-07-07,1995-07-08,0,9
O,NONE,3,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,6,0.03,1995-06-11,1995-07-25,1995-08-29,1995-09-03,0,44
F,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,1,MACHINERY,RAIL,3,0.06,1994-04-27,1994-06-17,1994-06-26,1994-07-03,1,9
F,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,1,MACHINERY,MAIL,5,0,1994-04-27,1994-07-03,1994-05-29,1994-06-03,1,29
F,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,1,MACHINERY,SHIP,2,0.05,1994-04-27,1994-07-14,1994-07-29,1994-08-08,2,20
F,NONE,2,Manufacturer#4,1-URGENT,1,MACHINERY,RAIL,7,0.07,1994-04-27,1994-06-14,1994-05-18,1994-06-05,2,5
F,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,1,MACHINERY,SHIP,6,0.08,1994-04-27,1994-06-25,1994-05-19,1994-05-26,2,27
F,COLLECT COD,2,Manufacturer#1,1-URGENT,1,MACHINERY,AIR,1,0.01,1994-04-27,1994-05-28,1994-07-12,1994-07-18,1,29
F,COLLECT COD,1,Manufacturer#2,1-URGENT,1,MACHINERY,FOB,4,0.02,1994-04-27,1994-06-24,1994-08-01,1994-08-08,1,24
O,COLLECT COD,3,Manufacturer#4,1-URGENT,0,MACHINERY,FOB,1,0.02,1995-05-25,1995-07-06,1995-08-11,1995-08-21,0,50
O,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,0,MACHINERY,SHIP,2,0.03,1995-05-25,1995-08-07,1995-07-04,1995-07-19,0,13
O,NONE,0,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,FOB,2,0.03,1997-07-05,1997-09-23,1997-10-05,1997-10-27,0,47
O,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,4,BUILDING,REG AIR,1,0.05,1997-07-05,1997-08-22,1997-08-12,1997-08-30,0,30
F,COLLECT COD,1,Manufacturer#3,1-URGENT,4,BUILDING,TRUCK,2,0.02,1993-06-04,1993-08-20,1993-06-23,1993-06-24,1,17
F,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,4,BUILDING,AIR,3,0.03,1993-06-04,1993-08-10,1993-09-27,1993-09-29,1,11
F,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,4,BUILDING,REG AIR,4,0.04,1993-06-04,1993-07-20,1993-07-06,1993-07-27,1,27
F,NONE,0,Manufacturer#1,1-URGENT,4,BUILDING,REG AIR,1,0.01,1993-06-04,1993-07-27,1993-08-07,1993-08-23,1,21
O,NONE,1,Manufacturer#5,2-HIGH,1,BUILDING,RAIL,6,0.07,1997-12-19,1998-01-30,1998-02-16,1998-03-07,0,43
O,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,1,BUILDING,REG AIR,5,0.08,1997-12-19,1998-02-01,1998-03-15,1998-03-26,0,36
O,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,1,BUILDING,FOB,2,0.08,1997-12-19,1998-01-23,1998-03-11,1998-03-13,0,50
O,COLLECT COD,0,Manufacturer#4,2-HIGH,1,BUILDING,TRUCK,3,0.01,1997-12-19,1998-01-26,1998-04-05,1998-04-29,0,43
O,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,1,BUILDING,SHIP,7,0,1997-12-19,1998-02-03,1998-04-14,1998-04-22,0,25
O,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,1,BUILDING,RAIL,1,0.02,1997-12-19,1998-03-14,1998-04-03,1998-04-12,0,13
O,NONE,3,Manufacturer#2,2-HIGH,1,BUILDING,FOB,4,0.08,1997-12-19,1998-03-06,1998-02-07,1998-02-26,0,32
F,NONE,1,Manufacturer#1,5-LOW,3,FURNITURE,RAIL,2,0.08,1993-08-18,1993-10-06,1993-10-01,1993-10-30,2,10
F,NONE,1,Manufacturer#1,5-LOW,3,FURNITURE,FOB,3,0.08,1993-08-18,1993-11-12,1993-11-04,1993-11-10,1,5
F,NONE,3,Manufacturer#3,5-LOW,3,FURNITURE,REG AIR,1,0.02,1993-08-18,1993-09-24,1993-08-26,1993-09-17,2,6
O,NONE,3,Manufacturer#1,3-MEDIUM,0,HOUSEHOLD,TRUCK,2,0.07,1996-02-15,1996-05-02,1996-02-25,1996-03-11,0,37
O,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,SHIP,3,0.03,1996-02-15,1996-04-03,1996-05-08,1996-06-07,0,34
O,COLLECT COD,4,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,RAIL,5,0.02,1996-02-15,1996-04-21,1996-02-17,1996-02-25,0,29
O,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,0,HOUSEHOLD,RAIL,4,0.01,1996-02-15,1996-03-29,1996-05-08,1996-05-13,0,21
O,TAKE BACK RETURN,4,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,FOB,1,0.03,1996-02-15,1996-03-27,1996-06-14,1996-06-16,0,19
F,NONE,3,Manufacturer#2,2-HIGH,0,BUILDING,SHIP,3,0.01,1995-04-05,1995-06-21,1995-04-30,1995-05-02,1,11
F,NONE,0,Manufacturer#2,2-HIGH,0,BUILDING,TRUCK,2,0.07,1995-04-05,1995-06-16,1995-06-11,1995-06-20,3,45
F,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,0,BUILDING,FOB,1,0.02,1995-04-05,1995-05-31,1995-06-01,1995-07-01,3,10
F,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,0,BUILDING,RAIL,4,0.01,1995-04-05,1995-05-21,1995-06-03,1995-06-14,1,15
F,NONE,2,Manufacturer#5,5-LOW,1,AUTOMOBILE,SHIP,3,0,1994-11-03,1994-12-26,1995-01-10,1995-02-07,2,24
F,COLLECT COD,1,Manufacturer#3,5-LOW,1,AUTOMOBILE,AIR,6,0.08,1994-11-03,1995-01-08,1994-12-05,1994-12-15,2,45
F,COLLECT COD,3,Manufacturer#5,5-LOW,1,AUTOMOBILE,MAIL,5,0.05,1994-11-03,1995-01-28,1995-01-19,1995-02-03,1,16
F,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,1,AUTOMOBILE,REG AIR,1,0.08,1994-11-03,1995-01-27,1994-11-07,1994-11-21,1,7
F,DELIVER IN PERSON,1,Manufacturer#4,5-LOW,1,AUTOMOBILE,AIR,2,0.08,1994-11-03,1994-12-12,1995-01-14,1995-01-23,2,32
F,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,1,AUTOMOBILE,REG AIR,4,0.04,1994-11-03,1994-12-03,1994-12-26,1995-01-04,2,17
F,COLLECT COD,3,Manufacturer#2,5-LOW,1,AUTOMOBILE,SHIP,7,0.06,1994-11-03,1995-01-20,1994-11-30,1994-12-23,2,24
O,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,0,FURNITURE,AIR,1,0.02,1997-08-30,1997-11-15,1997-12-12,1998-01-03,0,9
O,NONE,2,Manufacturer#3,5-LOW,0,FURNITURE,MAIL,5,0.06,1997-08-30,1997-10-30,1997-10-05,1997-10-15,0,15
O,NONE,1,Manufacturer#4,5-LOW,0,FURNITURE,REG AIR,6,0.03,1997-08-30,1997-11-26,1997-09-24,1997-10-08,0,9
O,NONE,2,Manufacturer#3,5-LOW,0,FURNITURE,SHIP,2,0.06,1997-08-30,1997-10-25,1997-10-29,1997-10-31,0,16
O,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,0,FURNITURE,TRUCK,7,0.04,1997-08-30,1997-10-16,1997-11-22,1997-11-29,0,41
O,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,0,FURNITURE,REG AIR,3,0,1997-08-30,1997-11-20,1997-11-22,1997-12-18,0,21
O,DELIVER IN PERSON,2,Manufacturer#1,5-LOW,0,FURNITURE,SHIP,4,0.05,1997-08-30,1997-11-14,1997-10-25,1997-10-27,0,21
F,TAKE BACK RETURN,3,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,REG AIR,6,0.02,1993-06-04,1993-08-08,1993-08-16,1993-09-08,1,36
F,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,TRUCK,5,0.01,1993-06-04,1993-08-01,1993-06-25,1993-07-18,2,16
F,NONE,0,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,RAIL,7,0.05,1993-06-04,1993-08-05,1993-06-20,1993-07-14,1,4
F,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,SHIP,4,0.06,1993-06-04,1993-07-22,1993-09-01,1993-09-25,2,16
F,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,SHIP,2,0.08,1993-06-04,1993-08-25,1993-07-30,1993-08-28,2,45
F,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,SHIP,3,0.01,1993-06-04,1993-08-04,1993-08-05,1993-08-21,1,36
F,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,AIR,1,0.07,1993-06-04,1993-08-28,1993-07-29,1993-08-27,1,50
F,COLLECT COD,1,Manufacturer#1,1-URGENT,3,BUILDING,FOB,5,0.03,1995-02-21,1995-03-26,1995-03-16,1995-04-06,1,17
F,NONE,3,Manufacturer#3,1-URGENT,3,BUILDING,AIR,4,0.02,1995-02-21,1995-05-15,1995-04-27,1995-05-12,1,32
F,NONE,0,Manufacturer#4,1-URGENT,3,BUILDING,AIR,2,0,1995-02-21,1995-04-30,1995-05-12,1995-06-08,2,47
F,COLLECT COD,0,Manufacturer#1,1-URGENT,3,BUILDING,MAIL,1,0.03,1995-02-21,1995-04-28,1995-03-10,1995-03-30,2,7
F,NONE,2,Manufacturer#3,1-URGENT,3,BUILDING,FOB,3,0.01,1995-02-21,1995-05-21,1995-03-12,1995-03-13,1,34
F,NONE,4,Manufacturer#4,5-LOW,4,BUILDING,TRUCK,6,0.03,1992-03-03,1992-06-01,1992-03-10,1992-03-30,2,25
F,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,4,BUILDING,REG AIR,5,0.07,1992-03-03,1992-04-09,1992-05-11,1992-05-16,2,34
F,COLLECT COD,3,Manufacturer#4,5-LOW,4,BUILDING,REG AIR,4,0.03,1992-03-03,1992-04-29,1992-04-12,1992-05-12,2,29
F,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,4,BUILDING,TRUCK,3,0,1992-03-03,1992-05-18,1992-04-28,1992-05-14,2,46
F,COLLECT COD,0,Manufacturer#2,5-LOW,4,BUILDING,TRUCK,1,0.02,1992-03-03,1992-05-15,1992-04-11,1992-04-22,1,45
F,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,4,BUILDING,AIR,2,0.08,1992-03-03,1992-04-23,1992-06-09,1992-07-01,2,43
O,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,3,BUILDING,TRUCK,2,0.03,1997-11-06,1998-01-10,1998-03-02,1998-03-12,0,6
O,COLLECT COD,0,Manufacturer#3,3-MEDIUM,3,BUILDING,FOB,6,0.02,1997-11-06,1998-01-01,1998-01-16,1998-02-07,0,33
O,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,3,BUILDING,REG AIR,4,0.01,1997-11-06,1997-12-23,1998-01-30,1998-02-12,0,43
O,NONE,2,Manufacturer#4,3-MEDIUM,3,BUILDING,FOB,3,0.03,1997-11-06,1998-01-11,1998-01-27,1998-02-24,0,35
O,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,3,BUILDING,FOB,1,0.03,1997-11-06,1998-01-13,1998-02-23,1998-02-26,0,24
O,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,3,BUILDING,REG AIR,5,0.01,1997-11-06,1997-12-19,1998-02-16,1998-02-19,0,6
F,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,TRUCK,1,0.02,1994-10-09,1995-01-02,1994-11-18,1994-11-26,1,49
O,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,1,FURNITURE,AIR,1,0,1995-07-20,1995-10-15,1995-09-26,1995-10-11,0,30
O,NONE,0,Manufacturer#2,2-HIGH,1,FURNITURE,MAIL,2,0,1997-04-21,1997-05-31,1997-04-23,1997-05-05,0,42
O,COLLECT COD,1,Manufacturer#1,2-HIGH,1,FURNITURE,TRUCK,1,0.02,1997-04-21,1997-05-29,1997-06-06,1997-06-29,0,9
F,COLLECT COD,0,Manufacturer#1,3-MEDIUM,1,FURNITURE,RAIL,4,0.03,1993-10-22,1994-01-10,1993-10-29,1993-11-08,1,45
F,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,1,FURNITURE,SHIP,2,0.08,1993-10-22,1993-12-11,1993-11-15,1993-11-18,2,16
F,DELIVER IN PERSON,4,Manufacturer#1,3-MEDIUM,1,FURNITURE,AIR,3,0,1993-10-22,1993-12-12,1993-12-19,1993-12-29,2,35
F,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,1,FURNITURE,MAIL,1,0.03,1993-10-22,1994-01-16,1993-11-19,1993-12-15,2,26
O,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,2,MACHINERY,TRUCK,2,0.01,1996-01-11,1996-02-10,1996-01-28,1996-02-05,0,44
O,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,2,MACHINERY,SHIP,5,0.08,1996-01-11,1996-04-02,1996-03-09,1996-03-13,0,3
O,COLLECT COD,4,Manufacturer#5,2-HIGH,2,MACHINERY,MAIL,6,0.05,1996-01-11,1996-02-22,1996-01-29,1996-02-08,0,23
O,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,2,MACHINERY,AIR,4,0.08,1996-01-11,1996-03-29,1996-04-18,1996-05-18,0,45
O,NONE,0,Manufacturer#2,2-HIGH,2,MACHINERY,RAIL,3,0,1996-01-11,1996-02-19,1996-03-13,1996-04-02,0,14
O,COLLECT COD,3,Manufacturer#2,2-HIGH,2,MACHINERY,REG AIR,1,0.04,1996-01-11,1996-02-22,1996-02-10,1996-03-02,0,13
F,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,RAIL,1,0,1995-01-31,1995-03-11,1995-04-13,1995-04-20,1,39
F,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,TRUCK,2,0.04,1995-01-31,1995-04-06,1995-02-05,1995-02-10,2,2
F,NONE,3,Manufacturer#4,5-LOW,0,AUTOMOBILE,AIR,2,0.04,1995-02-08,1995-04-19,1995-03-30,1995-04-08,1,3
F,COLLECT COD,0,Manufacturer#5,5-LOW,0,AUTOMOBILE,AIR,1,0.04,1995-02-08,1995-03-11,1995-04-21,1995-05-15,2,24
O,NONE,2,Manufacturer#1,2-HIGH,1,FURNITURE,TRUCK,1,0,1997-04-19,1997-06-16,1997-06-03,1997-06-08,0,44
O,COLLECT COD,3,Manufacturer#4,2-HIGH,1,FURNITURE,MAIL,3,0.06,1997-04-19,1997-07-10,1997-05-11,1997-05-15,0,12
O,COLLECT COD,4,Manufacturer#3,2-HIGH,1,FURNITURE,AIR,2,0.03,1997-04-19,1997-05-20,1997-07-07,1997-08-05,0,42
F,COLLECT COD,2,Manufacturer#2,2-HIGH,3,AUTOMOBILE,SHIP,1,0.07,1992-10-14,1992-12-19,1993-01-31,1993-02-21,1,49
F,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,3,AUTOMOBILE,REG AIR,2,0.08,1992-10-14,1992-11-18,1992-11-29,1992-12-19,1,27
F,COLLECT COD,0,Manufacturer#1,2-HIGH,4,BUILDING,TRUCK,2,0.08,1993-07-01,1993-08-03,1993-07-28,1993-08-05,2,13
F,NONE,2,Manufacturer#1,2-HIGH,4,BUILDING,REG AIR,1,0.08,1993-07-01,1993-08-15,1993-07-04,1993-07-27,1,14
F,COLLECT COD,4,Manufacturer#2,2-HIGH,2,FURNITURE,SHIP,5,0.01,1993-10-12,1994-01-08,1993-11-16,1993-11-27,1,13
F,NONE,3,Manufacturer#4,2-HIGH,2,FURNITURE,AIR,1,0.04,1993-10-12,1993-12-10,1994-01-04,1994-01-11,2,48
F,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,2,FURNITURE,SHIP,2,0.06,1993-10-12,1993-12-30,1993-12-06,1993-12-23,2,35
F,COLLECT COD,3,Manufacturer#3,2-HIGH,2,FURNITURE,AIR,4,0.05,1993-10-12,1993-12-13,1994-01-08,1994-01-16,2,33
F,COLLECT COD,4,Manufacturer#4,2-HIGH,2,FURNITURE,SHIP,6,0.06,1993-10-12,1993-12-20,1993-11-18,1993-12-06,1,24
F,COLLECT COD,2,Manufacturer#5,2-HIGH,2,FURNITURE,TRUCK,3,0.02,1993-10-12,1993-12-24,1994-01-21,1994-02-07,2,36
F,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,4,FURNITURE,RAIL,1,0.08,1995-02-25,1995-05-22,1995-04-01,1995-04-18,2,9
F,NONE,0,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,AIR,3,0.05,1994-10-01,1994-12-11,1994-10-17,1994-11-04,2,39
F,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,SHIP,1,0.03,1994-10-01,1994-12-10,1994-10-17,1994-10-26,2,19
F,NONE,2,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,RAIL,4,0.07,1994-10-01,1994-12-29,1994-11-27,1994-12-17,2,23
F,NONE,3,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,MAIL,2,0.05,1994-10-01,1994-11-14,1994-10-04,1994-10-25,1,48
F,COLLECT COD,2,Manufacturer#2,2-HIGH,2,FURNITURE,TRUCK,2,0.02,1994-01-21,1994-04-21,1994-02-23,1994-03-19,1,10
F,TAKE BACK RETURN,0,Manufacturer#4,2-HIGH,2,FURNITURE,MAIL,1,0.02,1994-01-21,1994-03-20,1994-04-23,1994-04-26,1,47
F,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,2,FURNITURE,FOB,3,0.02,1994-01-21,1994-03-27,1994-04-08,1994-04-24,2,20
F,COLLECT COD,0,Manufacturer#5,5-LOW,3,BUILDING,FOB,4,0.07,1993-07-16,1993-10-10,1993-07-26,1993-08-23,1,50
F,TAKE BACK RETURN,0,Manufacturer#2,5-LOW,3,BUILDING,RAIL,2,0.04,1993-07-16,1993-08-15,1993-10-09,1993-10-16,2,33
F,NONE,1,Manufacturer#1,5-LOW,3,BUILDING,MAIL,3,0.03,1993-07-16,1993-10-10,1993-09-24,1993-10-20,1,36
F,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,3,BUILDING,FOB,5,0.01,1993-07-16,1993-10-08,1993-08-13,1993-09-12,1,19
F,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,3,BUILDING,SHIP,1,0.08,1993-07-16,1993-10-03,1993-10-16,1993-10-29,1,45
F,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,2,FURNITURE,FOB,1,0.01,1994-07-04,1994-09-02,1994-09-05,1994-10-05,1,49
F,NONE,3,Manufacturer#2,5-LOW,2,FURNITURE,FOB,2,0.04,1994-07-04,1994-08-28,1994-09-12,1994-09-14,1,34
F,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,2,FURNITURE,SHIP,3,0.07,1994-07-04,1994-08-30,1994-07-17,1994-08-12,1,22
O,COLLECT COD,0,Manufacturer#4,5-LOW,1,FURNITURE,MAIL,4,0.07,1995-05-25,1995-08-22,1995-08-07,1995-08-27,0,46
O,NONE,2,Manufacturer#4,5-LOW,1,FURNITURE,AIR,1,0.04,1995-05-25,1995-07-31,1995-07-28,1995-08-17,0,3
O,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,1,FURNITURE,TRUCK,2,0.02,1995-05-25,1995-07-17,1995-08-18,1995-09-04,0,31
O,NONE,0,Manufacturer#2,5-LOW,1,FURNITURE,AIR,3,0.07,1995-05-25,1995-06-24,1995-07-27,1995-08-05,0,22
O,TAKE BACK RETURN,4,Manufacturer#3,5-LOW,2,MACHINERY,FOB,2,0.06,1998-06-10,1998-08-05,1998-08-22,1998-09-18,0,50
O,COLLECT COD,0,Manufacturer#3,5-LOW,2,MACHINERY,MAIL,1,0.03,1998-06-10,1998-07-10,1998-06-30,1998-07-13,0,12
O,DELIVER IN PERSON,1,Manufacturer#4,5-LOW,2,MACHINERY,AIR,3,0.03,1998-06-10,1998-07-18,1998-07-01,1998-07-07,0,39
F,COLLECT COD,2,Manufacturer#4,2-HIGH,0,AUTOMOBILE,RAIL,3,0.08,1994-10-15,1995-01-11,1994-10-18,1994-10-19,2,18
F,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,0,AUTOMOBILE,TRUCK,2,0.01,1994-10-15,1995-01-11,1995-01-06,1995-02-02,2,32
