o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
O,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,4,BUILDING,AIR,1,0.06,1997-08-04,1997-11-01,1997-11-05,1997-11-29,0,44939.0136
O,COLLECT COD,0,Manufacturer#3,3-MEDIUM,4,BUILDING,REG AIR,2,0,1997-08-04,1997-09-21,1997-09-30,1997-10-19,0,10067.5524
O,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,RAIL,3,0.08,1997-10-06,1998-01-01,1998-01-24,1998-02-09,0,45514.224
O,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,2,FURNITURE,SHIP,2,0.04,1997-10-06,1997-12-18,1997-10-19,1997-11-02,0,11158.4385
O,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,FOB,1,0.04,1997-10-06,1997-12-12,1997-11-30,1997-12-18,0,38255.164
O,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,FOB,4,0.04,1997-10-06,1997-11-18,1997-11-17,1997-12-02,0,73132.983
F,NONE,0,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,FOB,1,0.05,1992-03-03,1992-05-04,1992-04-04,1992-04-23,2,17944.29
O,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,FOB,1,0,1997-12-05,1998-01-20,1998-02-27,1998-03-05,0,37989.4452
O,NONE,0,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,SHIP,2,0.06,1997-12-05,1998-01-27,1997-12-08,1997-12-21,0,16095.9744
F,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,MAIL,4,0.08,1994-10-31,1995-01-15,1995-01-10,1995-01-29,2,2462.427
F,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,FOB,3,0.04,1994-10-31,1994-12-29,1994-12-09,1994-12-19,2,14740.3916
F,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,TRUCK,5,0,1994-10-31,1994-12-24,1994-11-30,1994-12-12,1,13618.8679
F,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,REG AIR,1,0.01,1994-10-31,1994-12-15,1994-12-19,1994-12-27,1,6105.4266
F,NONE,2,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,REG AIR,6,0.08,1994-10-31,1995-01-25,1995-02-09,1995-02-25,1,33391.721
F,NONE,3,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,REG AIR,2,0.02,1994-10-31,1995-01-11,1994-11-05,1994-11-27,1,9948.4704
O,DELIVER IN PERSON,4,Manufacturer#2,3-MEDIUM,3,FURNITURE,AIR,1,0.07,1997-06-15,1997-07-24,1997-09-07,1997-10-05,0,70293.048
O,TAKE BACK RETURN,3,Manufacturer#4,3-MEDIUM,3,FURNITURE,MAIL,4,0.06,1997-06-15,1997-09-06,1997-08-12,1997-09-04,0,41715.9
O,NONE,0,Manufacturer#3,3-MEDIUM,3,FURNITURE,AIR,3,0.03,1997-06-15,1997-08-12,1997-06-18,1997-07-18,0,54696.7968
O,NONE,4,Manufacturer#1,3-MEDIUM,3,FURNITURE,REG AIR,2,0.03,1997-06-15,1997-07-17,1997-09-01,1997-09-15,0,71876.5
O,COLLECT COD,0,Manufacturer#5,5-LOW,0,MACHINERY,FOB,1,0.03,1998-03-30,1998-05-08,1998-07-03,1998-07-15,0,51690.912
O,NONE,4,Manufacturer#2,5-LOW,0,MACHINERY,AIR,4,0.06,1998-03-30,1998-06-17,1998-06-25,1998-07-01,0,11819.976
O,NONE,2,Manufacturer#3,5-LOW,0,MACHINERY,MAIL,3,0.01,1998-03-30,1998-05-30,1998-05-24,1998-05-26,0,23580.1632
O,COLLECT COD,1,Manufacturer#1,5-LOW,0,MACHINERY,MAIL,2,0.07,1998-03-30,1998-06-14,1998-06-29,1998-07-21,0,13035.0753
O,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,0,BUILDING,MAIL,1,0.02,1997-09-30,1997-10-30,1997-11-23,1997-12-07,0,27067.8352
F,NONE,1,Manufacturer#4,2-HIGH,2,BUILDING,AIR,3,0.03,1992-05-14,1992-07-09,1992-07-21,1992-08-18,1,5165.56
F,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,2,BUILDING,MAIL,1,0,1992-05-14,1992-07-14,1992-09-03,1992-09-27,2,2041.171
F,COLLECT COD,3,Manufacturer#3,2-HIGH,2,BUILDING,REG AIR,5,0.04,1992-05-14,1992-06-23,1992-05-18,1992-06-13,1,63555.8835
F,NONE,4,Manufacturer#3,2-HIGH,2,BUILDING,FOB,6,0.02,1992-05-14,1992-07-15,1992-09-05,1992-09-19,1,8488.2
F,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,2,BUILDING,FOB,4,0.06,1992-05-14,1992-07-09,1992-08-23,1992-09-22,1,42093.8882
F,NONE,1,Manufacturer#2,2-HIGH,2,BUILDING,SHIP,2,0.07,1992-05-14,1992-07-26,1992-07-01,1992-07-04,1,46828.7325
O,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,0,FURNITURE,RAIL,1,0.03,1998-02-06,1998-04-17,1998-03-24,1998-04-11,0,23196.348
O,COLLECT COD,2,Manufacturer#2,2-HIGH,0,FURNITURE,REG AIR,2,0.02,1998-02-06,1998-03-25,1998-02-20,1998-03-12,0,33376.8617
O,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,3,MACHINERY,FOB,4,0.08,1997-05-03,1997-06-24,1997-05-08,1997-05-13,0,30304.1376
O,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,3,MACHINERY,TRUCK,2,0.06,1997-05-03,1997-07-26,1997-07-02,1997-07-13,0,46570.14
O,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,3,MACHINERY,MAIL,3,0.03,1997-05-03,1997-06-06,1997-08-15,1997-08-19,0,15718.776
O,NONE,2,Manufacturer#5,3-MEDIUM,3,MACHINERY,MAIL,1,0.06,1997-05-03,1997-06-06,1997-08-06,1997-08-26,0,45918.774
F,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,3,HOUSEHOLD,SHIP,4,0.03,1992-07-01,1992-08-21,1992-09-15,1992-10-09,1,80037.531
F,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,3,HOUSEHOLD,FOB,3,0.05,1992-07-01,1992-08-13,1992-08-25,1992-09-09,2,20271.4868
F,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,3,HOUSEHOLD,RAIL,1,0.06,1992-07-01,1992-07-31,1992-09-12,1992-09-17,1,25807.8
F,COLLECT COD,4,Manufacturer#5,2-HIGH,3,HOUSEHOLD,MAIL,2,0.07,1992-07-01,1992-09-20,1992-07-02,1992-07-29,2,38726.94
O,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,4,BUILDING,AIR,3,0.07,1998-07-28,1998-10-20,1998-08-24,1998-08-28,0,4931.8389
O,NONE,2,Manufacturer#4,3-MEDIUM,4,BUILDING,TRUCK,6,0.06,1998-07-28,1998-08-30,1998-08-28,1998-08-29,0,29196.5856
F,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,0,AUTOMOBILE,AIR,4,0.04,1992-08-21,1992-11-13,1992-09-24,1992-10-07,2,1084.77
F,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,0,AUTOMOBILE,SHIP,7,0.08,1992-08-21,1992-09-26,1992-09-04,1992-09-20,2,8155.202
F,NONE,2,Manufacturer#3,2-HIGH,0,AUTOMOBILE,RAIL,2,0.06,1992-08-21,1992-10-29,1992-11-25,1992-12-10,1,1299.6657
F,NONE,4,Manufacturer#5,2-HIGH,0,AUTOMOBILE,SHIP,3,0.08,1992-08-21,1992-10-11,1992-10-29,1992-11-12,1,38503.4265
F,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,0,AUTOMOBILE,RAIL,1,0.04,1992-08-21,1992-09-23,1992-11-30,1992-12-09,2,87940.7694
F,NONE,1,Manufacturer#3,2-HIGH,0,AUTOMOBILE,REG AIR,5,0.01,1992-08-21,1992-10-28,1992-11-14,1992-12-01,1,15269.274
F,NONE,2,Manufacturer#2,2-HIGH,0,AUTOMOBILE,FOB,6,0.08,1992-08-21,1992-10-05,1992-11-16,1992-11-20,1,32647.1936
F,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,4,AUTOMOBILE,FOB,1,0.04,1995-02-12,1995-04-26,1995-06-08,1995-07-03,3,1357.8676
F,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,4,AUTOMOBILE,MAIL,3,0.06,1995-02-12,1995-05-03,1995-04-16,1995-04-18,1,17176.032
F,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,4,AUTOMOBILE,SHIP,6,0.02,1995-02-12,1995-04-11,1995-04-14,1995-04-17,2,48003.192
F,DELIVER IN PERSON,4,Manufacturer#5,1-URGENT,4,AUTOMOBILE,TRUCK,4,0.03,1995-02-12,1995-04-04,1995-04-13,1995-04-14,1,9144.2442
F,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,4,AUTOMOBILE,MAIL,2,0.04,1995-02-12,1995-04-13,1995-05-28,1995-06-19,3,9354.08
F,NONE,0,Manufacturer#5,1-URGENT,4,AUTOMOBILE,RAIL,5,0.06,1995-02-12,1995-03-24,1995-03-18,1995-03-20,2,7436.9134
O,NONE,2,Manufacturer#4,5-LOW,4,AUTOMOBILE,MAIL,3,0.03,1995-09-16,1995-10-27,1995-12-29,1996-01-06,0,13414.7776
O,COLLECT COD,4,Manufacturer#5,5-LOW,4,AUTOMOBILE,FOB,5,0.08,1995-09-16,1995-11-26,1995-12-04,1995-12-26,0,29673.3984
O,NONE,0,Manufacturer#5,5-LOW,4,AUTOMOBILE,AIR,2,0.02,1995-09-16,1995-11-12,1995-11-22,1995-12-16,0,74967.1776
O,COLLECT COD,3,Manufacturer#5,5-LOW,4,AUTOMOBILE,AIR,1,0.05,1995-09-16,1995-12-14,1995-11-19,1995-11-27,0,43270.5024
O,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,4,AUTOMOBILE,TRUCK,6,0.01,1995-09-16,1995-12-06,1996-01-13,1996-01-14,0,24244.6656
O,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,4,AUTOMOBILE,MAIL,4,0.08,1995-09-16,1995-11-14,1995-09-22,1995-10-14,0,17650.512
O,COLLECT COD,0,Manufacturer#5,1-URGENT,3,AUTOMOBILE,TRUCK,1,0.03,1997-11-03,1998-01-09,1998-03-01,1998-03-20,0,34339.7145
O,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,3,AUTOMOBILE,MAIL,2,0.02,1997-11-03,1997-12-19,1998-02-10,1998-02-25,0,18948.3588
O,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,1,AUTOMOBILE,AIR,2,0.06,1996-11-19,1996-12-22,1996-12-13,1997-01-02,0,34892.559
O,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,1,AUTOMOBILE,FOB,5,0.06,1996-11-19,1997-01-10,1997-01-11,1997-01-21,0,36767.61
O,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,1,AUTOMOBILE,SHIP,3,0,1996-11-19,1997-01-21,1997-02-13,1997-03-13,0,13454.784
O,COLLECT COD,2,Manufacturer#5,1-URGENT,1,AUTOMOBILE,AIR,7,0.02,1996-11-19,1997-01-26,1996-12-12,1996-12-17,0,9578.6658
O,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,1,AUTOMOBILE,MAIL,4,0.04,1996-11-19,1997-02-11,1997-02-11,1997-02-16,0,34242.228
O,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,1,AUTOMOBILE,TRUCK,1,0.05,1996-11-19,1997-02-14,1997-03-06,1997-03-08,0,44087.3475
O,COLLECT COD,2,Manufacturer#4,1-URGENT,1,AUTOMOBILE,REG AIR,6,0,1996-11-19,1997-02-04,1997-02-10,1997-02-24,0,4090.551
F,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,0,MACHINERY,MAIL,2,0.07,1995-01-01,1995-02-18,1995-01-27,1995-02-03,2,39301.0695
F,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,FOB,3,0.03,1995-01-01,1995-02-18,1995-01-15,1995-01-19,2,7613.1888
F,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,TRUCK,1,0,1995-01-01,1995-02-20,1995-01-18,1995-02-11,2,61324.284
F,NONE,2,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,MAIL,2,0.06,1994-11-07,1994-12-27,1995-01-20,1995-02-03,1,54931.4172
F,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,2,MACHINERY,MAIL,1,0,1994-11-07,1995-01-28,1994-12-03,1994-12-07,2,17638.6448
F,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,TRUCK,3,0,1994-11-07,1995-01-13,1994-11-16,1994-12-05,1,54974.4723
O,COLLECT COD,2,Manufacturer#3,2-HIGH,0,BUILDING,SHIP,4,0.05,1996-03-18,1996-05-03,1996-03-25,1996-04-12,0,47302.0878
O,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,0,BUILDING,MAIL,2,0.08,1996-03-18,1996-06-16,1996-04-22,1996-05-07,0,14746.842
O,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,0,BUILDING,AIR,1,0.03,1996-03-18,1996-06-15,1996-06-07,1996-07-01,0,68179.8546
O,NONE,1,Manufacturer#3,2-HIGH,0,BUILDING,MAIL,3,0.03,1996-03-18,1996-06-12,1996-04-02,1996-04-24,0,54166.464
F,NONE,1,Manufacturer#5,1-URGENT,2,AUTOMOBILE,RAIL,2,0.02,1992-10-01,1992-11-18,1992-11-11,1992-11-14,1,68135.7612
F,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,2,AUTOMOBILE,REG AIR,1,0.01,1992-10-01,1992-11-05,1992-12-15,1993-01-03,1,64381.2568
F,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,2,AUTOMOBILE,FOB,5,0.06,1992-10-01,1992-12-02,1992-11-28,1992-12-22,2,35035.44
F,COLLECT COD,0,Manufacturer#1,1-URGENT,2,AUTOMOBILE,RAIL,3,0.03,1992-10-01,1992-11-21,1992-11-07,1992-12-01,2,8721.095
F,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,2,AUTOMOBILE,FOB,6,0.07,1992-10-01,1992-12-22,1993-01-30,1993-02-28,1,4391.751
F,NONE,0,Manufacturer#3,1-URGENT,2,AUTOMOBILE,TRUCK,4,0,1992-10-01,1992-12-22,1992-12-12,1992-12-25,1,8551.872
O,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,0,FURNITURE,SHIP,3,0.04,1997-02-15,1997-03-17,1997-03-09,1997-03-13,0,23207.5025
O,NONE,2,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,SHIP,4,0.04,1997-02-15,1997-04-23,1997-05-19,1997-06-13,0,20464.664
O,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,0,FURNITURE,AIR,6,0.05,1997-02-15,1997-03-20,1997-02-27,1997-03-17,0,1606.392
O,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,0,FURNITURE,AIR,1,0.05,1997-02-15,1997-05-11,1997-05-04,1997-05-24,0,38452.74
O,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,0,FURNITURE,AIR,2,0.08,1997-02-15,1997-04-02,1997-06-09,1997-06-14,0,65762.8
O,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,0,FURNITURE,TRUCK,5,0.01,1997-02-15,1997-04-17,1997-04-08,1997-04-13,0,65746.2432
O,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,2,FURNITURE,RAIL,7,0.02,1996-03-03,1996-04-09,1996-04-01,1996-04-05,0,51621.9858
O,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,2,FURNITURE,SHIP,2,0.07,1996-03-03,1996-05-17,1996-05-11,1996-05-27,0,51114.8096
O,COLLECT COD,1,Manufacturer#3,2-HIGH,2,FURNITURE,MAIL,1,0.08,1996-03-03,1996-04-26,1996-05-07,1996-05-19,0,71927.6976
O,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,2,FURNITURE,FOB,6,0.02,1996-03-03,1996-04-05,1996-05-30,1996-06-25,0,12272.4784
O,COLLECT COD,3,Manufacturer#5,2-HIGH,2,FURNITURE,FOB,4,0.06,1996-03-03,1996-05-16,1996-06-18,1996-07-10,0,57212.912
O,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,2,FURNITURE,MAIL,5,0.04,1996-03-03,1996-04-07,1996-03-10,1996-03-29,0,29262.72
O,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,2,FURNITURE,REG AIR,3,0.07,1996-03-03,1996-04-25,1996-03-23,1996-04-13,0,13649.985
O,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,0,HOUSEHOLD,REG AIR,2,0.07,1997-05-21,1997-08-01,1997-08-15,1997-08-19,0,13605.1488
O,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,0,HOUSEHOLD,RAIL,3,0.05,1997-05-21,1997-07-10,1997-09-15,1997-09-26,0,59871.84
O,COLLECT COD,2,Manufacturer#3,1-URGENT,0,HOUSEHOLD,REG AIR,1,0.05,1997-05-21,1997-07-21,1997-08-10,1997-08-12,0,9551.8998
O,COLLECT COD,2,Manufacturer#1,1-URGENT,0,HOUSEHOLD,SHIP,4,0.08,1997-05-21,1997-06-30,1997-08-13,1997-09-08,0,22580.2808
O,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,0,HOUSEHOLD,SHIP,5,0.02,1997-05-21,1997-07-28,1997-05-24,1997-06-08,0,61956.9132
O,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,REG AIR,1,0.08,1996-01-25,1996-03-09,1996-02-28,1996-03-16,0,37314.27
O,COLLECT COD,1,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,TRUCK,3,0.02,1996-01-25,1996-04-20,1996-04-19,1996-05-17,0,7920.372
O,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,FOB,2,0.07,1996-01-25,1996-03-29,1996-05-25,1996-05-31,0,19340.4516
O,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,AIR,4,0.03,1996-01-25,1996-04-13,1996-04-17,1996-05-10,0,62149.5056
O,COLLECT COD,2,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,MAIL,1,0.05,1997-01-27,1997-04-16,1997-03-30,1997-04-27,0,68452.398
F,NONE,1,Manufacturer#4,5-LOW,4,BUILDING,REG AIR,1,0.06,1993-02-25,1993-05-16,1993-06-19,1993-07-14,1,57047.9232
O,DELIVER IN PERSON,1,Manufacturer#3,5-LOW,0,BUILDING,SHIP,5,0.07,1997-01-02,1997-02-06,1997-03-04,1997-03-27,0,13479.7824
O,COLLECT COD,2,Manufacturer#1,5-LOW,0,BUILDING,REG AIR,1,0.02,1997-01-02,1997-02-22,1997-02-15,1997-03-01,0,24679.2
O,COLLECT COD,0,Manufacturer#1,5-LOW,0,BUILDING,RAIL,3,0.01,1997-01-02,1997-03-07,1997-04-14,1997-05-13,0,5436.0546
O,COLLECT COD,1,Manufacturer#1,5-LOW,0,BUILDING,REG AIR,4,0.08,1997-01-02,1997-02-15,1997-02-16,1997-03-02,0,17061.33
O,TAKE BACK RETURN,2,Manufacturer#1,5-LOW,0,BUILDING,FOB,2,0.08,1997-01-02,1997-02-24,1997-02-19,1997-02-20,0,16285.64
O,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,2,FURNITURE,SHIP,3,0.06,1996-08-05,1996-10-13,1996-11-26,1996-12-01,0,5816.5565
O,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,MAIL,2,0.01,1996-08-05,1996-10-17,1996-08-28,1996-09-08,0,37800.7344
O,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,FOB,1,0.07,1996-08-05,1996-10-19,1996-11-11,1996-12-08,0,38315.75
O,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,AIR,4,0.06,1996-08-05,1996-09-07,1996-10-10,1996-10-30,0,5941.08
F,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,1,BUILDING,AIR,3,0.05,1994-07-13,1994-08-19,1994-09-16,1994-10-09,2,43230.005
F,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,1,BUILDING,FOB,1,0.02,1994-07-13,1994-09-19,1994-10-18,1994-10-30,2,17915.318
F,COLLECT COD,3,Manufacturer#2,5-LOW,1,BUILDING,AIR,5,0.07,1994-07-13,1994-10-03,1994-08-10,1994-08-24,2,58939.65
F,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,1,BUILDING,REG AIR,4,0.02,1994-07-13,1994-09-15,1994-10-27,1994-11-13,1,33496.218
F,NONE,3,Manufacturer#5,5-LOW,1,BUILDING,SHIP,2,0.02,1994-07-13,1994-08-27,1994-08-18,1994-09-14,2,6398.364
O,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,1,FURNITURE,REG AIR,1,0.07,1996-04-18,1996-07-02,1996-07-14,1996-08-03,0,13860.8415
O,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,TRUCK,3,0.05,1996-04-18,1996-07-06,1996-05-17,1996-05-29,0,62402.9406
O,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,REG AIR,2,0,1996-04-18,1996-05-29,1996-06-03,1996-06-06,0,30177.441
F,TAKE BACK RETURN,4,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,SHIP,2,0.01,1992-04-03,1992-06-21,1992-07-13,1992-08-10,1,69888.8718
F,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,REG AIR,1,0.04,1992-04-03,1992-06-02,1992-04-14,1992-04-22,2,14539.084
F,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,TRUCK,3,0.04,1992-04-03,1992-05-03,1992-06-24,1992-07-17,2,61945.187
F,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,SHIP,4,0.04,1992-04-03,1992-06-03,1992-07-31,1992-08-24,1,1048.7446
F,COLLECT COD,2,Manufacturer#4,3-MEDIUM,2,MACHINERY,AIR,5,0.08,1992-12-26,1993-03-25,1993-02-11,1993-02-15,2,37315.278
F,COLLECT COD,3,Manufacturer#3,3-MEDIUM,2,MACHINERY,MAIL,4,0.03,1992-12-26,1993-02-05,1993-01-02,1993-01-04,2,33057.8976
F,COLLECT COD,0,Manufacturer#3,3-MEDIUM,2,MACHINERY,RAIL,1,0.08,1992-12-26,1993-03-19,1993-01-10,1993-01-28,2,26171.0568
F,NONE,4,Manufacturer#2,3-MEDIUM,2,MACHINERY,MAIL,2,0.04,1992-12-26,1993-03-10,1993-04-09,1993-05-09,2,15269.502
F,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,2,MACHINERY,AIR,3,0.04,1992-12-26,1993-02-04,1993-01-10,1993-01-16,2,21620.898
O,COLLECT COD,3,Manufacturer#2,2-HIGH,1,MACHINERY,MAIL,3,0.02,1998-05-19,1998-07-05,1998-06-15,1998-06-30,0,62010.585
F,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,0,AUTOMOBILE,SHIP,4,0,1995-04-15,1995-06-09,1995-06-05,1995-06-09,1,59563.8225
F,DELIVER IN PERSON,0,Manufacturer#4,1-URGENT,0,AUTOMOBILE,AIR,5,0.07,1995-04-15,1995-07-14,1995-06-15,1995-07-06,3,44928.765
F,NONE,0,Manufacturer#2,1-URGENT,0,AUTOMOBILE,FOB,1,0.07,1995-04-15,1995-05-30,1995-06-13,1995-06-20,3,35863.1
F,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,0,AUTOMOBILE,MAIL,2,0.01,1995-04-15,1995-06-21,1995-05-20,1995-05-23,1,43795.2788
F,NONE,1,Manufacturer#2,1-URGENT,0,AUTOMOBILE,REG AIR,3,0.07,1995-04-15,1995-07-14,1995-06-06,1995-06-26,3,66124.7405
O,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,2,AUTOMOBILE,AIR,2,0.08,1997-08-28,1997-09-29,1997-09-17,1997-09-18,0,28071.408
O,NONE,0,Manufacturer#3,4-NOT SPECIFIED,2,AUTOMOBILE,SHIP,1,0.02,1997-08-28,1997-10-31,1997-09-20,1997-10-15,0,26411.84
O,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,2,FURNITURE,REG AIR,1,0.08,1996-01-14,1996-03-24,1996-05-14,1996-05-18,0,54543.456
F,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,FOB,4,0.08,1994-04-11,1994-05-28,1994-05-21,1994-06-07,2,59664.4224
F,NONE,0,Manufacturer#1,4-NOT SPECIFIED,0,FURNITURE,FOB,2,0.04,1994-04-11,1994-06-24,1994-06-05,1994-06-20,2,21462.2005
F,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,RAIL,3,0.06,1994-04-11,1994-06-29,1994-05-29,1994-06-24,1,33819.5088
F,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,0,FURNITURE,MAIL,5,0.03,1994-04-11,1994-06-25,1994-04-25,1994-05-09,1,7774.8279
F,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,SHIP,1,0,1994-04-11,1994-05-18,1994-04-14,1994-05-04,1,33043.9602
F,COLLECT COD,0,Manufacturer#4,3-MEDIUM,3,MACHINERY,AIR,1,0.06,1992-10-25,1992-11-29,1993-01-04,1993-01-12,1,52288.437
F,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,3,MACHINERY,MAIL,2,0.06,1992-10-25,1993-01-05,1992-10-26,1992-10-31,2,15047.0298
O,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,REG AIR,4,0.03,1996-06-15,1996-07-28,1996-09-29,1996-10-19,0,75458.124
O,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,AIR,3,0.06,1996-06-15,1996-08-09,1996-10-01,1996-10-08,0,56070.2208
O,NONE,3,Manufacturer#5,4-NOT SPECIFIED,4,BUILDING,FOB,5,0,1996-06-15,1996-09-10,1996-08-08,1996-08-23,0,10541.43
O,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,4,BUILDING,SHIP,7,0.05,1996-06-15,1996-07-30,1996-07-14,1996-07-18,0,19135.888
O,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,MAIL,2,0.06,1996-06-15,1996-08-29,1996-10-04,1996-11-01,0,36805.014
O,NONE,2,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,MAIL,6,0.04,1996-06-15,1996-09-04,1996-06-27,1996-07-05,0,42088.16
