o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
O,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,3,BUILDING,TRUCK,1,0.04,1996-09-03,1996-11-12,1996-10-07,1996-10-10,0,12389.02
O,COLLECT COD,0,Manufacturer#3,2-HIGH,3,BUILDING,REG AIR,2,0.01,1996-09-03,1996-10-08,1996-11-26,1996-12-25,0,67967.28
O,DELIVER IN PERSON,4,Manufacturer#3,5-LOW,4,HOUSEHOLD,SHIP,1,0.01,1995-09-30,1995-11-28,1996-01-09,1996-01-21,0,9550.44
F,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,4,BUILDING,TRUCK,1,0.02,1993-01-15,1993-02-18,1993-04-24,1993-05-19,2,7119.77
F,NONE,1,Manufacturer#1,2-HIGH,4,BUILDING,FOB,2,0.08,1993-01-15,1993-03-04,1993-03-20,1993-04-10,1,49321.74
F,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,4,BUILDING,FOB,4,0.03,1993-01-15,1993-04-08,1993-04-20,1993-05-07,1,25988.16
F,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,4,BUILDING,FOB,3,0.05,1993-01-15,1993-04-11,1993-04-18,1993-05-03,2,31759
O,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,RAIL,4,0.04,1996-02-07,1996-03-11,1996-04-18,1996-05-08,0,34102.91
O,COLLECT COD,1,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,MAIL,2,0.06,1996-02-07,1996-04-10,1996-03-07,1996-03-24,0,11040.24
O,NONE,2,Manufacturer#2,4-NOT SPECIFIED,3,AUTOMOBILE,SHIP,1,0.07,1996-02-07,1996-04-14,1996-05-03,1996-05-11,0,8763.36
O,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,3,AUTOMOBILE,FOB,3,0.08,1996-02-07,1996-03-29,1996-02-22,1996-03-08,0,28061.6
F,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,MAIL,3,0.05,1992-07-03,1992-08-22,1992-08-14,1992-09-02,2,11496.33
F,NONE,0,Manufacturer#1,4-NOT SPECIFIED,1,FURNITURE,SHIP,2,0.08,1992-07-03,1992-09-27,1992-07-22,1992-08-11,1,41553.33
F,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,1,FURNITURE,FOB,1,0.02,1992-07-03,1992-09-10,1992-10-16,1992-10-30,1,68852.58
F,NONE,3,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,REG AIR,4,0.08,1992-07-03,1992-08-25,1992-08-06,1992-08-26,2,23544.92
F,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,4,BUILDING,SHIP,2,0.05,1993-02-16,1993-04-25,1993-04-20,1993-05-05,1,22395.66
F,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,4,BUILDING,MAIL,4,0.04,1993-02-16,1993-04-01,1993-03-19,1993-04-15,1,41373.77
F,NONE,2,Manufacturer#3,1-URGENT,4,BUILDING,REG AIR,6,0.07,1993-02-16,1993-04-01,1993-04-21,1993-05-04,2,26267.12
F,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,4,BUILDING,FOB,1,0.03,1993-02-16,1993-03-29,1993-02-19,1993-03-03,1,31219.32
F,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,4,BUILDING,RAIL,3,0.07,1993-02-16,1993-03-23,1993-06-13,1993-07-04,2,14895.68
F,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,4,BUILDING,RAIL,5,0.08,1993-02-16,1993-04-03,1993-05-18,1993-06-03,1,83488
O,COLLECT COD,2,Manufacturer#5,3-MEDIUM,3,BUILDING,TRUCK,4,0,1997-02-03,1997-03-25,1997-03-19,1997-03-30,0,69733.96
O,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,3,BUILDING,RAIL,3,0,1997-02-03,1997-03-27,1997-04-09,1997-04-27,0,60364.8
O,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,3,BUILDING,AIR,1,0.03,1997-02-03,1997-04-04,1997-05-15,1997-05-22,0,42766.4
O,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,3,BUILDING,TRUCK,2,0.06,1997-02-03,1997-04-11,1997-03-16,1997-04-12,0,32480.7
O,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,3,BUILDING,FOB,5,0.04,1997-02-03,1997-04-28,1997-02-13,1997-03-06,0,56935.2
O,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,3,BUILDING,RAIL,1,0.01,1998-06-18,1998-07-21,1998-06-20,1998-07-17,0,42734.92
O,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,0,AUTOMOBILE,FOB,5,0.06,1996-06-02,1996-08-16,1996-07-24,1996-08-10,0,74879.5
O,COLLECT COD,2,Manufacturer#4,5-LOW,0,AUTOMOBILE,REG AIR,6,0.08,1996-06-02,1996-07-21,1996-08-12,1996-08-13,0,17309.19
O,TAKE BACK RETURN,0,Manufacturer#2,5-LOW,0,AUTOMOBILE,FOB,2,0.05,1996-06-02,1996-07-16,1996-06-12,1996-06-14,0,56859.84
O,COLLECT COD,0,Manufacturer#5,5-LOW,0,AUTOMOBILE,SHIP,4,0.03,1996-06-02,1996-08-20,1996-08-17,1996-08-31,0,39567
O,COLLECT COD,1,Manufacturer#5,5-LOW,0,AUTOMOBILE,REG AIR,1,0,1996-06-02,1996-08-19,1996-07-12,1996-07-21,0,17899.08
O,COLLECT COD,4,Manufacturer#5,5-LOW,0,AUTOMOBILE,RAIL,3,0.01,1996-06-02,1996-07-27,1996-07-13,1996-07-25,0,61721.52
F,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,4,FURNITURE,RAIL,1,0.02,1994-06-14,1994-08-05,1994-10-10,1994-11-04,2,52830.33
F,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,1,FURNITURE,REG AIR,7,0.02,1993-11-25,1994-01-17,1994-02-07,1994-02-25,1,18605.1
F,NONE,1,Manufacturer#4,3-MEDIUM,1,FURNITURE,RAIL,2,0.07,1993-11-25,1994-01-18,1993-11-27,1993-12-10,2,35787.84
F,COLLECT COD,2,Manufacturer#5,3-MEDIUM,1,FURNITURE,MAIL,3,0,1993-11-25,1994-01-04,1994-02-19,1994-03-06,1,49620.8
F,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,1,FURNITURE,REG AIR,6,0.06,1993-11-25,1994-01-31,1994-01-28,1994-01-30,2,18089.37
F,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,1,FURNITURE,AIR,1,0.05,1993-11-25,1994-02-02,1994-02-26,1994-03-12,2,70781.49
F,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,1,FURNITURE,REG AIR,5,0.02,1993-11-25,1994-02-11,1994-03-08,1994-03-25,1,23138.31
F,NONE,1,Manufacturer#4,3-MEDIUM,1,FURNITURE,RAIL,4,0.02,1993-11-25,1994-01-23,1993-12-04,1993-12-31,2,21119.78
O,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,3,0.01,1998-06-28,1998-09-13,1998-07-28,1998-08-27,0,47651
O,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,FOB,4,0.05,1998-06-28,1998-09-26,1998-08-18,1998-09-05,0,47679.12
O,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,FOB,2,0.03,1998-06-28,1998-09-12,1998-07-23,1998-08-07,0,35256
F,COLLECT COD,2,Manufacturer#3,3-MEDIUM,2,AUTOMOBILE,SHIP,4,0.04,1993-08-28,1993-10-01,1993-12-03,1993-12-30,1,75860.1
F,NONE,3,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,RAIL,3,0.08,1993-08-28,1993-11-17,1993-09-28,1993-10-10,2,4823.1
F,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,TRUCK,1,0.08,1993-08-28,1993-10-04,1993-09-02,1993-09-28,2,47600.4
F,NONE,1,Manufacturer#2,3-MEDIUM,2,AUTOMOBILE,MAIL,2,0.07,1993-08-28,1993-10-01,1993-12-20,1993-12-21,1,42783.9
O,NONE,4,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,REG AIR,4,0.07,1997-04-01,1997-05-01,1997-04-26,1997-05-21,0,7287.75
O,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,TRUCK,1,0.01,1997-04-01,1997-05-21,1997-07-16,1997-07-22,0,70594.4
O,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,0,FURNITURE,RAIL,5,0.07,1997-04-01,1997-06-27,1997-06-23,1997-07-02,0,18020
O,COLLECT COD,4,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,REG AIR,2,0,1997-04-01,1997-05-25,1997-05-04,1997-05-17,0,52940.55
O,NONE,4,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,FOB,3,0.08,1997-04-01,1997-05-10,1997-04-19,1997-05-13,0,29239.44
O,COLLECT COD,4,Manufacturer#5,4-NOT SPECIFIED,2,AUTOMOBILE,AIR,1,0.06,1997-05-25,1997-08-20,1997-08-05,1997-08-25,0,31141.88
O,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,2,AUTOMOBILE,FOB,1,0.01,1998-01-25,1998-04-24,1998-05-21,1998-06-07,0,21818.25
O,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,FOB,3,0.06,1996-10-09,1996-11-16,1996-10-15,1996-10-23,0,51823.08
O,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,MAIL,1,0.08,1996-10-09,1996-12-05,1996-10-31,1996-11-25,0,69650.39
O,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,REG AIR,2,0.07,1996-10-09,1996-11-24,1997-02-06,1997-02-28,0,33456.34
F,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,4,HOUSEHOLD,AIR,4,0.07,1993-01-03,1993-03-10,1993-02-26,1993-03-24,1,52966.61
F,COLLECT COD,4,Manufacturer#1,1-URGENT,4,HOUSEHOLD,RAIL,2,0.04,1993-01-03,1993-02-11,1993-03-05,1993-03-10,2,42726.4
F,NONE,2,Manufacturer#5,1-URGENT,4,HOUSEHOLD,RAIL,5,0.02,1993-01-03,1993-03-26,1993-02-26,1993-03-03,2,56621.73
F,NONE,1,Manufacturer#5,1-URGENT,4,HOUSEHOLD,REG AIR,1,0.02,1993-01-03,1993-02-21,1993-02-25,1993-03-21,1,17646.85
F,NONE,1,Manufacturer#4,1-URGENT,4,HOUSEHOLD,MAIL,6,0.06,1993-01-03,1993-02-16,1993-02-19,1993-03-04,1,13526.32
F,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,4,HOUSEHOLD,TRUCK,3,0.04,1993-01-03,1993-03-16,1993-03-10,1993-03-17,1,22464.72
F,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,0,BUILDING,SHIP,6,0.05,1992-04-19,1992-06-26,1992-06-21,1992-07-05,2,39511.34
F,TAKE BACK RETURN,1,Manufacturer#1,1-URGENT,0,BUILDING,SHIP,4,0.01,1992-04-19,1992-07-17,1992-07-27,1992-08-20,2,61663.36
F,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,0,BUILDING,FOB,3,0.06,1992-04-19,1992-07-13,1992-05-25,1992-06-17,2,30137.67
F,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,0,BUILDING,TRUCK,2,0.02,1992-04-19,1992-06-08,1992-05-02,1992-05-10,1,63000.68
F,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,0,BUILDING,FOB,7,0.07,1992-04-19,1992-05-22,1992-07-10,1992-07-17,2,30338.06
F,NONE,3,Manufacturer#2,1-URGENT,0,BUILDING,SHIP,1,0,1992-04-19,1992-06-10,1992-07-02,1992-07-31,2,1044.14
F,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,0,BUILDING,AIR,5,0.05,1992-04-19,1992-07-16,1992-06-28,1992-07-06,1,69924.5
F,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,4,MACHINERY,AIR,2,0,1992-04-30,1992-06-12,1992-07-14,1992-07-17,1,23524.62
F,NONE,1,Manufacturer#2,3-MEDIUM,4,MACHINERY,MAIL,4,0.05,1992-04-30,1992-06-12,1992-07-17,1992-08-04,1,3647.84
F,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,4,MACHINERY,RAIL,3,0.05,1992-04-30,1992-06-16,1992-05-01,1992-05-07,1,55478.82
F,COLLECT COD,2,Manufacturer#3,3-MEDIUM,4,MACHINERY,FOB,5,0.04,1992-04-30,1992-06-17,1992-08-26,1992-08-28,2,56759.7
F,NONE,1,Manufacturer#3,3-MEDIUM,4,MACHINERY,MAIL,1,0.05,1992-04-30,1992-05-30,1992-07-27,1992-08-05,1,49374.32
F,NONE,3,Manufacturer#4,2-HIGH,0,FURNITURE,RAIL,1,0.06,1992-08-10,1992-09-23,1992-08-19,1992-08-30,1,8745.38
O,NONE,0,Manufacturer#2,5-LOW,2,AUTOMOBILE,MAIL,1,0.04,1996-01-26,1996-03-24,1996-03-12,1996-03-25,0,53858.5
O,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,3,MACHINERY,AIR,4,0.01,1996-02-10,1996-04-29,1996-03-04,1996-03-13,0,49928.2
O,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,3,MACHINERY,MAIL,1,0.03,1996-02-10,1996-03-31,1996-05-23,1996-05-26,0,41331.36
O,COLLECT COD,0,Manufacturer#4,1-URGENT,3,MACHINERY,TRUCK,5,0.04,1996-02-10,1996-04-13,1996-02-26,1996-03-16,0,48533.28
O,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,3,MACHINERY,RAIL,2,0,1996-02-10,1996-03-28,1996-02-15,1996-02-29,0,3025.22
O,NONE,3,Manufacturer#3,1-URGENT,3,MACHINERY,AIR,3,0.01,1996-02-10,1996-03-21,1996-06-06,1996-06-17,0,32894.8
F,NONE,2,Manufacturer#3,2-HIGH,0,HOUSEHOLD,AIR,3,0.07,1992-08-18,1992-11-03,1992-12-15,1993-01-02,1,75980.08
F,COLLECT COD,4,Manufacturer#4,2-HIGH,0,HOUSEHOLD,AIR,5,0.02,1992-08-18,1992-09-18,1992-09-06,1992-09-13,2,30001.2
F,COLLECT COD,3,Manufacturer#4,2-HIGH,0,HOUSEHOLD,SHIP,4,0.05,1992-08-18,1992-10-20,1992-12-11,1992-12-16,2,5290.75
F,TAKE BACK RETURN,0,Manufacturer#4,2-HIGH,0,HOUSEHOLD,REG AIR,2,0.06,1992-08-18,1992-10-22,1992-09-07,1992-09-21,2,71948.85
F,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,0,HOUSEHOLD,FOB,1,0.01,1992-08-18,1992-11-02,1992-09-05,1992-09-11,1,47900.7
F,NONE,3,Manufacturer#3,3-MEDIUM,3,BUILDING,TRUCK,6,0,1994-09-18,1994-11-27,1995-01-01,1995-01-19,2,50753.7
F,DELIVER IN PERSON,4,Manufacturer#3,3-MEDIUM,3,BUILDING,TRUCK,3,0.03,1994-09-18,1994-10-18,1994-11-12,1994-11-29,1,65043.58
F,TAKE BACK RETURN,4,Manufacturer#1,3-MEDIUM,3,BUILDING,REG AIR,1,0.03,1994-09-18,1994-11-29,1994-11-04,1994-11-23,2,21299.04
F,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,3,BUILDING,FOB,7,0.02,1994-09-18,1994-10-29,1994-11-27,1994-12-20,2,19776.15
F,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,3,BUILDING,AIR,2,0.05,1994-09-18,1994-11-14,1994-10-09,1994-10-26,2,32220.32
F,TAKE BACK RETURN,1,Manufacturer#2,3-MEDIUM,3,BUILDING,RAIL,5,0.05,1994-09-18,1994-10-23,1994-11-29,1994-12-24,2,29996.12
F,NONE,4,Manufacturer#3,3-MEDIUM,3,BUILDING,FOB,4,0,1994-09-18,1994-11-19,1994-11-03,1994-11-12,2,29157.97
O,TAKE BACK RETURN,4,Manufacturer#4,1-URGENT,0,FURNITURE,TRUCK,2,0.08,1995-10-27,1995-12-02,1995-11-30,1995-12-24,0,21800.46
O,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,0,FURNITURE,RAIL,4,0.08,1995-10-27,1995-12-12,1995-11-30,1995-12-30,0,87031.54
O,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,0,FURNITURE,SHIP,6,0.01,1995-10-27,1995-12-24,1995-12-20,1996-01-14,0,43095.5
O,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,0,FURNITURE,SHIP,5,0.01,1995-10-27,1995-12-25,1996-02-21,1996-03-18,0,53314.11
O,TAKE BACK RETURN,4,Manufacturer#5,1-URGENT,0,FURNITURE,AIR,1,0.02,1995-10-27,1995-12-02,1995-11-14,1995-11-16,0,39246.84
O,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,0,FURNITURE,RAIL,3,0.06,1995-10-27,1995-12-02,1995-12-09,1995-12-12,0,60147.36
F,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,REG AIR,1,0.07,1992-02-20,1992-04-11,1992-05-12,1992-05-31,1,48904.2
F,COLLECT COD,4,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,REG AIR,4,0.02,1992-02-20,1992-05-20,1992-03-25,1992-04-04,2,43225.62
F,NONE,1,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,RAIL,6,0.05,1992-02-20,1992-03-28,1992-03-04,1992-03-31,1,9424.26
F,NONE,0,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,AIR,2,0.03,1992-02-20,1992-04-03,1992-02-28,1992-03-13,2,16667.55
F,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,SHIP,3,0.03,1992-02-20,1992-05-18,1992-03-12,1992-03-19,1,20704.97
F,NONE,4,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,TRUCK,5,0.03,1992-02-20,1992-04-08,1992-05-29,1992-06-07,2,40032.9
O,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,RAIL,1,0.03,1996-05-14,1996-06-21,1996-06-07,1996-07-03,0,17074.56
O,DELIVER IN PERSON,4,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,REG AIR,4,0.02,1996-05-14,1996-06-30,1996-07-15,1996-07-23,0,70725.15
O,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,TRUCK,2,0.05,1996-05-14,1996-08-07,1996-07-24,1996-08-18,0,13202.56
O,COLLECT COD,1,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,REG AIR,5,0.05,1996-05-14,1996-07-16,1996-07-29,1996-08-17,0,32985.25
O,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,MAIL,3,0.04,1996-05-14,1996-08-10,1996-06-26,1996-07-21,0,7123.52
F,COLLECT COD,3,Manufacturer#5,2-HIGH,0,BUILDING,FOB,5,0,1992-04-23,1992-05-28,1992-07-19,1992-08-07,2,11592.5
F,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,0,BUILDING,MAIL,1,0.03,1992-04-23,1992-06-21,1992-05-08,1992-06-03,2,33860.8
F,COLLECT COD,1,Manufacturer#5,2-HIGH,0,BUILDING,RAIL,3,0.07,1992-04-23,1992-07-16,1992-08-09,1992-08-26,2,22552.79
F,NONE,2,Manufacturer#5,2-HIGH,0,BUILDING,REG AIR,6,0.04,1992-04-23,1992-07-09,1992-05-19,1992-06-02,2,24242.4
F,NONE,3,Manufacturer#4,2-HIGH,0,BUILDING,FOB,2,0.06,1992-04-23,1992-06-04,1992-06-24,1992-07-07,2,19389.06
F,NONE,4,Manufacturer#3,2-HIGH,0,BUILDING,REG AIR,4,0.02,1992-04-23,1992-06-20,1992-05-27,1992-06-04,2,23471.27
F,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,0,BUILDING,MAIL,7,0.07,1992-04-23,1992-06-12,1992-05-01,1992-05-27,2,13514.4
O,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,SHIP,1,0.02,1996-02-24,1996-05-15,1996-03-14,1996-04-12,0,27798.16
F,COLLECT COD,2,Manufacturer#2,5-LOW,2,AUTOMOBILE,RAIL,5,0,1992-08-13,1992-09-19,1992-12-03,1992-12-20,2,6851.24
F,NONE,0,Manufacturer#1,5-LOW,2,AUTOMOBILE,AIR,1,0.03,1992-08-13,1992-09-27,1992-12-10,1992-12-13,2,25107
F,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,2,AUTOMOBILE,REG AIR,2,0.04,1992-08-13,1992-09-29,1992-11-15,1992-11-23,1,46551.5
F,COLLECT COD,0,Manufacturer#2,5-LOW,2,AUTOMOBILE,REG AIR,4,0.03,1992-08-13,1992-10-14,1992-09-14,1992-09-24,2,56849.7
F,DELIVER IN PERSON,0,Manufacturer#5,5-LOW,2,AUTOMOBILE,REG AIR,3,0.03,1992-08-13,1992-09-24,1992-11-10,1992-12-07,1,31713.48
O,NONE,1,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,FOB,3,0.01,1996-02-07,1996-04-11,1996-06-01,1996-06-07,0,69688.32
O,NONE,2,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,AIR,4,0.04,1996-02-07,1996-04-08,1996-03-02,1996-03-08,0,22178.2
O,NONE,0,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,MAIL,2,0.02,1996-02-07,1996-05-04,1996-04-13,1996-05-12,0,55517.28
O,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,FOB,1,0.07,1996-02-07,1996-04-14,1996-05-22,1996-06-05,0,2969.16
O,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,FOB,6,0.05,1995-12-30,1996-03-17,1996-03-04,1996-03-12,0,50837.76
O,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,REG AIR,5,0.06,1995-12-30,1996-03-02,1996-03-12,1996-03-16,0,15262.66
O,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,REG AIR,7,0,1995-12-30,1996-03-09,1996-02-09,1996-02-18,0,26529.86
O,COLLECT COD,4,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,TRUCK,1,0.04,1995-12-30,1996-03-08,1996-03-23,1996-04-04,0,18309.2
O,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,MAIL,3,0.03,1995-12-30,1996-03-29,1996-02-29,1996-03-01,0,57855.42
O,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,REG AIR,4,0.04,1995-12-30,1996-03-24,1996-04-29,1996-05-27,0,6211.7
O,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,FOB,2,0.05,1995-12-30,1996-02-15,1996-01-05,1996-01-20,0,13712.58
F,COLLECT COD,1,Manufacturer#5,3-MEDIUM,0,FURNITURE,MAIL,1,0.02,1992-10-07,1992-12-09,1992-10-10,1992-11-09,1,31494.06
F,NONE,1,Manufacturer#3,2-HIGH,0,BUILDING,RAIL,5,0.06,1994-01-24,1994-04-03,1994-03-09,1994-03-25,1,20117.6
F,NONE,4,Manufacturer#2,2-HIGH,0,BUILDING,MAIL,3,0.07,1994-01-24,1994-04-09,1994-03-08,1994-03-10,2,28231.2
F,COLLECT COD,1,Manufacturer#2,2-HIGH,0,BUILDING,AIR,4,0.06,1994-01-24,1994-03-18,1994-05-24,1994-06-13,1,72508.8
F,NONE,0,Manufacturer#3,2-HIGH,0,BUILDING,AIR,2,0,1994-01-24,1994-04-06,1994-02-14,1994-03-04,1,48373.8
F,NONE,4,Manufacturer#2,2-HIGH,0,BUILDING,SHIP,1,0,1994-01-24,1994-03-20,1994-04-10,1994-04-11,2,8766.63
F,TAKE BACK RETURN,0,Manufacturer#4,5-LOW,2,FURNITURE,RAIL,3,0.04,1994-02-28,1994-05-14,1994-05-29,1994-06-20,1,69624.5
F,COLLECT COD,3,Manufacturer#1,5-LOW,2,FURNITURE,FOB,1,0.01,1994-02-28,1994-04-04,1994-06-17,1994-07-11,2,54596.09
F,NONE,1,Manufacturer#4,5-LOW,2,FURNITURE,TRUCK,4,0.06,1994-02-28,1994-05-08,1994-05-11,1994-05-28,2,18217.98
F,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,2,FURNITURE,AIR,2,0.08,1994-02-28,1994-04-21,1994-05-27,1994-06-07,1,21743.1
F,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,REG AIR,2,0.08,1993-04-05,1993-05-10,1993-06-29,1993-07-05,1,2548.74
F,NONE,1,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,FOB,1,0,1993-04-05,1993-06-25,1993-05-15,1993-05-17,1,1798.89
F,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,TRUCK,5,0,1993-04-05,1993-06-15,1993-05-01,1993-05-03,1,49187.08
F,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,REG AIR,4,0.01,1993-04-05,1993-06-25,1993-06-18,1993-07-10,1,26296.38
F,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,TRUCK,3,0.02,1993-04-05,1993-06-15,1993-04-12,1993-04-18,1,54781.46
F,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,AIR,7,0.03,1993-04-05,1993-06-22,1993-08-04,1993-08-09,1,22830.22
F,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,FOB,6,0.06,1993-04-05,1993-05-13,1993-05-19,1993-06-10,1,52215.33
F,TAKE BACK RETURN,1,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,AIR,3,0.05,1994-02-03,1994-04-17,1994-02-19,1994-03-03,1,11210.21
F,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,TRUCK,1,0.02,1994-02-03,1994-03-07,1994-05-28,1994-06-22,1,21603.6
F,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,REG AIR,2,0.05,1994-02-03,1994-03-31,1994-02-17,1994-02-27,2,20679.67
O,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,2,HOUSEHOLD,REG AIR,4,0.04,1996-01-09,1996-02-12,1996-04-07,1996-04-25,0,73562.85
O,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,2,HOUSEHOLD,TRUCK,2,0.08,1996-01-09,1996-04-02,1996-05-05,1996-05-13,0,25587
O,COLLECT COD,3,Manufacturer#1,2-HIGH,2,HOUSEHOLD,REG AIR,5,0.08,1996-01-09,1996-02-22,1996-04-04,1996-04-16,0,56543.76
O,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,2,HOUSEHOLD,RAIL,1,0,1996-01-09,1996-03-27,1996-05-08,1996-05-13,0,4507.8
