o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
F,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,2,AUTOMOBILE,FOB,2,0.05,1994-05-15,1994-07-06,1994-08-14,1994-08-28,2,44883.3
F,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,2,AUTOMOBILE,SHIP,4,0.03,1994-05-15,1994-07-10,1994-07-25,1994-08-15,1,27732.24
O,NONE,2,Manufacturer#5,5-LOW,2,HOUSEHOLD,REG AIR,2,0.08,1997-05-28,1997-07-31,1997-06-14,1997-07-14,0,41519.8
O,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,2,HOUSEHOLD,SHIP,3,0.03,1997-05-28,1997-08-01,1997-08-11,1997-08-12,0,50426.88
O,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,2,HOUSEHOLD,REG AIR,1,0.01,1997-05-28,1997-07-14,1997-07-18,1997-07-31,0,83044.71
O,COLLECT COD,4,Manufacturer#1,5-LOW,2,HOUSEHOLD,REG AIR,4,0.03,1997-05-28,1997-07-28,1997-05-29,1997-06-20,0,59633.94
O,NONE,3,Manufacturer#5,5-LOW,2,HOUSEHOLD,AIR,5,0.06,1997-05-28,1997-08-11,1997-09-08,1997-10-05,0,33661
O,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,0,HOUSEHOLD,SHIP,1,0.03,1996-06-23,1996-08-27,1996-07-17,1996-08-10,0,20722.5
O,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,MAIL,3,0.04,1996-06-23,1996-09-07,1996-06-30,1996-07-16,0,16649.76
O,COLLECT COD,2,Manufacturer#4,3-MEDIUM,0,HOUSEHOLD,MAIL,2,0.07,1996-06-23,1996-08-28,1996-08-23,1996-09-03,0,7440.16
O,COLLECT COD,4,Manufacturer#2,3-MEDIUM,0,HOUSEHOLD,MAIL,4,0.07,1996-06-23,1996-08-17,1996-08-16,1996-08-30,0,3892.17
O,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,0,HOUSEHOLD,TRUCK,5,0.08,1996-06-23,1996-08-05,1996-07-16,1996-08-10,0,60616.08
O,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,FOB,6,0.08,1996-06-23,1996-08-23,1996-07-26,1996-08-03,0,4504.88
F,NONE,3,Manufacturer#2,5-LOW,0,BUILDING,AIR,4,0.08,1994-09-01,1994-11-25,1994-10-09,1994-10-14,1,6150.72
F,COLLECT COD,1,Manufacturer#1,5-LOW,0,BUILDING,TRUCK,1,0.02,1994-09-01,1994-11-06,1994-11-12,1994-11-13,2,77051.27
F,COLLECT COD,0,Manufacturer#2,5-LOW,0,BUILDING,REG AIR,2,0,1994-09-01,1994-11-17,1994-10-05,1994-10-21,1,40200.32
F,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,0,BUILDING,AIR,3,0.04,1994-09-01,1994-10-03,1994-12-27,1995-01-11,2,10838.7
O,NONE,2,Manufacturer#5,2-HIGH,0,FURNITURE,MAIL,1,0,1997-04-08,1997-05-29,1997-08-05,1997-08-31,0,34753.95
O,COLLECT COD,2,Manufacturer#1,2-HIGH,2,HOUSEHOLD,SHIP,3,0.02,1996-03-26,1996-05-29,1996-06-05,1996-07-05,0,43804.92
O,NONE,4,Manufacturer#5,2-HIGH,2,HOUSEHOLD,MAIL,4,0.04,1996-03-26,1996-05-26,1996-06-22,1996-07-16,0,48197.68
O,COLLECT COD,3,Manufacturer#3,2-HIGH,2,HOUSEHOLD,TRUCK,2,0.04,1996-03-26,1996-06-17,1996-04-21,1996-05-11,0,54925.71
O,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,2,HOUSEHOLD,AIR,1,0.04,1996-03-26,1996-06-05,1996-07-22,1996-08-13,0,39878.09
O,NONE,4,Manufacturer#5,1-URGENT,0,AUTOMOBILE,SHIP,1,0.08,1998-02-08,1998-05-05,1998-05-26,1998-06-02,0,35357.2
O,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,0,AUTOMOBILE,RAIL,2,0.02,1998-02-08,1998-04-26,1998-03-17,1998-04-04,0,53751.38
O,NONE,3,Manufacturer#3,1-URGENT,0,AUTOMOBILE,MAIL,4,0.05,1998-02-08,1998-03-25,1998-05-28,1998-06-22,0,28549.4
O,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,0,AUTOMOBILE,TRUCK,6,0.01,1998-02-08,1998-04-29,1998-02-19,1998-03-21,0,28070
O,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,0,AUTOMOBILE,MAIL,5,0.02,1998-02-08,1998-05-09,1998-02-17,1998-03-04,0,33491.76
O,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,0,AUTOMOBILE,MAIL,3,0.05,1998-02-08,1998-04-24,1998-04-03,1998-04-10,0,19861.8
P,TAKE BACK RETURN,4,Manufacturer#4,3-MEDIUM,3,HOUSEHOLD,TRUCK,3,0.03,1995-05-29,1995-07-06,1995-07-12,1995-08-05,0,60464.4
P,COLLECT COD,2,Manufacturer#5,3-MEDIUM,3,HOUSEHOLD,RAIL,2,0.02,1995-05-29,1995-07-26,1995-09-25,1995-10-08,0,17875.36
P,NONE,2,Manufacturer#4,3-MEDIUM,3,HOUSEHOLD,MAIL,1,0.01,1995-05-29,1995-07-03,1995-06-13,1995-06-23,3,59538.18
F,NONE,4,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,RAIL,1,0.02,1992-03-30,1992-06-05,1992-07-17,1992-08-09,2,24365.25
O,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,4,FURNITURE,SHIP,1,0.03,1996-08-09,1996-10-31,1996-09-12,1996-09-29,0,45326.79
F,COLLECT COD,1,Manufacturer#4,5-LOW,0,MACHINERY,AIR,2,0.03,1992-06-29,1992-09-22,1992-10-22,1992-10-23,2,34004.08
F,COLLECT COD,2,Manufacturer#1,5-LOW,0,MACHINERY,REG AIR,1,0.06,1992-06-29,1992-09-19,1992-09-29,1992-10-11,1,39642.6
F,NONE,3,Manufacturer#4,2-HIGH,4,AUTOMOBILE,TRUCK,7,0.03,1993-07-10,1993-08-26,1993-10-08,1993-10-09,2,24523.18
F,DELIVER IN PERSON,3,Manufacturer#3,2-HIGH,4,AUTOMOBILE,REG AIR,2,0.07,1993-07-10,1993-10-04,1993-07-22,1993-07-29,2,74628.54
F,NONE,1,Manufacturer#5,2-HIGH,4,AUTOMOBILE,FOB,4,0,1993-07-10,1993-10-06,1993-07-31,1993-08-04,2,55066.32
F,COLLECT COD,1,Manufacturer#1,2-HIGH,4,AUTOMOBILE,FOB,3,0.03,1993-07-10,1993-09-11,1993-08-15,1993-09-05,2,32441.64
F,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,4,AUTOMOBILE,TRUCK,5,0.08,1993-07-10,1993-09-13,1993-07-14,1993-08-12,2,68633.15
F,COLLECT COD,1,Manufacturer#2,2-HIGH,4,AUTOMOBILE,RAIL,6,0.07,1993-07-10,1993-08-26,1993-09-28,1993-10-18,1,55367.4
F,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,4,AUTOMOBILE,REG AIR,1,0.03,1993-07-10,1993-09-27,1993-10-31,1993-11-25,2,58286.88
O,COLLECT COD,1,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,REG AIR,3,0.08,1996-10-26,1996-12-11,1997-01-01,1997-01-30,0,44949.32
O,NONE,0,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,RAIL,2,0.05,1996-10-26,1997-01-03,1996-11-11,1996-12-01,0,87041.65
O,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,2,AUTOMOBILE,FOB,1,0,1996-10-26,1997-01-01,1996-11-21,1996-11-27,0,8811.63
O,NONE,4,Manufacturer#4,3-MEDIUM,2,AUTOMOBILE,SHIP,4,0.01,1996-10-26,1996-12-05,1996-11-07,1996-12-02,0,45056.52
F,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,0,FURNITURE,REG AIR,3,0.04,1993-05-07,1993-07-08,1993-08-31,1993-09-25,1,27238.65
F,COLLECT COD,2,Manufacturer#1,2-HIGH,0,FURNITURE,FOB,6,0.04,1993-05-07,1993-08-05,1993-06-07,1993-07-03,2,37595.31
F,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,0,FURNITURE,TRUCK,2,0.08,1993-05-07,1993-07-16,1993-08-23,1993-09-03,2,31494.06
F,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,0,FURNITURE,FOB,1,0,1993-05-07,1993-07-25,1993-05-31,1993-06-07,1,20493.6
F,COLLECT COD,0,Manufacturer#1,2-HIGH,0,FURNITURE,REG AIR,4,0.04,1993-05-07,1993-07-08,1993-05-20,1993-05-23,2,41071.42
F,NONE,2,Manufacturer#2,2-HIGH,0,FURNITURE,RAIL,5,0,1993-05-07,1993-06-25,1993-08-10,1993-08-25,2,45328.32
O,NONE,3,Manufacturer#5,4-NOT SPECIFIED,1,MACHINERY,AIR,2,0.04,1997-07-03,1997-08-10,1997-08-21,1997-09-06,0,20344.14
O,NONE,0,Manufacturer#2,4-NOT SPECIFIED,1,MACHINERY,REG AIR,1,0.04,1997-07-03,1997-08-19,1997-08-05,1997-08-18,0,38617.53
O,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,1,MACHINERY,MAIL,3,0.08,1997-07-03,1997-09-05,1997-07-18,1997-08-05,0,13294.08
F,COLLECT COD,2,Manufacturer#5,1-URGENT,1,AUTOMOBILE,SHIP,1,0.03,1995-01-25,1995-03-29,1995-03-17,1995-04-03,1,68228.16
F,COLLECT COD,3,Manufacturer#4,1-URGENT,1,AUTOMOBILE,TRUCK,2,0.01,1995-01-25,1995-03-24,1995-02-08,1995-02-18,2,38849.44
O,NONE,0,Manufacturer#1,2-HIGH,0,BUILDING,REG AIR,2,0.05,1996-02-29,1996-05-22,1996-04-06,1996-04-23,0,42156.8
O,COLLECT COD,3,Manufacturer#4,2-HIGH,0,BUILDING,SHIP,1,0.01,1996-02-29,1996-05-15,1996-04-10,1996-04-26,0,51299.76
O,NONE,2,Manufacturer#3,2-HIGH,0,BUILDING,REG AIR,3,0.08,1996-02-29,1996-05-25,1996-06-21,1996-06-22,0,6617.1
O,NONE,1,Manufacturer#5,1-URGENT,2,MACHINERY,AIR,5,0.06,1996-01-23,1996-03-03,1996-05-08,1996-05-18,0,42509.44
O,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,2,MACHINERY,RAIL,6,0.01,1996-01-23,1996-04-05,1996-02-04,1996-02-21,0,87700.12
O,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,2,MACHINERY,RAIL,3,0.03,1996-01-23,1996-03-04,1996-03-26,1996-04-09,0,3306.6
O,NONE,2,Manufacturer#3,1-URGENT,2,MACHINERY,MAIL,4,0.05,1996-01-23,1996-04-11,1996-02-24,1996-02-26,0,24688.84
O,TAKE BACK RETURN,4,Manufacturer#1,1-URGENT,2,MACHINERY,SHIP,1,0.05,1996-01-23,1996-03-19,1996-04-04,1996-04-24,0,32180.83
O,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,2,MACHINERY,SHIP,2,0.04,1996-01-23,1996-03-11,1996-05-05,1996-05-15,0,18163.32
O,NONE,3,Manufacturer#5,1-URGENT,2,MACHINERY,AIR,7,0.08,1996-01-23,1996-03-05,1996-05-13,1996-05-23,0,6056.55
O,NONE,2,Manufacturer#4,2-HIGH,4,BUILDING,MAIL,4,0.01,1997-02-08,1997-04-21,1997-04-28,1997-05-11,0,18024.24
O,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,4,BUILDING,RAIL,2,0.06,1997-02-08,1997-03-21,1997-04-22,1997-05-12,0,62303.34
O,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,4,BUILDING,RAIL,1,0.05,1997-02-08,1997-04-23,1997-02-23,1997-03-19,0,28830.8
O,COLLECT COD,1,Manufacturer#5,2-HIGH,4,BUILDING,FOB,5,0.05,1997-02-08,1997-04-24,1997-02-09,1997-02-26,0,38110.8
O,NONE,4,Manufacturer#4,2-HIGH,4,BUILDING,SHIP,3,0.07,1997-02-08,1997-04-30,1997-04-10,1997-05-04,0,57244.16
O,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,SHIP,7,0.01,1997-11-15,1998-02-11,1998-01-22,1998-01-27,0,31857.49
O,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,AIR,2,0.02,1997-11-15,1998-01-09,1998-01-04,1998-01-23,0,45673
O,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,FOB,4,0.05,1997-11-15,1997-12-18,1997-12-24,1998-01-15,0,66270
O,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,REG AIR,6,0.04,1997-11-15,1998-01-28,1998-01-28,1998-02-24,0,32555.4
O,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,RAIL,3,0.07,1997-11-15,1998-01-31,1998-01-27,1998-02-22,0,3824.2
O,NONE,1,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,RAIL,1,0.08,1997-11-15,1997-12-17,1998-03-07,1998-03-21,0,31497.84
O,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,AIR,5,0.01,1997-11-15,1998-01-19,1998-02-08,1998-03-02,0,37522.07
F,NONE,3,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,TRUCK,1,0.03,1993-07-23,1993-10-17,1993-09-21,1993-09-26,2,72396
F,NONE,3,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,MAIL,2,0.02,1993-07-23,1993-09-03,1993-10-15,1993-11-08,2,27642.16
F,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,FOB,4,0.03,1993-07-23,1993-10-03,1993-11-14,1993-11-29,2,21659.4
F,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,RAIL,3,0.03,1993-07-23,1993-09-18,1993-09-27,1993-10-03,2,3155.34
P,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,FOB,1,0.01,1995-04-09,1995-05-23,1995-05-10,1995-05-12,2,13805.12
P,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,AIR,2,0.06,1995-04-09,1995-05-21,1995-08-05,1995-08-30,0,37880.04
O,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,1,MACHINERY,MAIL,6,0.07,1996-12-21,1997-03-17,1997-03-03,1997-03-17,0,69488.06
O,DELIVER IN PERSON,2,Manufacturer#1,5-LOW,1,MACHINERY,FOB,2,0.07,1996-12-21,1997-02-14,1997-01-04,1997-02-02,0,39522.28
O,COLLECT COD,2,Manufacturer#1,5-LOW,1,MACHINERY,AIR,5,0.07,1996-12-21,1997-03-18,1997-03-08,1997-03-28,0,2952.24
O,COLLECT COD,0,Manufacturer#2,5-LOW,1,MACHINERY,RAIL,4,0.05,1996-12-21,1997-02-21,1996-12-26,1997-01-12,0,21232.54
O,COLLECT COD,1,Manufacturer#5,5-LOW,1,MACHINERY,RAIL,3,0.03,1996-12-21,1997-01-20,1996-12-30,1997-01-27,0,51209.94
O,COLLECT COD,0,Manufacturer#1,5-LOW,1,MACHINERY,MAIL,1,0.01,1996-12-21,1997-02-24,1996-12-25,1996-12-28,0,50513.4
F,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,2,AUTOMOBILE,REG AIR,1,0.01,1992-12-07,1993-01-11,1993-02-10,1993-02-19,2,22284.36
F,COLLECT COD,3,Manufacturer#1,1-URGENT,3,BUILDING,REG AIR,2,0.06,1993-11-18,1994-01-29,1993-12-19,1994-01-15,1,79328.7
F,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,3,BUILDING,RAIL,5,0.01,1993-11-18,1994-02-14,1994-01-10,1994-02-09,2,60184
F,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,3,BUILDING,TRUCK,4,0,1993-11-18,1993-12-26,1994-01-14,1994-02-10,1,41320.54
F,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,3,BUILDING,AIR,6,0.07,1993-11-18,1994-02-10,1993-12-28,1994-01-12,1,33686
F,NONE,0,Manufacturer#4,1-URGENT,3,BUILDING,TRUCK,7,0.04,1993-11-18,1994-01-03,1994-01-13,1994-01-27,1,48633.17
F,NONE,0,Manufacturer#3,1-URGENT,3,BUILDING,FOB,1,0.06,1993-11-18,1993-12-23,1993-12-24,1993-12-29,1,32210.31
F,COLLECT COD,2,Manufacturer#4,1-URGENT,3,BUILDING,RAIL,3,0,1993-11-18,1994-01-16,1994-02-27,1994-03-09,1,28086.8
F,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,4,AUTOMOBILE,FOB,1,0.06,1995-02-19,1995-04-02,1995-05-14,1995-06-09,2,6000.6
F,DELIVER IN PERSON,2,Manufacturer#1,5-LOW,4,AUTOMOBILE,REG AIR,2,0.08,1995-02-19,1995-03-28,1995-06-05,1995-06-06,1,69549.92
O,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,2,FURNITURE,AIR,3,0,1996-11-26,1997-01-11,1997-02-05,1997-02-13,0,22055.16
O,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,2,FURNITURE,RAIL,2,0,1996-11-26,1997-01-22,1997-01-28,1997-02-07,0,40380.93
O,NONE,4,Manufacturer#5,5-LOW,2,FURNITURE,SHIP,1,0.05,1996-11-26,1997-02-19,1997-03-02,1997-03-15,0,46193.28
O,TAKE BACK RETURN,4,Manufacturer#1,5-LOW,2,FURNITURE,REG AIR,4,0.04,1996-11-26,1997-01-23,1996-12-29,1997-01-23,0,50405
O,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,2,BUILDING,MAIL,2,0.05,1997-05-08,1997-06-17,1997-07-29,1997-08-03,0,36844.94
O,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,2,BUILDING,SHIP,1,0.01,1997-05-08,1997-07-03,1997-06-10,1997-06-24,0,31924.8
O,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,2,BUILDING,FOB,5,0.02,1997-05-08,1997-07-14,1997-07-01,1997-07-17,0,36188.59
O,NONE,0,Manufacturer#5,1-URGENT,2,BUILDING,REG AIR,3,0.01,1997-05-08,1997-08-05,1997-06-30,1997-07-16,0,70857.2
O,COLLECT COD,2,Manufacturer#3,1-URGENT,2,BUILDING,MAIL,4,0.03,1997-05-08,1997-07-24,1997-05-10,1997-05-15,0,28452.06
O,COLLECT COD,2,Manufacturer#3,1-URGENT,2,HOUSEHOLD,SHIP,2,0,1995-10-02,1995-11-03,1996-01-03,1996-01-22,0,9509.15
O,NONE,2,Manufacturer#3,1-URGENT,2,HOUSEHOLD,TRUCK,4,0.04,1995-10-02,1995-11-04,1995-12-02,1995-12-13,0,52864.68
O,NONE,2,Manufacturer#5,1-URGENT,2,HOUSEHOLD,FOB,3,0.02,1995-10-02,1995-12-04,1995-11-21,1995-12-14,0,30482.55
O,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,2,HOUSEHOLD,MAIL,1,0,1995-10-02,1995-11-05,1995-10-14,1995-11-06,0,25678.35
O,COLLECT COD,1,Manufacturer#1,5-LOW,1,MACHINERY,TRUCK,3,0.08,1997-03-26,1997-05-01,1997-04-07,1997-04-22,0,6030.6
O,COLLECT COD,2,Manufacturer#5,5-LOW,1,MACHINERY,FOB,1,0.07,1997-03-26,1997-06-07,1997-05-29,1997-06-26,0,10481.04
O,COLLECT COD,3,Manufacturer#3,5-LOW,1,MACHINERY,AIR,5,0.03,1997-03-26,1997-06-19,1997-06-24,1997-07-06,0,40448.07
O,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,1,MACHINERY,SHIP,4,0.05,1997-03-26,1997-04-26,1997-07-21,1997-08-13,0,6647.04
O,NONE,0,Manufacturer#4,5-LOW,1,MACHINERY,RAIL,2,0.03,1997-03-26,1997-06-19,1997-04-14,1997-04-28,0,21842.73
P,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,3,FURNITURE,FOB,2,0.06,1995-04-21,1995-06-18,1995-06-10,1995-07-09,3,50118.18
P,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,3,FURNITURE,TRUCK,4,0.02,1995-04-21,1995-06-19,1995-08-14,1995-08-15,0,65295.3
P,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,3,FURNITURE,TRUCK,3,0.06,1995-04-21,1995-06-05,1995-07-27,1995-07-28,0,34092.45
P,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,3,FURNITURE,SHIP,5,0.02,1995-04-21,1995-06-03,1995-08-19,1995-09-13,0,79799.58
P,DELIVER IN PERSON,4,Manufacturer#3,3-MEDIUM,3,FURNITURE,REG AIR,1,0.07,1995-04-21,1995-06-17,1995-06-17,1995-07-01,3,6987.45
P,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,3,FURNITURE,MAIL,6,0.03,1995-04-21,1995-07-16,1995-05-21,1995-06-03,1,27164.64
O,NONE,2,Manufacturer#3,5-LOW,4,AUTOMOBILE,MAIL,1,0.06,1995-10-29,1995-12-01,1996-01-29,1996-02-23,0,84589.5
O,NONE,3,Manufacturer#1,5-LOW,4,AUTOMOBILE,TRUCK,2,0.05,1995-10-29,1996-01-02,1995-12-12,1995-12-17,0,1263.36
F,NONE,2,Manufacturer#5,5-LOW,0,AUTOMOBILE,SHIP,3,0.02,1994-10-14,1994-11-28,1994-10-21,1994-11-08,1,8108.7
F,COLLECT COD,1,Manufacturer#1,5-LOW,0,AUTOMOBILE,FOB,1,0.03,1994-10-14,1994-12-13,1994-12-13,1995-01-01,2,21442.8
F,COLLECT COD,1,Manufacturer#1,5-LOW,0,AUTOMOBILE,TRUCK,2,0,1994-10-14,1995-01-01,1994-11-16,1994-12-09,2,40411.03
O,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,1,BUILDING,FOB,5,0.04,1996-09-12,1996-12-06,1996-10-24,1996-11-05,0,49132.8
O,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,1,BUILDING,RAIL,1,0.02,1996-09-12,1996-11-22,1996-10-12,1996-11-07,0,55610.59
O,NONE,4,Manufacturer#1,3-MEDIUM,1,BUILDING,REG AIR,3,0.08,1996-09-12,1996-11-02,1996-12-10,1997-01-05,0,49434.84
O,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,1,BUILDING,REG AIR,4,0.01,1996-09-12,1996-10-22,1996-12-03,1996-12-24,0,53593.42
O,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,1,BUILDING,RAIL,6,0.03,1996-09-12,1996-11-27,1996-12-26,1997-01-24,0,49073.32
O,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,1,BUILDING,MAIL,2,0.02,1996-09-12,1996-11-15,1996-12-14,1997-01-04,0,22305.36
O,NONE,0,Manufacturer#2,2-HIGH,2,FURNITURE,MAIL,1,0.07,1998-06-06,1998-07-31,1998-06-15,1998-06-26,0,43818.36
F,NONE,0,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,SHIP,1,0.05,1993-04-05,1993-06-22,1993-07-01,1993-07-11,2,41931.63
F,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,RAIL,2,0.03,1992-04-01,1992-06-28,1992-05-16,1992-05-17,2,9322.08
F,NONE,3,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,TRUCK,1,0.06,1992-04-01,1992-05-14,1992-06-23,1992-07-11,2,43374.4
F,NONE,3,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,FOB,3,0.07,1992-04-01,1992-05-23,1992-05-21,1992-06-05,1,49498.05
O,COLLECT COD,3,Manufacturer#5,1-URGENT,0,HOUSEHOLD,RAIL,2,0.02,1996-03-25,1996-05-25,1996-07-02,1996-08-01,0,46563.14
O,NONE,2,Manufacturer#4,1-URGENT,0,HOUSEHOLD,TRUCK,1,0.03,1996-03-25,1996-06-05,1996-05-09,1996-05-29,0,19460.96
O,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,4,FURNITURE,RAIL,1,0.07,1997-02-15,1997-05-04,1997-05-25,1997-05-26,0,23257.44
O,COLLECT COD,3,Manufacturer#2,5-LOW,4,FURNITURE,FOB,2,0.08,1997-02-15,1997-04-17,1997-05-24,1997-05-29,0,36639
O,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,1,BUILDING,SHIP,1,0.06,1997-03-03,1997-05-28,1997-04-21,1997-05-02,0,20265.36
O,NONE,3,Manufacturer#4,2-HIGH,1,BUILDING,TRUCK,3,0,1997-03-03,1997-05-03,1997-05-09,1997-05-30,0,16729.36
O,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,1,BUILDING,TRUCK,2,0.02,1997-03-03,1997-04-06,1997-03-07,1997-03-08,0,55122.04
O,NONE,3,Manufacturer#4,2-HIGH,1,BUILDING,REG AIR,4,0.03,1997-03-03,1997-04-20,1997-04-12,1997-04-16,0,25005.14
O,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,TRUCK,3,0.02,1996-11-24,1997-02-14,1997-01-03,1997-01-31,0,14010.45
O,DELIVER IN PERSON,2,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,RAIL,1,0.08,1996-11-24,1997-02-01,1996-12-18,1996-12-22,0,40059.87
O,NONE,1,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,FOB,2,0.02,1996-11-24,1997-02-06,1996-12-10,1996-12-14,0,37023
F,COLLECT COD,0,Manufacturer#1,1-URGENT,0,AUTOMOBILE,MAIL,1,0.06,1992-10-31,1993-01-19,1993-02-01,1993-02-14,1,16352.19
O,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,4,FURNITURE,FOB,1,0.05,1996-09-14,1996-11-21,1996-11-12,1996-11-23,0,29857.5
O,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,4,FURNITURE,AIR,5,0.03,1996-09-14,1996-11-26,1996-10-25,1996-11-21,0,43973.81
O,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,4,FURNITURE,MAIL,6,0.07,1996-09-14,1996-12-03,1996-12-10,1997-01-02,0,42443.24
O,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,4,FURNITURE,SHIP,4,0.04,1996-09-14,1996-11-24,1996-12-05,1996-12-12,0,4438.71
O,COLLECT COD,0,Manufacturer#4,5-LOW,4,FURNITURE,MAIL,2,0.06,1996-09-14,1996-11-11,1996-11-02,1996-11-17,0,32540.64
O,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,4,FURNITURE,REG AIR,3,0.04,1996-09-14,1996-10-16,1996-12-22,1997-01-07,0,20907
O,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,3,HOUSEHOLD,AIR,2,0.07,1995-09-05,1995-11-11,1995-11-02,1995-11-25,0,34382.92
O,NONE,2,Manufacturer#3,5-LOW,3,HOUSEHOLD,TRUCK,3,0.07,1995-09-05,1995-11-21,1995-11-25,1995-12-08,0,65048.78
O,DELIVER IN PERSON,4,Manufacturer#5,5-LOW,3,HOUSEHOLD,REG AIR,1,0,1995-09-05,1995-10-09,1995-10-10,1995-11-03,0,61434.6
