o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
O,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,MAIL,2,0.04,1997-03-13,1997-04-25,1997-05-18,1997-06-05,0,1
O,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,FOB,4,0.02,1997-03-13,1997-05-18,1997-06-07,1997-06-09,0,1
F,COLLECT COD,2,Manufacturer#2,3-MEDIUM,0,MACHINERY,TRUCK,3,0.07,1992-09-23,1992-11-23,1992-10-23,1992-11-12,2,1
F,NONE,0,Manufacturer#2,3-MEDIUM,0,MACHINERY,REG AIR,1,0.08,1992-09-23,1992-11-07,1992-12-02,1992-12-10,1,1
F,COLLECT COD,3,Manufacturer#2,3-MEDIUM,0,MACHINERY,REG AIR,2,0.03,1992-09-23,1992-11-21,1992-11-21,1992-11-25,1,1
F,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,TRUCK,2,0.05,1992-05-24,1992-06-24,1992-05-31,1992-06-16,1,1
F,NONE,1,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,TRUCK,5,0.05,1992-05-24,1992-07-22,1992-08-06,1992-09-05,1,1
F,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,REG AIR,3,0.08,1992-05-24,1992-06-24,1992-06-16,1992-07-06,2,1
F,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,RAIL,4,0.06,1992-05-24,1992-08-16,1992-09-05,1992-09-08,2,1
F,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,AIR,1,0.05,1992-05-24,1992-07-06,1992-09-15,1992-09-16,2,1
F,COLLECT COD,2,Manufacturer#3,2-HIGH,2,HOUSEHOLD,AIR,2,0.05,1992-10-15,1992-12-13,1993-01-20,1993-02-06,2,1
F,NONE,0,Manufacturer#4,2-HIGH,2,HOUSEHOLD,TRUCK,1,0.01,1992-10-15,1992-12-17,1993-02-07,1993-02-25,2,1
F,NONE,1,Manufacturer#1,2-HIGH,2,HOUSEHOLD,SHIP,3,0.06,1992-10-15,1992-12-12,1993-01-19,1993-02-13,1,1
F,COLLECT COD,2,Manufacturer#1,2-HIGH,3,AUTOMOBILE,SHIP,1,0.06,1994-01-16,1994-03-05,1994-04-25,1994-05-14,1,1
F,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,3,AUTOMOBILE,FOB,2,0.03,1994-01-16,1994-03-31,1994-02-01,1994-02-24,2,1
F,NONE,2,Manufacturer#1,2-HIGH,3,AUTOMOBILE,MAIL,3,0.05,1994-01-16,1994-03-27,1994-04-02,1994-04-10,2,1
O,NONE,0,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,3,0.06,1997-10-14,1998-01-02,1998-01-06,1998-01-18,0,1
O,NONE,2,Manufacturer#1,4-NOT SPECIFIED,4,HOUSEHOLD,FOB,1,0.08,1997-10-14,1997-12-25,1997-10-29,1997-11-27,0,1
O,NONE,2,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,2,0.03,1997-10-14,1997-11-18,1997-12-24,1998-01-14,0,1
F,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,4,FURNITURE,MAIL,1,0,1995-01-23,1995-04-03,1995-05-01,1995-05-08,1,1
F,NONE,2,Manufacturer#1,1-URGENT,4,FURNITURE,TRUCK,2,0.08,1995-01-23,1995-03-02,1995-03-03,1995-03-26,1,1
F,NONE,3,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,REG AIR,4,0.03,1994-03-13,1994-06-06,1994-05-27,1994-06-07,1,1
F,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,3,AUTOMOBILE,REG AIR,1,0.02,1994-03-13,1994-05-12,1994-04-03,1994-04-04,2,1
F,COLLECT COD,4,Manufacturer#5,4-NOT SPECIFIED,3,AUTOMOBILE,REG AIR,3,0,1994-03-13,1994-05-18,1994-03-29,1994-04-25,1,1
F,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,3,AUTOMOBILE,AIR,6,0.07,1994-03-13,1994-06-11,1994-04-26,1994-05-02,2,1
F,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,3,AUTOMOBILE,MAIL,2,0.08,1994-03-13,1994-05-17,1994-03-29,1994-04-27,2,1
F,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,REG AIR,5,0.07,1994-03-13,1994-05-02,1994-06-10,1994-06-27,2,1
O,NONE,4,Manufacturer#4,2-HIGH,4,AUTOMOBILE,REG AIR,6,0.02,1998-07-17,1998-09-08,1998-07-28,1998-08-15,0,1
O,COLLECT COD,0,Manufacturer#1,2-HIGH,4,AUTOMOBILE,REG AIR,2,0.02,1998-07-17,1998-09-11,1998-08-24,1998-09-10,0,1
O,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,4,AUTOMOBILE,AIR,1,0.08,1998-07-17,1998-09-23,1998-08-19,1998-08-21,0,1
O,COLLECT COD,1,Manufacturer#5,2-HIGH,4,AUTOMOBILE,RAIL,4,0.01,1998-07-17,1998-08-18,1998-08-29,1998-09-05,0,1
O,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,4,AUTOMOBILE,REG AIR,5,0.07,1998-07-17,1998-09-17,1998-08-05,1998-08-08,0,1
O,NONE,1,Manufacturer#1,2-HIGH,0,FURNITURE,MAIL,5,0.05,1997-12-12,1998-03-11,1998-03-06,1998-03-23,0,1
O,TAKE BACK RETURN,1,Manufacturer#5,2-HIGH,0,FURNITURE,MAIL,4,0.06,1997-12-12,1998-02-01,1998-04-03,1998-05-03,0,1
O,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,0,FURNITURE,SHIP,1,0.01,1997-12-12,1998-02-08,1998-04-10,1998-04-26,0,1
O,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,0,FURNITURE,AIR,2,0.03,1997-12-12,1998-03-04,1998-01-01,1998-01-11,0,1
O,DELIVER IN PERSON,3,Manufacturer#5,2-HIGH,0,FURNITURE,REG AIR,3,0.08,1997-12-12,1998-01-25,1998-03-25,1998-04-05,0,1
O,NONE,2,Manufacturer#1,5-LOW,1,BUILDING,REG AIR,3,0,1997-02-13,1997-05-08,1997-03-09,1997-03-25,0,1
O,COLLECT COD,4,Manufacturer#2,5-LOW,1,BUILDING,RAIL,2,0.05,1997-02-13,1997-04-26,1997-04-30,1997-05-11,0,1
O,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,1,BUILDING,RAIL,1,0.05,1997-02-13,1997-05-14,1997-04-14,1997-04-29,0,1
F,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,1,BUILDING,TRUCK,1,0.04,1995-01-27,1995-04-17,1995-02-28,1995-03-08,1,1
O,COLLECT COD,2,Manufacturer#4,5-LOW,4,HOUSEHOLD,TRUCK,1,0,1998-07-02,1998-08-31,1998-07-25,1998-08-07,0,1
F,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,1,BUILDING,MAIL,2,0.02,1993-12-16,1994-03-07,1994-03-27,1994-04-21,2,1
F,NONE,4,Manufacturer#5,1-URGENT,1,BUILDING,MAIL,3,0.01,1993-12-16,1994-01-28,1994-01-05,1994-01-25,1,1
F,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,1,BUILDING,SHIP,1,0.06,1993-12-16,1994-03-05,1994-04-09,1994-04-21,1,1
F,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,1,BUILDING,SHIP,4,0.07,1993-12-16,1994-03-15,1993-12-19,1994-01-09,2,1
F,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,3,BUILDING,SHIP,2,0.02,1994-04-07,1994-05-07,1994-06-17,1994-07-05,2,1
F,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,3,BUILDING,REG AIR,1,0.03,1994-04-07,1994-06-19,1994-07-05,1994-07-22,2,1
O,NONE,2,Manufacturer#4,3-MEDIUM,3,MACHINERY,TRUCK,2,0,1997-07-31,1997-10-05,1997-08-13,1997-08-17,0,1
O,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,3,MACHINERY,FOB,1,0.04,1997-07-31,1997-09-22,1997-08-02,1997-08-05,0,1
F,COLLECT COD,2,Manufacturer#5,5-LOW,4,FURNITURE,MAIL,2,0.02,1994-07-13,1994-08-25,1994-08-07,1994-08-24,1,1
F,COLLECT COD,4,Manufacturer#4,5-LOW,4,FURNITURE,FOB,3,0.01,1994-07-13,1994-08-21,1994-08-31,1994-09-30,2,1
F,COLLECT COD,0,Manufacturer#3,5-LOW,4,FURNITURE,FOB,5,0.01,1994-07-13,1994-09-09,1994-11-01,1994-11-04,2,1
F,COLLECT COD,0,Manufacturer#2,5-LOW,4,FURNITURE,RAIL,1,0.08,1994-07-13,1994-09-03,1994-10-03,1994-10-23,2,1
F,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,4,FURNITURE,TRUCK,6,0,1994-07-13,1994-09-24,1994-07-27,1994-08-10,2,1
F,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,4,FURNITURE,RAIL,4,0.04,1994-07-13,1994-10-08,1994-11-04,1994-12-01,2,1
O,NONE,3,Manufacturer#4,2-HIGH,0,FURNITURE,REG AIR,3,0,1995-12-12,1996-02-05,1995-12-14,1995-12-19,0,1
O,NONE,4,Manufacturer#3,2-HIGH,0,FURNITURE,TRUCK,2,0,1995-12-12,1996-01-22,1996-03-02,1996-03-17,0,1
O,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,0,FURNITURE,FOB,5,0.05,1995-12-12,1996-01-21,1995-12-14,1996-01-12,0,1
O,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,0,FURNITURE,REG AIR,6,0.01,1995-12-12,1996-02-14,1996-01-15,1996-01-30,0,1
O,TAKE BACK RETURN,0,Manufacturer#5,2-HIGH,0,FURNITURE,MAIL,1,0.04,1995-12-12,1996-02-15,1996-03-31,1996-04-22,0,1
O,COLLECT COD,4,Manufacturer#2,2-HIGH,0,FURNITURE,AIR,4,0.05,1995-12-12,1996-02-01,1996-02-08,1996-02-25,0,1
O,COLLECT COD,1,Manufacturer#3,2-HIGH,0,FURNITURE,RAIL,7,0,1995-12-12,1996-02-27,1996-02-27,1996-03-06,0,1
O,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,FOB,2,0.04,1998-06-02,1998-08-29,1998-07-20,1998-08-18,0,1
O,NONE,2,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,AIR,5,0.06,1998-06-02,1998-07-22,1998-07-19,1998-07-31,0,1
O,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,RAIL,3,0.03,1998-06-02,1998-08-23,1998-08-12,1998-09-02,0,1
O,NONE,0,Manufacturer#2,2-HIGH,3,HOUSEHOLD,TRUCK,1,0.02,1995-09-20,1995-11-19,1995-10-26,1995-11-06,0,1
O,COLLECT COD,2,Manufacturer#5,2-HIGH,3,HOUSEHOLD,AIR,3,0.01,1995-09-20,1995-12-06,1995-12-14,1995-12-23,0,1
O,NONE,1,Manufacturer#4,2-HIGH,3,HOUSEHOLD,REG AIR,4,0.04,1995-09-20,1995-11-22,1995-11-08,1995-11-16,0,1
O,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,3,HOUSEHOLD,SHIP,2,0.06,1995-09-20,1995-11-22,1995-10-11,1995-10-20,0,1
F,TAKE BACK RETURN,4,Manufacturer#1,5-LOW,3,BUILDING,TRUCK,1,0.07,1994-04-07,1994-06-26,1994-04-09,1994-04-26,1,1
F,TAKE BACK RETURN,3,Manufacturer#2,5-LOW,3,BUILDING,TRUCK,5,0.06,1994-04-07,1994-05-27,1994-04-26,1994-04-27,1,1
F,NONE,3,Manufacturer#1,5-LOW,3,BUILDING,TRUCK,2,0,1994-04-07,1994-06-18,1994-07-22,1994-08-02,1,1
F,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,3,BUILDING,RAIL,3,0.02,1994-04-07,1994-05-17,1994-08-06,1994-08-20,2,1
F,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,3,BUILDING,REG AIR,4,0.03,1994-04-07,1994-05-15,1994-05-23,1994-06-05,2,1
F,NONE,3,Manufacturer#4,2-HIGH,0,BUILDING,REG AIR,1,0.02,1994-03-12,1994-04-29,1994-05-03,1994-05-25,1,1
F,COLLECT COD,1,Manufacturer#4,2-HIGH,0,BUILDING,MAIL,2,0.04,1994-03-12,1994-06-05,1994-06-03,1994-06-05,2,1
F,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,0,BUILDING,SHIP,3,0.02,1994-03-12,1994-05-24,1994-07-01,1994-07-20,1,1
F,NONE,3,Manufacturer#2,5-LOW,4,AUTOMOBILE,REG AIR,1,0.07,1994-11-02,1995-01-11,1994-11-22,1994-12-02,1,1
F,DELIVER IN PERSON,2,Manufacturer#1,5-LOW,4,AUTOMOBILE,REG AIR,3,0.07,1994-11-02,1994-12-30,1994-12-19,1995-01-08,2,1
F,COLLECT COD,1,Manufacturer#4,5-LOW,4,AUTOMOBILE,RAIL,2,0.03,1994-11-02,1994-12-07,1995-01-03,1995-01-29,2,1
O,NONE,2,Manufacturer#4,1-URGENT,4,HOUSEHOLD,REG AIR,3,0.06,1995-10-09,1996-01-04,1995-12-04,1995-12-10,0,1
O,NONE,2,Manufacturer#3,1-URGENT,4,HOUSEHOLD,SHIP,4,0,1995-10-09,1995-12-13,1995-12-09,1995-12-14,0,1
O,TAKE BACK RETURN,4,Manufacturer#5,1-URGENT,4,HOUSEHOLD,AIR,1,0,1995-10-09,1995-12-19,1996-02-05,1996-02-07,0,1
O,NONE,3,Manufacturer#5,1-URGENT,4,HOUSEHOLD,TRUCK,2,0.06,1995-10-09,1996-01-02,1995-10-19,1995-10-28,0,1
F,NONE,1,Manufacturer#2,2-HIGH,2,MACHINERY,AIR,3,0,1993-03-03,1993-05-31,1993-04-16,1993-04-19,2,1
F,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,2,MACHINERY,FOB,1,0.02,1993-03-03,1993-04-07,1993-04-26,1993-05-06,2,1
F,NONE,1,Manufacturer#2,2-HIGH,2,MACHINERY,RAIL,4,0.05,1993-03-03,1993-05-20,1993-04-30,1993-05-13,1,1
F,COLLECT COD,0,Manufacturer#3,2-HIGH,2,MACHINERY,AIR,7,0.08,1993-03-03,1993-05-16,1993-03-15,1993-04-04,1,1
F,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,2,MACHINERY,TRUCK,2,0.02,1993-03-03,1993-05-24,1993-04-15,1993-05-13,1,1
F,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,2,MACHINERY,REG AIR,6,0.03,1993-03-03,1993-04-11,1993-04-07,1993-04-24,1,1
F,NONE,0,Manufacturer#2,2-HIGH,2,MACHINERY,MAIL,5,0,1993-03-03,1993-04-22,1993-04-28,1993-05-05,2,1
O,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,0,BUILDING,SHIP,1,0.02,1996-03-23,1996-06-16,1996-05-25,1996-06-19,0,1
O,TAKE BACK RETURN,4,Manufacturer#1,1-URGENT,2,AUTOMOBILE,AIR,1,0.08,1996-06-13,1996-08-18,1996-09-12,1996-09-22,0,1
O,NONE,1,Manufacturer#2,1-URGENT,2,AUTOMOBILE,REG AIR,2,0.02,1996-06-13,1996-08-26,1996-09-27,1996-10-20,0,1
O,COLLECT COD,3,Manufacturer#3,2-HIGH,4,BUILDING,FOB,4,0.01,1997-08-12,1997-10-18,1997-11-08,1997-11-18,0,1
O,NONE,0,Manufacturer#4,2-HIGH,4,BUILDING,SHIP,1,0.05,1997-08-12,1997-09-21,1997-12-08,1998-01-03,0,1
O,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,4,BUILDING,RAIL,2,0.06,1997-08-12,1997-09-11,1997-11-14,1997-12-14,0,1
O,COLLECT COD,2,Manufacturer#2,2-HIGH,4,BUILDING,MAIL,3,0,1997-08-12,1997-10-07,1997-09-02,1997-10-01,0,1
O,COLLECT COD,1,Manufacturer#2,2-HIGH,1,BUILDING,RAIL,3,0.05,1997-01-28,1997-03-25,1997-04-22,1997-05-06,0,1
O,COLLECT COD,0,Manufacturer#1,2-HIGH,1,BUILDING,SHIP,2,0.06,1997-01-28,1997-03-05,1997-05-04,1997-05-14,0,1
O,NONE,0,Manufacturer#3,2-HIGH,1,BUILDING,RAIL,4,0.06,1997-01-28,1997-03-29,1997-03-09,1997-03-18,0,1
O,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,1,BUILDING,REG AIR,1,0.08,1997-01-28,1997-03-16,1997-04-12,1997-05-04,0,1
F,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,MAIL,1,0,1994-05-13,1994-06-28,1994-06-13,1994-07-10,2,1
F,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,2,0.07,1994-05-13,1994-08-03,1994-06-21,1994-06-26,1,1
F,NONE,1,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,7,0.01,1994-05-13,1994-08-11,1994-07-11,1994-07-27,1,1
F,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,AIR,3,0.02,1994-05-13,1994-07-03,1994-08-21,1994-08-23,1,1
F,TAKE BACK RETURN,4,Manufacturer#5,4-NOT SPECIFIED,1,AUTOMOBILE,SHIP,5,0.06,1994-05-13,1994-07-25,1994-07-17,1994-08-03,1,1
F,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,1,AUTOMOBILE,AIR,6,0.03,1994-05-13,1994-07-08,1994-05-26,1994-06-09,2,1
F,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,AIR,4,0.01,1994-05-13,1994-07-01,1994-07-17,1994-07-22,1,1
F,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,2,MACHINERY,AIR,2,0.02,1993-02-27,1993-05-24,1993-05-07,1993-05-13,1,1
F,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,2,MACHINERY,SHIP,3,0.08,1993-02-27,1993-05-28,1993-05-09,1993-05-12,2,1
F,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,2,MACHINERY,SHIP,4,0.06,1993-02-27,1993-05-12,1993-04-19,1993-05-11,1,1
F,TAKE BACK RETURN,1,Manufacturer#4,1-URGENT,2,MACHINERY,AIR,7,0.05,1993-02-27,1993-04-14,1993-04-12,1993-04-17,1,1
F,TAKE BACK RETURN,4,Manufacturer#5,1-URGENT,2,MACHINERY,TRUCK,1,0.06,1993-02-27,1993-03-30,1993-06-04,1993-06-24,1,1
F,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,2,MACHINERY,AIR,6,0.03,1993-02-27,1993-04-13,1993-04-15,1993-04-19,1,1
F,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,2,MACHINERY,REG AIR,5,0.08,1993-02-27,1993-04-19,1993-04-27,1993-05-13,1,1
O,NONE,0,Manufacturer#1,5-LOW,1,HOUSEHOLD,REG AIR,2,0.01,1997-02-28,1997-04-20,1997-06-16,1997-07-15,0,1
O,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,1,HOUSEHOLD,FOB,1,0.02,1997-02-28,1997-04-30,1997-04-12,1997-05-03,0,1
O,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,3,BUILDING,RAIL,1,0.08,1997-07-26,1997-10-16,1997-11-21,1997-12-06,0,1
O,NONE,4,Manufacturer#1,3-MEDIUM,3,BUILDING,TRUCK,4,0,1997-07-26,1997-10-10,1997-10-17,1997-10-22,0,1
O,COLLECT COD,3,Manufacturer#2,3-MEDIUM,3,BUILDING,FOB,2,0.05,1997-07-26,1997-08-28,1997-08-23,1997-09-06,0,1
O,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,3,BUILDING,RAIL,3,0.08,1997-07-26,1997-08-28,1997-09-07,1997-09-17,0,1
O,DELIVER IN PERSON,4,Manufacturer#5,3-MEDIUM,3,BUILDING,TRUCK,5,0.03,1997-07-26,1997-10-15,1997-10-10,1997-10-15,0,1
O,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,FOB,1,0.07,1997-02-17,1997-04-06,1997-05-03,1997-05-20,0,1
O,NONE,2,Manufacturer#4,3-MEDIUM,2,HOUSEHOLD,REG AIR,1,0.08,1995-06-02,1995-08-15,1995-07-25,1995-08-04,0,1
O,NONE,1,Manufacturer#3,5-LOW,0,MACHINERY,TRUCK,1,0.03,1996-05-09,1996-08-06,1996-06-15,1996-07-14,0,1
O,TAKE BACK RETURN,2,Manufacturer#1,5-LOW,0,MACHINERY,FOB,2,0.08,1996-05-09,1996-08-06,1996-07-26,1996-08-24,0,1
O,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,SHIP,3,0.04,1997-12-08,1998-01-10,1998-02-17,1998-03-15,0,1
O,COLLECT COD,4,Manufacturer#5,4-NOT SPECIFIED,3,AUTOMOBILE,AIR,1,0.03,1997-12-08,1998-01-20,1998-03-28,1998-04-17,0,1
O,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,3,AUTOMOBILE,FOB,2,0,1997-12-08,1998-03-08,1998-01-28,1998-02-18,0,1
O,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,AIR,1,0.01,1997-10-29,1997-12-02,1997-12-13,1997-12-18,0,1
F,NONE,4,Manufacturer#3,3-MEDIUM,3,HOUSEHOLD,RAIL,2,0.07,1992-07-18,1992-09-01,1992-11-10,1992-11-28,2,1
F,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,3,HOUSEHOLD,TRUCK,1,0.08,1992-07-18,1992-09-15,1992-08-31,1992-09-09,2,1
O,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,RAIL,2,0.06,1997-04-28,1997-06-29,1997-08-01,1997-08-22,0,1
O,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,RAIL,6,0.06,1997-04-28,1997-06-06,1997-08-13,1997-08-21,0,1
O,NONE,0,Manufacturer#4,3-MEDIUM,0,HOUSEHOLD,AIR,3,0.07,1997-04-28,1997-07-22,1997-06-16,1997-07-13,0,1
O,NONE,2,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,AIR,5,0.03,1997-04-28,1997-07-26,1997-06-19,1997-07-05,0,1
O,NONE,3,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,RAIL,4,0.02,1997-04-28,1997-06-16,1997-06-25,1997-07-17,0,1
O,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,FOB,1,0.03,1997-04-28,1997-06-24,1997-07-05,1997-07-28,0,1
O,NONE,3,Manufacturer#2,3-MEDIUM,0,HOUSEHOLD,AIR,7,0.08,1997-04-28,1997-06-21,1997-08-24,1997-08-28,0,1
F,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,1,FURNITURE,TRUCK,2,0.08,1993-01-15,1993-03-09,1993-04-24,1993-05-06,2,1
F,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,1,FURNITURE,REG AIR,1,0.04,1993-01-15,1993-03-07,1993-02-16,1993-02-27,1,1
O,NONE,2,Manufacturer#5,5-LOW,2,AUTOMOBILE,SHIP,4,0.02,1997-12-05,1998-02-27,1997-12-17,1998-01-04,0,1
O,COLLECT COD,3,Manufacturer#5,5-LOW,2,AUTOMOBILE,MAIL,3,0.01,1997-12-05,1998-01-26,1998-02-09,1998-03-03,0,1
O,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,2,AUTOMOBILE,AIR,1,0.03,1997-12-05,1998-02-09,1998-03-25,1998-04-17,0,1
O,NONE,0,Manufacturer#4,5-LOW,2,AUTOMOBILE,MAIL,2,0.05,1997-12-05,1998-03-03,1997-12-19,1998-01-02,0,1
O,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,1,MACHINERY,FOB,2,0.05,1996-11-06,1997-01-20,1997-01-03,1997-01-08,0,1
O,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,1,MACHINERY,RAIL,4,0.03,1996-11-06,1996-12-14,1996-12-10,1997-01-02,0,1
O,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,1,MACHINERY,SHIP,1,0.07,1996-11-06,1997-01-30,1997-03-01,1997-03-06,0,1
O,COLLECT COD,3,Manufacturer#4,3-MEDIUM,1,MACHINERY,FOB,3,0.08,1996-11-06,1997-01-12,1996-12-11,1996-12-18,0,1
O,NONE,0,Manufacturer#5,3-MEDIUM,1,MACHINERY,RAIL,6,0.01,1996-11-06,1997-01-30,1997-02-22,1997-03-08,0,1
O,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,1,MACHINERY,FOB,5,0.05,1996-11-06,1997-01-14,1997-03-02,1997-03-27,0,1
F,NONE,2,Manufacturer#1,3-MEDIUM,3,HOUSEHOLD,TRUCK,3,0,1993-10-15,1993-12-07,1993-11-17,1993-11-20,2,1
F,COLLECT COD,4,Manufacturer#3,3-MEDIUM,3,HOUSEHOLD,AIR,4,0.03,1993-10-15,1993-11-25,1994-02-08,1994-02-15,1,1
F,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,3,HOUSEHOLD,MAIL,2,0.02,1993-10-15,1993-11-20,1994-01-02,1994-01-05,2,1
F,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,TRUCK,1,0.06,1993-10-15,1993-12-22,1994-01-13,1994-01-15,2,1
O,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,1,HOUSEHOLD,FOB,3,0.07,1995-10-04,1995-11-16,1996-01-16,1996-02-03,0,1
O,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,1,HOUSEHOLD,TRUCK,2,0.01,1995-10-04,1996-01-02,1995-11-05,1995-11-30,0,1
O,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,1,HOUSEHOLD,FOB,6,0.01,1995-10-04,1995-11-29,1996-01-17,1996-02-11,0,1
O,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,1,HOUSEHOLD,SHIP,1,0.06,1995-10-04,1995-11-15,1995-11-16,1995-11-26,0,1
O,COLLECT COD,2,Manufacturer#3,1-URGENT,1,HOUSEHOLD,RAIL,5,0.08,1995-10-04,1995-12-24,1995-12-05,1996-01-03,0,1
O,TAKE BACK RETURN,1,Manufacturer#4,1-URGENT,1,HOUSEHOLD,REG AIR,4,0.04,1995-10-04,1995-12-28,1995-12-28,1996-01-18,0,1
O,NONE,0,Manufacturer#2,2-HIGH,4,AUTOMOBILE,RAIL,2,0.08,1996-09-10,1996-11-29,1996-12-17,1997-01-15,0,1
O,NONE,1,Manufacturer#1,2-HIGH,4,AUTOMOBILE,MAIL,3,0.05,1996-09-10,1996-11-28,1996-11-27,1996-11-29,0,1
O,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,4,AUTOMOBILE,AIR,1,0,1996-09-10,1996-10-26,1996-12-10,1996-12-31,0,1
F,NONE,2,Manufacturer#2,2-HIGH,4,HOUSEHOLD,AIR,4,0.01,1994-02-07,1994-03-30,1994-04-03,1994-04-10,2,1
