l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,groupcol,aggcol
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,2,MACHINERY,REG AIR,6,0.08,1995-01-18,1995-02-24,1,1830.2672
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,FOB,3,0.08,1995-11-23,1996-01-26,1,34428.4
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,3-MEDIUM,4,MACHINERY,TRUCK,5,0.03,1995-02-13,1995-05-10,1,16396.212
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,3,AUTOMOBILE,MAIL,3,0,1996-05-26,1996-08-07,6,31047.2712
O,O,N,COLLECT COD,0,Manufacturer#5,1-URGENT,3,AUTOMOBILE,SHIP,4,0.03,1996-05-26,1996-07-24,6,5983.56
F,F,R,COLLECT COD,3,Manufacturer#4,2-HIGH,4,AUTOMOBILE,AIR,6,0.08,1993-06-17,1993-08-22,4,9677.052
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,0,FURNITURE,MAIL,3,0,1992-01-09,1992-02-23,2,1277.1708
F,F,A,NONE,3,Manufacturer#1,5-LOW,0,AUTOMOBILE,TRUCK,4,0,1993-09-26,1993-11-20,4,-1761.0226
F,F,R,COLLECT COD,4,Manufacturer#2,5-LOW,0,AUTOMOBILE,AIR,3,0.02,1993-09-26,1993-11-03,4,9470.3432
O,P,N,COLLECT COD,0,Manufacturer#1,3-MEDIUM,2,BUILDING,AIR,1,0.03,1995-05-14,1995-07-03,1,55372.8575
F,P,N,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,2,BUILDING,REG AIR,5,0,1995-05-14,1995-07-08,1,48220.3904
O,O,N,NONE,0,Manufacturer#4,1-URGENT,4,MACHINERY,TRUCK,3,0.07,1998-07-13,1998-08-20,5,69528.3932
O,O,N,NONE,0,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,RAIL,1,0.02,1996-05-27,1996-08-12,6,2616.804
O,O,N,NONE,2,Manufacturer#1,3-MEDIUM,4,BUILDING,REG AIR,5,0.04,1996-01-12,1996-03-10,6,36626.9836
F,P,N,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,2,HOUSEHOLD,TRUCK,5,0,1995-04-07,1995-06-15,1,34632.09
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,1,BUILDING,FOB,1,0.02,1993-08-30,1993-11-15,4,1286.1522
F,F,A,COLLECT COD,2,Manufacturer#5,5-LOW,4,HOUSEHOLD,TRUCK,4,0.02,1992-02-04,1992-03-14,2,12053.8872
O,O,N,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,FOB,1,0.01,1996-03-20,1996-04-20,6,25663.0335
F,F,R,COLLECT COD,3,Manufacturer#3,2-HIGH,2,FURNITURE,REG AIR,4,0.03,1994-06-08,1994-08-18,0,8652.1838
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,MAIL,5,0.07,1997-06-01,1997-08-20,3,7148.9792
O,O,N,NONE,1,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,TRUCK,2,0.02,1997-06-01,1997-08-25,3,9744.3258
O,O,N,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,3,BUILDING,TRUCK,3,0.03,1996-06-08,1996-08-10,6,1401.737
O,O,N,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,REG AIR,2,0.02,1995-03-29,1995-06-12,1,23541.7884
O,O,N,COLLECT COD,0,Manufacturer#5,1-URGENT,3,HOUSEHOLD,AIR,3,0.07,1996-11-15,1997-01-23,6,49439.588
O,O,N,TAKE BACK RETURN,4,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,FOB,2,0.03,1997-04-20,1997-06-05,3,2219.5872
O,O,N,COLLECT COD,0,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,TRUCK,6,0.02,1995-09-30,1995-11-22,1,34741.6058
O,O,N,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,2,BUILDING,AIR,3,0.06,1995-07-01,1995-09-17,1,27382.1016
O,O,N,COLLECT COD,4,Manufacturer#2,2-HIGH,4,BUILDING,MAIL,3,0.01,1997-02-20,1997-04-09,3,22294.404
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,2,BUILDING,AIR,3,0.04,1997-06-03,1997-08-19,3,15542.6832
F,F,A,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,3,AUTOMOBILE,MAIL,1,0.01,1993-11-25,1994-02-02,4,4957.19
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,1,MACHINERY,SHIP,4,0,1997-11-18,1998-01-26,3,4804.688
F,F,A,COLLECT COD,0,Manufacturer#2,2-HIGH,1,MACHINERY,SHIP,1,0,1994-07-04,1994-09-23,0,34613.874
O,O,N,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,4,MACHINERY,MAIL,7,0.06,1995-08-20,1995-10-06,1,5643.0965
F,F,R,NONE,0,Manufacturer#5,1-URGENT,0,HOUSEHOLD,RAIL,3,0.08,1994-05-27,1994-07-07,0,10015.485
O,P,N,NONE,2,Manufacturer#4,1-URGENT,1,HOUSEHOLD,REG AIR,1,0.03,1995-03-19,1995-04-28,1,33607.98
O,P,N,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,1,HOUSEHOLD,AIR,2,0.06,1995-03-19,1995-04-21,1,1571.4806
O,O,N,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,1,FURNITURE,MAIL,3,0.01,1996-05-30,1996-07-18,6,3564.2992
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,2,MACHINERY,RAIL,2,0.03,1993-10-30,1994-01-04,4,16237.65
F,F,A,NONE,3,Manufacturer#5,4-NOT SPECIFIED,2,HOUSEHOLD,REG AIR,4,0.04,1993-09-26,1993-11-01,4,2089.6044
O,O,N,NONE,3,Manufacturer#4,2-HIGH,2,MACHINERY,FOB,6,0.02,1998-05-22,1998-06-29,5,22770.579
O,O,N,NONE,2,Manufacturer#1,2-HIGH,4,HOUSEHOLD,RAIL,5,0.05,1997-02-21,1997-03-27,3,8322.8824
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,TRUCK,3,0.01,1997-09-19,1997-11-08,3,11054.3895
O,O,N,NONE,1,Manufacturer#1,1-URGENT,1,FURNITURE,REG AIR,1,0.05,1995-07-05,1995-08-05,1,34723.2192
O,O,N,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,3,HOUSEHOLD,FOB,1,0,1996-05-31,1996-07-10,6,27782.4176
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,AIR,1,0.04,1992-02-11,1992-05-04,2,22415.1072
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,1,HOUSEHOLD,RAIL,4,0,1992-02-14,1992-04-13,2,37012.9172
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,FOB,2,0.02,1992-07-21,1992-10-12,2,8802.696
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,3,FURNITURE,TRUCK,5,0.07,1996-12-10,1997-01-24,6,5102.148
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,5-LOW,2,HOUSEHOLD,MAIL,3,0.02,1992-08-25,1992-10-29,2,25571.6244
F,F,R,NONE,4,Manufacturer#2,2-HIGH,1,HOUSEHOLD,SHIP,3,0.08,1994-12-15,1995-03-15,0,19203.912
F,F,A,COLLECT COD,2,Manufacturer#5,3-MEDIUM,3,AUTOMOBILE,AIR,1,0.02,1994-06-15,1994-07-15,0,24872.4234
F,F,R,COLLECT COD,1,Manufacturer#2,5-LOW,2,MACHINERY,REG AIR,1,0.07,1992-12-29,1993-02-24,2,36671.348
F,F,R,COLLECT COD,2,Manufacturer#2,2-HIGH,0,BUILDING,SHIP,3,0.05,1994-05-31,1994-07-10,0,22852.08
O,O,N,COLLECT COD,2,Manufacturer#5,5-LOW,1,BUILDING,REG AIR,1,0.06,1998-04-13,1998-07-12,5,20358.013
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,2,MACHINERY,FOB,4,0.08,1993-10-03,1993-11-07,4,13188.515
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,2,MACHINERY,REG AIR,2,0.05,1993-10-03,1994-01-01,4,1.0984
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,2,MACHINERY,MAIL,7,0.08,1994-03-30,1994-04-30,0,30840.096
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,0,MACHINERY,RAIL,4,0.05,1996-05-19,1996-08-01,6,1496.854
F,P,N,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,2,BUILDING,REG AIR,4,0.06,1995-04-04,1995-07-03,1,6103.08
O,O,N,NONE,3,Manufacturer#2,5-LOW,0,BUILDING,REG AIR,2,0.02,1998-01-17,1998-02-17,5,38661.1416
O,O,N,DELIVER IN PERSON,3,Manufacturer#3,5-LOW,0,BUILDING,SHIP,5,0.06,1998-01-17,1998-04-10,5,23790.36
O,P,N,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,0,HOUSEHOLD,SHIP,5,0.04,1995-04-24,1995-05-26,1,135.0666
O,P,N,COLLECT COD,4,Manufacturer#1,1-URGENT,0,HOUSEHOLD,REG AIR,2,0.07,1995-04-24,1995-06-07,1,13389.4856
O,O,N,DELIVER IN PERSON,0,Manufacturer#5,1-URGENT,0,AUTOMOBILE,FOB,5,0,1996-08-01,1996-10-07,6,17010.7056
O,O,N,NONE,0,Manufacturer#1,1-URGENT,0,AUTOMOBILE,SHIP,3,0.02,1996-08-01,1996-10-25,6,3460.977
O,O,N,DELIVER IN PERSON,2,Manufacturer#1,3-MEDIUM,2,FURNITURE,RAIL,2,0.07,1997-05-18,1997-08-04,3,16018.5647
F,F,R,COLLECT COD,3,Manufacturer#4,1-URGENT,1,FURNITURE,FOB,4,0.06,1994-06-06,1994-07-07,0,14020.0768
F,F,R,COLLECT COD,1,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,AIR,2,0.05,1992-02-16,1992-03-30,2,2339.3304
O,O,N,NONE,4,Manufacturer#4,2-HIGH,3,FURNITURE,TRUCK,3,0.06,1996-08-16,1996-09-30,6,6797.4746
F,F,A,COLLECT COD,3,Manufacturer#5,1-URGENT,3,HOUSEHOLD,AIR,1,0,1992-01-18,1992-04-17,2,-568.428
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,2,BUILDING,RAIL,6,0.04,1998-07-19,1998-08-29,5,24989.6256
F,P,N,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,3,HOUSEHOLD,SHIP,2,0.07,1995-05-21,1995-07-20,1,3378.5415
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,4,AUTOMOBILE,MAIL,4,0.04,1992-03-15,1992-04-16,2,8798.8992
F,F,A,NONE,4,Manufacturer#4,3-MEDIUM,1,FURNITURE,RAIL,2,0.01,1993-07-31,1993-09-11,4,19641.4956
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,1,FURNITURE,REG AIR,5,0.07,1993-07-31,1993-10-29,4,47699.23
F,F,R,COLLECT COD,3,Manufacturer#2,2-HIGH,4,BUILDING,FOB,1,0.01,1993-03-04,1993-04-04,4,62275.395
O,O,N,NONE,4,Manufacturer#2,5-LOW,2,HOUSEHOLD,FOB,2,0.07,1998-05-21,1998-07-22,5,3697.179
O,O,N,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,4,FURNITURE,SHIP,2,0.02,1995-10-01,1995-11-23,1,44632.151
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,4,MACHINERY,AIR,3,0.05,1997-11-15,1998-02-11,3,31164.635
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,2,FURNITURE,FOB,2,0,1996-05-12,1996-08-04,6,10408.3155
F,F,A,NONE,2,Manufacturer#1,5-LOW,1,AUTOMOBILE,RAIL,2,0.02,1994-01-03,1994-04-02,0,52416.18
F,F,R,NONE,3,Manufacturer#3,5-LOW,1,AUTOMOBILE,RAIL,1,0.04,1994-01-03,1994-03-11,0,32095.752
O,O,N,NONE,2,Manufacturer#4,1-URGENT,2,BUILDING,RAIL,5,0,1995-09-08,1995-11-08,1,19374.0297
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,MAIL,1,0.05,1994-04-19,1994-06-22,0,31110.576
F,F,A,NONE,4,Manufacturer#2,1-URGENT,1,HOUSEHOLD,FOB,4,0.05,1992-07-17,1992-10-12,2,2433.4392
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,2,AUTOMOBILE,AIR,4,0.02,1996-12-02,1997-02-14,6,2396.892
O,O,N,COLLECT COD,2,Manufacturer#2,1-URGENT,2,FURNITURE,RAIL,6,0,1998-01-09,1998-03-27,5,11618.32
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,5-LOW,4,AUTOMOBILE,TRUCK,5,0.08,1994-03-29,1994-06-03,0,25006.47
F,F,A,COLLECT COD,1,Manufacturer#2,2-HIGH,2,FURNITURE,SHIP,3,0.02,1993-08-14,1993-09-13,4,70800.7
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,FOB,3,0.01,1995-11-27,1996-01-22,1,24731.3752
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,2,MACHINERY,TRUCK,4,0.05,1995-03-25,1995-05-19,1,4844.62
O,O,N,NONE,3,Manufacturer#2,2-HIGH,4,FURNITURE,AIR,5,0.01,1996-07-30,1996-10-04,6,13892.8064
F,P,N,DELIVER IN PERSON,4,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,FOB,3,0.07,1995-03-30,1995-06-27,1,85852.9735
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,4,BUILDING,SHIP,3,0.04,1993-10-20,1993-12-23,4,26411.3542
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,4,BUILDING,RAIL,1,0.06,1993-10-20,1994-01-18,4,-914.3255
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,4,AUTOMOBILE,MAIL,3,0.01,1994-06-23,1994-08-12,0,10974.849
F,F,A,COLLECT COD,1,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,MAIL,7,0.06,1994-06-23,1994-08-16,0,28007.0532
F,F,R,NONE,4,Manufacturer#3,5-LOW,3,FURNITURE,REG AIR,5,0.05,1994-04-24,1994-07-19,0,3264.6765
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,2,HOUSEHOLD,RAIL,1,0.07,1995-04-23,1995-05-26,1,42414.243
O,O,N,NONE,3,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,RAIL,1,0.03,1998-03-18,1998-05-06,5,185.8804
F,F,A,COLLECT COD,4,Manufacturer#5,2-HIGH,0,FURNITURE,TRUCK,1,0.08,1994-03-22,1994-06-04,0,10528.518
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,3,AUTOMOBILE,SHIP,2,0.05,1992-01-02,1992-02-05,2,3843.07
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,4,AUTOMOBILE,AIR,1,0.07,1998-07-30,1998-10-07,5,13029.1395
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,1,MACHINERY,RAIL,4,0.05,1997-07-14,1997-09-06,3,45124.8
O,O,N,NONE,2,Manufacturer#4,1-URGENT,3,HOUSEHOLD,FOB,3,0.07,1995-10-24,1995-12-02,1,7187.055
F,F,R,NONE,1,Manufacturer#2,5-LOW,3,AUTOMOBILE,FOB,2,0.02,1994-07-25,1994-09-14,0,-703.1451
F,F,A,COLLECT COD,2,Manufacturer#5,5-LOW,3,AUTOMOBILE,RAIL,4,0.01,1994-07-25,1994-09-22,0,218.614
O,O,N,NONE,2,Manufacturer#5,2-HIGH,3,BUILDING,RAIL,2,0.03,1997-12-01,1998-01-01,3,2627.656
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,1,FURNITURE,AIR,2,0.02,1995-09-12,1995-11-19,1,16884.5279
O,P,N,NONE,0,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,5,0.04,1995-06-14,1995-07-18,1,26549.4504
F,F,R,NONE,3,Manufacturer#3,5-LOW,4,AUTOMOBILE,TRUCK,2,0.03,1992-05-01,1992-07-26,2,21408.5504
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,1,FURNITURE,RAIL,3,0.04,1995-09-12,1995-10-17,1,12277.1052
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,3-MEDIUM,2,MACHINERY,RAIL,4,0.08,1998-07-08,1998-08-24,5,759.977
F,F,R,COLLECT COD,1,Manufacturer#4,2-HIGH,1,MACHINERY,SHIP,3,0,1993-10-15,1994-01-12,4,33739.516
F,F,R,NONE,4,Manufacturer#2,2-HIGH,1,MACHINERY,REG AIR,6,0.07,1993-10-15,1993-12-07,4,1616.3352
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,MAIL,1,0.05,1992-03-16,1992-06-01,2,1412.484
O,O,N,COLLECT COD,2,Manufacturer#1,2-HIGH,0,BUILDING,RAIL,4,0.04,1995-06-04,1995-08-22,1,3435.05
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,0,BUILDING,TRUCK,2,0.06,1995-06-04,1995-08-25,1,47684.476
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,3,MACHINERY,RAIL,2,0.05,1992-09-06,1992-11-26,2,40629.336
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,3,MACHINERY,AIR,7,0.08,1992-09-06,1992-10-15,2,2997.039
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,0,FURNITURE,FOB,1,0.05,1997-04-23,1997-07-03,3,20072.475
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,3-MEDIUM,1,BUILDING,REG AIR,3,0.05,1993-06-01,1993-08-27,4,1311.3486
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,1-URGENT,2,BUILDING,REG AIR,2,0.04,1996-12-08,1997-03-04,6,40307.3296
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,3,0,1998-02-09,1998-03-28,5,35009.6376
F,F,A,NONE,4,Manufacturer#1,2-HIGH,0,MACHINERY,AIR,1,0.06,1992-07-04,1992-08-18,2,1472.778
F,F,A,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,MAIL,3,0,1993-02-10,1993-04-17,4,8805.84
F,F,A,COLLECT COD,0,Manufacturer#2,2-HIGH,0,HOUSEHOLD,RAIL,1,0.02,1992-11-28,1993-01-04,2,21661.3152
O,O,N,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,4,MACHINERY,SHIP,2,0.08,1996-08-30,1996-10-08,6,23773.616
O,O,N,NONE,4,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,2,0.08,1997-11-26,1998-02-22,3,43942.6316
O,O,N,TAKE BACK RETURN,4,Manufacturer#2,5-LOW,1,HOUSEHOLD,RAIL,2,0.07,1997-07-10,1997-09-18,3,9301.506
F,F,R,COLLECT COD,4,Manufacturer#2,1-URGENT,1,HOUSEHOLD,SHIP,1,0.07,1992-11-08,1993-01-28,2,23254.9392
F,F,R,COLLECT COD,3,Manufacturer#2,1-URGENT,1,HOUSEHOLD,TRUCK,2,0,1992-11-08,1992-12-08,2,10655.571
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,0,HOUSEHOLD,FOB,4,0.01,1993-04-08,1993-06-21,4,12381.2445
O,O,N,DELIVER IN PERSON,4,Manufacturer#5,5-LOW,0,AUTOMOBILE,AIR,4,0,1995-06-28,1995-09-16,1,36263.7907
O,P,N,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,3,HOUSEHOLD,REG AIR,3,0.02,1995-05-11,1995-06-17,1,2771.261
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,REG AIR,1,0.05,1992-03-06,1992-05-28,2,17953.0076
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,3-MEDIUM,0,FURNITURE,TRUCK,1,0.06,1994-05-15,1994-06-30,0,32484.5402
F,F,A,COLLECT COD,4,Manufacturer#1,3-MEDIUM,0,MACHINERY,AIR,3,0.07,1993-09-05,1993-12-03,4,6911.4
O,O,N,COLLECT COD,1,Manufacturer#1,4-NOT SPECIFIED,0,HOUSEHOLD,RAIL,3,0.02,1998-06-23,1998-07-24,5,4222.0128
O,O,N,COLLECT COD,0,Manufacturer#1,1-URGENT,2,FURNITURE,SHIP,5,0.02,1997-03-20,1997-04-29,3,44370.7766
F,F,R,NONE,2,Manufacturer#3,1-URGENT,0,FURNITURE,SHIP,6,0.01,1993-10-11,1994-01-04,4,33578.6496
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,1,MACHINERY,FOB,3,0,1996-02-25,1996-04-21,6,13762.9016
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,1,MACHINERY,REG AIR,1,0.02,1993-02-27,1993-05-08,4,31585.099
F,F,A,COLLECT COD,3,Manufacturer#1,1-URGENT,0,BUILDING,REG AIR,1,0.08,1994-10-24,1995-01-08,0,16095.744
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,2,MACHINERY,SHIP,1,0.04,1992-06-02,1992-08-22,2,4110.086
F,F,R,NONE,0,Manufacturer#5,5-LOW,3,HOUSEHOLD,RAIL,6,0.07,1994-12-29,1995-02-23,0,5682.6855
F,F,A,NONE,1,Manufacturer#2,1-URGENT,3,MACHINERY,SHIP,1,0.01,1993-10-29,1993-12-04,4,23689.9808
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,AIR,1,0.02,1994-04-27,1994-06-14,0,12168.364
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,0,HOUSEHOLD,AIR,2,0.06,1993-12-04,1994-02-23,4,18498.4688
O,O,N,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,FOB,1,0.06,1995-05-29,1995-08-27,1,2414.6928
F,F,R,COLLECT COD,2,Manufacturer#3,1-URGENT,4,HOUSEHOLD,MAIL,3,0.06,1992-10-04,1992-11-19,2,27018.309
O,O,N,COLLECT COD,2,Manufacturer#2,1-URGENT,1,AUTOMOBILE,AIR,2,0.02,1996-10-06,1996-12-21,6,7671.72
O,O,N,COLLECT COD,4,Manufacturer#3,1-URGENT,1,AUTOMOBILE,REG AIR,3,0.06,1996-10-06,1996-12-21,6,14368.7838
F,F,A,TAKE BACK RETURN,0,Manufacturer#2,3-MEDIUM,1,FURNITURE,AIR,5,0.06,1993-03-15,1993-05-11,4,34539.353
O,O,N,NONE,1,Manufacturer#4,1-URGENT,1,MACHINERY,FOB,1,0.07,1995-05-21,1995-07-16,1,1273.3186
F,F,R,NONE,2,Manufacturer#2,4-NOT SPECIFIED,2,AUTOMOBILE,MAIL,1,0.07,1994-11-12,1994-12-12,0,19062.21
F,F,R,NONE,0,Manufacturer#5,2-HIGH,1,FURNITURE,REG AIR,2,0.07,1993-11-05,1993-12-31,4,808.6704
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,2-HIGH,3,AUTOMOBILE,RAIL,2,0.05,1994-02-08,1994-03-14,0,3701.9504
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,3,HOUSEHOLD,TRUCK,2,0.03,1997-03-17,1997-05-28,3,9255.3108
F,F,A,NONE,1,Manufacturer#1,4-NOT SPECIFIED,4,HOUSEHOLD,RAIL,3,0.06,1993-08-23,1993-11-20,4,8603.2512
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,MAIL,7,0.01,1992-03-02,1992-05-23,2,6332.6816
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,4,BUILDING,TRUCK,4,0.05,1992-03-02,1992-04-04,2,26393.8006
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,1-URGENT,4,AUTOMOBILE,AIR,6,0.08,1994-02-20,1994-04-11,0,7713.8
F,F,A,NONE,0,Manufacturer#5,3-MEDIUM,2,FURNITURE,RAIL,3,0.07,1993-04-17,1993-06-24,4,7550.586
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,1-URGENT,3,AUTOMOBILE,SHIP,2,0.01,1996-01-07,1996-03-11,6,25614.855
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,3-MEDIUM,3,BUILDING,FOB,2,0.05,1997-03-03,1997-04-10,3,33014.492
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,1-URGENT,1,MACHINERY,REG AIR,5,0.07,1995-10-04,1995-12-16,1,28546.954
O,O,N,NONE,3,Manufacturer#1,2-HIGH,4,MACHINERY,REG AIR,3,0.07,1997-10-18,1997-12-16,3,28930.4856
F,F,A,COLLECT COD,3,Manufacturer#3,3-MEDIUM,1,MACHINERY,TRUCK,2,0.04,1993-06-06,1993-07-16,4,6871.704
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,1,MACHINERY,FOB,1,0,1994-01-01,1994-03-25,0,20201.2434
F,F,R,NONE,0,Manufacturer#1,1-URGENT,0,HOUSEHOLD,AIR,4,0.03,1994-01-02,1994-03-27,0,19148.7625
F,F,A,TAKE BACK RETURN,0,Manufacturer#2,5-LOW,3,AUTOMOBILE,MAIL,1,0.06,1995-03-03,1995-04-24,1,25069.5576
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,REG AIR,1,0.07,1993-11-14,1994-01-02,4,1141.6488
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,1,HOUSEHOLD,TRUCK,1,0.01,1996-05-23,1996-08-01,6,12766.8807
O,O,N,COLLECT COD,2,Manufacturer#5,3-MEDIUM,2,MACHINERY,FOB,4,0.06,1998-01-31,1998-04-08,5,7659.6058
F,F,A,DELIVER IN PERSON,4,Manufacturer#4,3-MEDIUM,3,MACHINERY,TRUCK,5,0.01,1992-11-03,1992-12-03,2,9476.44
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,1,HOUSEHOLD,REG AIR,2,0.04,1997-11-19,1998-02-01,3,50928.7488
F,F,R,DELIVER IN PERSON,0,Manufacturer#4,1-URGENT,3,FURNITURE,TRUCK,3,0.01,1993-03-27,1993-05-31,4,12253.4
F,F,A,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,SHIP,5,0.05,1993-09-15,1993-11-19,4,15453.2504
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,TRUCK,1,0.05,1993-09-15,1993-11-16,4,47799.3696
