l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,p_container,p_size,l_quantity,groupcol,aggcol
F,F,R,NONE,Manufacturer#3,1-URGENT,2,FURNITURE,REG AIR,1,0.02,12,Brand#31,JUMBO DRUM,8,26,0,43878.2604
F,F,R,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,2,MACHINERY,REG AIR,1,0.05,18,Brand#22,WRAP PACK,24,48,3,42853.1376
F,F,R,NONE,Manufacturer#3,2-HIGH,2,BUILDING,FOB,5,0.04,21,Brand#31,LG PACK,4,42,4,48235.4712
F,F,A,TAKE BACK RETURN,Manufacturer#5,2-HIGH,2,HOUSEHOLD,SHIP,6,0.04,21,Brand#55,JUMBO DRUM,4,26,4,25214.7896
F,F,A,COLLECT COD,Manufacturer#2,5-LOW,2,BUILDING,MAIL,2,0.01,12,Brand#22,JUMBO JAR,5,25,0,42932.62
F,F,R,TAKE BACK RETURN,Manufacturer#3,5-LOW,2,FURNITURE,RAIL,4,0.05,12,Brand#32,LG JAR,3,42,0,68696.8128
F,F,A,NONE,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,TRUCK,4,0.04,8,Brand#34,WRAP PKG,25,46,2,49693.1376
F,F,A,NONE,Manufacturer#4,5-LOW,2,FURNITURE,RAIL,3,0.06,21,Brand#43,JUMBO CASE,19,16,4,22931.576
F,F,A,COLLECT COD,Manufacturer#3,2-HIGH,2,AUTOMOBILE,MAIL,3,0,18,Brand#35,MED DRUM,34,19,3,28574.8106
F,F,R,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,2,BUILDING,AIR,3,0.07,18,Brand#33,SM CAN,39,45,3,54789.174
F,F,A,NONE,Manufacturer#3,2-HIGH,2,MACHINERY,AIR,4,0.02,21,Brand#33,JUMBO CASE,19,2,4,2394.738
F,F,A,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,2,AUTOMOBILE,TRUCK,2,0,9,Brand#32,WRAP JAR,46,11,1,12493.7186
F,F,R,TAKE BACK RETURN,Manufacturer#5,1-URGENT,2,HOUSEHOLD,REG AIR,6,0.03,9,Brand#54,SM JAR,17,42,1,49318.5504
F,F,A,NONE,Manufacturer#1,5-LOW,2,MACHINERY,SHIP,1,0.07,21,Brand#12,JUMBO CAN,23,31,4,44849.3895
F,F,R,COLLECT COD,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,REG AIR,4,0.06,12,Brand#15,LG PACK,17,41,0,52592.6434
F,F,A,NONE,Manufacturer#1,5-LOW,2,MACHINERY,FOB,2,0.03,9,Brand#12,SM CAN,47,16,1,14628.2304
F,F,A,COLLECT COD,Manufacturer#1,2-HIGH,2,AUTOMOBILE,REG AIR,6,0,12,Brand#14,SM PKG,38,49,0,46796.47
F,F,A,COLLECT COD,Manufacturer#2,5-LOW,2,MACHINERY,TRUCK,3,0.05,9,Brand#22,MED PACK,33,46,1,53869.2798
F,F,A,TAKE BACK RETURN,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,REG AIR,3,0.04,18,Brand#32,MED CAN,44,41,3,35264.1
F,F,R,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,RAIL,2,0.08,8,Brand#14,JUMBO BAG,8,27,2,27160.6608
F,F,R,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,2,HOUSEHOLD,TRUCK,3,0,8,Brand#21,SM BOX,32,36,2,44941.824
F,F,A,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,2,AUTOMOBILE,MAIL,4,0.06,21,Brand#31,MED PACK,4,41,4,75970.95
F,F,A,DELIVER IN PERSON,Manufacturer#4,5-LOW,2,BUILDING,RAIL,2,0.07,18,Brand#45,SM JAR,11,2,3,1877.8944
F,F,R,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,2,BUILDING,FOB,3,0,9,Brand#44,LG JAR,18,5,1,7062.45
F,F,R,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,2,BUILDING,RAIL,2,0.07,12,Brand#13,SM CAN,11,43,0,65387.0986
F,F,A,TAKE BACK RETURN,Manufacturer#4,1-URGENT,2,MACHINERY,FOB,3,0.02,18,Brand#42,WRAP BAG,17,26,3,28825.2146
F,F,R,COLLECT COD,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,RAIL,5,0.02,8,Brand#52,JUMBO CASE,15,48,2,51948.888
F,F,R,COLLECT COD,Manufacturer#3,2-HIGH,2,MACHINERY,FOB,3,0.07,18,Brand#32,JUMBO BAG,43,14,3,13378.6562
F,F,R,DELIVER IN PERSON,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,SHIP,1,0.02,18,Brand#52,SM PACK,12,35,3,44402.715
F,F,A,NONE,Manufacturer#3,3-MEDIUM,2,HOUSEHOLD,SHIP,4,0.06,8,Brand#33,MED BOX,47,36,2,55336.6764
F,F,A,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,2,HOUSEHOLD,MAIL,1,0.05,8,Brand#23,JUMBO JAR,46,36,2,50926.2336
F,F,A,COLLECT COD,Manufacturer#1,2-HIGH,2,FURNITURE,FOB,1,0.06,18,Brand#14,LG PKG,4,14,3,19878.516
F,F,R,DELIVER IN PERSON,Manufacturer#4,2-HIGH,2,AUTOMOBILE,AIR,5,0.08,21,Brand#41,JUMBO PKG,36,38,4,62012.941
F,F,R,COLLECT COD,Manufacturer#1,5-LOW,2,BUILDING,TRUCK,4,0.02,18,Brand#13,JUMBO JAR,22,19,3,27372.5932
F,F,A,NONE,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,5,0.05,21,Brand#24,WRAP PKG,16,17,4,30975.0336
F,F,A,COLLECT COD,Manufacturer#3,3-MEDIUM,2,AUTOMOBILE,FOB,3,0.03,8,Brand#34,MED BOX,40,1,2,1318.5214
F,F,A,TAKE BACK RETURN,Manufacturer#4,2-HIGH,2,AUTOMOBILE,SHIP,3,0.07,12,Brand#41,WRAP PACK,33,25,0,24081.9475
F,F,R,TAKE BACK RETURN,Manufacturer#4,1-URGENT,2,FURNITURE,MAIL,3,0.08,12,Brand#42,LG CAN,9,33,0,47540.493
F,F,A,COLLECT COD,Manufacturer#1,2-HIGH,2,FURNITURE,RAIL,3,0.08,18,Brand#14,WRAP DRUM,11,18,3,19221.3702
F,F,R,DELIVER IN PERSON,Manufacturer#4,4-NOT SPECIFIED,2,AUTOMOBILE,MAIL,4,0.06,21,Brand#43,WRAP CAN,46,40,4,62043.74
F,F,A,COLLECT COD,Manufacturer#4,2-HIGH,2,BUILDING,RAIL,6,0.01,18,Brand#45,JUMBO BOX,38,48,3,61104.8784
F,F,R,DELIVER IN PERSON,Manufacturer#5,2-HIGH,2,FURNITURE,SHIP,1,0.04,8,Brand#55,JUMBO CASE,18,39,2,34382.7705
F,F,A,NONE,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,REG AIR,2,0.03,12,Brand#14,WRAP DRUM,27,45,0,59870.9475
F,F,R,DELIVER IN PERSON,Manufacturer#3,1-URGENT,2,BUILDING,FOB,4,0.02,18,Brand#33,JUMBO JAR,30,19,3,29029.7352
F,F,A,NONE,Manufacturer#3,1-URGENT,2,AUTOMOBILE,MAIL,5,0,21,Brand#35,LG JAR,28,2,4,2085.4506
F,F,A,TAKE BACK RETURN,Manufacturer#1,1-URGENT,2,HOUSEHOLD,SHIP,1,0.05,18,Brand#13,SM PKG,14,1,3,1606.383
F,F,R,NONE,Manufacturer#5,2-HIGH,2,HOUSEHOLD,SHIP,6,0.02,12,Brand#52,SM CASE,40,50,0,67284.225
F,F,R,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,2,BUILDING,REG AIR,2,0.03,8,Brand#14,JUMBO CASE,13,47,2,66212.1712
F,F,A,TAKE BACK RETURN,Manufacturer#5,1-URGENT,2,FURNITURE,FOB,7,0.05,21,Brand#51,WRAP CAN,31,12,4,20721.6384
F,F,A,COLLECT COD,Manufacturer#3,3-MEDIUM,2,AUTOMOBILE,AIR,6,0.01,9,Brand#31,WRAP JAR,11,36,1,60854.976
F,F,A,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,2,AUTOMOBILE,RAIL,3,0.01,9,Brand#25,SM BOX,41,13,1,16467.75
F,F,A,TAKE BACK RETURN,Manufacturer#3,2-HIGH,2,MACHINERY,FOB,2,0.05,9,Brand#31,JUMBO BAG,47,27,1,44685.756
F,F,R,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,TRUCK,2,0.05,21,Brand#13,WRAP PACK,39,28,4,36241.128
F,F,R,DELIVER IN PERSON,Manufacturer#2,2-HIGH,2,BUILDING,TRUCK,1,0.06,18,Brand#22,MED BAG,40,20,3,27408.26
F,F,A,DELIVER IN PERSON,Manufacturer#5,1-URGENT,2,HOUSEHOLD,TRUCK,1,0.01,18,Brand#53,SM BAG,16,28,3,42724.0996
F,F,R,DELIVER IN PERSON,Manufacturer#1,1-URGENT,2,HOUSEHOLD,FOB,6,0.03,18,Brand#13,WRAP PKG,39,9,3,9129.6702
F,F,R,TAKE BACK RETURN,Manufacturer#3,2-HIGH,2,MACHINERY,SHIP,2,0.01,8,Brand#33,JUMBO CAN,32,50,2,73920.91
F,F,A,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,AIR,1,0.01,9,Brand#15,WRAP JAR,16,23,1,25541.0883
F,F,A,NONE,Manufacturer#2,5-LOW,2,HOUSEHOLD,MAIL,3,0.08,8,Brand#24,JUMBO PKG,16,50,2,48744.64
F,F,R,DELIVER IN PERSON,Manufacturer#5,5-LOW,2,HOUSEHOLD,TRUCK,4,0,9,Brand#54,LG DRUM,8,37,1,33460.099
F,F,A,DELIVER IN PERSON,Manufacturer#1,5-LOW,2,MACHINERY,REG AIR,1,0.08,18,Brand#15,MED CASE,39,34,3,33050.1556
F,F,R,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,2,BUILDING,MAIL,2,0.04,8,Brand#44,SM JAR,29,39,2,44343.234
F,F,A,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,AIR,6,0.04,12,Brand#35,JUMBO CASE,24,38,0,33792.5488
F,F,R,TAKE BACK RETURN,Manufacturer#3,1-URGENT,2,AUTOMOBILE,MAIL,3,0.07,8,Brand#33,JUMBO CAN,23,31,2,28712.448
F,F,R,COLLECT COD,Manufacturer#3,1-URGENT,2,HOUSEHOLD,TRUCK,5,0.07,18,Brand#35,LG PACK,37,4,3,5016.5376
F,F,R,NONE,Manufacturer#5,5-LOW,2,AUTOMOBILE,AIR,4,0.03,8,Brand#51,JUMBO BOX,24,41,2,66970.179
F,F,R,TAKE BACK RETURN,Manufacturer#5,2-HIGH,2,HOUSEHOLD,FOB,4,0.03,21,Brand#52,SM BAG,44,46,4,44168.1604
F,F,R,NONE,Manufacturer#3,5-LOW,2,FURNITURE,REG AIR,5,0.05,21,Brand#32,LG JAR,23,29,4,36649.1618
F,F,R,COLLECT COD,Manufacturer#5,5-LOW,2,MACHINERY,RAIL,2,0.02,9,Brand#53,JUMBO BOX,24,26,1,43860.102
F,F,A,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,RAIL,3,0.04,12,Brand#24,WRAP DRUM,34,48,0,55001.9904
F,F,R,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,2,AUTOMOBILE,TRUCK,4,0.03,21,Brand#25,MED PKG,40,44,4,75209.4112
F,F,R,TAKE BACK RETURN,Manufacturer#2,5-LOW,2,AUTOMOBILE,TRUCK,6,0.06,9,Brand#22,JUMBO CAN,20,9,1,15865.65
F,F,A,TAKE BACK RETURN,Manufacturer#4,5-LOW,2,MACHINERY,AIR,1,0.08,9,Brand#44,SM BOX,10,17,1,18869.8368
F,F,R,DELIVER IN PERSON,Manufacturer#4,1-URGENT,2,HOUSEHOLD,REG AIR,3,0.05,9,Brand#44,JUMBO DRUM,44,48,1,80146.2816
F,F,A,COLLECT COD,Manufacturer#1,1-URGENT,2,HOUSEHOLD,MAIL,7,0.06,9,Brand#12,LG JAR,16,37,1,45087.6672
