o_orderstatus,sn_regionkey,p_mfgr,o_orderpriority,o_orderdate,l_shipinstruct,l_commitdate,cn_regionkey,l_shipdate,c_mktsegment,l_receiptdate,l_shipmode,p_retailprice,l_linenumber,l_tax,groupcol,aggcol
F,1,Manufacturer#3,3-MEDIUM,1992-02-02,TAKE BACK RETURN,1992-05-02,4,1992-02-23,BUILDING,1992-03-16,AIR,1468.56,3,0,2,17622.72
F,0,Manufacturer#2,3-MEDIUM,1992-02-02,DELIVER IN PERSON,1992-04-08,4,1992-05-21,BUILDING,1992-06-19,REG AIR,1640.73,1,0.03,1,27892.41
F,1,Manufacturer#5,3-MEDIUM,1992-02-02,NONE,1992-04-17,4,1992-04-22,BUILDING,1992-04-30,RAIL,1002.1,4,0.06,1,6012.6
F,2,Manufacturer#1,3-MEDIUM,1992-02-02,TAKE BACK RETURN,1992-03-26,4,1992-06-02,BUILDING,1992-06-12,FOB,1251.35,5,0.08,1,62567.5
F,0,Manufacturer#5,3-MEDIUM,1992-02-02,DELIVER IN PERSON,1992-03-12,4,1992-04-29,BUILDING,1992-05-15,MAIL,1176.27,6,0,1,35288.1
F,0,Manufacturer#4,3-MEDIUM,1992-02-02,DELIVER IN PERSON,1992-04-07,4,1992-04-23,BUILDING,1992-04-24,SHIP,1598.69,2,0.08,1,19184.28
F,4,Manufacturer#2,1-URGENT,1992-07-15,DELIVER IN PERSON,1992-08-27,4,1992-07-28,HOUSEHOLD,1992-08-20,RAIL,1035.13,1,0.05,1,27948.51
F,2,Manufacturer#3,2-HIGH,1993-05-26,DELIVER IN PERSON,1993-08-06,4,1993-08-05,FURNITURE,1993-09-04,REG AIR,1214.31,2,0.01,2,17000.34
F,3,Manufacturer#4,2-HIGH,1993-05-26,COLLECT COD,1993-07-15,4,1993-07-30,FURNITURE,1993-08-22,REG AIR,1469.56,3,0.02,2,57312.84
F,2,Manufacturer#1,2-HIGH,1993-05-26,TAKE BACK RETURN,1993-07-02,4,1993-07-22,FURNITURE,1993-08-08,REG AIR,1334.43,1,0.04,2,9341.01
F,3,Manufacturer#1,3-MEDIUM,1994-08-16,DELIVER IN PERSON,1994-11-13,0,1994-11-01,BUILDING,1994-11-07,SHIP,1565.66,5,0,1,67323.38
F,4,Manufacturer#1,3-MEDIUM,1994-08-16,TAKE BACK RETURN,1994-09-18,0,1994-09-16,BUILDING,1994-09-21,RAIL,1033.13,1,0.08,2,8265.04
F,0,Manufacturer#2,3-MEDIUM,1994-08-16,COLLECT COD,1994-11-14,0,1994-11-18,BUILDING,1994-12-15,REG AIR,955.05,3,0.04,1,44887.35
F,0,Manufacturer#3,3-MEDIUM,1994-08-16,COLLECT COD,1994-10-28,0,1994-10-31,BUILDING,1994-11-28,FOB,1219.31,2,0.07,1,35359.99
F,3,Manufacturer#5,3-MEDIUM,1994-08-16,COLLECT COD,1994-10-08,0,1994-08-28,BUILDING,1994-09-11,FOB,1765.86,4,0.05,2,72400.26
F,2,Manufacturer#3,3-MEDIUM,1994-08-16,TAKE BACK RETURN,1994-10-18,0,1994-11-07,BUILDING,1994-11-29,TRUCK,1552.65,7,0.04,1,12421.2
F,3,Manufacturer#5,3-MEDIUM,1994-08-16,DELIVER IN PERSON,1994-09-17,0,1994-12-10,BUILDING,1995-01-09,FOB,1482.58,6,0.07,1,35581.92
O,3,Manufacturer#4,2-HIGH,1998-02-07,NONE,1998-04-10,1,1998-05-27,BUILDING,1998-06-07,AIR,1785.88,3,0.02,0,76792.84
O,3,Manufacturer#3,2-HIGH,1998-02-07,TAKE BACK RETURN,1998-04-21,1,1998-05-23,BUILDING,1998-06-09,TRUCK,1585.68,1,0,0,71355.6
O,2,Manufacturer#1,2-HIGH,1998-02-07,DELIVER IN PERSON,1998-04-30,1,1998-02-16,BUILDING,1998-03-04,AIR,902,5,0.02,0,8118
O,0,Manufacturer#3,2-HIGH,1998-02-07,TAKE BACK RETURN,1998-04-29,1,1998-03-11,BUILDING,1998-04-07,RAIL,1659.75,4,0.04,0,74688.75
O,0,Manufacturer#4,2-HIGH,1998-02-07,DELIVER IN PERSON,1998-04-08,1,1998-06-05,BUILDING,1998-06-11,MAIL,1882.98,6,0.07,0,11297.88
O,0,Manufacturer#4,2-HIGH,1998-02-07,COLLECT COD,1998-03-28,1,1998-04-04,BUILDING,1998-04-22,REG AIR,1259.35,2,0.01,0,3778.05
F,2,Manufacturer#5,3-MEDIUM,1992-09-04,NONE,1992-10-23,4,1992-10-14,HOUSEHOLD,1992-11-04,TRUCK,1431.53,1,0.06,1,2863.06
F,1,Manufacturer#3,5-LOW,1993-08-24,COLLECT COD,1993-11-09,1,1993-12-07,AUTOMOBILE,1993-12-25,SHIP,1399.49,2,0.01,2,68575.01
F,0,Manufacturer#1,5-LOW,1993-08-24,DELIVER IN PERSON,1993-10-01,1,1993-09-04,AUTOMOBILE,1993-10-03,SHIP,1682.78,5,0.06,2,50483.4
F,3,Manufacturer#1,5-LOW,1993-08-24,COLLECT COD,1993-10-04,1,1993-11-06,AUTOMOBILE,1993-11-21,FOB,1766.86,6,0.07,1,74208.12
F,4,Manufacturer#4,5-LOW,1993-08-24,TAKE BACK RETURN,1993-09-27,1,1993-08-28,AUTOMOBILE,1993-09-12,FOB,1702.8,4,0.04,2,34056
F,4,Manufacturer#5,5-LOW,1993-08-24,COLLECT COD,1993-10-07,1,1993-11-13,AUTOMOBILE,1993-12-11,SHIP,1011.11,3,0.08,1,7077.77
F,2,Manufacturer#1,5-LOW,1993-08-24,NONE,1993-11-07,1,1993-08-31,AUTOMOBILE,1993-09-16,AIR,1772.87,1,0.05,1,79779.15
O,2,Manufacturer#2,4-NOT SPECIFIED,1995-10-13,TAKE BACK RETURN,1996-01-04,2,1995-12-22,FURNITURE,1996-01-19,REG AIR,1851.95,1,0.05,0,35187.05
O,0,Manufacturer#1,4-NOT SPECIFIED,1995-10-13,TAKE BACK RETURN,1995-12-07,2,1995-11-23,FURNITURE,1995-12-15,TRUCK,902,5,0.03,0,31570
O,0,Manufacturer#4,4-NOT SPECIFIED,1995-10-13,COLLECT COD,1995-11-24,2,1995-12-19,FURNITURE,1996-01-17,SHIP,1788.88,4,0.06,0,41144.24
O,2,Manufacturer#2,4-NOT SPECIFIED,1995-10-13,NONE,1995-12-30,2,1995-10-18,FURNITURE,1995-11-13,TRUCK,1522.62,3,0,0,22839.3
O,0,Manufacturer#4,4-NOT SPECIFIED,1995-10-13,NONE,1996-01-05,2,1995-12-13,FURNITURE,1995-12-16,RAIL,1630.73,6,0.06,0,29353.14
O,3,Manufacturer#4,4-NOT SPECIFIED,1995-10-13,COLLECT COD,1995-12-12,2,1995-12-23,FURNITURE,1995-12-29,RAIL,1177.27,2,0.07,0,22368.13
O,1,Manufacturer#2,1-URGENT,1996-04-17,NONE,1996-06-09,2,1996-07-24,HOUSEHOLD,1996-08-07,MAIL,1086.18,4,0.05,0,44533.38
O,1,Manufacturer#1,1-URGENT,1996-04-17,COLLECT COD,1996-06-22,2,1996-05-09,HOUSEHOLD,1996-05-28,REG AIR,1558.65,3,0.04,0,40524.9
O,3,Manufacturer#2,1-URGENT,1996-04-17,COLLECT COD,1996-07-04,2,1996-07-21,HOUSEHOLD,1996-07-27,REG AIR,1471.57,1,0.07,0,32374.54
O,1,Manufacturer#3,1-URGENT,1996-04-17,NONE,1996-05-29,2,1996-08-01,HOUSEHOLD,1996-08-21,TRUCK,1721.82,2,0.03,0,53376.42
O,3,Manufacturer#2,4-NOT SPECIFIED,1998-06-12,COLLECT COD,1998-09-03,0,1998-07-26,BUILDING,1998-08-04,MAIL,1044.14,2,0,0,8353.12
O,0,Manufacturer#3,4-NOT SPECIFIED,1998-06-12,TAKE BACK RETURN,1998-08-08,0,1998-08-28,BUILDING,1998-09-23,AIR,976.07,3,0.07,0,24401.75
O,2,Manufacturer#2,2-HIGH,1996-10-13,TAKE BACK RETURN,1996-12-05,0,1996-12-16,FURNITURE,1996-12-21,RAIL,1679.77,4,0.04,0,31915.63
O,4,Manufacturer#4,2-HIGH,1996-10-13,COLLECT COD,1996-12-21,0,1996-12-26,FURNITURE,1997-01-07,MAIL,1364.46,1,0.07,0,43662.72
O,1,Manufacturer#2,2-HIGH,1996-10-13,NONE,1996-12-21,0,1996-12-18,FURNITURE,1996-12-19,TRUCK,1823.92,3,0.01,0,27358.8
O,1,Manufacturer#3,2-HIGH,1996-10-13,NONE,1996-11-30,0,1996-11-29,FURNITURE,1996-12-20,MAIL,1580.67,2,0.05,0,79033.5
O,0,Manufacturer#4,2-HIGH,1996-10-13,TAKE BACK RETURN,1996-11-16,0,1997-02-07,FURNITURE,1997-02-19,REG AIR,1314.41,5,0,0,10515.28
F,2,Manufacturer#5,1-URGENT,1993-05-14,DELIVER IN PERSON,1993-07-10,3,1993-08-31,BUILDING,1993-09-26,FOB,1693.79,2,0.04,1,71139.18
F,1,Manufacturer#2,1-URGENT,1993-05-14,TAKE BACK RETURN,1993-07-03,3,1993-06-06,BUILDING,1993-07-03,FOB,1370.47,1,0.07,1,68523.5
O,4,Manufacturer#3,4-NOT SPECIFIED,1997-04-08,TAKE BACK RETURN,1997-06-11,1,1997-05-07,HOUSEHOLD,1997-05-28,AIR,1279.37,3,0.06,0,21749.29
O,1,Manufacturer#3,4-NOT SPECIFIED,1997-04-08,COLLECT COD,1997-06-03,1,1997-06-22,HOUSEHOLD,1997-07-22,REG AIR,1861.96,2,0.04,0,27929.4
O,2,Manufacturer#5,4-NOT SPECIFIED,1997-04-08,COLLECT COD,1997-06-23,1,1997-05-04,HOUSEHOLD,1997-05-13,MAIL,1226.32,1,0.04,0,36789.6
F,1,Manufacturer#4,5-LOW,1993-06-03,NONE,1993-08-03,0,1993-09-28,FURNITURE,1993-09-30,FOB,1034.13,1,0.04,1,32058.03
F,1,Manufacturer#1,5-LOW,1993-06-03,COLLECT COD,1993-08-21,0,1993-06-09,FURNITURE,1993-07-08,MAIL,1035.13,4,0.08,1,44510.59
F,3,Manufacturer#2,5-LOW,1993-06-03,NONE,1993-07-18,0,1993-06-15,FURNITURE,1993-06-19,FOB,1236.33,3,0.06,1,7417.98
F,0,Manufacturer#3,5-LOW,1993-06-03,TAKE BACK RETURN,1993-08-09,0,1993-06-20,FURNITURE,1993-06-29,SHIP,1673.77,2,0.05,2,53560.64
O,3,Manufacturer#4,5-LOW,1997-05-14,NONE,1997-07-23,1,1997-06-16,HOUSEHOLD,1997-07-15,SHIP,1732.83,1,0.04,0,39855.09
F,1,Manufacturer#4,5-LOW,1992-11-12,DELIVER IN PERSON,1993-01-27,2,1993-03-08,HOUSEHOLD,1993-03-19,TRUCK,1810.91,1,0.08,1,12676.37
F,2,Manufacturer#3,5-LOW,1992-11-12,TAKE BACK RETURN,1993-01-31,2,1993-01-30,HOUSEHOLD,1993-02-14,RAIL,1222.32,2,0.01,2,44003.52
O,4,Manufacturer#2,4-NOT SPECIFIED,1995-08-25,COLLECT COD,1995-11-01,3,1995-11-26,AUTOMOBILE,1995-12-10,FOB,1573.67,4,0.08,0,29899.73
O,1,Manufacturer#3,4-NOT SPECIFIED,1995-08-25,COLLECT COD,1995-11-22,3,1995-09-26,AUTOMOBILE,1995-10-25,FOB,1304.4,6,0.05,0,65220
O,2,Manufacturer#1,4-NOT SPECIFIED,1995-08-25,COLLECT COD,1995-11-06,3,1995-11-14,AUTOMOBILE,1995-12-07,AIR,1603.7,3,0.07,0,75373.9
O,0,Manufacturer#5,4-NOT SPECIFIED,1995-08-25,TAKE BACK RETURN,1995-10-19,3,1995-10-23,AUTOMOBILE,1995-11-05,REG AIR,1529.62,5,0.05,0,38240.5
O,3,Manufacturer#3,4-NOT SPECIFIED,1995-08-25,COLLECT COD,1995-10-09,3,1995-11-06,AUTOMOBILE,1995-11-29,RAIL,1786.88,1,0.06,0,10721.28
O,4,Manufacturer#2,4-NOT SPECIFIED,1995-08-25,NONE,1995-11-08,3,1995-10-28,AUTOMOBILE,1995-11-06,SHIP,1707.8,2,0.02,0,29032.6
F,2,Manufacturer#2,5-LOW,1993-10-27,TAKE BACK RETURN,1994-01-21,0,1993-12-17,BUILDING,1994-01-15,FOB,1106.2,3,0,2,36504.6
F,0,Manufacturer#1,5-LOW,1993-10-27,DELIVER IN PERSON,1994-01-21,0,1993-11-12,BUILDING,1993-12-05,TRUCK,1181.28,1,0.04,1,56701.44
F,3,Manufacturer#4,5-LOW,1993-10-27,DELIVER IN PERSON,1993-12-14,0,1994-02-15,BUILDING,1994-02-25,SHIP,1791.89,2,0.08,1,75259.38
F,2,Manufacturer#4,5-LOW,1993-10-27,COLLECT COD,1993-11-27,0,1994-02-24,BUILDING,1994-03-07,TRUCK,1450.55,4,0.06,2,8703.3
O,0,Manufacturer#3,5-LOW,1998-03-22,TAKE BACK RETURN,1998-06-11,1,1998-07-11,MACHINERY,1998-07-23,AIR,1458.55,1,0,0,37922.3
P,2,Manufacturer#2,2-HIGH,1995-06-02,TAKE BACK RETURN,1995-08-30,3,1995-07-14,FURNITURE,1995-08-13,REG AIR,1339.43,4,0.02,0,50898.34
P,3,Manufacturer#5,2-HIGH,1995-06-02,DELIVER IN PERSON,1995-07-15,3,1995-08-16,FURNITURE,1995-08-23,AIR,1626.72,1,0.01,0,45548.16
P,4,Manufacturer#4,2-HIGH,1995-06-02,TAKE BACK RETURN,1995-08-21,3,1995-06-08,FURNITURE,1995-07-08,TRUCK,939.03,5,0.03,3,27231.87
P,3,Manufacturer#4,2-HIGH,1995-06-02,DELIVER IN PERSON,1995-07-30,3,1995-08-26,FURNITURE,1995-09-16,RAIL,1394.49,3,0.08,0,9761.43
P,1,Manufacturer#2,2-HIGH,1995-06-02,DELIVER IN PERSON,1995-07-30,3,1995-09-16,FURNITURE,1995-09-22,SHIP,955.05,2,0.08,0,24831.3
O,3,Manufacturer#2,1-URGENT,1997-11-04,TAKE BACK RETURN,1997-12-26,2,1997-12-18,BUILDING,1998-01-14,TRUCK,1881.98,3,0.03,0,79043.16
O,0,Manufacturer#2,1-URGENT,1997-11-04,DELIVER IN PERSON,1998-01-27,2,1998-01-17,BUILDING,1998-01-23,FOB,973.07,1,0.01,0,40868.94
O,0,Manufacturer#3,1-URGENT,1997-11-04,COLLECT COD,1997-12-21,2,1998-01-11,BUILDING,1998-01-31,RAIL,1022.12,2,0.03,0,41906.92
O,1,Manufacturer#5,1-URGENT,1997-11-04,TAKE BACK RETURN,1997-12-27,2,1998-01-06,BUILDING,1998-02-03,TRUCK,1176.27,4,0.01,0,5881.35
O,3,Manufacturer#2,5-LOW,1995-05-28,TAKE BACK RETURN,1995-08-01,2,1995-09-23,MACHINERY,1995-10-08,RAIL,999.09,3,0,0,9990.9
O,3,Manufacturer#2,5-LOW,1995-05-28,NONE,1995-08-05,2,1995-07-08,MACHINERY,1995-07-19,REG AIR,1025.12,4,0.03,0,47155.52
O,1,Manufacturer#5,5-LOW,1995-05-28,TAKE BACK RETURN,1995-08-13,2,1995-07-22,MACHINERY,1995-07-25,FOB,1734.83,1,0.04,0,20817.96
O,2,Manufacturer#1,5-LOW,1995-05-28,COLLECT COD,1995-08-18,2,1995-07-04,MACHINERY,1995-08-01,AIR,1409.5,6,0.02,0,69065.5
O,0,Manufacturer#5,5-LOW,1995-05-28,NONE,1995-08-17,2,1995-08-15,MACHINERY,1995-08-31,FOB,1763.86,5,0.07,0,45860.36
O,4,Manufacturer#5,5-LOW,1995-05-28,TAKE BACK RETURN,1995-07-04,2,1995-08-19,MACHINERY,1995-09-16,REG AIR,1693.79,2,0.02,0,42344.75
F,0,Manufacturer#1,2-HIGH,1994-06-05,DELIVER IN PERSON,1994-08-15,0,1994-06-19,MACHINERY,1994-07-10,TRUCK,1503.6,2,0.06,2,49618.8
F,2,Manufacturer#3,2-HIGH,1994-06-05,COLLECT COD,1994-08-28,0,1994-07-21,MACHINERY,1994-08-11,AIR,923.02,1,0.03,2,38766.84
F,3,Manufacturer#2,2-HIGH,1994-06-05,TAKE BACK RETURN,1994-07-17,0,1994-09-24,MACHINERY,1994-09-25,FOB,1465.56,3,0.08,2,16121.16
F,0,Manufacturer#1,2-HIGH,1994-06-05,NONE,1994-07-05,0,1994-06-23,MACHINERY,1994-07-10,RAIL,1592.69,4,0.01,2,65300.29
F,3,Manufacturer#4,5-LOW,1992-02-19,COLLECT COD,1992-03-24,0,1992-06-05,MACHINERY,1992-06-21,MAIL,1717.81,1,0,1,24049.34
F,3,Manufacturer#3,5-LOW,1992-02-19,NONE,1992-04-18,0,1992-04-04,MACHINERY,1992-04-07,REG AIR,1644.74,2,0.05,2,18092.14
O,3,Manufacturer#3,5-LOW,1997-05-06,NONE,1997-08-03,3,1997-06-12,AUTOMOBILE,1997-07-04,SHIP,1476.57,3,0,0,16242.27
O,4,Manufacturer#3,5-LOW,1997-05-06,TAKE BACK RETURN,1997-06-09,3,1997-08-22,AUTOMOBILE,1997-08-31,RAIL,971.07,4,0.03,0,13594.98
O,0,Manufacturer#4,5-LOW,1997-05-06,COLLECT COD,1997-06-08,3,1997-06-12,AUTOMOBILE,1997-06-28,FOB,1452.55,1,0.04,0,13072.95
O,1,Manufacturer#2,5-LOW,1997-05-06,COLLECT COD,1997-07-31,3,1997-06-24,AUTOMOBILE,1997-07-05,AIR,1555.65,2,0.06,0,66892.95
O,0,Manufacturer#4,5-LOW,1997-05-06,NONE,1997-07-03,3,1997-06-22,AUTOMOBILE,1997-06-24,RAIL,1314.41,5,0.07,0,55205.22
O,1,Manufacturer#1,4-NOT SPECIFIED,1996-08-09,DELIVER IN PERSON,1996-09-23,0,1996-10-23,FURNITURE,1996-11-03,FOB,1760.85,1,0.05,0,61629.75
O,4,Manufacturer#1,1-URGENT,1995-07-04,DELIVER IN PERSON,1995-08-30,2,1995-08-27,FURNITURE,1995-09-09,FOB,1348.44,5,0,0,17529.72
O,1,Manufacturer#4,1-URGENT,1995-07-04,DELIVER IN PERSON,1995-08-11,2,1995-10-05,FURNITURE,1995-10-14,SHIP,1175.27,2,0.08,0,8226.89
O,3,Manufacturer#2,1-URGENT,1995-07-04,NONE,1995-08-30,2,1995-09-30,FURNITURE,1995-10-04,TRUCK,1615.71,1,0.05,0,19388.52
O,4,Manufacturer#1,1-URGENT,1995-07-04,NONE,1995-09-20,2,1995-07-26,FURNITURE,1995-08-22,SHIP,1597.69,3,0,0,47930.7
O,0,Manufacturer#3,1-URGENT,1995-07-04,COLLECT COD,1995-09-10,2,1995-10-12,FURNITURE,1995-10-30,FOB,1517.61,6,0,0,15176.1
O,0,Manufacturer#5,1-URGENT,1995-07-04,TAKE BACK RETURN,1995-09-15,2,1995-09-26,FURNITURE,1995-10-15,SHIP,1751.85,7,0.03,0,3503.7
O,3,Manufacturer#1,1-URGENT,1995-07-04,DELIVER IN PERSON,1995-09-22,2,1995-07-09,FURNITURE,1995-08-02,FOB,1195.29,4,0.05,0,3585.87
F,4,Manufacturer#4,4-NOT SPECIFIED,1993-10-04,TAKE BACK RETURN,1993-11-09,3,1993-11-14,MACHINERY,1993-11-19,MAIL,1745.84,4,0,1,33170.96
F,1,Manufacturer#1,4-NOT SPECIFIED,1993-10-04,TAKE BACK RETURN,1993-12-28,3,1993-11-12,MACHINERY,1993-11-30,RAIL,1113.21,1,0.03,1,45641.61
F,2,Manufacturer#3,4-NOT SPECIFIED,1993-10-04,TAKE BACK RETURN,1993-12-20,3,1994-01-15,MACHINERY,1994-02-06,TRUCK,950.05,3,0.03,2,6650.35
F,2,Manufacturer#4,4-NOT SPECIFIED,1993-10-04,NONE,1993-11-08,3,1993-10-28,MACHINERY,1993-11-02,MAIL,1178.27,2,0.04,2,23565.4
O,2,Manufacturer#4,2-HIGH,1998-06-19,DELIVER IN PERSON,1998-08-25,4,1998-07-13,BUILDING,1998-08-08,SHIP,1798.89,4,0.02,0,23385.57
O,2,Manufacturer#3,2-HIGH,1998-06-19,DELIVER IN PERSON,1998-08-06,4,1998-08-23,BUILDING,1998-09-07,RAIL,1574.67,1,0.01,0,18896.04
O,2,Manufacturer#4,2-HIGH,1998-06-19,DELIVER IN PERSON,1998-07-28,4,1998-09-01,BUILDING,1998-09-17,MAIL,1600.69,2,0.02,0,38416.56
O,1,Manufacturer#5,2-HIGH,1998-06-19,COLLECT COD,1998-08-20,4,1998-07-12,BUILDING,1998-08-06,FOB,1066.16,3,0.02,0,6396.96
O,4,Manufacturer#2,2-HIGH,1996-09-17,DELIVER IN PERSON,1996-11-23,3,1996-11-13,HOUSEHOLD,1996-11-17,RAIL,1035.13,2,0.06,0,40370.07
O,0,Manufacturer#4,2-HIGH,1996-09-17,COLLECT COD,1996-12-08,3,1996-11-08,HOUSEHOLD,1996-11-29,SHIP,1257.35,4,0.03,0,50294
O,3,Manufacturer#2,2-HIGH,1996-09-17,COLLECT COD,1996-12-14,3,1996-12-27,HOUSEHOLD,1997-01-25,RAIL,1884.98,3,0.04,0,18849.8
O,4,Manufacturer#4,2-HIGH,1996-09-17,DELIVER IN PERSON,1996-12-08,3,1996-11-17,HOUSEHOLD,1996-12-05,SHIP,935.03,1,0.08,0,40206.29
F,3,Manufacturer#3,4-NOT SPECIFIED,1994-01-25,NONE,1994-02-24,3,1994-05-18,AUTOMOBILE,1994-06-13,SHIP,1618.71,2,0.01,1,72841.95
F,3,Manufacturer#2,4-NOT SPECIFIED,1994-01-25,NONE,1994-03-28,3,1994-04-01,AUTOMOBILE,1994-04-27,AIR,1061.16,1,0.01,2,1061.16
F,2,Manufacturer#5,4-NOT SPECIFIED,1994-01-25,COLLECT COD,1994-04-07,3,1994-01-26,AUTOMOBILE,1994-01-30,AIR,924.02,3,0.01,1,9240.2
F,4,Manufacturer#3,4-NOT SPECIFIED,1994-01-25,NONE,1994-04-06,3,1994-02-10,AUTOMOBILE,1994-03-01,AIR,1468.56,4,0.05,1,7342.8
F,1,Manufacturer#5,1-URGENT,1993-11-21,DELIVER IN PERSON,1993-12-31,3,1993-12-04,MACHINERY,1994-01-02,SHIP,1807.9,2,0,1,52429.1
F,0,Manufacturer#3,1-URGENT,1993-11-21,NONE,1994-02-04,3,1994-01-30,MACHINERY,1994-02-28,TRUCK,1039.13,1,0.01,2,23899.99
O,0,Manufacturer#4,4-NOT SPECIFIED,1997-09-11,COLLECT COD,1997-10-30,2,1997-10-10,FURNITURE,1997-10-18,RAIL,1761.86,2,0.01,0,72236.26
O,2,Manufacturer#3,4-NOT SPECIFIED,1997-09-11,NONE,1997-11-26,2,1997-11-11,FURNITURE,1997-11-14,TRUCK,1345.44,1,0.06,0,63235.68
O,0,Manufacturer#5,3-MEDIUM,1996-05-21,COLLECT COD,1996-07-11,1,1996-08-25,BUILDING,1996-09-17,FOB,1463.56,2,0.08,0,70250.88
O,4,Manufacturer#2,3-MEDIUM,1996-05-21,COLLECT COD,1996-06-22,1,1996-07-14,BUILDING,1996-08-13,AIR,1308.4,1,0.01,0,26168
O,2,Manufacturer#2,3-MEDIUM,1996-05-21,NONE,1996-08-06,1,1996-05-28,BUILDING,1996-06-20,REG AIR,1033.13,3,0.05,0,25828.25
O,4,Manufacturer#2,3-MEDIUM,1996-05-21,COLLECT COD,1996-06-30,1,1996-05-29,BUILDING,1996-06-27,SHIP,1862.96,4,0.08,0,65203.6
O,2,Manufacturer#1,3-MEDIUM,1996-05-21,COLLECT COD,1996-08-11,1,1996-06-10,BUILDING,1996-07-01,FOB,1183.28,5,0,0,18932.48
O,2,Manufacturer#2,2-HIGH,1997-01-10,COLLECT COD,1997-03-11,3,1997-01-20,BUILDING,1997-02-05,TRUCK,1308.4,1,0.04,0,30093.2
F,0,Manufacturer#3,4-NOT SPECIFIED,1993-10-09,COLLECT COD,1993-12-13,4,1993-12-05,HOUSEHOLD,1994-01-01,TRUCK,1520.62,2,0.02,2,41056.74
F,0,Manufacturer#4,4-NOT SPECIFIED,1993-10-09,TAKE BACK RETURN,1993-12-28,4,1993-11-29,HOUSEHOLD,1993-12-24,RAIL,1787.88,3,0.08,1,8939.4
F,4,Manufacturer#4,4-NOT SPECIFIED,1993-10-09,NONE,1994-01-06,4,1993-12-03,HOUSEHOLD,1993-12-05,FOB,1050.14,5,0.03,1,42005.6
F,3,Manufacturer#3,4-NOT SPECIFIED,1993-10-09,TAKE BACK RETURN,1993-12-02,4,1993-12-31,HOUSEHOLD,1994-01-28,AIR,1723.82,4,0.01,1,12066.74
F,4,Manufacturer#1,4-NOT SPECIFIED,1993-10-09,DELIVER IN PERSON,1993-12-17,4,1994-01-22,HOUSEHOLD,1994-01-25,REG AIR,1317.41,1,0.03,1,55331.22
F,0,Manufacturer#5,4-NOT SPECIFIED,1993-10-09,COLLECT COD,1994-01-01,4,1993-11-03,HOUSEHOLD,1993-11-10,AIR,1078.17,6,0.01,2,44204.97
O,3,Manufacturer#5,1-URGENT,1996-08-07,COLLECT COD,1996-10-31,4,1996-09-29,AUTOMOBILE,1996-10-22,REG AIR,1765.86,2,0.05,0,82995.42
O,1,Manufacturer#1,1-URGENT,1996-08-07,COLLECT COD,1996-09-24,4,1996-12-05,AUTOMOBILE,1996-12-16,TRUCK,1430.52,3,0.08,0,32901.96
O,0,Manufacturer#3,1-URGENT,1996-08-07,TAKE BACK RETURN,1996-09-21,4,1996-10-02,AUTOMOBILE,1996-11-01,TRUCK,1558.65,4,0.03,0,45200.85
O,3,Manufacturer#1,1-URGENT,1996-08-07,NONE,1996-09-25,4,1996-11-17,AUTOMOBILE,1996-11-27,AIR,1741.84,1,0.01,0,81866.48
O,2,Manufacturer#3,5-LOW,1995-06-04,DELIVER IN PERSON,1995-07-21,0,1995-08-19,AUTOMOBILE,1995-09-04,AIR,1827.92,1,0.04,0,12795.44
O,2,Manufacturer#5,1-URGENT,1997-01-27,DELIVER IN PERSON,1997-04-19,2,1997-02-14,BUILDING,1997-03-12,MAIL,1088.18,3,0.03,0,13058.16
O,3,Manufacturer#3,1-URGENT,1997-01-27,TAKE BACK RETURN,1997-03-08,2,1997-04-20,BUILDING,1997-04-30,MAIL,1785.88,1,0.02,0,17858.8
O,1,Manufacturer#5,1-URGENT,1997-01-27,COLLECT COD,1997-04-13,2,1997-04-12,BUILDING,1997-04-24,AIR,1529.62,2,0.01,0,45888.6
F,1,Manufacturer#3,3-MEDIUM,1993-11-26,COLLECT COD,1993-12-27,0,1994-01-08,BUILDING,1994-01-22,FOB,1483.58,4,0.02,1,2967.16
F,1,Manufacturer#4,3-MEDIUM,1993-11-26,TAKE BACK RETURN,1993-12-26,0,1994-03-01,BUILDING,1994-03-31,REG AIR,1012.11,1,0.01,2,49593.39
F,1,Manufacturer#1,3-MEDIUM,1993-11-26,NONE,1994-01-08,0,1993-12-18,BUILDING,1994-01-16,REG AIR,1859.95,5,0.04,2,37199
F,3,Manufacturer#4,3-MEDIUM,1993-11-26,COLLECT COD,1994-02-13,0,1994-01-22,BUILDING,1994-02-09,FOB,1527.62,3,0.03,2,36662.88
F,3,Manufacturer#2,3-MEDIUM,1993-11-26,COLLECT COD,1994-02-15,0,1993-12-06,BUILDING,1994-01-04,RAIL,1300.4,2,0.04,2,37711.6
F,3,Manufacturer#1,5-LOW,1993-08-27,DELIVER IN PERSON,1993-09-30,1,1993-12-21,MACHINERY,1994-01-02,AIR,1368.46,1,0.07,1,65686.08
F,2,Manufacturer#3,5-LOW,1993-08-27,TAKE BACK RETURN,1993-11-09,1,1993-09-08,MACHINERY,1993-10-06,REG AIR,1419.51,4,0.02,2,39746.28
F,1,Manufacturer#1,5-LOW,1993-08-27,TAKE BACK RETURN,1993-10-30,1,1993-12-06,MACHINERY,1993-12-25,TRUCK,1424.52,2,0.04,1,31339.44
F,3,Manufacturer#4,5-LOW,1993-08-27,TAKE BACK RETURN,1993-10-15,1,1993-12-05,MACHINERY,1993-12-19,REG AIR,1453.55,3,0.07,2,56688.45
