o_orderstatus,sn_regionkey,p_mfgr,o_orderpriority,o_orderdate,l_shipinstruct,l_commitdate,cn_regionkey,l_shipdate,c_mktsegment,l_receiptdate,l_shipmode,p_retailprice,l_linenumber,l_tax,groupcol,aggcol
O,1,Manufacturer#2,4-NOT SPECIFIED,1996-02-28,DELIVER IN PERSON,1996-03-29,3,1996-03-09,AUTOMOBILE,1996-04-06,TRUCK,924.02,3,0.01,0,20827.4108
O,0,Manufacturer#5,3-MEDIUM,1995-08-24,TAKE BACK RETURN,1995-09-29,2,1995-10-07,AUTOMOBILE,1995-10-27,SHIP,1246.34,2,0.08,0,53305.9618
O,0,Manufacturer#4,3-MEDIUM,1995-08-24,NONE,1995-10-10,2,1995-11-15,AUTOMOBILE,1995-12-06,TRUCK,1423.52,1,0.08,0,49324.968
O,4,Manufacturer#3,5-LOW,1997-01-15,TAKE BACK RETURN,1997-04-05,2,1997-03-28,BUILDING,1997-04-17,RAIL,967.06,3,0.01,0,41776.992
O,2,Manufacturer#2,5-LOW,1997-01-15,NONE,1997-03-08,2,1997-01-26,BUILDING,1997-02-13,AIR,1460.56,4,0.05,0,46270.5408
O,2,Manufacturer#5,5-LOW,1997-01-15,DELIVER IN PERSON,1997-03-17,2,1997-04-21,BUILDING,1997-05-12,REG AIR,1656.75,6,0.08,0,66253.4325
O,3,Manufacturer#2,5-LOW,1997-01-15,NONE,1997-04-07,2,1997-05-05,BUILDING,1997-05-17,AIR,1385.48,2,0.07,0,65810.3
O,4,Manufacturer#2,5-LOW,1997-01-15,COLLECT COD,1997-03-29,2,1997-04-26,BUILDING,1997-05-09,FOB,1201.3,1,0.08,0,1165.261
O,1,Manufacturer#1,5-LOW,1997-01-15,DELIVER IN PERSON,1997-04-06,2,1997-02-24,BUILDING,1997-03-07,REG AIR,933.03,5,0.03,0,9544.8969
F,1,Manufacturer#1,1-URGENT,1994-03-01,NONE,1994-05-05,0,1994-05-19,HOUSEHOLD,1994-06-18,REG AIR,1182.28,1,0.05,2,21753.952
F,0,Manufacturer#3,1-URGENT,1994-03-01,DELIVER IN PERSON,1994-05-18,0,1994-03-18,HOUSEHOLD,1994-04-01,RAIL,1456.55,2,0.08,2,12584.592
F,3,Manufacturer#5,1-URGENT,1994-03-01,NONE,1994-04-07,0,1994-06-01,HOUSEHOLD,1994-07-01,MAIL,1054.15,4,0.06,1,31044.7175
F,2,Manufacturer#5,1-URGENT,1994-03-01,TAKE BACK RETURN,1994-05-23,0,1994-04-15,HOUSEHOLD,1994-05-10,REG AIR,1700.79,3,0.03,2,22858.6176
F,0,Manufacturer#4,2-HIGH,1993-10-03,COLLECT COD,1993-11-04,2,1993-12-24,HOUSEHOLD,1994-01-04,MAIL,1487.58,3,0.05,2,59161.0566
F,0,Manufacturer#4,2-HIGH,1993-10-03,TAKE BACK RETURN,1993-11-18,2,1994-01-17,HOUSEHOLD,1994-02-13,AIR,1577.67,4,0,1,68218.4508
F,0,Manufacturer#1,2-HIGH,1993-10-03,TAKE BACK RETURN,1993-11-07,2,1994-01-14,HOUSEHOLD,1994-01-23,RAIL,1546.64,1,0.08,1,62638.92
F,1,Manufacturer#3,2-HIGH,1993-10-03,DELIVER IN PERSON,1993-12-10,2,1993-11-14,HOUSEHOLD,1993-12-04,MAIL,1129.22,2,0.04,2,56461
O,3,Manufacturer#1,4-NOT SPECIFIED,1996-08-13,TAKE BACK RETURN,1996-10-25,1,1996-10-08,FURNITURE,1996-10-13,TRUCK,1839.93,1,0.05,0,62557.62
O,4,Manufacturer#2,4-NOT SPECIFIED,1996-08-13,DELIVER IN PERSON,1996-11-04,1,1996-10-08,FURNITURE,1996-10-11,MAIL,1802.9,3,0.05,0,24609.585
O,1,Manufacturer#4,4-NOT SPECIFIED,1996-08-13,DELIVER IN PERSON,1996-10-17,1,1996-12-10,FURNITURE,1996-12-16,AIR,1235.33,5,0.04,0,8214.9445
O,2,Manufacturer#2,4-NOT SPECIFIED,1996-08-13,TAKE BACK RETURN,1996-09-15,1,1996-09-07,FURNITURE,1996-09-10,SHIP,1416.51,4,0.07,0,54691.4511
O,2,Manufacturer#3,4-NOT SPECIFIED,1996-08-13,COLLECT COD,1996-10-31,1,1996-09-19,FURNITURE,1996-10-07,FOB,1394.49,2,0.02,0,47691.558
F,1,Manufacturer#2,2-HIGH,1992-03-21,DELIVER IN PERSON,1992-04-26,3,1992-05-09,BUILDING,1992-05-14,SHIP,1674.77,1,0.08,2,31653.153
F,0,Manufacturer#4,3-MEDIUM,1993-01-09,TAKE BACK RETURN,1993-03-14,1,1993-03-03,BUILDING,1993-03-12,AIR,1515.61,1,0.02,1,14549.856
F,4,Manufacturer#3,3-MEDIUM,1993-01-09,NONE,1993-03-23,1,1993-05-07,BUILDING,1993-05-19,AIR,1179.27,4,0.03,1,38892.3246
F,2,Manufacturer#2,3-MEDIUM,1993-01-09,DELIVER IN PERSON,1993-03-03,1,1993-03-26,BUILDING,1993-04-19,TRUCK,1089.18,3,0.08,2,23961.96
F,2,Manufacturer#4,3-MEDIUM,1993-01-09,COLLECT COD,1993-03-14,1,1993-03-29,BUILDING,1993-04-05,TRUCK,1043.14,2,0.07,1,43373.7612
F,2,Manufacturer#5,3-MEDIUM,1994-06-29,COLLECT COD,1994-09-15,2,1994-09-17,BUILDING,1994-10-07,RAIL,1171.27,2,0.06,2,28016.7784
F,2,Manufacturer#2,3-MEDIUM,1994-06-29,NONE,1994-09-15,2,1994-08-26,BUILDING,1994-08-31,TRUCK,1297.39,1,0,1,31526.577
F,2,Manufacturer#1,3-MEDIUM,1994-06-29,COLLECT COD,1994-09-05,2,1994-10-06,BUILDING,1994-10-29,TRUCK,1499.59,3,0.01,1,26782.6774
F,2,Manufacturer#5,3-MEDIUM,1994-04-12,TAKE BACK RETURN,1994-06-27,1,1994-08-01,FURNITURE,1994-08-30,RAIL,1172.27,4,0.08,2,13645.2228
F,3,Manufacturer#1,3-MEDIUM,1994-04-12,TAKE BACK RETURN,1994-06-30,1,1994-05-11,FURNITURE,1994-05-17,FOB,1017.11,2,0,2,9062.4501
F,1,Manufacturer#5,3-MEDIUM,1994-04-12,COLLECT COD,1994-06-11,1,1994-06-18,FURNITURE,1994-07-03,AIR,1351.45,3,0.05,1,5297.684
F,1,Manufacturer#5,3-MEDIUM,1994-04-12,COLLECT COD,1994-06-23,1,1994-07-03,FURNITURE,1994-07-28,SHIP,1193.29,1,0.06,1,4486.7704
F,2,Manufacturer#2,2-HIGH,1992-08-31,COLLECT COD,1992-11-15,2,1992-09-05,AUTOMOBILE,1992-09-29,RAIL,1679.77,3,0.08,2,31747.653
F,1,Manufacturer#2,2-HIGH,1992-08-31,TAKE BACK RETURN,1992-11-22,2,1992-09-19,AUTOMOBILE,1992-09-26,AIR,1510.6,2,0.03,1,67977
F,4,Manufacturer#5,2-HIGH,1992-08-31,TAKE BACK RETURN,1992-10-09,2,1992-10-31,AUTOMOBILE,1992-11-03,SHIP,1298.39,1,0,2,16541.4886
F,0,Manufacturer#5,1-URGENT,1993-12-09,NONE,1994-01-27,2,1994-02-26,FURNITURE,1994-03-20,REG AIR,948.04,1,0,2,20932.7232
F,4,Manufacturer#5,1-URGENT,1993-12-09,TAKE BACK RETURN,1994-02-24,2,1994-03-03,FURNITURE,1994-03-10,AIR,1593.69,2,0.08,2,6247.2648
F,0,Manufacturer#4,5-LOW,1993-11-05,DELIVER IN PERSON,1994-01-14,2,1993-12-17,HOUSEHOLD,1993-12-29,MAIL,1314.41,1,0.06,1,59897.6637
F,3,Manufacturer#1,5-LOW,1993-11-05,COLLECT COD,1993-12-10,2,1994-01-12,HOUSEHOLD,1994-01-14,AIR,1317.41,2,0.08,1,3636.0516
F,2,Manufacturer#5,1-URGENT,1994-03-14,COLLECT COD,1994-04-15,2,1994-03-31,FURNITURE,1994-04-10,REG AIR,1454.55,2,0.02,2,2676.372
F,2,Manufacturer#1,1-URGENT,1994-03-14,COLLECT COD,1994-04-17,2,1994-03-15,FURNITURE,1994-04-02,SHIP,1168.26,1,0.03,1,34393.5744
F,0,Manufacturer#1,1-URGENT,1994-03-14,NONE,1994-04-16,2,1994-06-16,FURNITURE,1994-06-27,AIR,1836.93,3,0.05,1,66129.48
F,0,Manufacturer#4,1-URGENT,1994-08-18,DELIVER IN PERSON,1994-10-06,1,1994-10-31,HOUSEHOLD,1994-11-17,SHIP,1633.73,3,0.03,2,43669.6029
F,3,Manufacturer#5,1-URGENT,1994-08-18,DELIVER IN PERSON,1994-09-26,1,1994-08-30,HOUSEHOLD,1994-09-08,REG AIR,1642.74,6,0.06,2,62424.12
F,1,Manufacturer#4,1-URGENT,1994-08-18,TAKE BACK RETURN,1994-09-26,1,1994-10-17,HOUSEHOLD,1994-11-04,AIR,1249.34,1,0.04,1,32607.774
F,1,Manufacturer#3,1-URGENT,1994-08-18,NONE,1994-09-25,1,1994-11-02,HOUSEHOLD,1994-11-11,RAIL,1886.98,2,0.08,2,42928.795
F,1,Manufacturer#2,1-URGENT,1994-08-18,TAKE BACK RETURN,1994-09-17,1,1994-10-01,HOUSEHOLD,1994-10-21,TRUCK,1428.52,5,0.02,2,18199.3448
F,2,Manufacturer#1,1-URGENT,1994-08-18,TAKE BACK RETURN,1994-09-26,1,1994-10-12,HOUSEHOLD,1994-11-02,RAIL,1420.52,4,0.02,2,70315.74
O,4,Manufacturer#5,5-LOW,1997-04-11,DELIVER IN PERSON,1997-05-18,1,1997-07-31,BUILDING,1997-08-22,FOB,1669.76,5,0.04,0,75339.5712
O,2,Manufacturer#3,5-LOW,1997-04-11,COLLECT COD,1997-06-10,1,1997-04-22,BUILDING,1997-05-19,REG AIR,1627.72,2,0.05,0,7731.67
O,1,Manufacturer#3,5-LOW,1997-04-11,TAKE BACK RETURN,1997-05-28,1,1997-06-23,BUILDING,1997-07-15,RAIL,1481.58,6,0.07,0,64004.256
O,1,Manufacturer#5,5-LOW,1997-04-11,NONE,1997-06-21,1,1997-06-28,BUILDING,1997-07-17,SHIP,1488.58,3,0.04,0,26794.44
O,3,Manufacturer#5,5-LOW,1997-04-11,NONE,1997-07-07,1,1997-05-17,BUILDING,1997-06-12,REG AIR,1382.48,1,0.06,0,45165.6216
O,4,Manufacturer#5,5-LOW,1997-04-11,COLLECT COD,1997-06-23,1,1997-05-30,BUILDING,1997-06-01,TRUCK,1088.18,4,0.02,0,6855.534
F,3,Manufacturer#5,4-NOT SPECIFIED,1994-11-12,DELIVER IN PERSON,1995-01-06,0,1995-03-03,FURNITURE,1995-03-31,SHIP,1864.96,2,0.08,2,69003.52
F,2,Manufacturer#5,4-NOT SPECIFIED,1994-11-12,NONE,1995-01-19,0,1994-12-23,FURNITURE,1994-12-26,FOB,1642.74,1,0,1,53816.1624
O,1,Manufacturer#1,5-LOW,1998-03-22,TAKE BACK RETURN,1998-04-27,4,1998-05-24,BUILDING,1998-06-20,FOB,1861.96,3,0.03,0,22753.1512
O,0,Manufacturer#3,5-LOW,1998-03-22,DELIVER IN PERSON,1998-05-29,4,1998-06-12,BUILDING,1998-07-09,AIR,1181.28,1,0.06,0,33312.096
O,1,Manufacturer#5,5-LOW,1998-03-22,DELIVER IN PERSON,1998-06-13,4,1998-07-16,BUILDING,1998-08-10,RAIL,1680.78,5,0.06,0,76626.7602
O,2,Manufacturer#3,5-LOW,1998-03-22,TAKE BACK RETURN,1998-06-14,4,1998-06-14,BUILDING,1998-06-15,TRUCK,1043.14,4,0.06,0,7228.9602
O,1,Manufacturer#1,5-LOW,1998-03-22,DELIVER IN PERSON,1998-05-15,4,1998-06-25,BUILDING,1998-06-28,RAIL,1616.71,6,0.06,0,21049.5642
O,2,Manufacturer#3,5-LOW,1998-03-22,NONE,1998-05-03,4,1998-06-20,BUILDING,1998-06-29,AIR,1798.89,2,0.07,0,29969.5074
F,4,Manufacturer#1,1-URGENT,1994-05-19,DELIVER IN PERSON,1994-07-03,2,1994-08-07,BUILDING,1994-08-18,MAIL,1575.67,4,0.07,2,20294.6296
F,2,Manufacturer#5,1-URGENT,1994-05-19,NONE,1994-08-13,2,1994-09-02,BUILDING,1994-09-12,TRUCK,1115.21,1,0.04,1,44653.0084
F,2,Manufacturer#5,1-URGENT,1994-05-19,TAKE BACK RETURN,1994-07-17,2,1994-08-03,BUILDING,1994-08-07,MAIL,1334.43,2,0.06,1,18014.805
F,4,Manufacturer#2,1-URGENT,1994-05-19,TAKE BACK RETURN,1994-07-18,2,1994-09-07,BUILDING,1994-09-18,MAIL,1081.18,5,0.06,2,5243.723
F,3,Manufacturer#4,1-URGENT,1994-05-19,NONE,1994-07-21,2,1994-06-05,BUILDING,1994-06-10,REG AIR,1740.84,3,0.02,2,22665.7368
F,2,Manufacturer#5,2-HIGH,1992-09-13,NONE,1992-11-15,4,1992-12-12,FURNITURE,1993-01-08,MAIL,1589.68,2,0.07,2,19632.548
F,0,Manufacturer#1,2-HIGH,1992-09-13,COLLECT COD,1992-10-27,4,1992-11-04,FURNITURE,1992-11-27,FOB,1647.74,1,0.03,1,56517.482
O,0,Manufacturer#4,1-URGENT,1998-01-26,DELIVER IN PERSON,1998-04-23,1,1998-03-23,BUILDING,1998-04-16,SHIP,1733.83,2,0.06,0,32942.77
O,2,Manufacturer#4,1-URGENT,1998-01-26,DELIVER IN PERSON,1998-03-17,1,1998-05-07,BUILDING,1998-06-01,RAIL,1157.25,3,0.07,0,32287.275
O,0,Manufacturer#2,1-URGENT,1998-01-26,TAKE BACK RETURN,1998-04-17,1,1998-03-07,BUILDING,1998-03-29,TRUCK,911.01,1,0.04,0,36823.0242
F,0,Manufacturer#2,1-URGENT,1992-04-23,COLLECT COD,1992-06-17,0,1992-08-10,HOUSEHOLD,1992-08-20,SHIP,1155.25,2,0,1,11945.285
F,0,Manufacturer#2,1-URGENT,1992-04-23,COLLECT COD,1992-07-04,0,1992-05-23,HOUSEHOLD,1992-05-28,FOB,1823.92,1,0.05,1,30696.5736
O,3,Manufacturer#4,5-LOW,1996-01-26,NONE,1996-04-24,2,1996-03-31,FURNITURE,1996-04-17,SHIP,1798.89,4,0.02,0,82892.8512
O,3,Manufacturer#2,5-LOW,1996-01-26,DELIVER IN PERSON,1996-03-12,2,1996-03-20,FURNITURE,1996-04-08,REG AIR,1807.9,3,0,0,30589.668
O,1,Manufacturer#5,5-LOW,1996-01-26,COLLECT COD,1996-02-26,2,1996-02-20,FURNITURE,1996-03-21,FOB,1361.46,1,0,0,40435.362
O,1,Manufacturer#4,5-LOW,1996-01-26,COLLECT COD,1996-03-15,2,1996-03-27,FURNITURE,1996-04-10,AIR,1538.63,2,0.04,0,44312.544
O,0,Manufacturer#5,5-LOW,1998-07-31,DELIVER IN PERSON,1998-10-24,4,1998-08-22,BUILDING,1998-08-26,RAIL,1334.43,3,0.08,0,12410.199
F,0,Manufacturer#3,4-NOT SPECIFIED,1992-11-01,DELIVER IN PERSON,1992-12-13,1,1993-01-02,BUILDING,1993-01-16,RAIL,1247.34,2,0.01,2,22040.4978
F,4,Manufacturer#5,4-NOT SPECIFIED,1992-11-01,COLLECT COD,1993-01-20,1,1992-11-21,BUILDING,1992-12-18,SHIP,958.05,1,0.02,1,45066.672
O,2,Manufacturer#2,4-NOT SPECIFIED,1997-05-30,TAKE BACK RETURN,1997-08-02,4,1997-06-06,BUILDING,1997-06-29,MAIL,1838.93,5,0.04,0,45182.5101
O,0,Manufacturer#1,4-NOT SPECIFIED,1997-05-30,TAKE BACK RETURN,1997-07-14,4,1997-06-07,BUILDING,1997-06-12,SHIP,1793.89,2,0.06,0,39070.9242
O,3,Manufacturer#3,4-NOT SPECIFIED,1997-05-30,DELIVER IN PERSON,1997-08-19,4,1997-06-29,BUILDING,1997-06-30,REG AIR,1665.76,4,0.03,0,36779.9808
O,3,Manufacturer#3,4-NOT SPECIFIED,1997-05-30,TAKE BACK RETURN,1997-08-09,4,1997-07-01,BUILDING,1997-07-21,SHIP,1006.1,1,0,0,24397.925
O,3,Manufacturer#3,4-NOT SPECIFIED,1997-05-30,DELIVER IN PERSON,1997-08-12,4,1997-07-21,BUILDING,1997-08-08,RAIL,1322.42,3,0.05,0,1282.7474
O,2,Manufacturer#1,4-NOT SPECIFIED,1997-05-30,COLLECT COD,1997-07-06,4,1997-06-17,BUILDING,1997-07-01,REG AIR,1502.6,7,0.03,0,2824.888
O,3,Manufacturer#3,4-NOT SPECIFIED,1997-05-30,COLLECT COD,1997-07-29,4,1997-08-30,BUILDING,1997-09-23,MAIL,1129.22,6,0,0,24154.0158
F,2,Manufacturer#4,2-HIGH,1993-07-15,NONE,1993-09-27,3,1993-07-16,BUILDING,1993-07-31,REG AIR,1318.41,1,0,1,26302.2795
F,2,Manufacturer#1,2-HIGH,1993-07-15,DELIVER IN PERSON,1993-08-16,3,1993-07-30,BUILDING,1993-08-20,TRUCK,1275.37,2,0.06,2,2321.1734
F,0,Manufacturer#4,4-NOT SPECIFIED,1993-09-10,NONE,1993-10-25,0,1993-11-27,HOUSEHOLD,1993-12-17,REG AIR,1311.41,1,0.05,1,9179.87
O,4,Manufacturer#5,4-NOT SPECIFIED,1998-04-29,TAKE BACK RETURN,1998-06-04,1,1998-07-01,FURNITURE,1998-07-17,TRUCK,1730.83,1,0.05,0,42526.4931
O,2,Manufacturer#5,4-NOT SPECIFIED,1998-04-29,DELIVER IN PERSON,1998-06-17,1,1998-08-18,FURNITURE,1998-08-20,REG AIR,1357.45,2,0.02,0,23212.395
O,3,Manufacturer#3,4-NOT SPECIFIED,1998-04-29,COLLECT COD,1998-06-01,1,1998-05-01,FURNITURE,1998-05-09,AIR,1632.73,7,0.02,0,18221.2668
O,3,Manufacturer#5,4-NOT SPECIFIED,1998-04-29,DELIVER IN PERSON,1998-07-25,1,1998-07-05,FURNITURE,1998-07-27,FOB,1762.86,4,0.07,0,72770.8608
O,3,Manufacturer#3,4-NOT SPECIFIED,1998-04-29,COLLECT COD,1998-06-19,1,1998-05-12,FURNITURE,1998-06-11,MAIL,926.02,6,0.04,0,22918.995
O,0,Manufacturer#3,4-NOT SPECIFIED,1998-04-29,COLLECT COD,1998-07-08,1,1998-05-27,FURNITURE,1998-06-17,SHIP,1229.32,3,0.01,0,27967.03
O,0,Manufacturer#2,4-NOT SPECIFIED,1998-04-29,TAKE BACK RETURN,1998-07-12,1,1998-06-06,FURNITURE,1998-06-26,FOB,936.03,5,0.04,0,4352.5395
F,2,Manufacturer#3,1-URGENT,1994-06-12,NONE,1994-07-12,0,1994-07-19,HOUSEHOLD,1994-07-23,SHIP,1330.43,6,0.04,2,34271.8768
F,1,Manufacturer#4,1-URGENT,1994-06-12,COLLECT COD,1994-08-27,0,1994-10-01,HOUSEHOLD,1994-10-21,MAIL,1649.74,7,0,1,47562.0042
F,3,Manufacturer#5,1-URGENT,1994-06-12,TAKE BACK RETURN,1994-08-12,0,1994-09-23,HOUSEHOLD,1994-10-08,AIR,1445.54,2,0.07,2,58081.7972
F,0,Manufacturer#5,1-URGENT,1994-06-12,DELIVER IN PERSON,1994-08-06,0,1994-10-03,HOUSEHOLD,1994-11-01,REG AIR,1637.73,3,0.05,2,23845.3488
F,4,Manufacturer#4,1-URGENT,1994-06-12,NONE,1994-08-12,0,1994-10-02,HOUSEHOLD,1994-10-17,MAIL,1037.13,5,0.06,1,38228.6118
F,2,Manufacturer#4,1-URGENT,1994-06-12,TAKE BACK RETURN,1994-08-01,0,1994-07-23,HOUSEHOLD,1994-08-01,REG AIR,957.05,1,0.05,1,28185.1225
F,3,Manufacturer#3,1-URGENT,1994-06-12,DELIVER IN PERSON,1994-07-29,0,1994-07-28,HOUSEHOLD,1994-08-12,FOB,1644.74,4,0.05,1,74013.3
F,4,Manufacturer#3,5-LOW,1995-03-09,DELIVER IN PERSON,1995-06-01,0,1995-03-28,BUILDING,1995-04-18,FOB,1456.55,1,0.02,2,6845.785
F,0,Manufacturer#5,5-LOW,1995-03-09,TAKE BACK RETURN,1995-05-13,0,1995-04-29,BUILDING,1995-05-28,SHIP,1156.25,2,0.04,1,6729.375
O,4,Manufacturer#1,2-HIGH,1995-12-01,COLLECT COD,1996-02-07,1,1996-01-04,BUILDING,1996-01-31,REG AIR,1870.97,1,0.07,0,25819.386
O,4,Manufacturer#2,2-HIGH,1995-12-01,NONE,1996-02-23,1,1996-03-24,BUILDING,1996-03-26,RAIL,1493.59,2,0.01,0,34412.3136
O,1,Manufacturer#4,2-HIGH,1995-12-01,DELIVER IN PERSON,1996-01-21,1,1996-02-04,BUILDING,1996-02-08,RAIL,1792.89,3,0.04,0,57390.4089
F,2,Manufacturer#5,5-LOW,1994-10-30,DELIVER IN PERSON,1995-01-23,1,1995-01-05,MACHINERY,1995-01-25,RAIL,1495.59,4,0,1,28580.7249
F,0,Manufacturer#4,5-LOW,1994-10-30,NONE,1994-12-07,1,1995-02-06,MACHINERY,1995-02-17,MAIL,1249.34,2,0.05,1,3373.218
F,1,Manufacturer#3,5-LOW,1994-10-30,DELIVER IN PERSON,1994-12-06,1,1995-02-15,MACHINERY,1995-03-10,REG AIR,1886.98,1,0.02,2,28304.7
F,0,Manufacturer#1,5-LOW,1994-10-30,DELIVER IN PERSON,1995-01-21,1,1994-11-01,MACHINERY,1994-11-02,TRUCK,1681.78,3,0.02,1,18566.8512
F,2,Manufacturer#2,5-LOW,1994-10-30,COLLECT COD,1994-11-30,1,1995-01-14,MACHINERY,1995-01-27,AIR,1426.52,5,0.08,1,33380.568
O,3,Manufacturer#3,5-LOW,1998-01-07,NONE,1998-03-20,1,1998-01-25,MACHINERY,1998-02-01,RAIL,1628.72,1,0.05,0,5863.392
O,2,Manufacturer#2,5-LOW,1998-01-07,DELIVER IN PERSON,1998-03-12,1,1998-03-29,MACHINERY,1998-04-17,AIR,1555.65,4,0.07,0,40073.544
O,0,Manufacturer#5,5-LOW,1998-01-07,DELIVER IN PERSON,1998-02-23,1,1998-04-22,MACHINERY,1998-05-12,FOB,1110.2,2,0.01,0,31229.926
O,3,Manufacturer#5,5-LOW,1998-01-07,COLLECT COD,1998-03-20,1,1998-05-07,MACHINERY,1998-05-16,FOB,1543.64,3,0.01,0,38127.908
O,0,Manufacturer#1,3-MEDIUM,1996-09-13,TAKE BACK RETURN,1996-10-13,3,1996-11-14,HOUSEHOLD,1996-11-23,FOB,1526.62,1,0.07,0,29814.8886
F,0,Manufacturer#4,1-URGENT,1992-11-21,COLLECT COD,1993-01-04,4,1993-01-06,BUILDING,1993-01-12,FOB,1037.13,3,0.06,1,29174.4669
F,2,Manufacturer#5,1-URGENT,1992-11-21,TAKE BACK RETURN,1993-02-15,4,1993-03-01,BUILDING,1993-03-26,AIR,1011.11,2,0,2,22790.4194
F,2,Manufacturer#5,1-URGENT,1992-11-21,COLLECT COD,1993-01-13,4,1993-02-19,BUILDING,1993-03-03,RAIL,1285.38,1,0.03,2,26581.6584
O,2,Manufacturer#1,3-MEDIUM,1997-07-29,NONE,1997-10-25,4,1997-10-26,HOUSEHOLD,1997-11-18,MAIL,1145.24,1,0.02,0,3263.934
O,2,Manufacturer#5,3-MEDIUM,1997-07-29,DELIVER IN PERSON,1997-08-28,4,1997-08-30,HOUSEHOLD,1997-09-22,TRUCK,1541.64,4,0,0,68078.8224
O,2,Manufacturer#1,3-MEDIUM,1997-07-29,COLLECT COD,1997-09-12,4,1997-08-04,HOUSEHOLD,1997-08-15,SHIP,1274.37,2,0.04,0,60532.575
O,1,Manufacturer#5,3-MEDIUM,1997-07-29,DELIVER IN PERSON,1997-10-27,4,1997-10-16,HOUSEHOLD,1997-11-04,MAIL,1654.75,6,0.07,0,6023.29
O,1,Manufacturer#1,3-MEDIUM,1997-07-29,NONE,1997-09-21,4,1997-09-24,HOUSEHOLD,1997-10-13,AIR,1579.67,3,0.08,0,2874.9994
O,0,Manufacturer#4,3-MEDIUM,1997-07-29,COLLECT COD,1997-09-13,4,1997-10-30,HOUSEHOLD,1997-11-04,RAIL,1292.39,5,0.07,0,24697.5729
O,0,Manufacturer#5,5-LOW,1996-05-08,COLLECT COD,1996-06-13,3,1996-07-28,MACHINERY,1996-07-30,MAIL,1683.78,1,0.05,0,18588.9312
O,0,Manufacturer#3,5-LOW,1996-05-08,DELIVER IN PERSON,1996-07-30,3,1996-07-21,MACHINERY,1996-08-16,AIR,1685.78,5,0.05,0,14868.5796
O,0,Manufacturer#1,5-LOW,1996-05-08,TAKE BACK RETURN,1996-06-19,3,1996-06-10,MACHINERY,1996-06-14,RAIL,1503.6,4,0,0,60128.964
O,3,Manufacturer#1,5-LOW,1996-05-08,DELIVER IN PERSON,1996-06-13,3,1996-08-11,MACHINERY,1996-08-25,REG AIR,914.01,6,0.03,0,2550.0879
O,0,Manufacturer#4,5-LOW,1996-05-08,TAKE BACK RETURN,1996-08-02,3,1996-05-22,MACHINERY,1996-06-11,REG AIR,1804.9,3,0,0,10179.636
O,2,Manufacturer#3,5-LOW,1996-05-08,DELIVER IN PERSON,1996-06-11,3,1996-06-08,MACHINERY,1996-07-04,SHIP,1650.74,2,0,0,10515.2138
F,3,Manufacturer#3,2-HIGH,1993-02-23,TAKE BACK RETURN,1993-04-02,0,1993-04-01,AUTOMOBILE,1993-04-05,TRUCK,1831.93,1,0.05,1,50011.689
F,1,Manufacturer#5,2-HIGH,1993-02-23,NONE,1993-04-15,0,1993-05-20,AUTOMOBILE,1993-06-09,REG AIR,1695.79,3,0.03,2,6172.6756
F,0,Manufacturer#5,2-HIGH,1993-02-23,NONE,1993-05-23,0,1993-05-06,AUTOMOBILE,1993-05-10,REG AIR,1238.33,2,0.06,1,14859.96
F,1,Manufacturer#5,4-NOT SPECIFIED,1995-01-30,TAKE BACK RETURN,1995-03-25,0,1995-02-23,HOUSEHOLD,1995-03-21,MAIL,1703.8,1,0.05,2,40482.288
F,1,Manufacturer#1,4-NOT SPECIFIED,1995-01-30,TAKE BACK RETURN,1995-03-22,0,1995-02-04,HOUSEHOLD,1995-02-26,SHIP,1582.68,2,0,2,71410.5216
F,0,Manufacturer#4,4-NOT SPECIFIED,1995-01-30,TAKE BACK RETURN,1995-04-28,0,1995-05-13,HOUSEHOLD,1995-05-23,SHIP,1087.18,3,0.01,2,30984.63
F,2,Manufacturer#4,3-MEDIUM,1994-02-27,TAKE BACK RETURN,1994-04-16,0,1994-05-18,BUILDING,1994-06-05,MAIL,1630.73,7,0.04,2,73382.85
F,0,Manufacturer#3,3-MEDIUM,1994-02-27,TAKE BACK RETURN,1994-04-19,0,1994-04-11,BUILDING,1994-05-11,TRUCK,1695.79,6,0.05,2,45786.33
F,1,Manufacturer#4,3-MEDIUM,1994-02-27,COLLECT COD,1994-04-26,0,1994-06-24,BUILDING,1994-06-30,RAIL,1153.25,1,0.07,1,40686.66
F,2,Manufacturer#5,3-MEDIUM,1994-02-27,NONE,1994-04-04,0,1994-04-22,BUILDING,1994-05-11,TRUCK,1144.24,3,0,2,19452.08
F,1,Manufacturer#1,3-MEDIUM,1994-02-27,NONE,1994-04-12,0,1994-05-11,BUILDING,1994-05-23,AIR,1295.39,4,0.02,1,36141.381
F,4,Manufacturer#3,3-MEDIUM,1994-02-27,NONE,1994-04-06,0,1994-03-07,BUILDING,1994-03-31,SHIP,1375.47,5,0,2,15350.2452
F,4,Manufacturer#3,3-MEDIUM,1994-02-27,TAKE BACK RETURN,1994-04-05,0,1994-06-06,BUILDING,1994-06-12,RAIL,916.01,2,0.08,1,30521.4532
O,3,Manufacturer#3,2-HIGH,1996-06-29,NONE,1996-08-08,2,1996-10-07,HOUSEHOLD,1996-10-15,RAIL,1625.72,1,0.06,0,46365.5344
O,1,Manufacturer#2,2-HIGH,1996-06-29,NONE,1996-08-22,2,1996-10-22,HOUSEHOLD,1996-11-13,MAIL,1300.4,2,0.08,0,2548.784
