l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,groupcol,aggcol
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,3,MACHINERY,SHIP,2,0.02,1997-03-08,1997-05-23,3,47469.06
F,F,A,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,3,BUILDING,SHIP,3,0.05,1994-07-29,1994-09-10,0,10256.2
O,O,N,TAKE BACK RETURN,4,Manufacturer#5,2-HIGH,4,HOUSEHOLD,RAIL,5,0.08,1996-10-29,1996-12-12,6,27376.304
O,O,N,COLLECT COD,4,Manufacturer#1,2-HIGH,4,HOUSEHOLD,FOB,3,0.08,1996-10-29,1996-12-12,6,11664.22
O,O,N,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,4,MACHINERY,FOB,4,0,1995-09-18,1995-10-24,1,24589.2589
O,O,N,COLLECT COD,4,Manufacturer#3,5-LOW,1,HOUSEHOLD,RAIL,2,0.01,1997-04-15,1997-06-27,3,10139.584
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,MAIL,3,0.02,1993-09-06,1993-11-12,4,10915.8425
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,0,MACHINERY,REG AIR,1,0.03,1996-05-30,1996-07-12,6,28604.4156
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,SHIP,3,0,1997-03-11,1997-04-29,3,6766.2025
F,F,R,NONE,3,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,3,0.08,1992-07-07,1992-10-04,2,12047.3094
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,REG AIR,2,0,1992-01-16,1992-03-22,2,11854.96
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,1,BUILDING,AIR,6,0.05,1994-02-23,1994-05-19,0,13267.7
O,O,N,COLLECT COD,4,Manufacturer#2,5-LOW,0,MACHINERY,AIR,2,0.04,1997-06-10,1997-08-13,3,15567.6581
O,O,N,NONE,4,Manufacturer#4,3-MEDIUM,2,AUTOMOBILE,AIR,6,0.07,1997-07-05,1997-08-15,3,23850.0654
O,O,N,NONE,3,Manufacturer#3,5-LOW,4,AUTOMOBILE,AIR,1,0.06,1996-01-14,1996-04-04,6,12272
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,4,AUTOMOBILE,FOB,3,0.05,1996-12-08,1997-02-12,6,1923.0147
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,0,MACHINERY,RAIL,2,0.02,1992-06-17,1992-09-11,2,1355.984
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,2,FURNITURE,SHIP,4,0.01,1996-06-06,1996-07-31,6,28109.9088
F,F,R,COLLECT COD,2,Manufacturer#4,2-HIGH,3,BUILDING,AIR,5,0.02,1993-11-26,1993-12-26,4,7029.162
F,F,A,COLLECT COD,3,Manufacturer#5,1-URGENT,1,AUTOMOBILE,MAIL,4,0.06,1993-10-23,1993-12-03,4,26751.548
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,1,AUTOMOBILE,REG AIR,2,0.06,1993-10-23,1993-12-11,4,22318.0416
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,3,BUILDING,MAIL,6,0.04,1992-09-06,1992-11-18,2,72695.3732
F,F,R,DELIVER IN PERSON,4,Manufacturer#2,2-HIGH,3,BUILDING,FOB,1,0.07,1993-11-26,1994-01-01,4,430.392
O,O,N,NONE,4,Manufacturer#2,3-MEDIUM,0,HOUSEHOLD,REG AIR,3,0.07,1997-01-02,1997-02-07,3,2072.7576
O,O,N,COLLECT COD,0,Manufacturer#1,3-MEDIUM,0,MACHINERY,RAIL,2,0.03,1997-09-30,1997-12-06,3,8238.744
O,O,N,COLLECT COD,2,Manufacturer#2,3-MEDIUM,0,MACHINERY,FOB,4,0.04,1997-09-30,1997-11-18,3,29466.1834
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,4-NOT SPECIFIED,0,FURNITURE,MAIL,4,0.02,1995-12-18,1996-03-02,1,33296.182
O,O,N,COLLECT COD,3,Manufacturer#1,3-MEDIUM,3,BUILDING,FOB,3,0.08,1995-06-02,1995-07-22,1,48159.666
O,O,N,DELIVER IN PERSON,3,Manufacturer#5,3-MEDIUM,3,HOUSEHOLD,FOB,1,0.08,1997-02-28,1997-04-07,3,43471.8504
F,F,A,COLLECT COD,3,Manufacturer#4,1-URGENT,3,AUTOMOBILE,FOB,1,0.03,1993-07-22,1993-10-10,4,51119.6952
O,O,N,NONE,3,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,REG AIR,4,0,1998-05-01,1998-07-09,5,35702.275
F,F,R,NONE,1,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,REG AIR,6,0.08,1992-07-22,1992-10-18,2,19270.0984
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,1,FURNITURE,REG AIR,5,0.05,1995-06-19,1995-08-01,1,38094.676
O,O,N,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,0,AUTOMOBILE,FOB,5,0.05,1995-06-27,1995-07-27,1,32279.28
F,F,R,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,1,BUILDING,FOB,4,0.06,1992-02-18,1992-03-29,2,9362.5434
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,4,FURNITURE,REG AIR,2,0.04,1992-11-08,1992-12-22,2,20077.274
F,F,R,COLLECT COD,3,Manufacturer#5,1-URGENT,4,FURNITURE,SHIP,2,0.01,1994-12-08,1995-01-15,0,4048.6248
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,1,BUILDING,FOB,4,0.08,1992-07-30,1992-10-17,2,10959.0016
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,4,AUTOMOBILE,SHIP,4,0.02,1994-10-07,1994-12-24,0,2488.4532
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,1,BUILDING,SHIP,3,0.06,1992-09-02,1992-10-09,2,41517.7294
O,O,N,NONE,3,Manufacturer#2,5-LOW,3,AUTOMOBILE,TRUCK,1,0.06,1995-11-27,1996-01-14,1,6857.7628
O,O,N,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,2,HOUSEHOLD,RAIL,4,0.03,1996-09-17,1996-11-29,6,14718.899
F,F,R,COLLECT COD,3,Manufacturer#4,3-MEDIUM,1,FURNITURE,MAIL,5,0.01,1993-05-11,1993-07-30,4,49579.3673
F,F,A,NONE,2,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,SHIP,4,0.08,1992-05-28,1992-08-08,2,51165.1584
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,1-URGENT,3,FURNITURE,TRUCK,4,0,1993-05-19,1993-06-25,4,5107.17
F,F,A,NONE,2,Manufacturer#3,2-HIGH,2,BUILDING,AIR,3,0.06,1992-10-25,1992-12-21,2,86662.07
F,F,R,NONE,2,Manufacturer#5,2-HIGH,4,AUTOMOBILE,MAIL,5,0.01,1994-02-18,1994-04-09,0,2628.55
F,F,R,NONE,2,Manufacturer#5,2-HIGH,4,AUTOMOBILE,AIR,2,0.02,1994-02-18,1994-04-21,0,43095.3408
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,2,AUTOMOBILE,RAIL,1,0.02,1993-04-30,1993-07-17,4,24460.1604
F,F,R,TAKE BACK RETURN,4,Manufacturer#3,1-URGENT,0,BUILDING,FOB,3,0.01,1994-08-14,1994-10-04,0,9622.384
F,F,A,COLLECT COD,2,Manufacturer#1,5-LOW,3,HOUSEHOLD,AIR,7,0.02,1994-12-25,1995-02-01,0,1831.1664
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,3,HOUSEHOLD,FOB,2,0.05,1994-12-25,1995-02-13,0,35684.208
O,O,N,NONE,3,Manufacturer#2,5-LOW,2,AUTOMOBILE,FOB,2,0,1997-05-07,1997-06-27,3,6276.4058
O,O,N,TAKE BACK RETURN,4,Manufacturer#4,5-LOW,2,AUTOMOBILE,AIR,1,0.04,1995-10-25,1995-12-24,1,33211.7328
O,O,N,DELIVER IN PERSON,4,Manufacturer#5,5-LOW,2,AUTOMOBILE,RAIL,4,0.08,1995-10-25,1996-01-21,1,4272.0765
O,O,N,COLLECT COD,1,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,FOB,1,0.07,1996-06-28,1996-09-20,6,23842.9615
O,O,N,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,1,FURNITURE,MAIL,6,0.03,1996-06-28,1996-08-12,6,35812
O,O,N,TAKE BACK RETURN,4,Manufacturer#2,2-HIGH,3,MACHINERY,TRUCK,1,0.05,1996-05-28,1996-07-06,6,31473.4824
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,1,AUTOMOBILE,RAIL,1,0.05,1997-02-27,1997-03-29,3,22371.174
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,0,MACHINERY,RAIL,1,0,1993-05-19,1993-06-21,4,19400.2688
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,0,HOUSEHOLD,FOB,7,0.05,1992-05-20,1992-08-13,2,27752.3424
O,O,N,DELIVER IN PERSON,3,Manufacturer#5,2-HIGH,3,BUILDING,MAIL,4,0.07,1997-04-24,1997-06-15,3,11118.894
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,3,AUTOMOBILE,MAIL,1,0.07,1992-10-03,1992-12-18,2,33284.076
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,3,BUILDING,MAIL,4,0.05,1993-02-28,1993-04-28,4,34301.3
F,F,A,NONE,3,Manufacturer#1,3-MEDIUM,3,BUILDING,REG AIR,5,0,1993-02-28,1993-05-13,4,18944.6544
O,O,N,DELIVER IN PERSON,4,Manufacturer#1,1-URGENT,1,AUTOMOBILE,FOB,2,0.01,1996-03-09,1996-05-09,6,13384.8384
O,O,N,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,2,BUILDING,TRUCK,3,0.04,1995-12-29,1996-03-16,1,2716.6316
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,1,BUILDING,RAIL,2,0.07,1993-06-08,1993-08-15,4,20867.7832
F,F,R,COLLECT COD,3,Manufacturer#3,5-LOW,1,BUILDING,SHIP,1,0.08,1993-11-26,1993-12-27,4,17326.0584
O,O,N,COLLECT COD,1,Manufacturer#4,5-LOW,3,BUILDING,FOB,2,0.02,1995-09-24,1995-11-23,1,32014.575
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,2,BUILDING,REG AIR,6,0.07,1995-06-22,1995-09-16,1,54902.628
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,4,AUTOMOBILE,MAIL,4,0.02,1994-10-23,1994-12-17,0,15287.8432
F,F,A,COLLECT COD,3,Manufacturer#2,1-URGENT,0,HOUSEHOLD,TRUCK,2,0,1994-09-04,1994-11-29,0,18401.1542
O,O,N,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,TRUCK,1,0.07,1997-11-30,1998-01-04,3,19331.6044
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,1,FURNITURE,TRUCK,5,0.07,1993-07-09,1993-09-07,4,39648.3428
F,F,R,COLLECT COD,1,Manufacturer#5,1-URGENT,1,AUTOMOBILE,MAIL,4,0.06,1992-12-02,1993-01-17,2,2532.1694
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,4,FURNITURE,AIR,2,0,1995-12-14,1996-03-01,1,18297.864
O,O,N,NONE,0,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,1,0.02,1996-07-16,1996-10-07,6,5869.658
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,0,HOUSEHOLD,FOB,4,0.05,1994-11-19,1995-01-20,0,89559.36
F,F,A,NONE,0,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,TRUCK,2,0.02,1995-01-31,1995-03-28,1,22537.5336
O,O,N,COLLECT COD,1,Manufacturer#4,5-LOW,0,MACHINERY,FOB,4,0.02,1997-03-11,1997-05-26,3,31362.1352
F,F,A,COLLECT COD,3,Manufacturer#3,3-MEDIUM,3,HOUSEHOLD,RAIL,4,0.08,1994-03-31,1994-05-28,0,42324.7995
F,F,A,NONE,1,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,AIR,4,0.04,1992-02-05,1992-04-29,2,11951.056
O,O,N,COLLECT COD,1,Manufacturer#2,3-MEDIUM,4,MACHINERY,TRUCK,2,0,1998-04-24,1998-06-15,5,9114.2112
F,F,A,TAKE BACK RETURN,4,Manufacturer#1,3-MEDIUM,3,MACHINERY,FOB,3,0.04,1994-11-17,1994-12-17,0,7872.2225
O,O,N,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,4,MACHINERY,TRUCK,4,0.07,1997-11-21,1998-02-02,3,29723.304
F,F,A,NONE,0,Manufacturer#2,3-MEDIUM,3,MACHINERY,REG AIR,2,0.04,1994-11-17,1995-01-25,0,891.3604
F,F,A,NONE,4,Manufacturer#5,1-URGENT,2,BUILDING,TRUCK,5,0.03,1995-03-06,1995-04-30,1,29306.2344
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,REG AIR,3,0.02,1994-07-21,1994-09-17,0,34489.2888
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,RAIL,4,0.04,1992-09-28,1992-12-11,2,19198.164
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,5-LOW,2,BUILDING,FOB,7,0.08,1992-02-24,1992-03-30,2,28266.1442
O,O,N,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,4,MACHINERY,TRUCK,3,0.06,1997-10-23,1997-12-22,3,36218.16
F,F,R,NONE,4,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,RAIL,7,0.06,1994-09-27,1994-12-16,0,3101.0848
F,F,R,COLLECT COD,3,Manufacturer#1,2-HIGH,2,MACHINERY,RAIL,2,0.05,1994-04-02,1994-05-21,0,41353.325
O,O,N,DELIVER IN PERSON,4,Manufacturer#1,5-LOW,2,MACHINERY,RAIL,3,0.08,1996-08-31,1996-11-02,6,9514.08
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,1,HOUSEHOLD,RAIL,3,0.04,1997-11-04,1997-12-29,3,9812.076
F,F,A,NONE,3,Manufacturer#3,1-URGENT,3,HOUSEHOLD,RAIL,1,0.02,1993-04-25,1993-06-05,4,35769.3541
F,F,R,NONE,1,Manufacturer#3,1-URGENT,1,AUTOMOBILE,SHIP,2,0.05,1994-08-06,1994-10-25,0,44419.674
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,0,FURNITURE,AIR,3,0.03,1996-05-29,1996-07-02,6,6432.727
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,2,BUILDING,RAIL,1,0,1996-12-19,1997-02-10,6,12847.1464
O,O,N,DELIVER IN PERSON,4,Manufacturer#3,5-LOW,4,AUTOMOBILE,TRUCK,2,0.01,1996-05-15,1996-07-12,6,1515.8678
O,O,N,COLLECT COD,3,Manufacturer#5,5-LOW,4,AUTOMOBILE,REG AIR,7,0.02,1996-05-15,1996-07-15,6,46039.885
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,3,AUTOMOBILE,MAIL,5,0.06,1998-06-12,1998-07-30,5,55880.532
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,3,HOUSEHOLD,AIR,1,0.08,1998-01-07,1998-03-19,5,3929.4934
F,F,A,NONE,2,Manufacturer#5,4-NOT SPECIFIED,3,MACHINERY,AIR,6,0.08,1994-03-10,1994-06-07,0,4807.0092
O,O,N,NONE,3,Manufacturer#1,2-HIGH,0,FURNITURE,TRUCK,2,0.07,1996-08-20,1996-10-11,6,25055.51
O,O,N,NONE,4,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,TRUCK,4,0.01,1997-12-21,1998-01-24,3,21731.1024
F,F,R,NONE,4,Manufacturer#2,1-URGENT,1,MACHINERY,REG AIR,4,0.01,1993-06-13,1993-08-04,4,27912.2456
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,2,MACHINERY,RAIL,5,0.08,1992-03-15,1992-05-30,2,39411.2784
O,O,N,COLLECT COD,3,Manufacturer#3,2-HIGH,0,BUILDING,REG AIR,3,0.03,1996-06-01,1996-07-23,6,6715.5555
O,O,N,NONE,1,Manufacturer#2,5-LOW,4,BUILDING,FOB,1,0.06,1997-05-02,1997-06-30,3,8319.3768
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,1,BUILDING,SHIP,4,0.08,1992-01-31,1992-03-19,2,33018.36
F,P,N,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,2,BUILDING,REG AIR,1,0.04,1995-05-05,1995-07-25,1,16903.1502
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,4,MACHINERY,RAIL,4,0.02,1994-06-16,1994-08-05,0,20173.63
F,F,A,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,0,MACHINERY,SHIP,4,0.03,1993-09-17,1993-11-07,4,2715.4696
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,4,BUILDING,SHIP,5,0.06,1994-06-19,1994-08-31,0,14112.854
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,RAIL,4,0,1996-10-24,1996-12-12,6,19587.216
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,1-URGENT,4,AUTOMOBILE,MAIL,3,0.01,1993-02-16,1993-04-17,4,57826.2366
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,4,AUTOMOBILE,FOB,5,0.07,1993-02-16,1993-04-23,4,7520.48
O,O,N,COLLECT COD,1,Manufacturer#3,5-LOW,3,BUILDING,AIR,3,0,1998-02-27,1998-05-21,5,22800.75
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,3,BUILDING,TRUCK,2,0.05,1998-02-27,1998-04-21,5,9897.9852
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,1,0.02,1992-07-23,1992-10-04,2,14911.512
F,F,R,COLLECT COD,2,Manufacturer#2,5-LOW,0,FURNITURE,FOB,1,0.08,1993-02-12,1993-04-07,4,269.1644
O,O,N,NONE,1,Manufacturer#3,1-URGENT,2,FURNITURE,REG AIR,1,0.07,1996-03-22,1996-05-18,6,1884.82
O,O,N,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,0,FURNITURE,SHIP,1,0.02,1997-06-25,1997-09-14,3,5739.222
F,F,A,NONE,0,Manufacturer#4,3-MEDIUM,4,MACHINERY,AIR,1,0.03,1994-02-23,1994-05-02,0,17501.2695
F,F,A,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,0,HOUSEHOLD,TRUCK,4,0.07,1994-04-08,1994-06-28,0,1460.9196
O,O,N,NONE,4,Manufacturer#1,2-HIGH,1,MACHINERY,TRUCK,4,0.04,1998-07-11,1998-08-14,5,4456.1327
O,O,N,COLLECT COD,4,Manufacturer#2,2-HIGH,4,HOUSEHOLD,AIR,4,0.07,1998-01-14,1998-02-23,5,7024.542
O,O,N,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,4,HOUSEHOLD,MAIL,2,0.08,1998-01-14,1998-03-28,5,17551.2002
O,O,N,NONE,3,Manufacturer#3,5-LOW,4,AUTOMOBILE,TRUCK,3,0.03,1997-04-04,1997-06-22,3,20651.576
O,O,N,COLLECT COD,0,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,AIR,3,0.03,1996-01-04,1996-03-30,6,7076.1362
O,O,N,NONE,4,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,MAIL,2,0.06,1997-12-01,1998-02-10,3,50742.63
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,4,AUTOMOBILE,FOB,4,0.04,1996-01-04,1996-02-21,6,13212.636
O,O,N,NONE,0,Manufacturer#2,3-MEDIUM,1,MACHINERY,MAIL,2,0.04,1996-04-23,1996-06-21,6,14286.5912
F,F,A,NONE,3,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,RAIL,1,0.03,1993-03-26,1993-06-21,4,40259.493
F,F,A,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,2,MACHINERY,RAIL,2,0.08,1994-02-15,1994-05-08,0,34793.0024
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,3,HOUSEHOLD,SHIP,5,0.05,1992-01-22,1992-03-26,2,59677.002
F,F,A,COLLECT COD,4,Manufacturer#1,2-HIGH,4,MACHINERY,REG AIR,2,0.06,1993-07-29,1993-10-15,4,12478.1048
O,O,N,NONE,0,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,MAIL,6,0.02,1996-01-14,1996-03-29,6,9661.31
O,O,N,COLLECT COD,1,Manufacturer#2,5-LOW,3,FURNITURE,REG AIR,7,0,1996-12-18,1997-02-17,6,21571.152
F,F,R,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,FOB,3,0.02,1993-02-23,1993-03-28,4,11166.66
F,F,R,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,0,AUTOMOBILE,RAIL,3,0.05,1994-07-08,1994-08-09,0,52817.2032
O,O,N,TAKE BACK RETURN,0,Manufacturer#4,5-LOW,4,FURNITURE,TRUCK,3,0.07,1997-01-05,1997-03-29,3,-364.3812
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,0,MACHINERY,RAIL,2,0.03,1997-07-03,1997-08-09,3,17136.68
O,O,N,COLLECT COD,4,Manufacturer#1,5-LOW,4,AUTOMOBILE,REG AIR,4,0.02,1997-04-12,1997-05-15,3,68.3928
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,FOB,1,0.02,1997-10-01,1997-12-08,3,11478.3264
O,P,N,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,4,MACHINERY,REG AIR,5,0.06,1995-05-30,1995-06-29,1,3739.7562
O,O,N,COLLECT COD,2,Manufacturer#2,1-URGENT,4,FURNITURE,SHIP,1,0.07,1996-01-20,1996-02-25,6,65644.1632
O,O,N,COLLECT COD,2,Manufacturer#5,3-MEDIUM,1,MACHINERY,TRUCK,1,0.03,1998-01-09,1998-03-15,5,12448.8384
O,O,N,COLLECT COD,1,Manufacturer#3,2-HIGH,4,BUILDING,AIR,2,0.01,1998-07-12,1998-10-04,5,25445.07
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,3-MEDIUM,3,AUTOMOBILE,AIR,7,0.03,1993-01-26,1993-04-24,4,20624.982
F,F,R,NONE,1,Manufacturer#1,1-URGENT,1,HOUSEHOLD,TRUCK,2,0.07,1992-06-15,1992-09-06,2,42120.507
O,O,N,NONE,2,Manufacturer#3,4-NOT SPECIFIED,0,AUTOMOBILE,AIR,6,0.03,1996-02-16,1996-04-25,6,3330.261
O,O,N,COLLECT COD,4,Manufacturer#1,3-MEDIUM,3,BUILDING,RAIL,2,0.02,1996-03-19,1996-06-03,6,22121.768
O,O,N,DELIVER IN PERSON,4,Manufacturer#5,1-URGENT,2,MACHINERY,FOB,2,0,1996-07-21,1996-10-12,6,55393.8099
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,4,BUILDING,AIR,2,0.08,1994-03-20,1994-06-09,0,3545.0184
O,O,N,NONE,2,Manufacturer#5,5-LOW,3,HOUSEHOLD,FOB,6,0.01,1997-06-16,1997-07-29,3,21536.9024
F,F,A,NONE,1,Manufacturer#5,2-HIGH,2,BUILDING,SHIP,2,0.05,1994-09-30,1994-12-28,0,11592.6762
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,2-HIGH,2,BUILDING,TRUCK,5,0.08,1994-09-30,1994-12-07,0,8798.71
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,3,HOUSEHOLD,RAIL,3,0.07,1992-01-23,1992-04-07,2,789.153
F,F,A,NONE,3,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,MAIL,5,0.08,1994-10-15,1994-11-23,0,1687.2292
O,O,N,NONE,2,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,REG AIR,4,0.03,1996-10-20,1996-11-30,6,-3057.8058
O,O,N,NONE,3,Manufacturer#1,4-NOT SPECIFIED,1,FURNITURE,SHIP,5,0,1995-12-02,1996-01-06,1,26380.002
F,F,R,COLLECT COD,3,Manufacturer#4,3-MEDIUM,2,AUTOMOBILE,AIR,4,0.01,1992-08-27,1992-10-22,2,1059.1313
O,O,N,NONE,0,Manufacturer#5,4-NOT SPECIFIED,1,HOUSEHOLD,TRUCK,1,0.03,1995-06-10,1995-07-31,1,3888.5696
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,3,BUILDING,AIR,1,0.01,1996-07-30,1996-10-07,6,29778.528
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,6,0.08,1994-11-03,1995-01-01,0,25553.385
O,O,N,COLLECT COD,1,Manufacturer#2,5-LOW,3,FURNITURE,REG AIR,5,0.01,1997-10-03,1997-11-22,3,9554.2818
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,2,BUILDING,AIR,2,0.04,1995-12-08,1996-02-07,1,13996.054
F,F,R,COLLECT COD,0,Manufacturer#2,1-URGENT,3,AUTOMOBILE,AIR,2,0.02,1993-10-08,1993-11-13,4,36252.282
F,F,A,NONE,3,Manufacturer#1,1-URGENT,1,AUTOMOBILE,TRUCK,3,0.08,1992-03-24,1992-06-03,2,33598.3986
F,F,A,COLLECT COD,2,Manufacturer#4,3-MEDIUM,0,BUILDING,TRUCK,6,0.03,1995-02-12,1995-04-25,1,16721.964
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,REG AIR,1,0,1992-02-02,1992-03-15,2,16571.7
O,O,N,COLLECT COD,4,Manufacturer#5,1-URGENT,3,MACHINERY,RAIL,1,0.06,1996-08-26,1996-10-31,6,29364.114
F,F,A,NONE,3,Manufacturer#2,3-MEDIUM,0,BUILDING,TRUCK,6,0.05,1994-09-12,1994-12-03,0,33085.36
O,O,N,COLLECT COD,1,Manufacturer#2,5-LOW,0,AUTOMOBILE,AIR,3,0.02,1998-03-23,1998-05-04,5,5022.842
O,O,N,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,1,HOUSEHOLD,TRUCK,3,0.06,1995-06-08,1995-07-09,1,18357.956
F,F,R,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,SHIP,3,0.07,1993-04-03,1993-06-17,4,60641.118
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,FOB,7,0.03,1993-04-03,1993-05-03,4,27358.4796
