l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,p_container,p_size,l_quantity,groupcol,aggcol
F,F,A,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,2,AUTOMOBILE,AIR,5,0.05,21,Brand#14,SM BOX,7,24,4,21882.96
F,F,A,DELIVER IN PERSON,Manufacturer#4,1-URGENT,2,HOUSEHOLD,TRUCK,2,0,18,Brand#43,JUMBO PACK,31,45,3,64058.5575
F,F,R,COLLECT COD,Manufacturer#5,3-MEDIUM,2,HOUSEHOLD,MAIL,1,0.06,18,Brand#52,LG PACK,2,43,3,78623.3844
F,F,A,COLLECT COD,Manufacturer#2,5-LOW,2,HOUSEHOLD,FOB,7,0.06,8,Brand#24,SM DRUM,29,14,2,16335.9028
F,F,A,COLLECT COD,Manufacturer#4,3-MEDIUM,2,BUILDING,MAIL,2,0.06,18,Brand#43,LG BAG,26,33,3,36356.9514
F,F,R,DELIVER IN PERSON,Manufacturer#1,3-MEDIUM,2,MACHINERY,TRUCK,2,0.02,18,Brand#13,LG CAN,27,2,3,2398.465
F,F,A,NONE,Manufacturer#4,4-NOT SPECIFIED,2,BUILDING,RAIL,1,0.07,18,Brand#41,LG PKG,22,12,3,10637.3784
F,F,A,NONE,Manufacturer#2,1-URGENT,2,HOUSEHOLD,REG AIR,2,0.01,18,Brand#24,LG CASE,2,1,3,1458.8256
F,F,R,TAKE BACK RETURN,Manufacturer#3,1-URGENT,2,HOUSEHOLD,TRUCK,6,0.05,18,Brand#35,WRAP PKG,25,5,3,5855.3565
F,F,A,NONE,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,MAIL,2,0,18,Brand#14,MED DRUM,30,8,3,10874.9152
F,F,R,NONE,Manufacturer#1,5-LOW,2,MACHINERY,REG AIR,2,0,21,Brand#11,SM DRUM,18,23,4,38212.6324
F,F,A,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,2,MACHINERY,MAIL,2,0,21,Brand#55,LG PACK,1,32,4,41223.136
F,F,R,NONE,Manufacturer#1,5-LOW,2,AUTOMOBILE,TRUCK,2,0.07,21,Brand#11,WRAP JAR,48,14,4,19058.76
F,F,A,DELIVER IN PERSON,Manufacturer#3,2-HIGH,2,MACHINERY,TRUCK,4,0.01,18,Brand#34,MED CAN,16,17,3,31837.0934
F,F,R,NONE,Manufacturer#1,2-HIGH,2,HOUSEHOLD,RAIL,1,0.02,8,Brand#13,SM PKG,13,12,2,17118.24
F,F,R,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,RAIL,1,0.02,8,Brand#44,SM CAN,47,42,2,52999.1364
F,F,A,NONE,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,TRUCK,1,0.01,9,Brand#13,LG JAR,19,25,1,21932.1375
F,F,A,NONE,Manufacturer#1,2-HIGH,2,HOUSEHOLD,TRUCK,4,0.02,9,Brand#13,MED PACK,6,38,1,69701.1542
F,F,A,DELIVER IN PERSON,Manufacturer#5,3-MEDIUM,2,HOUSEHOLD,FOB,1,0.05,9,Brand#54,WRAP JAR,48,18,1,19539.5976
F,F,A,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,2,AUTOMOBILE,REG AIR,4,0.05,21,Brand#54,MED DRUM,26,37,4,48524.3604
F,F,A,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,2,AUTOMOBILE,REG AIR,5,0.08,21,Brand#32,LG JAR,35,5,4,7128.212
F,F,A,TAKE BACK RETURN,Manufacturer#2,1-URGENT,2,AUTOMOBILE,RAIL,3,0.05,8,Brand#24,SM DRUM,41,27,2,26113.5252
F,F,R,COLLECT COD,Manufacturer#4,3-MEDIUM,2,AUTOMOBILE,TRUCK,4,0.04,18,Brand#42,SM CAN,23,1,3,1007.133
F,F,R,COLLECT COD,Manufacturer#1,1-URGENT,2,AUTOMOBILE,SHIP,4,0.04,18,Brand#13,WRAP CAN,33,49,3,51642.9326
F,F,R,TAKE BACK RETURN,Manufacturer#4,2-HIGH,2,MACHINERY,MAIL,1,0.02,9,Brand#45,LG PKG,47,7,1,7826.4676
F,F,R,COLLECT COD,Manufacturer#3,2-HIGH,2,AUTOMOBILE,AIR,6,0.03,21,Brand#34,MED CAN,42,5,4,7841.856
F,F,R,NONE,Manufacturer#3,3-MEDIUM,2,FURNITURE,AIR,2,0.01,9,Brand#34,JUMBO CASE,37,20,1,20411.516
F,F,R,DELIVER IN PERSON,Manufacturer#5,5-LOW,2,FURNITURE,REG AIR,5,0.08,8,Brand#52,MED DRUM,43,2,2,3239.802
F,F,R,NONE,Manufacturer#4,1-URGENT,2,BUILDING,REG AIR,2,0.04,8,Brand#43,WRAP CAN,31,41,2,39295.9416
F,F,A,COLLECT COD,Manufacturer#4,2-HIGH,2,FURNITURE,SHIP,1,0,12,Brand#44,WRAP CAN,21,3,0,4581.1296
F,F,R,NONE,Manufacturer#2,3-MEDIUM,2,HOUSEHOLD,RAIL,5,0.07,12,Brand#22,LG JAR,2,26,0,38248.652
F,F,A,COLLECT COD,Manufacturer#5,5-LOW,2,HOUSEHOLD,SHIP,4,0.07,21,Brand#54,SM BOX,6,35,4,55659.233
F,F,A,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,2,AUTOMOBILE,SHIP,2,0,8,Brand#23,LG BOX,6,28,2,38254.86
F,F,A,COLLECT COD,Manufacturer#3,1-URGENT,2,FURNITURE,MAIL,6,0.04,12,Brand#34,SM BAG,41,23,0,32031.5434
F,F,A,NONE,Manufacturer#5,2-HIGH,2,AUTOMOBILE,FOB,2,0.04,21,Brand#55,MED CAN,10,26,4,27824.94
F,F,R,NONE,Manufacturer#4,5-LOW,2,AUTOMOBILE,AIR,3,0.04,18,Brand#42,LG BOX,49,23,3,25475.1588
F,F,R,TAKE BACK RETURN,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,SHIP,1,0,8,Brand#32,SM CASE,40,9,2,10208.835
F,F,R,TAKE BACK RETURN,Manufacturer#1,2-HIGH,2,AUTOMOBILE,TRUCK,2,0.06,12,Brand#15,WRAP PKG,27,9,0,13030.389
F,F,A,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,MAIL,1,0.06,9,Brand#22,LG PACK,14,7,1,6204.8259
F,F,A,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,RAIL,4,0.04,9,Brand#14,WRAP CASE,16,37,1,64334.5788
F,F,R,COLLECT COD,Manufacturer#1,2-HIGH,2,BUILDING,REG AIR,4,0.04,8,Brand#14,MED DRUM,43,5,2,5689.047
F,F,R,TAKE BACK RETURN,Manufacturer#1,5-LOW,2,BUILDING,RAIL,2,0.01,18,Brand#12,MED PACK,16,42,3,50092.5096
F,F,R,TAKE BACK RETURN,Manufacturer#5,2-HIGH,2,AUTOMOBILE,AIR,2,0.08,8,Brand#51,SM CASE,28,32,2,51602.5344
F,F,R,TAKE BACK RETURN,Manufacturer#2,1-URGENT,2,AUTOMOBILE,MAIL,6,0.02,9,Brand#23,JUMBO BAG,6,10,1,10370.332
F,F,A,COLLECT COD,Manufacturer#2,5-LOW,2,MACHINERY,TRUCK,2,0,21,Brand#25,SM CASE,22,35,4,33959.4255
F,F,R,NONE,Manufacturer#1,5-LOW,2,AUTOMOBILE,RAIL,3,0.02,21,Brand#15,LG BOX,22,15,4,25266.696
F,F,R,NONE,Manufacturer#5,2-HIGH,2,FURNITURE,SHIP,1,0.02,21,Brand#53,WRAP PACK,29,18,4,14937.12
F,F,R,COLLECT COD,Manufacturer#4,3-MEDIUM,2,MACHINERY,RAIL,3,0.03,9,Brand#44,LG DRUM,25,46,1,79573.33
F,F,A,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,2,MACHINERY,MAIL,5,0.02,9,Brand#32,SM BOX,6,25,1,21715.965
F,F,A,COLLECT COD,Manufacturer#5,3-MEDIUM,2,BUILDING,SHIP,5,0,21,Brand#53,WRAP BOX,37,2,4,3260.039
F,F,R,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,SHIP,2,0.08,9,Brand#45,SM PKG,8,2,1,3131.0016
F,F,A,COLLECT COD,Manufacturer#1,1-URGENT,2,MACHINERY,MAIL,2,0,21,Brand#12,MED PKG,50,1,4,1586.6631
F,F,R,DELIVER IN PERSON,Manufacturer#4,2-HIGH,2,BUILDING,TRUCK,1,0.03,21,Brand#42,MED PACK,22,30,4,38710.134
F,F,R,COLLECT COD,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,MAIL,1,0.05,21,Brand#55,LG BAG,25,18,4,19699.11
F,F,A,DELIVER IN PERSON,Manufacturer#2,2-HIGH,2,MACHINERY,AIR,7,0.07,18,Brand#25,JUMBO CASE,40,45,3,48896.73
F,F,R,NONE,Manufacturer#5,2-HIGH,2,MACHINERY,AIR,1,0.03,18,Brand#54,SM PACK,15,7,3,8991.1913
F,F,R,TAKE BACK RETURN,Manufacturer#4,4-NOT SPECIFIED,2,AUTOMOBILE,TRUCK,6,0,21,Brand#45,MED PACK,26,26,4,41617.94
F,F,R,NONE,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,TRUCK,3,0.05,8,Brand#54,SM PACK,14,2,2,3319.5
F,F,R,NONE,Manufacturer#2,4-NOT SPECIFIED,2,AUTOMOBILE,REG AIR,2,0,8,Brand#24,JUMBO CASE,39,29,2,41831.8272
F,F,R,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,AIR,1,0.06,8,Brand#13,JUMBO BAG,32,16,2,13409.9056
F,F,A,DELIVER IN PERSON,Manufacturer#3,2-HIGH,2,AUTOMOBILE,FOB,1,0,21,Brand#35,MED BAG,4,22,4,21825.5202
F,F,R,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,2,AUTOMOBILE,SHIP,5,0.04,21,Brand#21,WRAP BOX,45,29,4,50219.9061
F,F,R,NONE,Manufacturer#3,5-LOW,2,BUILDING,FOB,5,0,12,Brand#33,JUMBO PKG,10,44,0,73606.8168
F,F,R,DELIVER IN PERSON,Manufacturer#5,3-MEDIUM,2,HOUSEHOLD,TRUCK,1,0.03,12,Brand#51,JUMBO CAN,39,35,0,55922.762
F,F,A,TAKE BACK RETURN,Manufacturer#1,5-LOW,2,AUTOMOBILE,MAIL,4,0,8,Brand#11,LG DRUM,43,24,2,40456.4496
F,F,A,COLLECT COD,Manufacturer#5,3-MEDIUM,2,MACHINERY,AIR,3,0,9,Brand#52,MED CAN,22,31,1,44675.309
F,F,R,DELIVER IN PERSON,Manufacturer#4,5-LOW,2,FURNITURE,REG AIR,1,0.06,21,Brand#41,SM PACK,16,5,4,4775.623
F,F,R,DELIVER IN PERSON,Manufacturer#3,2-HIGH,2,AUTOMOBILE,AIR,1,0.05,18,Brand#34,WRAP BOX,34,2,3,2414.816
F,F,A,NONE,Manufacturer#4,5-LOW,2,AUTOMOBILE,TRUCK,2,0,12,Brand#43,WRAP JAR,3,47,0,85899.1364
F,F,A,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,2,BUILDING,SHIP,2,0.06,18,Brand#12,WRAP CAN,43,42,3,47771.472
F,F,R,NONE,Manufacturer#4,1-URGENT,2,FURNITURE,FOB,6,0.01,18,Brand#41,WRAP PACK,24,47,3,47300.283
F,F,R,DELIVER IN PERSON,Manufacturer#1,3-MEDIUM,2,BUILDING,TRUCK,5,0.08,9,Brand#14,SM JAR,5,20,1,28945.728
F,F,R,TAKE BACK RETURN,Manufacturer#1,5-LOW,2,MACHINERY,MAIL,2,0.03,8,Brand#13,WRAP CAN,8,45,2,58341.06
F,F,A,DELIVER IN PERSON,Manufacturer#4,2-HIGH,2,HOUSEHOLD,REG AIR,5,0.04,12,Brand#41,SM PACK,48,31,0,33365.5542
F,F,A,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,2,AUTOMOBILE,RAIL,1,0.01,8,Brand#31,LG DRUM,1,9,2,12593.0592
F,F,A,NONE,Manufacturer#1,1-URGENT,2,MACHINERY,REG AIR,4,0.04,21,Brand#13,MED PACK,16,22,4,25631.1264
F,F,A,NONE,Manufacturer#5,5-LOW,2,AUTOMOBILE,MAIL,6,0.06,18,Brand#54,JUMBO BOX,44,44,3,55813.6656
F,F,A,NONE,Manufacturer#4,5-LOW,2,FURNITURE,FOB,4,0.04,12,Brand#41,SM CAN,33,41,0,41955.7715
F,F,A,COLLECT COD,Manufacturer#2,2-HIGH,2,BUILDING,MAIL,1,0,12,Brand#25,LG CASE,28,6,0,6315.0516
F,F,R,NONE,Manufacturer#1,1-URGENT,2,HOUSEHOLD,SHIP,4,0.08,8,Brand#11,SM JAR,6,1,2,947.2165
F,F,R,TAKE BACK RETURN,Manufacturer#4,5-LOW,2,MACHINERY,TRUCK,6,0.04,12,Brand#43,WRAP DRUM,9,42,0,42621.4908
F,F,A,COLLECT COD,Manufacturer#2,5-LOW,2,FURNITURE,TRUCK,4,0.06,21,Brand#23,WRAP PKG,47,15,4,22636.8045
F,F,R,TAKE BACK RETURN,Manufacturer#1,5-LOW,2,HOUSEHOLD,FOB,3,0.04,18,Brand#15,LG BOX,1,33,3,46619.0208
F,F,R,COLLECT COD,Manufacturer#2,2-HIGH,2,FURNITURE,TRUCK,6,0.01,12,Brand#21,LG PKG,49,40,0,48975.84
F,F,R,DELIVER IN PERSON,Manufacturer#4,5-LOW,2,FURNITURE,RAIL,2,0,8,Brand#42,JUMBO JAR,20,36,2,50641.848
F,F,R,NONE,Manufacturer#2,5-LOW,2,HOUSEHOLD,RAIL,2,0.04,21,Brand#24,LG BOX,36,5,4,8603.616
F,F,R,COLLECT COD,Manufacturer#3,2-HIGH,2,MACHINERY,SHIP,3,0.04,18,Brand#31,SM DRUM,21,41,3,74853.331
F,F,A,DELIVER IN PERSON,Manufacturer#2,2-HIGH,2,MACHINERY,MAIL,4,0.04,21,Brand#23,SM BAG,28,26,4,22676.004
F,F,A,COLLECT COD,Manufacturer#2,5-LOW,2,HOUSEHOLD,TRUCK,1,0,8,Brand#22,SM BAG,8,10,2,12243.532
F,F,A,DELIVER IN PERSON,Manufacturer#4,4-NOT SPECIFIED,2,AUTOMOBILE,TRUCK,1,0.02,9,Brand#42,LG PKG,39,36,1,58654.1736
F,F,R,TAKE BACK RETURN,Manufacturer#1,5-LOW,2,BUILDING,TRUCK,2,0.08,9,Brand#11,JUMBO DRUM,19,2,1,1981.947
F,F,A,DELIVER IN PERSON,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,REG AIR,2,0.07,8,Brand#43,MED CAN,40,3,2,2946.5568
F,F,R,COLLECT COD,Manufacturer#5,1-URGENT,2,AUTOMOBILE,RAIL,3,0,18,Brand#53,MED BOX,5,20,3,25971.416
F,F,A,TAKE BACK RETURN,Manufacturer#4,2-HIGH,2,BUILDING,AIR,4,0.04,9,Brand#42,LG BAG,47,44,1,62762.8848
F,F,A,NONE,Manufacturer#2,2-HIGH,2,HOUSEHOLD,FOB,2,0.05,8,Brand#25,WRAP CASE,50,31,2,48510.4554
F,F,R,DELIVER IN PERSON,Manufacturer#1,2-HIGH,2,BUILDING,TRUCK,3,0.08,9,Brand#15,SM BOX,28,41,1,57605.328
