o_orderstatus,sn_regionkey,p_mfgr,o_orderpriority,o_orderdate,l_shipinstruct,l_commitdate,cn_regionkey,l_shipdate,c_mktsegment,l_receiptdate,l_shipmode,p_retailprice,l_linenumber,l_tax,groupcol,aggcol
O,1,Manufacturer#4,3-MEDIUM,1995-09-13,TAKE BACK RETURN,1995-10-23,2,1995-12-21,HOUSEHOLD,1996-01-04,AIR,1447.54,4,0.05,0,40531.12
O,3,Manufacturer#5,5-LOW,1996-12-14,TAKE BACK RETURN,1997-02-03,2,1997-01-10,AUTOMOBILE,1997-02-01,RAIL,1445.54,6,0.03,0,23128.64
O,2,Manufacturer#3,5-LOW,1996-12-14,NONE,1997-02-27,2,1996-12-15,AUTOMOBILE,1997-01-10,FOB,1842.94,3,0.04,0,14743.52
O,2,Manufacturer#5,5-LOW,1996-12-14,COLLECT COD,1997-01-21,2,1996-12-16,AUTOMOBILE,1997-01-03,TRUCK,1512.61,5,0,0,27226.98
O,3,Manufacturer#2,5-LOW,1996-12-14,NONE,1997-02-25,2,1997-03-05,AUTOMOBILE,1997-04-01,RAIL,1510.6,4,0.04,0,30212
O,2,Manufacturer#4,5-LOW,1996-12-14,TAKE BACK RETURN,1997-01-22,2,1997-02-19,AUTOMOBILE,1997-02-21,TRUCK,1095.19,7,0.05,0,7666.33
O,2,Manufacturer#4,5-LOW,1996-12-14,COLLECT COD,1997-02-02,2,1997-01-08,AUTOMOBILE,1997-01-23,MAIL,1737.83,1,0.03,0,59086.22
O,0,Manufacturer#2,5-LOW,1996-12-14,NONE,1997-01-19,2,1997-01-02,AUTOMOBILE,1997-01-14,REG AIR,1747.84,2,0.05,0,61174.4
O,2,Manufacturer#1,5-LOW,1996-09-20,TAKE BACK RETURN,1996-11-20,0,1996-10-04,MACHINERY,1996-10-25,FOB,1311.41,3,0.02,0,62947.68
O,0,Manufacturer#2,5-LOW,1996-09-20,COLLECT COD,1996-12-09,0,1996-11-08,MACHINERY,1996-12-07,REG AIR,1606.7,2,0.01,0,9640.2
O,1,Manufacturer#3,5-LOW,1996-09-20,TAKE BACK RETURN,1996-10-28,0,1996-10-09,MACHINERY,1996-10-29,RAIL,1479.57,1,0.03,0,53264.52
O,2,Manufacturer#1,2-HIGH,1997-09-15,TAKE BACK RETURN,1997-10-15,1,1997-12-10,MACHINERY,1997-12-11,REG AIR,1411.51,1,0.06,0,42345.3
F,1,Manufacturer#4,1-URGENT,1994-03-06,COLLECT COD,1994-05-27,2,1994-06-01,FURNITURE,1994-06-21,AIR,1444.54,7,0,1,50558.9
F,2,Manufacturer#3,1-URGENT,1994-03-06,DELIVER IN PERSON,1994-05-02,2,1994-04-11,FURNITURE,1994-05-02,REG AIR,1688.78,5,0.01,1,50663.4
F,1,Manufacturer#2,1-URGENT,1994-03-06,COLLECT COD,1994-04-20,2,1994-04-20,FURNITURE,1994-05-09,FOB,1755.85,1,0.02,2,28093.6
F,0,Manufacturer#5,1-URGENT,1994-03-06,DELIVER IN PERSON,1994-04-06,2,1994-05-08,FURNITURE,1994-06-05,AIR,948.04,2,0,1,9480.4
F,1,Manufacturer#1,1-URGENT,1994-03-06,DELIVER IN PERSON,1994-04-20,2,1994-04-01,FURNITURE,1994-04-23,MAIL,1004.1,4,0.04,1,29118.9
F,3,Manufacturer#4,1-URGENT,1994-03-06,DELIVER IN PERSON,1994-04-27,2,1994-06-11,FURNITURE,1994-07-10,FOB,1032.13,3,0.07,1,29931.77
F,2,Manufacturer#3,1-URGENT,1994-03-06,NONE,1994-04-18,2,1994-06-12,FURNITURE,1994-07-12,MAIL,1628.72,6,0.07,2,30945.68
F,2,Manufacturer#5,2-HIGH,1992-08-15,DELIVER IN PERSON,1992-11-11,1,1992-09-02,BUILDING,1992-09-06,RAIL,1693.79,3,0,2,69445.39
F,0,Manufacturer#5,2-HIGH,1992-08-15,DELIVER IN PERSON,1992-10-16,1,1992-09-30,BUILDING,1992-10-05,REG AIR,1582.68,4,0.02,1,26905.56
F,1,Manufacturer#2,2-HIGH,1992-08-15,DELIVER IN PERSON,1992-11-11,1,1992-10-03,BUILDING,1992-10-29,TRUCK,1263.36,2,0.02,2,42954.24
F,0,Manufacturer#1,2-HIGH,1992-08-15,DELIVER IN PERSON,1992-09-30,1,1992-09-02,BUILDING,1992-09-06,SHIP,1814.91,1,0.02,1,72596.4
O,1,Manufacturer#3,2-HIGH,1998-02-27,NONE,1998-04-15,4,1998-05-11,BUILDING,1998-05-29,RAIL,1245.34,7,0.02,0,53549.62
O,1,Manufacturer#1,2-HIGH,1998-02-27,DELIVER IN PERSON,1998-04-18,4,1998-05-05,BUILDING,1998-05-09,TRUCK,1020.11,2,0.05,0,51005.5
O,0,Manufacturer#3,2-HIGH,1998-02-27,NONE,1998-04-14,4,1998-04-21,BUILDING,1998-05-11,RAIL,1417.51,3,0.06,0,8505.06
O,3,Manufacturer#2,2-HIGH,1998-02-27,DELIVER IN PERSON,1998-05-25,4,1998-03-27,BUILDING,1998-04-23,FOB,1477.57,4,0.03,0,73878.5
O,1,Manufacturer#3,2-HIGH,1998-02-27,NONE,1998-04-30,4,1998-05-24,BUILDING,1998-06-14,RAIL,1895.99,6,0.07,0,60671.68
O,0,Manufacturer#2,2-HIGH,1998-02-27,COLLECT COD,1998-04-30,4,1998-06-02,BUILDING,1998-06-13,AIR,1704.8,5,0.02,0,78420.8
O,3,Manufacturer#4,2-HIGH,1998-02-27,NONE,1998-05-10,4,1998-05-10,BUILDING,1998-05-21,SHIP,1158.25,1,0.04,0,45171.75
F,3,Manufacturer#4,1-URGENT,1992-12-17,TAKE BACK RETURN,1993-03-01,0,1993-02-06,AUTOMOBILE,1993-02-23,TRUCK,1133.23,2,0.05,2,14731.99
F,0,Manufacturer#5,1-URGENT,1992-12-17,COLLECT COD,1993-03-10,0,1993-01-31,AUTOMOBILE,1993-02-04,REG AIR,1156.25,3,0,1,27750
F,1,Manufacturer#1,1-URGENT,1992-12-17,TAKE BACK RETURN,1993-03-06,0,1993-04-17,AUTOMOBILE,1993-04-21,SHIP,1341.44,4,0.08,2,61706.24
F,3,Manufacturer#2,1-URGENT,1992-12-17,DELIVER IN PERSON,1993-03-05,0,1993-03-26,AUTOMOBILE,1993-04-24,FOB,1615.71,1,0.02,2,11309.97
O,2,Manufacturer#1,3-MEDIUM,1997-01-04,DELIVER IN PERSON,1997-03-27,0,1997-03-06,HOUSEHOLD,1997-03-15,AIR,1263.36,4,0.02,0,51797.76
O,2,Manufacturer#2,3-MEDIUM,1997-01-04,COLLECT COD,1997-03-17,0,1997-03-14,HOUSEHOLD,1997-04-08,REG AIR,926.02,2,0.02,0,20372.44
O,4,Manufacturer#4,3-MEDIUM,1997-01-04,TAKE BACK RETURN,1997-02-11,0,1997-04-14,HOUSEHOLD,1997-05-05,FOB,1562.66,3,0.08,0,17189.26
O,0,Manufacturer#4,3-MEDIUM,1997-01-04,TAKE BACK RETURN,1997-03-10,0,1997-04-07,HOUSEHOLD,1997-04-23,AIR,1673.77,1,0.02,0,51886.87
O,0,Manufacturer#2,5-LOW,1996-03-14,COLLECT COD,1996-05-28,4,1996-06-23,BUILDING,1996-06-27,REG AIR,973.07,5,0.08,0,9730.7
O,4,Manufacturer#4,5-LOW,1996-03-14,DELIVER IN PERSON,1996-04-22,4,1996-04-24,BUILDING,1996-05-14,RAIL,1095.19,4,0.05,0,13142.28
O,4,Manufacturer#1,5-LOW,1996-03-14,NONE,1996-06-01,4,1996-06-20,BUILDING,1996-07-15,TRUCK,1427.52,1,0.06,0,42825.6
O,1,Manufacturer#2,5-LOW,1996-03-14,TAKE BACK RETURN,1996-05-01,4,1996-06-30,BUILDING,1996-07-25,REG AIR,1081.18,3,0.02,0,16217.7
O,2,Manufacturer#1,5-LOW,1996-03-14,NONE,1996-06-01,4,1996-05-24,BUILDING,1996-05-25,RAIL,1470.56,2,0.03,0,51469.6
F,2,Manufacturer#1,2-HIGH,1994-10-10,DELIVER IN PERSON,1994-11-20,1,1995-01-30,AUTOMOBILE,1995-02-08,TRUCK,1460.55,4,0.02,2,35053.2
F,3,Manufacturer#2,2-HIGH,1994-10-10,NONE,1994-11-24,1,1995-01-30,AUTOMOBILE,1995-02-13,FOB,947.04,5,0.04,2,7576.32
F,3,Manufacturer#3,2-HIGH,1994-10-10,TAKE BACK RETURN,1994-12-14,1,1994-11-19,AUTOMOBILE,1994-12-10,AIR,1645.74,6,0.02,2,14811.66
F,4,Manufacturer#1,2-HIGH,1994-10-10,DELIVER IN PERSON,1994-12-07,1,1995-02-06,AUTOMOBILE,1995-02-23,AIR,1187.28,7,0.03,2,30869.28
F,4,Manufacturer#4,2-HIGH,1994-10-10,COLLECT COD,1994-11-10,1,1995-01-11,AUTOMOBILE,1995-02-08,MAIL,1487.58,1,0.04,1,72891.42
F,3,Manufacturer#4,2-HIGH,1994-10-10,NONE,1994-11-12,1,1994-11-17,AUTOMOBILE,1994-12-14,FOB,1224.32,3,0.06,2,53870.08
F,0,Manufacturer#5,2-HIGH,1994-10-10,NONE,1994-12-28,1,1995-01-02,AUTOMOBILE,1995-01-29,SHIP,1529.62,2,0.08,1,6118.48
O,3,Manufacturer#1,2-HIGH,1995-09-09,NONE,1995-10-30,2,1995-11-21,MACHINERY,1995-11-27,SHIP,1290.38,4,0.03,0,61938.24
O,1,Manufacturer#1,2-HIGH,1995-09-09,NONE,1995-10-30,2,1995-11-09,MACHINERY,1995-11-19,AIR,1890.99,5,0.06,0,34037.82
O,0,Manufacturer#5,2-HIGH,1995-09-09,TAKE BACK RETURN,1995-10-30,2,1995-11-11,MACHINERY,1995-12-08,TRUCK,1498.59,2,0.03,0,26974.62
O,2,Manufacturer#5,2-HIGH,1995-09-09,NONE,1995-11-20,2,1995-12-22,MACHINERY,1996-01-13,REG AIR,1751.85,7,0.04,0,21022.2
O,4,Manufacturer#4,2-HIGH,1995-09-09,DELIVER IN PERSON,1995-11-24,2,1995-12-10,MACHINERY,1995-12-21,SHIP,1754.85,3,0.02,0,19303.35
O,2,Manufacturer#3,2-HIGH,1995-09-09,NONE,1995-12-06,2,1995-11-13,MACHINERY,1995-12-07,MAIL,1126.22,6,0,0,22524.4
O,1,Manufacturer#3,2-HIGH,1995-09-09,DELIVER IN PERSON,1995-11-27,2,1995-12-28,MACHINERY,1996-01-02,SHIP,1758.85,1,0.04,0,79148.25
F,0,Manufacturer#2,5-LOW,1992-03-12,TAKE BACK RETURN,1992-04-19,3,1992-03-13,BUILDING,1992-03-30,RAIL,1047.14,2,0.08,2,18848.52
F,3,Manufacturer#5,5-LOW,1992-03-12,NONE,1992-04-19,3,1992-04-09,BUILDING,1992-04-26,RAIL,1116.21,1,0.04,1,8929.68
F,4,Manufacturer#3,3-MEDIUM,1993-03-03,NONE,1993-04-04,4,1993-05-14,HOUSEHOLD,1993-05-22,SHIP,1523.62,2,0.04,1,38090.5
F,0,Manufacturer#3,3-MEDIUM,1993-03-03,DELIVER IN PERSON,1993-04-09,4,1993-05-11,HOUSEHOLD,1993-05-22,FOB,1557.65,1,0.06,2,34268.3
F,2,Manufacturer#5,3-MEDIUM,1993-03-03,TAKE BACK RETURN,1993-04-09,4,1993-06-11,HOUSEHOLD,1993-06-14,SHIP,1246.34,3,0.05,2,4985.36
F,4,Manufacturer#2,3-MEDIUM,1993-03-03,NONE,1993-05-26,4,1993-06-17,HOUSEHOLD,1993-06-19,REG AIR,1105.2,4,0.01,2,9946.8
O,2,Manufacturer#3,2-HIGH,1995-12-27,NONE,1996-02-21,4,1996-03-11,MACHINERY,1996-03-30,REG AIR,1726.82,1,0.04,0,36263.22
O,1,Manufacturer#4,3-MEDIUM,1996-08-27,TAKE BACK RETURN,1996-10-06,3,1996-09-21,BUILDING,1996-10-13,RAIL,1598.69,1,0.07,0,39967.25
F,2,Manufacturer#3,1-URGENT,1992-01-07,TAKE BACK RETURN,1992-03-07,4,1992-02-09,AUTOMOBILE,1992-03-09,AIR,1523.62,1,0.06,2,67039.28
F,4,Manufacturer#1,1-URGENT,1992-01-07,NONE,1992-02-27,4,1992-04-29,AUTOMOBILE,1992-05-26,MAIL,1381.48,2,0.06,1,15196.28
F,1,Manufacturer#3,5-LOW,1992-01-14,NONE,1992-03-18,1,1992-02-01,AUTOMOBILE,1992-02-29,TRUCK,1129.22,2,0,1,47427.24
F,1,Manufacturer#2,5-LOW,1992-01-14,NONE,1992-02-23,1,1992-04-21,AUTOMOBILE,1992-05-15,TRUCK,1877.97,1,0.04,2,9389.85
F,0,Manufacturer#4,1-URGENT,1993-05-05,TAKE BACK RETURN,1993-06-07,4,1993-08-16,MACHINERY,1993-08-24,REG AIR,1504.6,2,0.03,1,55670.2
F,4,Manufacturer#4,1-URGENT,1993-05-05,NONE,1993-07-01,4,1993-08-07,MACHINERY,1993-08-08,MAIL,1844.94,1,0,1,90402.06
F,0,Manufacturer#5,2-HIGH,1993-07-23,NONE,1993-09-10,0,1993-09-05,MACHINERY,1993-09-27,REG AIR,954.05,2,0,1,20989.1
F,2,Manufacturer#5,2-HIGH,1993-07-23,TAKE BACK RETURN,1993-09-17,0,1993-08-10,MACHINERY,1993-08-17,SHIP,942.04,3,0.06,1,29203.24
F,1,Manufacturer#4,2-HIGH,1993-07-23,TAKE BACK RETURN,1993-10-04,0,1993-09-14,MACHINERY,1993-09-17,FOB,1745.84,1,0.05,1,76816.96
O,2,Manufacturer#2,4-NOT SPECIFIED,1996-11-13,NONE,1997-02-03,4,1997-03-03,HOUSEHOLD,1997-03-05,FOB,1363.46,6,0.05,0,40903.8
O,2,Manufacturer#2,4-NOT SPECIFIED,1996-11-13,DELIVER IN PERSON,1997-01-31,4,1997-02-28,HOUSEHOLD,1997-03-18,REG AIR,1145.24,3,0.05,0,54971.52
O,1,Manufacturer#2,4-NOT SPECIFIED,1996-11-13,COLLECT COD,1996-12-14,4,1997-03-08,HOUSEHOLD,1997-03-18,REG AIR,1805.9,4,0.07,0,41535.7
O,2,Manufacturer#3,4-NOT SPECIFIED,1996-11-13,NONE,1996-12-28,4,1996-12-28,HOUSEHOLD,1997-01-25,FOB,1794.89,5,0.07,0,14359.12
O,4,Manufacturer#3,4-NOT SPECIFIED,1996-11-13,NONE,1997-02-09,4,1997-02-07,HOUSEHOLD,1997-03-01,FOB,1736.83,1,0.06,0,19105.13
O,1,Manufacturer#1,4-NOT SPECIFIED,1996-11-13,COLLECT COD,1997-02-04,4,1996-12-25,HOUSEHOLD,1997-01-09,SHIP,1345.44,2,0.08,0,12108.96
F,2,Manufacturer#5,4-NOT SPECIFIED,1994-08-10,NONE,1994-09-25,2,1994-09-05,MACHINERY,1994-09-11,RAIL,1474.57,3,0.07,1,63406.51
F,2,Manufacturer#3,4-NOT SPECIFIED,1994-08-10,NONE,1994-10-03,2,1994-11-16,MACHINERY,1994-12-14,FOB,1699.79,6,0.07,1,49293.91
F,2,Manufacturer#5,4-NOT SPECIFIED,1994-08-10,TAKE BACK RETURN,1994-11-07,2,1994-10-13,MACHINERY,1994-11-05,AIR,1053.15,4,0.05,1,27381.9
F,4,Manufacturer#2,4-NOT SPECIFIED,1994-08-10,DELIVER IN PERSON,1994-11-03,2,1994-11-21,MACHINERY,1994-11-26,TRUCK,1568.66,5,0.07,2,3137.32
F,0,Manufacturer#4,4-NOT SPECIFIED,1994-08-10,TAKE BACK RETURN,1994-10-02,2,1994-08-13,MACHINERY,1994-09-02,RAIL,1315.41,1,0.08,2,39462.3
F,0,Manufacturer#3,4-NOT SPECIFIED,1994-08-10,TAKE BACK RETURN,1994-09-14,2,1994-10-08,MACHINERY,1994-10-11,SHIP,928.02,2,0.07,1,6496.14
F,1,Manufacturer#2,4-NOT SPECIFIED,1994-02-09,TAKE BACK RETURN,1994-04-07,4,1994-05-19,HOUSEHOLD,1994-06-17,AIR,1332.43,6,0.08,1,33310.75
F,4,Manufacturer#5,4-NOT SPECIFIED,1994-02-09,COLLECT COD,1994-04-11,4,1994-03-04,HOUSEHOLD,1994-03-21,FOB,996.09,5,0.02,1,11953.08
F,2,Manufacturer#3,4-NOT SPECIFIED,1994-02-09,COLLECT COD,1994-03-21,4,1994-02-21,HOUSEHOLD,1994-03-13,FOB,1615.71,4,0.04,2,61396.98
F,2,Manufacturer#4,4-NOT SPECIFIED,1994-02-09,NONE,1994-03-14,4,1994-03-04,HOUSEHOLD,1994-03-20,AIR,1825.92,1,0.05,2,12781.44
F,4,Manufacturer#2,4-NOT SPECIFIED,1994-02-09,TAKE BACK RETURN,1994-05-07,4,1994-02-24,HOUSEHOLD,1994-02-28,MAIL,1867.96,3,0.01,2,59774.72
F,0,Manufacturer#1,4-NOT SPECIFIED,1994-02-09,DELIVER IN PERSON,1994-03-23,4,1994-03-24,HOUSEHOLD,1994-04-18,FOB,1336.43,2,0.01,2,36083.61
O,4,Manufacturer#5,2-HIGH,1997-11-05,COLLECT COD,1998-01-12,4,1998-01-04,HOUSEHOLD,1998-01-24,SHIP,1336.43,1,0.07,0,30737.89
O,3,Manufacturer#5,2-HIGH,1997-11-05,TAKE BACK RETURN,1998-01-01,4,1998-02-12,HOUSEHOLD,1998-02-18,REG AIR,1779.87,2,0.03,0,39157.14
O,3,Manufacturer#4,1-URGENT,1998-02-16,COLLECT COD,1998-04-26,2,1998-06-13,BUILDING,1998-07-11,SHIP,1728.82,5,0.06,0,13830.56
O,1,Manufacturer#3,1-URGENT,1998-02-16,NONE,1998-05-10,2,1998-05-02,BUILDING,1998-06-01,SHIP,1606.7,2,0,0,67481.4
O,2,Manufacturer#2,1-URGENT,1998-02-16,COLLECT COD,1998-04-06,2,1998-03-27,BUILDING,1998-03-28,RAIL,1416.51,3,0.04,0,24080.67
O,0,Manufacturer#5,1-URGENT,1998-02-16,COLLECT COD,1998-05-01,2,1998-04-19,BUILDING,1998-05-08,FOB,1238.33,6,0.05,0,39626.56
O,4,Manufacturer#2,1-URGENT,1998-02-16,COLLECT COD,1998-04-20,2,1998-06-15,BUILDING,1998-06-21,MAIL,1026.12,1,0.03,0,2052.24
O,3,Manufacturer#2,1-URGENT,1998-02-16,TAKE BACK RETURN,1998-04-26,2,1998-06-17,BUILDING,1998-07-07,SHIP,1089.18,4,0.03,0,34853.76
F,2,Manufacturer#4,2-HIGH,1994-11-09,NONE,1995-01-31,4,1995-02-25,AUTOMOBILE,1995-03-16,RAIL,1043.14,3,0.02,2,13560.82
F,0,Manufacturer#1,2-HIGH,1994-11-09,TAKE BACK RETURN,1994-12-30,4,1995-02-04,AUTOMOBILE,1995-03-06,FOB,1053.15,5,0.03,2,2106.3
F,1,Manufacturer#2,2-HIGH,1994-11-09,DELIVER IN PERSON,1995-01-09,4,1995-02-27,AUTOMOBILE,1995-03-27,REG AIR,1155.25,6,0,2,27726
F,0,Manufacturer#2,2-HIGH,1994-11-09,COLLECT COD,1995-01-01,4,1995-01-03,AUTOMOBILE,1995-01-18,MAIL,1652.75,4,0.07,2,80984.75
F,4,Manufacturer#2,2-HIGH,1994-11-09,NONE,1995-01-09,4,1994-11-24,AUTOMOBILE,1994-11-27,REG AIR,1565.66,2,0.08,1,57929.42
F,0,Manufacturer#2,2-HIGH,1994-11-09,TAKE BACK RETURN,1995-02-07,4,1994-12-22,AUTOMOBILE,1995-01-20,SHIP,1403.5,1,0.08,2,51929.5
F,3,Manufacturer#3,5-LOW,1993-04-04,TAKE BACK RETURN,1993-06-08,2,1993-07-01,MACHINERY,1993-07-15,TRUCK,1661.76,4,0.03,2,49852.8
F,4,Manufacturer#1,5-LOW,1993-04-04,TAKE BACK RETURN,1993-07-02,2,1993-05-30,MACHINERY,1993-06-20,MAIL,1873.97,3,0.08,1,74958.8
F,2,Manufacturer#5,5-LOW,1993-04-04,TAKE BACK RETURN,1993-06-01,2,1993-07-10,MACHINERY,1993-07-25,TRUCK,1063.16,1,0.04,2,42526.4
F,2,Manufacturer#5,5-LOW,1993-04-04,NONE,1993-06-04,2,1993-06-19,MACHINERY,1993-07-14,FOB,1642.74,2,0.01,1,37783.02
O,0,Manufacturer#4,4-NOT SPECIFIED,1996-05-10,TAKE BACK RETURN,1996-07-02,1,1996-08-02,BUILDING,1996-08-05,MAIL,1214.31,2,0.03,0,58286.88
O,3,Manufacturer#1,4-NOT SPECIFIED,1996-05-10,COLLECT COD,1996-06-19,1,1996-05-11,BUILDING,1996-06-04,FOB,962.06,6,0.03,0,15392.96
O,1,Manufacturer#5,4-NOT SPECIFIED,1996-05-10,DELIVER IN PERSON,1996-07-05,1,1996-09-03,BUILDING,1996-09-11,SHIP,1869.96,1,0.07,0,9349.8
O,3,Manufacturer#2,4-NOT SPECIFIED,1996-05-10,TAKE BACK RETURN,1996-06-16,1,1996-07-26,BUILDING,1996-08-23,MAIL,1405.5,3,0.05,0,50598
O,0,Manufacturer#4,4-NOT SPECIFIED,1996-05-10,COLLECT COD,1996-07-01,1,1996-08-30,BUILDING,1996-09-10,FOB,1633.73,7,0.05,0,37575.79
O,2,Manufacturer#2,4-NOT SPECIFIED,1996-05-10,COLLECT COD,1996-07-01,1,1996-07-21,BUILDING,1996-07-23,SHIP,1138.23,4,0.01,0,35285.13
O,1,Manufacturer#3,4-NOT SPECIFIED,1996-05-10,DELIVER IN PERSON,1996-07-04,1,1996-08-30,BUILDING,1996-09-22,RAIL,1596.69,5,0.03,0,19160.28
F,1,Manufacturer#4,2-HIGH,1993-07-20,COLLECT COD,1993-08-25,1,1993-10-19,BUILDING,1993-11-02,FOB,1526.62,3,0.02,1,29005.78
F,3,Manufacturer#2,2-HIGH,1993-07-20,DELIVER IN PERSON,1993-09-02,1,1993-08-20,BUILDING,1993-09-10,REG AIR,1153.25,1,0.06,1,55356
F,1,Manufacturer#2,2-HIGH,1993-07-20,NONE,1993-09-16,1,1993-07-23,BUILDING,1993-08-06,TRUCK,1250.34,4,0.05,1,16254.42
F,1,Manufacturer#5,2-HIGH,1993-07-20,DELIVER IN PERSON,1993-10-05,1,1993-08-09,BUILDING,1993-09-06,FOB,1354.45,2,0.08,2,8126.7
O,2,Manufacturer#3,3-MEDIUM,1998-05-07,DELIVER IN PERSON,1998-07-02,3,1998-07-19,AUTOMOBILE,1998-07-28,SHIP,1200.29,7,0,0,16804.06
O,2,Manufacturer#4,3-MEDIUM,1998-05-07,COLLECT COD,1998-07-17,3,1998-05-11,AUTOMOBILE,1998-05-22,RAIL,1015.11,1,0.08,0,41619.51
O,1,Manufacturer#5,3-MEDIUM,1998-05-07,NONE,1998-06-13,3,1998-08-04,AUTOMOBILE,1998-08-21,RAIL,1716.81,6,0.03,0,49787.49
O,2,Manufacturer#4,3-MEDIUM,1998-05-07,DELIVER IN PERSON,1998-07-06,3,1998-05-19,AUTOMOBILE,1998-06-09,REG AIR,1698.79,3,0.02,0,32277.01
O,1,Manufacturer#3,3-MEDIUM,1998-05-07,DELIVER IN PERSON,1998-07-30,3,1998-06-15,AUTOMOBILE,1998-07-14,MAIL,1591.69,4,0.04,0,71626.05
O,1,Manufacturer#5,3-MEDIUM,1998-05-07,DELIVER IN PERSON,1998-07-24,3,1998-06-25,AUTOMOBILE,1998-07-08,AIR,1671.77,2,0.04,0,31763.63
O,1,Manufacturer#2,3-MEDIUM,1998-05-07,NONE,1998-06-27,3,1998-08-22,AUTOMOBILE,1998-08-31,MAIL,1792.89,5,0.04,0,82472.94
F,0,Manufacturer#3,2-HIGH,1992-11-20,DELIVER IN PERSON,1993-02-12,4,1992-12-30,BUILDING,1993-01-27,RAIL,1483.58,2,0.08,2,20770.12
F,1,Manufacturer#2,2-HIGH,1992-11-20,COLLECT COD,1993-01-06,4,1993-02-11,BUILDING,1993-02-27,MAIL,1816.91,4,0.05,1,89028.59
F,2,Manufacturer#4,2-HIGH,1992-11-20,COLLECT COD,1993-02-05,4,1993-01-03,BUILDING,1993-01-08,FOB,922.02,1,0.01,2,35958.78
F,2,Manufacturer#4,2-HIGH,1992-11-20,TAKE BACK RETURN,1993-02-16,4,1992-12-03,BUILDING,1992-12-28,RAIL,1311.41,3,0.08,2,64259.09
F,3,Manufacturer#4,1-URGENT,1993-03-03,DELIVER IN PERSON,1993-05-04,2,1993-05-20,BUILDING,1993-06-12,FOB,1485.58,1,0.07,2,68336.68
O,0,Manufacturer#2,3-MEDIUM,1998-02-26,COLLECT COD,1998-05-11,4,1998-06-12,FURNITURE,1998-06-24,MAIL,1438.53,3,0.06,0,33086.19
O,0,Manufacturer#4,3-MEDIUM,1998-02-26,COLLECT COD,1998-04-19,4,1998-05-31,FURNITURE,1998-06-24,REG AIR,917.01,2,0,0,24759.27
O,0,Manufacturer#1,3-MEDIUM,1998-02-26,TAKE BACK RETURN,1998-05-17,4,1998-06-04,FURNITURE,1998-07-03,RAIL,918.01,1,0,0,7344.08
O,2,Manufacturer#2,3-MEDIUM,1998-02-26,NONE,1998-04-22,4,1998-03-31,FURNITURE,1998-04-07,REG AIR,1747.84,4,0.05,0,17478.4
F,3,Manufacturer#1,4-NOT SPECIFIED,1992-07-03,TAKE BACK RETURN,1992-08-11,1,1992-09-30,HOUSEHOLD,1992-10-11,REG AIR,1461.56,2,0.03,2,24846.52
F,2,Manufacturer#1,4-NOT SPECIFIED,1992-07-03,COLLECT COD,1992-09-03,1,1992-07-14,HOUSEHOLD,1992-07-31,TRUCK,1169.26,1,0.02,1,36247.06
F,2,Manufacturer#3,4-NOT SPECIFIED,1992-07-03,DELIVER IN PERSON,1992-09-13,1,1992-08-24,HOUSEHOLD,1992-08-28,TRUCK,1178.27,4,0.07,2,23565.4
F,4,Manufacturer#4,4-NOT SPECIFIED,1992-07-03,DELIVER IN PERSON,1992-09-04,1,1992-08-24,HOUSEHOLD,1992-09-11,MAIL,987.08,3,0,1,20728.68
O,1,Manufacturer#5,5-LOW,1996-08-20,DELIVER IN PERSON,1996-09-25,0,1996-11-22,BUILDING,1996-12-10,REG AIR,1118.21,2,0.03,0,13418.52
O,2,Manufacturer#2,5-LOW,1996-08-20,NONE,1996-10-17,0,1996-09-22,BUILDING,1996-09-24,SHIP,1026.12,1,0.04,0,25653
O,2,Manufacturer#3,5-LOW,1996-08-20,COLLECT COD,1996-11-02,0,1996-09-19,BUILDING,1996-09-24,FOB,1525.62,3,0.04,0,73229.76
O,0,Manufacturer#2,3-MEDIUM,1997-06-03,TAKE BACK RETURN,1997-08-08,0,1997-07-10,BUILDING,1997-07-31,TRUCK,1388.48,1,0.04,0,34712
O,2,Manufacturer#4,3-MEDIUM,1997-06-03,DELIVER IN PERSON,1997-09-01,0,1997-07-11,BUILDING,1997-08-03,FOB,1880.98,3,0.03,0,52667.44
O,3,Manufacturer#2,3-MEDIUM,1997-06-03,TAKE BACK RETURN,1997-08-31,0,1997-09-18,BUILDING,1997-10-11,RAIL,1851.95,2,0.04,0,42594.85
O,3,Manufacturer#1,5-LOW,1997-10-09,TAKE BACK RETURN,1997-11-21,3,1998-01-09,BUILDING,1998-01-29,RAIL,1326.42,1,0.03,0,18569.88
F,1,Manufacturer#4,1-URGENT,1992-07-13,NONE,1992-09-24,2,1992-10-18,AUTOMOBILE,1992-11-04,FOB,1787.88,2,0.06,1,67939.44
F,3,Manufacturer#5,1-URGENT,1992-07-13,TAKE BACK RETURN,1992-10-04,2,1992-08-31,AUTOMOBILE,1992-09-28,FOB,1790.89,3,0.04,2,19699.79
F,0,Manufacturer#4,1-URGENT,1992-07-13,DELIVER IN PERSON,1992-08-24,2,1992-08-22,AUTOMOBILE,1992-09-20,MAIL,1256.35,1,0.01,1,6281.75
O,2,Manufacturer#4,2-HIGH,1996-03-28,TAKE BACK RETURN,1996-06-20,1,1996-05-08,AUTOMOBILE,1996-05-12,RAIL,1733.83,2,0.04,0,48547.24
