o_orderstatus,sn_regionkey,p_mfgr,o_orderpriority,o_orderdate,l_shipinstruct,l_commitdate,cn_regionkey,l_shipdate,c_mktsegment,l_receiptdate,l_shipmode,p_retailprice,l_linenumber,l_tax,groupcol,aggcol
F,3,Manufacturer#2,2-HIGH,1993-11-13,DELIVER IN PERSON,1994-02-10,3,1994-01-19,FURNITURE,1994-01-29,SHIP,1025.12,5,0.05,1,8
F,3,Manufacturer#5,2-HIGH,1993-11-13,TAKE BACK RETURN,1994-01-22,3,1993-11-26,FURNITURE,1993-12-22,TRUCK,1693.79,1,0,1,15
F,2,Manufacturer#5,2-HIGH,1993-11-13,TAKE BACK RETURN,1993-12-17,3,1993-12-16,FURNITURE,1993-12-26,RAIL,1380.48,2,0.04,2,34
F,1,Manufacturer#2,2-HIGH,1993-11-13,TAKE BACK RETURN,1994-01-19,3,1993-12-21,FURNITURE,1994-01-13,FOB,1492.59,4,0.08,1,49
P,0,Manufacturer#5,2-HIGH,1995-03-21,NONE,1995-06-02,1,1995-04-02,HOUSEHOLD,1995-04-20,RAIL,1541.64,6,0.03,2,5
P,1,Manufacturer#2,2-HIGH,1995-03-21,NONE,1995-05-26,1,1995-06-08,HOUSEHOLD,1995-06-22,SHIP,1155.25,2,0.07,3,13
P,2,Manufacturer#2,2-HIGH,1995-03-21,TAKE BACK RETURN,1995-05-18,1,1995-03-28,HOUSEHOLD,1995-04-23,AIR,1344.44,5,0.01,2,50
P,2,Manufacturer#4,2-HIGH,1995-03-21,TAKE BACK RETURN,1995-04-22,1,1995-03-22,HOUSEHOLD,1995-04-03,MAIL,1450.55,4,0.04,1,46
P,0,Manufacturer#5,2-HIGH,1995-03-21,DELIVER IN PERSON,1995-05-07,1,1995-03-28,HOUSEHOLD,1995-04-25,SHIP,1498.59,1,0.03,2,34
P,0,Manufacturer#4,2-HIGH,1995-03-21,COLLECT COD,1995-05-24,1,1995-07-06,HOUSEHOLD,1995-07-21,FOB,1387.48,3,0.07,0,9
F,0,Manufacturer#5,2-HIGH,1994-08-22,TAKE BACK RETURN,1994-09-27,0,1994-11-12,HOUSEHOLD,1994-11-21,TRUCK,1136.23,4,0.01,2,36
F,3,Manufacturer#5,2-HIGH,1994-08-22,TAKE BACK RETURN,1994-11-11,0,1994-10-30,HOUSEHOLD,1994-11-24,MAIL,1864.96,3,0.01,1,24
F,1,Manufacturer#3,2-HIGH,1994-08-22,TAKE BACK RETURN,1994-11-06,0,1994-11-21,HOUSEHOLD,1994-12-17,FOB,1156.25,1,0.06,2,45
F,3,Manufacturer#4,2-HIGH,1994-08-22,COLLECT COD,1994-11-04,0,1994-09-21,HOUSEHOLD,1994-10-12,AIR,1519.61,2,0.02,2,49
O,0,Manufacturer#1,4-NOT SPECIFIED,1997-12-10,DELIVER IN PERSON,1998-02-20,2,1998-03-31,AUTOMOBILE,1998-04-02,RAIL,1274.37,2,0,0,11
O,0,Manufacturer#3,4-NOT SPECIFIED,1997-12-10,COLLECT COD,1998-02-10,2,1997-12-22,AUTOMOBILE,1997-12-26,MAIL,1413.51,1,0,0,14
O,3,Manufacturer#2,1-URGENT,1998-04-07,DELIVER IN PERSON,1998-07-06,4,1998-07-06,HOUSEHOLD,1998-08-03,AIR,1026.12,1,0.04,0,1
F,0,Manufacturer#2,4-NOT SPECIFIED,1995-02-15,TAKE BACK RETURN,1995-04-15,3,1995-03-26,MACHINERY,1995-04-10,SHIP,1234.33,1,0.03,2,12
F,0,Manufacturer#4,4-NOT SPECIFIED,1994-03-15,TAKE BACK RETURN,1994-05-05,4,1994-05-08,FURNITURE,1994-05-12,REG AIR,930.03,1,0.01,1,8
F,2,Manufacturer#2,4-NOT SPECIFIED,1994-03-15,COLLECT COD,1994-06-08,4,1994-03-17,FURNITURE,1994-04-02,AIR,1838.93,3,0.07,2,28
F,0,Manufacturer#1,4-NOT SPECIFIED,1994-03-15,NONE,1994-05-11,4,1994-04-04,FURNITURE,1994-04-11,MAIL,1811.91,2,0,2,39
F,3,Manufacturer#2,4-NOT SPECIFIED,1994-03-15,COLLECT COD,1994-05-30,4,1994-05-24,FURNITURE,1994-05-25,FOB,1897.99,4,0,1,15
O,4,Manufacturer#3,1-URGENT,1997-10-16,COLLECT COD,1997-12-22,4,1997-11-24,FURNITURE,1997-12-03,AIR,1483.58,1,0.01,0,14
O,0,Manufacturer#1,1-URGENT,1997-10-16,TAKE BACK RETURN,1997-11-16,4,1997-12-26,FURNITURE,1998-01-01,TRUCK,1336.43,2,0.05,0,17
O,2,Manufacturer#3,1-URGENT,1997-10-16,TAKE BACK RETURN,1997-12-01,4,1997-12-27,FURNITURE,1998-01-05,REG AIR,1827.92,3,0.05,0,43
F,0,Manufacturer#3,1-URGENT,1992-08-24,COLLECT COD,1992-10-29,2,1992-10-13,MACHINERY,1992-10-17,REG AIR,1584.68,6,0.06,2,38
F,1,Manufacturer#1,1-URGENT,1992-08-24,DELIVER IN PERSON,1992-10-04,2,1992-08-25,MACHINERY,1992-09-15,RAIL,1833.93,2,0.07,2,32
F,1,Manufacturer#4,1-URGENT,1992-08-24,NONE,1992-10-27,2,1992-08-26,MACHINERY,1992-08-29,AIR,1787.88,1,0.01,1,36
F,3,Manufacturer#4,1-URGENT,1992-08-24,COLLECT COD,1992-11-01,2,1992-09-20,MACHINERY,1992-10-20,RAIL,1455.55,7,0.01,1,5
F,4,Manufacturer#3,1-URGENT,1992-08-24,NONE,1992-11-12,2,1992-11-28,MACHINERY,1992-12-22,AIR,1258.35,5,0.03,2,13
F,3,Manufacturer#3,1-URGENT,1992-08-24,COLLECT COD,1992-11-01,2,1992-10-22,MACHINERY,1992-11-14,FOB,1590.69,3,0.05,2,8
F,4,Manufacturer#1,1-URGENT,1992-08-24,TAKE BACK RETURN,1992-10-15,2,1992-12-11,MACHINERY,1992-12-25,RAIL,904,4,0.04,2,25
F,4,Manufacturer#4,5-LOW,1994-06-08,TAKE BACK RETURN,1994-07-25,0,1994-07-29,FURNITURE,1994-07-30,TRUCK,1095.19,1,0.03,1,4
O,0,Manufacturer#1,4-NOT SPECIFIED,1997-08-20,NONE,1997-10-13,3,1997-11-20,BUILDING,1997-11-22,REG AIR,1579.67,2,0,0,29
O,2,Manufacturer#4,4-NOT SPECIFIED,1997-08-20,NONE,1997-10-03,3,1997-09-18,BUILDING,1997-10-18,RAIL,1600.69,3,0,0,16
O,4,Manufacturer#3,4-NOT SPECIFIED,1997-08-20,TAKE BACK RETURN,1997-11-09,3,1997-09-14,BUILDING,1997-09-20,TRUCK,1528.62,1,0.03,0,23
O,2,Manufacturer#5,1-URGENT,1996-05-09,DELIVER IN PERSON,1996-07-09,0,1996-06-27,BUILDING,1996-07-01,RAIL,1860.96,1,0.02,0,32
O,2,Manufacturer#4,1-URGENT,1996-05-09,DELIVER IN PERSON,1996-07-08,0,1996-06-03,BUILDING,1996-06-07,SHIP,1331.43,2,0.08,0,49
O,2,Manufacturer#5,1-URGENT,1996-05-09,COLLECT COD,1996-08-05,0,1996-06-12,BUILDING,1996-06-13,AIR,1851.95,4,0.02,0,46
O,0,Manufacturer#2,1-URGENT,1996-05-09,TAKE BACK RETURN,1996-07-24,0,1996-07-06,BUILDING,1996-07-30,SHIP,1385.48,5,0.07,0,8
O,0,Manufacturer#5,1-URGENT,1996-05-09,DELIVER IN PERSON,1996-06-25,0,1996-05-19,BUILDING,1996-05-20,SHIP,1871.97,3,0.01,0,2
O,2,Manufacturer#1,1-URGENT,1996-05-09,DELIVER IN PERSON,1996-07-02,0,1996-06-05,BUILDING,1996-07-04,MAIL,1321.42,6,0.02,0,12
F,0,Manufacturer#5,3-MEDIUM,1995-03-12,DELIVER IN PERSON,1995-04-18,1,1995-03-29,FURNITURE,1995-04-21,TRUCK,1130.23,1,0.06,1,10
O,3,Manufacturer#5,5-LOW,1997-03-04,NONE,1997-05-31,0,1997-04-22,MACHINERY,1997-05-22,FOB,1454.55,1,0.05,0,24
O,0,Manufacturer#4,5-LOW,1997-03-04,COLLECT COD,1997-05-12,0,1997-05-01,MACHINERY,1997-05-22,MAIL,1515.61,2,0.06,0,37
O,2,Manufacturer#1,5-LOW,1997-03-04,NONE,1997-05-23,0,1997-06-16,MACHINERY,1997-07-04,FOB,956.05,6,0.03,0,41
O,2,Manufacturer#5,5-LOW,1997-03-04,NONE,1997-06-02,0,1997-04-06,MACHINERY,1997-04-17,TRUCK,1170.26,4,0.02,0,50
O,2,Manufacturer#4,5-LOW,1997-03-04,COLLECT COD,1997-05-04,0,1997-06-15,MACHINERY,1997-07-09,MAIL,1799.89,5,0.08,0,33
O,1,Manufacturer#4,5-LOW,1997-03-04,COLLECT COD,1997-05-24,0,1997-03-24,MACHINERY,1997-03-26,AIR,1038.13,3,0.05,0,29
O,2,Manufacturer#3,5-LOW,1998-04-14,TAKE BACK RETURN,1998-06-04,4,1998-05-25,AUTOMOBILE,1998-06-22,REG AIR,1568.66,3,0.05,0,14
O,3,Manufacturer#4,5-LOW,1998-04-14,COLLECT COD,1998-06-29,4,1998-07-05,AUTOMOBILE,1998-08-01,FOB,1453.55,4,0.04,0,40
O,1,Manufacturer#1,5-LOW,1998-04-14,NONE,1998-05-24,4,1998-05-31,AUTOMOBILE,1998-06-21,SHIP,1552.65,2,0.07,0,30
O,2,Manufacturer#2,5-LOW,1998-04-14,TAKE BACK RETURN,1998-06-20,4,1998-04-28,AUTOMOBILE,1998-04-30,FOB,1646.74,1,0.05,0,17
O,2,Manufacturer#4,3-MEDIUM,1995-08-14,DELIVER IN PERSON,1995-09-22,1,1995-10-09,HOUSEHOLD,1995-11-05,RAIL,1797.89,2,0,0,2
O,2,Manufacturer#2,3-MEDIUM,1995-08-14,COLLECT COD,1995-10-12,1,1995-10-23,HOUSEHOLD,1995-10-28,REG AIR,1837.93,7,0.07,0,15
O,3,Manufacturer#1,3-MEDIUM,1995-08-14,COLLECT COD,1995-09-28,1,1995-09-27,HOUSEHOLD,1995-10-22,SHIP,1124.22,4,0.07,0,14
O,2,Manufacturer#5,3-MEDIUM,1995-08-14,COLLECT COD,1995-10-27,1,1995-11-21,HOUSEHOLD,1995-11-28,REG AIR,975.07,1,0.04,0,50
O,1,Manufacturer#4,3-MEDIUM,1995-08-14,NONE,1995-10-18,1,1995-11-11,HOUSEHOLD,1995-12-01,RAIL,1031.13,3,0.02,0,1
O,3,Manufacturer#1,3-MEDIUM,1995-08-14,COLLECT COD,1995-10-22,1,1995-09-14,HOUSEHOLD,1995-09-20,MAIL,1349.44,6,0.04,0,14
O,0,Manufacturer#3,3-MEDIUM,1995-08-14,NONE,1995-10-06,1,1995-09-17,HOUSEHOLD,1995-10-14,MAIL,1661.76,5,0.02,0,12
O,3,Manufacturer#3,4-NOT SPECIFIED,1998-07-04,NONE,1998-09-13,1,1998-08-15,MACHINERY,1998-09-08,SHIP,1179.27,1,0.08,0,16
F,2,Manufacturer#3,4-NOT SPECIFIED,1993-11-26,NONE,1994-01-22,0,1994-01-11,MACHINERY,1994-01-30,AIR,1295.39,4,0.06,2,38
F,0,Manufacturer#4,4-NOT SPECIFIED,1993-11-26,DELIVER IN PERSON,1994-01-21,0,1993-12-21,MACHINERY,1993-12-23,REG AIR,1812.91,3,0,1,23
F,1,Manufacturer#1,4-NOT SPECIFIED,1993-11-26,DELIVER IN PERSON,1993-12-27,0,1994-03-24,MACHINERY,1994-04-12,FOB,1183.28,2,0.05,2,38
F,2,Manufacturer#3,4-NOT SPECIFIED,1993-11-26,DELIVER IN PERSON,1994-01-27,0,1994-01-25,MACHINERY,1994-02-03,AIR,1689.78,1,0.04,1,37
F,1,Manufacturer#1,5-LOW,1993-08-08,NONE,1993-10-03,1,1993-10-17,AUTOMOBILE,1993-11-10,TRUCK,1424.52,3,0.01,2,17
F,0,Manufacturer#5,5-LOW,1993-08-08,COLLECT COD,1993-11-06,1,1993-10-08,AUTOMOBILE,1993-10-24,RAIL,1877.97,2,0,1,1
F,1,Manufacturer#2,5-LOW,1993-08-08,NONE,1993-10-23,1,1993-08-21,AUTOMOBILE,1993-09-06,MAIL,1505.6,1,0.08,1,38
O,3,Manufacturer#4,3-MEDIUM,1997-09-22,TAKE BACK RETURN,1997-12-19,4,1997-10-02,AUTOMOBILE,1997-10-13,REG AIR,1577.67,2,0.02,0,47
O,2,Manufacturer#2,3-MEDIUM,1997-09-22,TAKE BACK RETURN,1997-12-17,4,1997-12-10,AUTOMOBILE,1997-12-16,REG AIR,1367.46,3,0.01,0,22
O,0,Manufacturer#5,3-MEDIUM,1997-09-22,DELIVER IN PERSON,1997-11-03,4,1998-01-20,AUTOMOBILE,1998-01-31,RAIL,1117.21,1,0.07,0,40
F,3,Manufacturer#5,3-MEDIUM,1993-06-22,NONE,1993-09-12,0,1993-09-11,AUTOMOBILE,1993-09-13,TRUCK,1425.52,4,0.04,1,50
F,4,Manufacturer#5,3-MEDIUM,1993-06-22,NONE,1993-07-22,0,1993-08-21,AUTOMOBILE,1993-09-13,SHIP,1095.19,3,0.02,1,28
F,2,Manufacturer#5,3-MEDIUM,1993-06-22,TAKE BACK RETURN,1993-08-16,0,1993-09-02,AUTOMOBILE,1993-09-21,MAIL,1160.26,2,0.02,2,4
F,1,Manufacturer#1,3-MEDIUM,1993-06-22,COLLECT COD,1993-09-16,0,1993-08-17,AUTOMOBILE,1993-09-14,TRUCK,1148.24,1,0.08,1,8
O,1,Manufacturer#5,2-HIGH,1996-05-25,TAKE BACK RETURN,1996-08-18,4,1996-08-23,HOUSEHOLD,1996-09-10,REG AIR,1770.87,3,0,0,14
O,0,Manufacturer#2,2-HIGH,1996-05-25,COLLECT COD,1996-08-21,4,1996-07-11,HOUSEHOLD,1996-07-29,TRUCK,955.05,4,0.02,0,46
O,1,Manufacturer#3,2-HIGH,1996-05-25,DELIVER IN PERSON,1996-07-17,4,1996-06-20,HOUSEHOLD,1996-07-18,SHIP,1729.82,1,0.04,0,31
O,0,Manufacturer#4,2-HIGH,1996-05-25,TAKE BACK RETURN,1996-06-24,4,1996-06-04,HOUSEHOLD,1996-06-08,TRUCK,1878.97,2,0.08,0,28
O,2,Manufacturer#1,3-MEDIUM,1996-06-29,TAKE BACK RETURN,1996-08-11,4,1996-08-19,BUILDING,1996-08-22,TRUCK,1075.17,5,0.01,0,1
O,3,Manufacturer#5,3-MEDIUM,1996-06-29,COLLECT COD,1996-08-21,4,1996-10-22,BUILDING,1996-11-17,TRUCK,1103.2,4,0.04,0,41
O,2,Manufacturer#1,3-MEDIUM,1996-06-29,DELIVER IN PERSON,1996-08-19,4,1996-07-14,BUILDING,1996-08-02,TRUCK,1088.18,2,0.03,0,32
O,4,Manufacturer#3,3-MEDIUM,1996-06-29,NONE,1996-09-02,4,1996-07-12,BUILDING,1996-07-23,SHIP,1865.96,3,0.02,0,41
O,0,Manufacturer#1,3-MEDIUM,1996-06-29,COLLECT COD,1996-08-05,4,1996-09-20,BUILDING,1996-10-13,FOB,1254.35,1,0.03,0,43
O,2,Manufacturer#5,3-MEDIUM,1996-04-04,TAKE BACK RETURN,1996-05-09,2,1996-07-22,BUILDING,1996-07-24,SHIP,924.02,2,0.05,0,48
O,3,Manufacturer#3,3-MEDIUM,1996-04-04,TAKE BACK RETURN,1996-05-26,2,1996-08-02,BUILDING,1996-08-09,REG AIR,1691.79,4,0.04,0,28
O,4,Manufacturer#2,3-MEDIUM,1996-04-04,COLLECT COD,1996-06-11,2,1996-04-22,BUILDING,1996-05-11,AIR,954.05,1,0.02,0,19
O,2,Manufacturer#2,3-MEDIUM,1996-04-04,DELIVER IN PERSON,1996-06-03,2,1996-07-29,BUILDING,1996-08-16,FOB,1027.12,3,0.01,0,21
F,3,Manufacturer#5,3-MEDIUM,1995-02-14,NONE,1995-03-19,3,1995-03-23,AUTOMOBILE,1995-04-02,SHIP,1007.1,7,0.01,2,4
F,2,Manufacturer#4,3-MEDIUM,1995-02-14,DELIVER IN PERSON,1995-04-06,3,1995-03-22,AUTOMOBILE,1995-04-10,TRUCK,1750.85,6,0,1,48
F,1,Manufacturer#3,3-MEDIUM,1995-02-14,DELIVER IN PERSON,1995-04-09,3,1995-04-17,AUTOMOBILE,1995-05-10,REG AIR,1803.9,3,0.05,2,2
F,1,Manufacturer#2,3-MEDIUM,1995-02-14,TAKE BACK RETURN,1995-04-25,3,1995-04-08,AUTOMOBILE,1995-04-21,AIR,1613.71,4,0.03,2,50
F,2,Manufacturer#3,3-MEDIUM,1995-02-14,TAKE BACK RETURN,1995-05-07,3,1995-05-06,AUTOMOBILE,1995-05-14,FOB,1345.44,2,0.01,1,5
F,4,Manufacturer#4,3-MEDIUM,1995-02-14,TAKE BACK RETURN,1995-03-21,3,1995-03-18,AUTOMOBILE,1995-04-17,SHIP,1188.28,1,0.02,2,49
F,1,Manufacturer#3,3-MEDIUM,1995-02-14,NONE,1995-04-12,3,1995-03-08,AUTOMOBILE,1995-03-19,SHIP,1126.22,5,0.01,2,39
O,0,Manufacturer#1,5-LOW,1996-09-22,DELIVER IN PERSON,1996-11-14,4,1997-01-18,BUILDING,1997-02-07,FOB,1317.41,5,0.05,0,42
O,2,Manufacturer#2,5-LOW,1996-09-22,COLLECT COD,1996-11-19,4,1996-11-16,BUILDING,1996-12-10,FOB,1816.91,3,0.01,0,47
O,0,Manufacturer#4,5-LOW,1996-09-22,COLLECT COD,1996-11-05,4,1997-01-02,BUILDING,1997-01-11,MAIL,1252.35,4,0.05,0,15
O,4,Manufacturer#3,5-LOW,1996-09-22,TAKE BACK RETURN,1996-10-22,4,1996-11-18,BUILDING,1996-11-22,MAIL,1082.18,2,0,0,29
O,1,Manufacturer#5,5-LOW,1996-09-22,COLLECT COD,1996-12-13,4,1996-10-22,BUILDING,1996-11-17,FOB,1346.44,1,0,0,29
O,2,Manufacturer#2,2-HIGH,1997-01-08,TAKE BACK RETURN,1997-03-10,0,1997-04-10,BUILDING,1997-04-18,TRUCK,1679.77,1,0.03,0,7
O,2,Manufacturer#5,2-HIGH,1997-01-08,TAKE BACK RETURN,1997-03-20,0,1997-02-08,BUILDING,1997-02-20,TRUCK,959.05,2,0.05,0,23
O,4,Manufacturer#1,2-HIGH,1997-01-08,TAKE BACK RETURN,1997-03-10,0,1997-03-16,BUILDING,1997-04-09,AIR,1097.19,3,0.01,0,21
O,3,Manufacturer#2,5-LOW,1996-05-21,COLLECT COD,1996-07-31,4,1996-06-28,AUTOMOBILE,1996-07-20,REG AIR,1456.55,7,0.04,0,29
O,1,Manufacturer#4,5-LOW,1996-05-21,COLLECT COD,1996-06-23,4,1996-06-27,AUTOMOBILE,1996-07-12,RAIL,988.08,5,0.05,0,29
O,1,Manufacturer#3,5-LOW,1996-05-21,COLLECT COD,1996-07-18,4,1996-07-12,AUTOMOBILE,1996-07-16,FOB,904,6,0.02,0,21
O,3,Manufacturer#3,5-LOW,1996-05-21,NONE,1996-07-30,4,1996-08-10,AUTOMOBILE,1996-09-03,FOB,1691.79,1,0.02,0,29
O,4,Manufacturer#3,5-LOW,1996-05-21,COLLECT COD,1996-06-29,4,1996-06-06,AUTOMOBILE,1996-06-08,AIR,1634.73,2,0.08,0,47
O,4,Manufacturer#2,5-LOW,1996-05-21,TAKE BACK RETURN,1996-07-22,4,1996-09-11,AUTOMOBILE,1996-09-15,FOB,1473.57,3,0.07,0,26
O,3,Manufacturer#5,5-LOW,1996-05-21,TAKE BACK RETURN,1996-08-19,4,1996-09-03,AUTOMOBILE,1996-09-22,TRUCK,1054.15,4,0.02,0,24
F,3,Manufacturer#4,1-URGENT,1994-08-11,TAKE BACK RETURN,1994-10-19,1,1994-08-21,FURNITURE,1994-09-01,AIR,916.01,1,0.03,2,47
O,1,Manufacturer#4,3-MEDIUM,1998-05-01,DELIVER IN PERSON,1998-06-29,2,1998-07-18,MACHINERY,1998-08-11,MAIL,1713.81,5,0,0,27
O,0,Manufacturer#4,3-MEDIUM,1998-05-01,COLLECT COD,1998-06-15,2,1998-08-10,MACHINERY,1998-08-31,FOB,1254.35,3,0.07,0,46
O,1,Manufacturer#4,3-MEDIUM,1998-05-01,COLLECT COD,1998-07-14,2,1998-07-13,MACHINERY,1998-07-31,FOB,920.01,4,0.04,0,42
O,4,Manufacturer#3,3-MEDIUM,1998-05-01,NONE,1998-06-29,2,1998-07-07,MACHINERY,1998-07-09,FOB,1421.52,2,0.06,0,16
O,4,Manufacturer#5,3-MEDIUM,1998-05-01,TAKE BACK RETURN,1998-07-16,2,1998-08-02,MACHINERY,1998-08-21,MAIL,1300.39,1,0.06,0,16
O,2,Manufacturer#5,1-URGENT,1997-08-17,NONE,1997-10-21,4,1997-08-26,AUTOMOBILE,1997-09-21,MAIL,1767.86,1,0.03,0,11
O,3,Manufacturer#3,1-URGENT,1997-08-17,DELIVER IN PERSON,1997-10-17,4,1997-10-30,AUTOMOBILE,1997-11-13,AIR,1295.39,3,0.05,0,31
O,2,Manufacturer#2,1-URGENT,1997-08-17,DELIVER IN PERSON,1997-10-05,4,1997-09-23,AUTOMOBILE,1997-10-08,REG AIR,940.04,5,0.06,0,27
O,3,Manufacturer#5,1-URGENT,1997-08-17,COLLECT COD,1997-11-07,4,1997-11-21,AUTOMOBILE,1997-12-18,MAIL,1053.15,4,0.06,0,27
O,3,Manufacturer#2,1-URGENT,1997-08-17,COLLECT COD,1997-11-04,4,1997-10-07,AUTOMOBILE,1997-10-14,AIR,1420.51,2,0.04,0,15
O,3,Manufacturer#1,1-URGENT,1996-01-30,TAKE BACK RETURN,1996-03-22,0,1996-02-15,HOUSEHOLD,1996-02-28,SHIP,1017.11,6,0.04,0,12
O,0,Manufacturer#1,1-URGENT,1996-01-30,COLLECT COD,1996-04-20,0,1996-02-15,HOUSEHOLD,1996-03-12,MAIL,1017.11,4,0.02,0,7
O,3,Manufacturer#5,1-URGENT,1996-01-30,COLLECT COD,1996-03-06,0,1996-02-02,HOUSEHOLD,1996-02-19,MAIL,1719.81,5,0.08,0,12
O,3,Manufacturer#5,1-URGENT,1996-01-30,TAKE BACK RETURN,1996-03-20,0,1996-02-14,HOUSEHOLD,1996-03-06,AIR,1789.88,1,0.01,0,20
O,2,Manufacturer#2,1-URGENT,1996-01-30,NONE,1996-03-22,0,1996-03-20,HOUSEHOLD,1996-04-11,AIR,1518.61,7,0.08,0,35
O,3,Manufacturer#4,1-URGENT,1996-01-30,COLLECT COD,1996-03-27,0,1996-03-01,HOUSEHOLD,1996-03-14,MAIL,1863.96,3,0.01,0,46
O,1,Manufacturer#2,1-URGENT,1996-01-30,DELIVER IN PERSON,1996-03-24,0,1996-02-07,HOUSEHOLD,1996-03-08,REG AIR,1710.8,2,0,0,13
F,2,Manufacturer#2,3-MEDIUM,1993-02-05,NONE,1993-04-09,0,1993-03-04,HOUSEHOLD,1993-03-26,TRUCK,1747.84,3,0.08,1,37
F,2,Manufacturer#5,3-MEDIUM,1993-02-05,DELIVER IN PERSON,1993-04-01,0,1993-05-16,HOUSEHOLD,1993-06-02,FOB,1206.3,4,0.05,2,20
F,3,Manufacturer#3,3-MEDIUM,1993-02-05,NONE,1993-04-23,0,1993-04-03,HOUSEHOLD,1993-04-20,RAIL,1370.46,2,0,2,15
F,2,Manufacturer#1,3-MEDIUM,1993-02-05,NONE,1993-04-10,0,1993-04-23,HOUSEHOLD,1993-05-11,AIR,1348.44,1,0.01,2,29
O,3,Manufacturer#4,3-MEDIUM,1995-08-06,NONE,1995-11-02,3,1995-10-08,FURNITURE,1995-10-10,SHIP,1058.15,3,0.03,0,1
O,2,Manufacturer#4,3-MEDIUM,1995-08-06,TAKE BACK RETURN,1995-09-16,3,1995-10-07,FURNITURE,1995-10-19,SHIP,1690.79,2,0.05,0,14
O,2,Manufacturer#5,3-MEDIUM,1995-08-06,COLLECT COD,1995-09-26,3,1995-10-30,FURNITURE,1995-11-14,MAIL,1380.48,1,0.03,0,36
O,3,Manufacturer#2,4-NOT SPECIFIED,1995-08-20,DELIVER IN PERSON,1995-10-26,3,1995-09-21,FURNITURE,1995-10-04,SHIP,1185.28,1,0.08,0,35
O,4,Manufacturer#5,4-NOT SPECIFIED,1995-08-20,COLLECT COD,1995-10-09,3,1995-10-08,FURNITURE,1995-10-24,AIR,1643.74,2,0.03,0,24
O,1,Manufacturer#1,4-NOT SPECIFIED,1995-08-20,TAKE BACK RETURN,1995-11-12,3,1995-10-06,FURNITURE,1995-10-21,FOB,1471.57,5,0.02,0,8
O,0,Manufacturer#2,4-NOT SPECIFIED,1995-08-20,NONE,1995-11-10,3,1995-10-29,FURNITURE,1995-11-02,TRUCK,1830.93,4,0.06,0,23
O,1,Manufacturer#5,4-NOT SPECIFIED,1995-08-20,NONE,1995-11-02,3,1995-08-22,FURNITURE,1995-09-21,FOB,1063.16,3,0.03,0,40
F,3,Manufacturer#3,1-URGENT,1993-08-25,DELIVER IN PERSON,1993-10-30,1,1993-08-31,HOUSEHOLD,1993-09-26,FOB,1898.99,2,0,1,32
F,2,Manufacturer#3,1-URGENT,1993-08-25,TAKE BACK RETURN,1993-11-09,1,1993-11-02,HOUSEHOLD,1993-11-04,RAIL,1865.96,1,0.08,2,12
O,0,Manufacturer#2,4-NOT SPECIFIED,1995-12-28,TAKE BACK RETURN,1996-01-27,4,1996-04-14,HOUSEHOLD,1996-05-01,TRUCK,1613.71,1,0.03,0,28
O,0,Manufacturer#1,4-NOT SPECIFIED,1995-12-28,NONE,1996-03-16,4,1996-04-04,HOUSEHOLD,1996-04-25,RAIL,1569.66,6,0.01,0,16
O,3,Manufacturer#1,4-NOT SPECIFIED,1995-12-28,NONE,1996-03-09,4,1996-03-17,HOUSEHOLD,1996-04-09,TRUCK,1392.49,3,0.07,0,24
O,1,Manufacturer#5,4-NOT SPECIFIED,1995-12-28,DELIVER IN PERSON,1996-02-28,4,1996-01-28,HOUSEHOLD,1996-02-08,REG AIR,1748.84,5,0.04,0,21
O,0,Manufacturer#1,4-NOT SPECIFIED,1995-12-28,COLLECT COD,1996-02-08,4,1995-12-29,HOUSEHOLD,1996-01-11,REG AIR,1047.14,2,0.03,0,37
O,4,Manufacturer#2,4-NOT SPECIFIED,1995-12-28,DELIVER IN PERSON,1996-02-17,4,1996-03-15,HOUSEHOLD,1996-03-26,FOB,1604.7,4,0.02,0,26
O,0,Manufacturer#4,4-NOT SPECIFIED,1995-12-28,COLLECT COD,1996-03-17,4,1996-03-20,HOUSEHOLD,1996-04-15,RAIL,1447.54,7,0.08,0,2
O,1,Manufacturer#3,2-HIGH,1996-01-07,TAKE BACK RETURN,1996-03-28,0,1996-01-14,FURNITURE,1996-01-25,MAIL,1580.67,1,0.04,0,21
O,4,Manufacturer#3,2-HIGH,1996-01-07,TAKE BACK RETURN,1996-04-02,0,1996-04-07,FURNITURE,1996-04-23,REG AIR,1483.58,4,0.05,0,43
O,2,Manufacturer#3,2-HIGH,1996-01-07,DELIVER IN PERSON,1996-03-24,0,1996-02-20,FURNITURE,1996-02-23,TRUCK,1269.36,2,0.03,0,1
O,2,Manufacturer#1,2-HIGH,1996-01-07,TAKE BACK RETURN,1996-02-07,0,1996-05-06,FURNITURE,1996-05-16,SHIP,1009.1,3,0.02,0,42
O,0,Manufacturer#3,3-MEDIUM,1995-10-05,NONE,1995-11-07,1,1995-10-28,BUILDING,1995-11-09,RAIL,1621.72,5,0.03,0,23
O,4,Manufacturer#5,3-MEDIUM,1995-10-05,TAKE BACK RETURN,1995-12-15,1,1995-10-25,BUILDING,1995-11-10,SHIP,1610.7,7,0.05,0,5
O,3,Manufacturer#4,3-MEDIUM,1995-10-05,NONE,1995-11-18,1,1996-01-30,BUILDING,1996-01-31,FOB,1566.66,2,0.03,0,5
