tableID	time	agg	o_orderstatus	sn_regionkey	p_mfgr	o_orderpriority	o_orderdate	l_shipinstruct	l_commitdate	cn_regionkey	l_shipdate	c_mktsegment	
2	0	32	0	2	2	1	1668	2	2402	4	271	0	
2	0	5	0	1	1	1	1668	3	1193	4	43	0	
2	0	9	0	1	0	1	1668	0	337	4	2158	0	
2	0	15	0	2	4	1	1668	1	1654	4	349	0	
2	0	19	0	4	1	1	1668	2	2310	4	2333	0	
2	0	29	0	4	2	4	72	3	1611	2	714	3	
2	0	33	0	0	4	4	72	1	2182	2	1946	3	
2	0	9	0	4	3	4	72	1	997	2	1161	3	
2	0	50	0	1	3	4	72	1	1235	2	1012	3	
2	0	8	0	4	4	4	72	3	1135	2	570	3	
2	0	5	0	2	3	3	723	1	1841	4	557	1	
2	0	4	0	1	1	3	723	3	2419	4	964	1	
2	0	34	0	1	4	3	1173	2	585	4	1450	4	
2	0	38	0	1	2	3	1173	3	311	4	975	4	
2	0	3	0	1	0	3	1173	3	6	4	2299	4	
2	0	42	0	2	1	3	1173	2	1913	4	2105	4	
2	0	25	0	0	1	3	1173	3	1299	4	2096	4	
2	0	47	0	2	0	3	1173	0	1387	4	1113	4	
2	0	24	0	3	4	1	289	2	371	2	1630	0	
2	1	15	1	0	4	3	1220	1	1400	1	2377	3	
2	2	17	1	4	3	3	1220	2	202	1	1580	3	
2	2	28	1	1	1	3	1220	0	1084	1	2281	3	
2	1	23	1	1	1	0	676	0	2115	3	2229	1	
2	2	6	1	4	2	0	676	2	468	3	387	1	
2	2	1	1	2	3	0	676	3	1640	3	1740	1	
2	1	4	1	0	4	0	676	0	1200	3	2280	1	
2	0	40	0	0	0	1	1458	2	2202	1	146	0	
2	0	25	0	1	0	1	1458	3	1297	1	693	0	
2	0	31	0	2	1	1	1458	0	1682	1	318	0	
2	0	15	0	2	4	1	1458	1	1857	1	2286	0	
2	2	9	2	0	2	4	1827	0	969	3	1719	3	
2	0	30	2	4	4	4	1827	1	825	3	76	3	
2	1	7	2	4	4	4	1827	3	1292	3	136	3	
2	2	45	1	4	2	2	2320	2	2288	0	692	1	
2	1	23	1	4	0	2	2320	2	1984	0	2387	1	
2	2	34	1	4	0	2	2320	0	1955	0	1318	1	
2	2	37	1	4	1	2	2320	2	907	0	692	1	
2	0	9	0	0	0	1	652	3	1326	4	762	4	
2	0	24	0	2	2	1	652	2	1938	4	1789	4	
2	0	46	0	4	1	1	652	1	1193	4	425	4	
2	0	11	0	1	2	1	945	0	1513	4	2288	4	
2	0	11	0	1	1	1	945	2	2374	4	1873	4	
2	0	9	0	0	0	1	945	3	2337	4	1711	4	
2	0	49	0	1	2	1	945	3	1157	4	1130	4	
2	0	25	0	0	4	1	945	0	1531	4	2207	4	
2	0	8	0	0	1	1	945	3	1897	4	2071	4	
2	0	38	0	2	1	1	945	0	1382	4	2288	4	
2	1	50	1	1	4	0	91	0	1183	2	2186	4	
2	1	3	1	4	3	0	91	1	1455	2	541	4	
2	1	2	1	4	4	2	485	0	174	2	185	2	
2	2	44	1	1	2	2	485	3	72	2	100	2	
2	2	4	1	0	3	2	485	0	2121	2	658	2	
2	2	50	1	4	1	2	485	3	2282	2	1513	2	
2	1	35	1	2	0	2	485	2	1287	2	664	2	
2	2	42	1	4	4	1	847	3	498	3	1221	4	
2	2	36	1	1	2	1	847	0	1196	3	1460	4	
2	2	35	1	1	1	1	847	0	1955	3	125	4	
2	1	4	1	0	4	1	847	2	2165	3	1677	4	
2	1	16	1	1	2	1	847	0	662	3	2128	4	
2	1	37	1	3	1	1	847	3	2431	3	882	4	
2	2	15	1	1	1	1	847	2	1246	3	1224	4	
2	0	40	0	0	1	2	482	0	891	3	1082	0	
2	0	4	0	1	1	2	482	1	1139	3	623	0	
2	1	18	1	2	0	2	1054	0	2045	4	867	4	
2	2	31	1	0	4	2	1054	0	1707	4	1537	4	
2	1	11	1	0	1	2	1054	0	2013	4	1859	4	
2	2	11	1	4	3	2	1054	1	1430	4	1151	4	
2	1	32	1	1	2	2	1054	0	1707	4	1383	4	
2	2	10	1	2	2	2	1054	3	1982	4	1456	4	
2	1	10	1	1	4	3	1479	0	1470	0	2144	1	
2	3	21	2	0	0	0	217	1	701	3	1312	2	
2	3	44	2	4	3	0	217	2	1259	3	734	2	
2	0	5	2	4	2	0	217	1	493	3	1729	2	
2	2	6	2	2	0	0	217	1	1086	3	715	2	
2	0	12	2	3	4	0	217	1	1796	3	954	2	
2	0	43	2	0	1	0	217	0	1675	3	74	2	
2	2	14	1	4	1	1	344	1	1782	0	821	1	
2	1	40	1	4	4	1	344	0	1076	0	1041	1	
2	0	19	0	4	0	0	1215	3	954	3	758	3	
2	0	43	0	1	4	0	1215	1	1934	3	1497	3	
2	0	23	0	4	2	0	1215	1	522	3	2167	3	
2	0	42	0	3	2	0	1215	2	2030	3	764	3	
2	0	29	0	1	1	0	1215	0	954	3	44	3	
2	0	28	0	0	2	3	1295	3	1139	2	196	0	
2	1	44	1	3	1	1	1204	3	106	2	2382	4	
2	2	49	1	4	1	1	1204	2	825	2	2206	4	
2	2	35	1	4	3	1	1204	1	462	2	1105	4	
2	0	36	0	0	1	4	24	0	1834	2	1132	3	
2	0	1	0	1	0	4	24	2	1610	2	1627	3	
2	0	23	0	0	1	4	24	1	570	2	1545	3	
2	0	15	0	1	2	3	150	2	146	4	1366	1	
2	0	2	0	1	2	3	150	0	2105	4	621	1	
2	0	43	0	1	0	3	150	3	41	4	1577	1	
2	0	40	0	4	4	3	150	1	145	4	2133	1	
2	0	3	0	2	1	3	150	2	449	4	1730	1	
2	0	26	0	3	3	3	150	0	146	4	758	1	
2	0	34	0	0	3	2	2265	0	366	4	709	3	
2	0	2	0	0	2	2	2265	1	2035	4	389	3	
2	0	12	0	2	3	2	2265	1	1761	4	1728	3	
2	0	8	0	3	4	2	2265	0	1156	4	318	3	
2	1	8	1	1	1	3	326	0	1431	4	1860	2	
2	2	34	1	4	2	3	326	2	692	4	883	2	
2	1	17	1	4	4	3	326	0	1433	4	2015	2	
2	1	26	1	0	0	3	326	0	359	4	1301	2	
2	0	11	0	1	4	1	2013	0	1977	4	1885	4	
2	0	15	0	1	0	1	2013	1	2297	4	726	4	
2	0	37	0	1	4	3	2330	2	1632	3	2283	1	
2	0	14	0	1	4	3	2330	2	534	3	1636	1	
2	0	28	0	2	3	3	486	3	1890	3	741	2	
2	0	39	0	0	1	3	486	2	1933	3	54	2	
2	0	43	0	1	1	3	486	2	1105	3	1909	2	
2	0	3	0	2	2	3	486	2	251	3	39	2	
2	0	47	0	4	3	2	345	3	1994	1	1139	1	
2	0	4	0	0	0	2	345	0	1079	1	823	1	
2	0	23	0	3	4	2	345	1	2382	1	2168	1	
2	0	32	0	4	3	2	345	2	252	1	2137	1	
2	0	14	0	0	2	2	345	0	1909	1	427	1	
2	0	2	0	2	2	2	345	1	1103	1	1488	1	
2	2	15	1	4	4	1	571	2	1848	2	32	4	
2	1	39	1	2	1	1	571	1	2384	2	1147	4	
2	1	26	1	2	4	1	571	0	1240	2	210	4	
2	1	19	1	0	2	1	571	2	127	2	862	4	
2	2	21	1	2	2	1	571	3	484	2	1173	4	
2	1	41	1	2	1	1	571	3	1808	2	134	4	
2	1	46	1	0	1	1	571	2	47	2	339	4	
2	2	36	1	1	4	1	346	0	915	0	2179	3	
2	2	37	1	4	1	1	346	3	1567	0	163	3	
2	1	21	1	3	2	1	346	1	857	0	1318	3	
2	1	31	1	0	2	1	346	1	618	0	2336	3	
2	2	22	1	3	1	1	346	3	2164	0	2342	3	
2	0	45	0	4	3	2	2293	0	960	3	1701	1	
2	0	31	0	0	2	2	2293	1	671	3	1051	1	
2	0	43	0	4	1	2	2293	1	350	3	751	1	
2	0	2	0	1	3	2	2293	0	2053	3	1444	1	
2	0	34	0	4	1	2	2293	3	1035	3	364	1	
2	1	48	1	2	0	3	1464	3	1851	3	19	4	
2	2	44	1	1	4	3	1464	1	1795	3	1820	4	
2	2	49	1	0	2	3	1464	0	1341	3	1740	4	
2	2	42	1	1	4	3	1464	1	875	3	1950	4	
2	1	50	1	1	3	4	1122	1	1922	4	1848	4	
2	2	38	1	4	1	4	1122	2	1966	4	1621	4	
2	2	19	1	2	0	4	1122	2	1896	4	485	4	
2	1	20	1	0	1	4	1122	1	1445	4	853	4	
2	1	49	1	3	4	4	1122	2	1836	4	1938	4	
2	1	46	1	0	2	4	1122	0	2178	4	1936	4	
2	2	36	1	1	4	1	736	3	1352	3	162	1	
2	1	48	1	2	3	1	736	1	1354	3	1151	1	
2	1	4	1	0	4	1	736	3	1354	3	2383	1	
2	2	44	1	2	2	1	736	3	1845	3	505	1	
2	2	9	1	1	0	1	736	2	721	3	2337	1	
2	1	16	1	0	1	1	736	1	1982	3	1123	1	
2	2	8	1	3	3	1	736	3	296	3	1750	1	
2	0	49	0	4	4	3	595	0	646	3	1158	3	
2	1	24	1	3	4	3	1009	0	1916	2	1225	2	
2	2	44	1	4	0	3	1009	2	2187	2	2338	2	
2	1	28	1	1	3	0	1232	3	380	4	2021	0	
2	0	48	0	2	2	3	2323	3	2151	3	1174	3	
2	0	37	0	1	1	3	2323	3	732	3	1691	3	
2	0	13	0	0	4	3	2323	3	347	3	1117	3	
2	0	6	0	1	1	3	2323	2	2151	3	391	3	
2	1	23	1	1	4	3	790	0	445	2	127	0	
2	1	5	1	2	2	3	790	0	1207	2	1271	0	
2	1	7	1	0	2	3	790	0	1013	2	871	0	
2	1	29	1	4	1	3	790	2	410	2	2165	0	
2	1	25	1	0	4	3	790	2	444	2	1357	0	
2	2	27	1	1	3	4	1907	2	241	3	2383	4	
2	2	16	1	2	3	4	1907	2	2327	3	1668	4	
2	2	32	1	1	0	4	1907	2	1009	3	1142	4	
2	2	47	1	2	4	4	1907	0	721	3	2102	4	
2	1	44	1	1	1	4	1907	3	1498	3	1702	4	
2	1	31	1	4	3	4	1907	1	295	3	747	4	
2	2	12	1	4	1	4	1907	0	2142	3	1409	4	
2	2	22	1	4	2	3	338	3	446	1	448	1	
2	1	50	1	1	1	3	338	1	847	1	1584	1	
2	2	49	1	2	4	0	197	0	661	2	1423	1	
2	1	20	1	3	1	0	197	0	1205	2	1250	1	
2	2	4	1	4	1	0	197	2	1539	2	12	1	
2	2	49	1	1	0	0	197	0	1568	2	1239	1	
2	1	45	1	2	3	2	335	2	582	0	2183	1	
2	1	33	1	4	4	2	335	0	277	0	2148	1	
2	1	41	1	2	3	2	335	0	581	0	1772	1	
2	1	21	1	1	1	2	335	3	1607	0	1999	1	
2	1	38	1	3	3	2	335	3	170	0	961	1	
2	1	10	1	4	2	0	2050	1	692	4	617	1	
2	0	11	0	0	1	0	1078	1	1056	4	1060	4	
2	0	50	0	2	2	0	1078	0	2136	4	1345	4	
2	0	35	0	2	0	0	1078	3	1425	4	2243	4	
2	0	13	0	1	3	1	2312	3	953	1	758	4	
2	0	49	0	0	1	1	2312	3	2379	1	555	4	
2	0	10	0	0	4	1	534	2	942	1	510	2	
2	0	45	0	1	4	1	534	0	1035	1	364	2	
2	0	24	0	0	1	1	534	1	1256	1	1511	2	
2	0	3	0	4	2	1	534	1	940	1	1283	2	
2	0	47	0	1	3	1	534	1	879	1	2011	2	
2	0	32	0	4	0	1	534	0	1257	1	1230	2	
2	0	49	0	1	0	1	534	2	879	1	1453	2	
2	2	1	1	4	1	3	1565	2	816	1	1180	3	
2	0	35	0	2	0	4	487	2	2395	3	951	4	
2	0	41	0	0	2	4	487	2	731	3	1997	4	
2	0	23	0	2	0	1	952	2	1513	2	2053	2	
2	0	36	0	0	2	1	952	3	1612	2	1853	2	
2	0	47	0	0	3	1	952	1	1515	2	708	2	
2	2	42	1	4	3	0	491	1	279	3	617	1	
2	1	30	1	0	3	0	491	1	2358	3	82	1	
2	1	6	1	2	3	0	491	0	1433	3	1860	1	
2	2	27	1	1	3	0	491	2	2132	3	2155	1	
2	1	16	1	1	0	0	491	3	693	3	2155	1	
2	2	3	1	1	1	0	491	2	1433	3	2342	1	
2	2	37	1	4	4	4	365	0	1947	0	1523	0	
2	2	26	1	0	4	4	365	2	355	0	1367	0	
2	2	5	1	4	0	4	365	3	1775	0	855	0	
2	2	5	1	2	0	4	365	1	156	0	1367	0	
2	2	25	1	1	4	4	365	0	246	0	366	0	
2	1	8	1	0	4	4	365	0	102	0	898	0	
2	1	26	1	2	3	4	365	2	1776	0	1144	0	
2	2	43	2	0	0	0	1893	3	698	0	2397	3	
2	1	43	2	1	0	0	1893	2	441	0	863	3	
2	0	27	2	1	4	0	1893	1	1796	0	748	3	
2	2	36	2	4	1	0	1893	3	825	0	715	3	
2	1	9	2	0	0	0	1893	2	1128	0	337	3	
2	2	8	2	4	2	0	1893	2	1601	0	301	3	
2	0	19	0	4	0	3	1921	1	1165	0	197	2	
2	0	7	0	0	1	3	1921	2	2030	0	213	2	
2	0	30	0	0	2	3	1921	1	2032	0	830	2	
2	0	34	0	4	2	3	1921	0	1807	0	1216	2	
2	0	25	0	2	4	3	1921	0	1165	0	1190	2	
2	1	16	1	0	2	3	1555	2	971	1	848	1	
2	1	22	1	1	1	3	1555	3	462	1	88	1	
2	2	33	1	0	3	3	1555	2	1664	1	1725	1	
2	1	10	1	2	3	3	1555	2	772	1	1325	1	
2	1	50	1	4	3	3	1555	2	104	1	1643	1	
2	2	44	1	4	3	3	911	2	1618	1	1265	0	
2	2	11	1	1	0	0	1690	1	1217	0	1563	1	
2	2	49	1	1	3	0	1690	0	1285	0	924	1	
2	1	18	1	0	2	0	1690	1	1181	0	309	1	
2	1	26	1	2	1	0	1690	3	1839	0	1236	1	
2	1	5	1	1	1	0	1690	0	91	0	201	1	
2	0	15	0	4	2	2	950	1	930	3	683	4	
2	0	42	0	4	4	2	950	2	910	3	605	4	
2	0	45	0	4	0	2	950	0	1603	3	1827	4	
2	0	47	0	2	1	2	950	3	1604	3	1351	4	
2	0	23	0	4	0	2	950	1	129	3	2308	4	
2	0	26	0	3	3	2	950	0	1464	3	1885	4	
2	2	42	1	1	0	1	521	2	2017	0	1919	3	
2	2	5	1	1	1	1	521	0	430	0	48	3	
2	2	1	1	3	2	3	1842	3	1524	4	215	1	
2	2	49	1	2	4	3	1842	3	853	4	87	1	
2	0	30	0	2	1	0	312	1	1302	4	2347	0	
2	0	19	0	1	4	0	312	0	342	4	426	0	
2	0	39	0	1	4	0	312	2	926	4	272	0	
2	0	31	0	2	0	0	312	0	140	4	820	0	
2	0	35	0	4	2	0	312	0	142	4	1388	0	
2	0	45	0	2	2	0	312	0	1302	4	149	0	
2	0	7	0	1	3	2	1264	3	1687	4	1496	0	
2	0	22	0	0	0	2	1264	2	803	4	1346	0	
2	0	20	0	3	0	2	1264	0	182	4	764	0	
2	0	13	0	0	4	0	1558	1	466	2	1269	2	
2	0	46	0	2	1	1	332	3	237	4	205	2	
2	0	9	0	0	0	1	332	1	677	4	1638	2	
2	0	8	0	1	3	1	332	3	236	4	1013	2	
2	0	9	0	0	2	1	332	0	232	4	1240	2	
2	0	19	0	0	3	1	332	1	1853	4	609	2	
2	0	31	0	2	0	1	332	3	687	4	1060	2	
2	0	29	0	4	2	2	2341	3	137	0	1979	2	
2	0	35	0	4	2	2	2341	0	1831	0	1161	2	
2	0	7	0	0	2	2	2341	2	1531	0	1568	2	
2	0	42	0	1	3	0	731	1	141	4	820	4	
2	0	42	0	4	1	0	731	0	2007	4	2357	4	
2	0	48	0	4	3	0	731	0	260	4	2334	4	
2	0	39	0	1	1	0	731	1	929	4	556	4	
2	0	39	0	2	2	0	731	0	1303	4	1789	4	
2	1	14	1	0	4	4	145	1	903	0	2184	2	
2	1	1	1	0	3	4	145	0	1407	0	730	2	
2	2	41	1	3	0	4	145	1	2308	0	2078	2	
2	1	31	1	0	1	4	145	0	974	0	1533	2	
2	1	20	1	1	0	4	145	0	2073	0	867	2	
2	2	29	1	3	0	4	955	1	79	4	1294	0	
2	2	3	1	1	4	4	955	0	1648	4	1276	0	
2	1	47	1	0	1	0	2183	0	226	0	1178	0	
2	2	36	1	1	4	0	2183	0	2266	0	1404	0	
2	2	8	1	3	1	0	2183	2	1153	0	2388	0	
2	1	33	1	3	4	4	1212	0	1557	3	2161	0	
2	2	35	1	0	3	4	1212	3	2290	3	1999	0	
2	2	36	1	4	0	4	1212	3	946	3	1757	0	
2	1	47	1	3	2	4	1212	2	2075	3	1550	0	
2	2	48	1	0	0	4	1212	3	216	3	2290	0	
2	1	50	1	0	1	4	1212	2	238	3	285	0	
2	1	40	1	1	4	0	920	1	571	4	539	0	
2	2	34	1	1	3	0	920	2	1365	4	1523	0	
2	2	3	1	4	4	0	920	1	884	4	1219	0	
2	2	17	1	0	4	0	920	0	159	4	49	0	
2	2	32	1	1	0	0	920	2	790	4	1023	0	
2	2	14	1	0	3	0	1767	0	739	4	1062	4	
2	1	48	1	1	2	0	1767	1	1997	4	747	4	
2	2	35	1	0	2	0	1767	2	736	4	1734	4	
2	2	1	1	1	4	0	1767	3	217	4	1409	4	
2	1	34	1	2	0	0	1767	1	1997	4	1902	4	
2	2	27	1	0	1	2	1198	0	2311	3	1623	1	
2	1	27	1	4	0	0	1175	3	1230	1	1092	2	
2	2	16	1	0	3	0	1175	2	241	1	1741	2	
2	2	19	1	4	2	0	1175	0	241	1	2311	2	
2	2	13	1	1	0	0	1175	1	241	1	1812	2	
2	1	9	1	0	4	0	1175	3	2261	1	1535	2	
2	0	6	0	0	2	3	1049	2	414	4	1556	4	
2	0	36	0	4	1	3	1049	0	111	4	9	4	
2	0	39	0	4	2	3	1049	1	324	4	584	4	
2	0	17	0	3	2	3	1049	2	2058	4	604	4	
2	0	46	0	0	4	3	1049	1	324	4	1232	4	
2	0	2	0	2	0	3	1049	2	1912	4	1836	4	
2	0	36	0	1	1	3	1049	0	218	4	780	4	
2	0	5	0	3	1	4	2169	2	1460	4	906	0	
2	0	18	0	1	4	4	2169	0	1123	4	756	0	
2	1	40	1	2	1	0	2342	1	216	3	2190	2	
2	2	22	1	4	1	0	2342	3	1252	3	1977	2	
2	2	34	1	0	4	0	2342	2	640	3	1772	2	
2	2	29	1	1	4	0	2342	3	1785	3	1162	2	
2	2	37	1	1	3	0	2342	2	599	3	2340	2	
2	1	15	1	3	3	0	2342	3	2049	3	1543	2	
2	0	14	0	1	2	0	835	2	940	3	958	2	
2	0	16	0	1	4	0	835	2	600	3	1431	2	
2	0	18	0	2	4	0	835	0	1921	3	2011	2	
2	2	24	1	4	0	4	241	2	1549	1	1970	1	
2	1	21	1	2	1	4	241	0	1294	1	87	1	
2	1	21	1	0	0	4	241	2	2198	1	1069	1	
2	2	43	1	2	4	4	241	0	2119	1	2265	1	
2	0	4	0	3	1	0	1644	2	1983	3	2113	0	
2	0	27	0	3	3	3	1348	2	956	0	922	2	
2	0	15	0	3	0	3	1348	1	2118	0	2299	2	
2	0	41	0	1	4	3	1348	1	668	0	2203	2	
2	0	42	0	1	4	0	1656	2	542	4	1419	0	
2	0	38	0	4	0	0	1656	0	1001	4	211	0	
2	0	4	0	3	0	0	1656	2	541	4	45	0	
2	0	1	0	3	1	0	1656	1	810	4	940	0	
2	0	41	0	4	4	3	1556	1	1444	0	1795	1	
2	0	48	0	4	2	3	1556	2	1909	0	416	1	
2	0	22	0	4	2	4	2107	2	2174	1	960	3	
2	0	41	0	0	1	4	2107	2	1766	1	1467	3	
2	0	28	0	0	0	4	2107	2	1108	1	145	3	
2	0	38	0	4	3	3	1222	3	2333	1	2051	4	
2	0	33	0	0	1	3	1569	3	1977	2	138	1	
2	0	42	0	3	4	2	163	0	2256	1	736	2	
2	0	26	0	4	2	2	793	2	1883	4	1216	1	
2	0	29	0	4	3	2	793	2	1888	4	623	1	
2	1	28	1	1	1	0	1553	1	1955	4	1221	1	
2	2	20	1	1	1	0	1553	2	662	4	467	1	
2	1	25	1	4	4	0	1553	3	1585	4	616	1	
2	1	37	1	4	1	0	1553	0	364	4	502	1	
2	2	31	1	1	2	0	2101	1	1625	0	658	4	
2	2	45	1	3	2	0	2101	0	385	0	2276	4	
2	1	20	1	0	3	0	2101	0	1887	0	730	4	
2	2	18	1	2	3	0	2101	0	1478	0	2056	4	
2	2	43	1	2	2	0	2101	3	1769	0	422	4	
2	0	50	0	1	4	4	249	0	1893	1	2351	1	
2	0	19	0	1	3	4	249	2	373	1	840	1	
2	0	50	0	1	4	4	249	1	525	1	225	1	
2	0	28	0	0	2	4	1896	2	1971	0	1947	3	
2	0	27	0	3	1	4	1896	1	1337	0	805	3	
2	1	10	1	3	0	4	27	2	971	0	338	3	
2	2	17	1	0	2	4	27	2	970	0	1561	3	
2	2	41	1	2	2	4	27	1	2161	0	299	3	
2	1	6	1	1	1	4	27	3	826	0	299	3	
2	0	23	0	2	3	3	246	1	1490	4	757	1	
2	0	8	0	2	2	3	246	2	1459	4	916	1	
2	0	21	0	1	0	3	246	0	1198	4	629	1	
2	0	40	0	0	3	3	246	0	2329	4	428	1	
2	0	32	0	1	0	4	1419	0	1724	4	402	3	
2	0	27	0	4	4	4	1419	2	1320	4	1594	3	
2	2	33	1	0	0	4	356	0	2295	0	2078	0	
2	1	39	1	1	4	4	356	1	1871	0	2337	0	
2	2	3	1	0	1	4	356	2	2423	0	1424	0	
2	2	33	1	2	3	4	356	1	1802	0	2396	0	
2	2	42	1	0	1	4	356	0	504	0	1563	0	
2	0	39	0	4	4	0	341	2	965	2	405	1	
2	0	5	0	4	0	0	341	3	627	2	1769	1	
2	0	2	0	1	4	0	341	0	1305	2	992	1	
2	0	4	0	3	2	0	341	3	1527	2	1200	1	
2	0	21	0	4	1	0	341	1	1818	2	2167	1	
2	1	36	1	4	4	4	908	2	736	0	1881	0	
2	2	35	1	0	2	4	908	0	1497	0	2111	0	
2	0	36	0	1	0	2	2164	3	163	4	143	2	
2	0	30	0	1	4	2	2164	0	1060	4	1467	2	
2	2	47	1	0	3	3	692	2	1015	0	21	3	
2	2	42	1	2	2	3	692	1	1146	0	2208	3	
2	2	11	1	4	3	3	692	0	1738	0	1167	3	
2	1	45	1	1	1	3	692	3	158	0	566	3	
2	1	17	1	0	0	4	2302	1	152	2	1704	0	
2	2	38	1	3	1	4	2302	2	1133	2	1608	0	
2	1	22	1	2	3	4	2302	0	458	2	2249	0	
2	0	2	0	1	2	1	1612	0	2146	2	805	4	
2	0	13	0	4	0	1	1612	1	1530	2	213	4	
2	0	14	0	4	1	1	1612	0	851	2	1014	4	
2	0	10	0	2	1	1	1612	0	1065	2	1840	4	
2	0	5	0	1	4	1	1612	3	1481	2	1840	4	
2	0	8	0	4	4	1	1612	1	1528	2	1796	4	
2	0	23	0	4	0	4	1564	0	2248	4	982	2	
2	0	27	0	3	0	4	1564	1	929	4	153	2	
2	0	28	0	1	3	4	1564	2	771	4	645	2	
2	0	10	0	2	0	4	1564	1	2404	4	989	2	
2	0	36	0	1	0	4	1564	1	2111	4	351	2	
2	0	2	0	0	2	4	1564	3	394	4	1603	2	
2	2	23	1	2	1	4	124	2	1685	4	387	0	
2	1	2	1	0	2	4	124	1	380	4	108	0	
2	1	27	1	4	0	2	2133	3	186	1	1514	2	
2	0	31	0	0	2	3	536	3	1002	4	2167	1	
2	0	36	0	1	3	3	536	3	1117	4	2063	1	
2	0	49	0	0	4	3	536	2	1385	4	756	1	
2	0	27	0	3	4	3	536	0	181	4	1796	1	
2	0	14	0	2	4	3	536	3	906	4	1347	1	
2	0	21	0	0	2	3	536	0	894	4	1833	1	
2	0	6	0	0	2	1	1142	1	534	2	888	2	
2	0	35	0	2	3	4	1754	1	258	1	941	3	
2	0	29	0	3	4	4	1754	1	2007	1	1005	3	
2	0	24	0	0	2	4	1754	1	771	1	2152	3	
2	0	50	0	0	3	4	1754	3	1964	1	274	3	
2	0	45	0	4	4	4	1754	2	929	1	396	3	
2	0	35	0	0	2	4	1754	0	557	1	2082	3	
2	0	36	2	0	0	2	1374	0	1601	3	73	2	
2	1	15	2	2	3	2	1374	3	700	3	114	2	
2	0	47	2	1	4	2	1374	1	289	3	801	2	
2	0	13	2	0	0	2	1374	3	1259	3	1287	2	
2	1	23	1	2	2	0	1425	3	705	1	2079	0	
2	2	9	1	3	1	0	1425	3	446	1	2325	0	
2	2	48	1	4	3	0	1425	1	788	1	1517	0	
2	2	46	1	0	0	1	1975	3	1578	0	256	2	
2	1	44	1	3	2	2	385	1	1342	1	1369	2	
2	1	38	1	1	2	2	385	0	19	1	2245	2	
2	0	30	0	3	3	2	947	1	1754	2	427	4	
2	0	18	0	0	1	0	2203	2	435	2	1264	4	
2	0	44	0	4	1	0	2203	2	475	2	2053	4	
2	0	4	0	0	3	0	2203	2	1221	2	2029	4	
2	0	35	0	0	2	0	2203	2	1670	2	1651	4	
2	0	12	0	0	0	0	2203	2	93	2	1393	4	
2	0	10	0	0	3	0	2203	2	1247	2	106	4	
2	0	28	0	1	0	4	2123	0	139	0	45	3	
2	0	10	0	1	2	4	2123	0	1454	0	1981	3	
2	0	33	0	1	1	4	2123	3	2015	0	554	3	
2	0	41	0	1	1	4	2123	1	749	0	271	3	
2	0	31	0	4	4	4	2123	2	749	0	830	3	
2	0	27	0	0	4	4	2123	0	41	0	546	3	
2	0	41	0	4	0	4	383	2	2378	3	1157	0	
2	0	19	0	2	3	4	383	3	2331	3	1956	0	
2	1	26	1	1	4	1	1469	2	1381	3	1057	4	
2	2	5	1	3	1	1	1469	1	277	3	660	4	
2	1	38	1	3	0	1	1469	1	238	3	2019	4	
2	1	42	1	2	3	1	1469	0	277	3	744	4	
2	2	32	1	1	4	1	1469	3	1379	3	662	4	
2	1	31	1	2	3	1	1469	2	1300	3	1162	4	
2	2	48	1	2	3	0	1738	1	9	0	2336	3	
2	2	11	1	2	4	0	1738	0	12	0	97	3	
2	1	1	1	3	3	0	1738	1	187	0	924	3	
2	2	30	1	1	2	0	1738	2	92	0	1679	3	
2	2	46	1	1	2	0	1738	2	1180	0	1903	3	
2	2	9	1	1	0	0	1738	0	659	0	1805	3	
2	1	31	1	4	4	0	1738	3	2386	0	1805	3	
2	2	31	1	4	4	0	16	2	29	1	329	0	
2	2	9	1	1	3	0	16	1	716	1	72	0	
2	2	47	1	2	0	0	16	3	202	1	1663	0	
2	1	17	1	4	1	0	16	1	65	1	2175	0	
2	1	29	1	4	2	0	16	3	2260	1	1960	0	
2	1	41	1	2	3	0	16	0	2260	1	543	0	
2	2	31	1	1	1	0	16	1	66	1	209	0	
2	1	32	1	3	4	4	805	2	415	4	162	2	
2	1	40	1	4	3	4	805	3	1802	4	422	2	
2	2	9	1	1	1	4	805	1	1408	4	1385	2	
2	2	9	1	4	0	3	1886	3	1692	3	914	3	
2	1	17	1	2	3	3	1886	2	2228	3	1534	3	
2	2	37	1	4	4	0	2068	0	1701	1	547	0	
2	0	23	0	1	2	1	296	2	820	2	362	3	
2	3	4	1	0	4	3	2024	3	1363	1	1763	0	
2	2	47	1	1	1	2	45	2	2164	2	98	2	
2	2	49	1	3	1	2	1511	3	1999	0	2013	2	
2	2	29	1	3	2	2	2343	2	1840	4	1222	0	
2	1	40	1	4	3	1	270	1	569	3	24	2	
2	1	46	1	1	3	1	270	2	1854	3	24	2	
2	1	16	1	0	2	1	270	0	1561	3	2242	2	
2	2	36	1	1	1	1	270	0	231	3	1136	2	
2	1	42	1	4	0	1	270	0	1743	3	1842	2	
2	2	40	1	2	0	1	270	2	809	3	825	2	
2	1	49	1	0	3	1	270	0	1851	3	825	2	
2	1	14	1	0	0	1	2220	1	2265	1	1226	1	
2	2	49	1	3	2	1	2220	3	569	1	24	1	
2	1	36	1	2	0	1	2220	3	2396	1	2214	1	
2	1	44	1	4	1	1	2220	2	1177	1	407	1	
2	2	5	1	4	3	1	2220	0	228	1	889	1	
2	1	45	1	4	1	1	2220	2	2396	1	1986	1	
