tableid,timeline,agg,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,
1,0,10191.1,0,4,2,1,1496,2,2151,3,1427,0,1636,5,96,0,
1,0,5100.79,0,4,1,1,1496,0,780,3,1931,0,430,2,252,3,
1,0,28794.4,0,0,4,1,1496,0,741,3,2223,0,1211,1,23,2,
1,0,9603.25,0,1,3,1,1496,3,2269,3,2097,0,1521,5,889,1,
1,1,58309,1,3,4,3,1508,0,808,0,1226,3,1623,6,657,2,
1,2,5910.66,1,4,4,3,1508,2,2021,0,236,3,2125,0,615,1,
1,2,11139,1,0,1,4,488,1,169,3,1938,0,2192,3,58,2,
1,1,16975.4,1,1,4,4,488,3,1582,3,1503,0,251,3,537,0,
1,2,72738.1,1,2,4,4,488,1,2211,3,1848,0,1963,4,269,5,
1,1,10305.9,1,2,2,4,488,2,1142,3,1519,0,2045,5,952,4,
1,1,12602.5,1,1,2,4,488,2,1075,3,581,0,1197,4,384,6,
1,1,36866.4,1,4,3,4,488,1,1651,3,1735,0,281,6,1042,1,
1,1,18494,1,0,3,4,488,1,1466,3,1938,0,1996,4,708,3,
1,2,39189.1,1,3,3,0,1911,2,15,1,2043,0,1718,0,226,1,
1,1,55480,1,3,4,0,1911,0,16,1,409,0,2222,3,326,2,
1,2,36471.1,1,4,0,0,1632,0,1844,0,2384,0,1408,0,294,3,
1,2,2840.02,1,4,3,0,1632,1,284,0,1759,0,1063,5,762,2,
1,2,8077.76,1,2,3,0,1632,1,485,0,872,0,855,3,894,1,
1,0,11921,0,4,2,0,884,0,1627,0,1529,1,431,2,277,0,
1,0,32540.7,0,1,0,0,884,3,1953,0,2371,1,351,2,1027,1,
1,0,19013.6,0,1,4,0,884,1,2041,0,799,1,2100,1,961,4,
1,0,31792.8,0,3,3,0,884,1,1485,0,2135,1,351,5,647,3,
1,0,40037.1,0,3,0,0,884,3,1507,0,2371,1,1525,1,189,2,
1,0,1258.95,0,1,3,0,884,0,1813,0,349,1,1393,6,997,5,
1,1,14355.9,1,0,1,4,943,1,1084,1,858,0,523,6,114,3,
1,1,46403.9,1,4,3,4,943,2,126,1,298,0,969,6,714,1,
1,2,43626.1,1,1,3,4,943,3,328,1,218,0,206,3,504,6,
1,1,13474.4,1,2,4,4,943,0,2065,1,980,0,1849,1,443,4,
1,1,37466.3,1,4,0,4,943,2,81,1,32,0,2181,1,602,0,
1,2,43721.9,1,0,4,4,943,1,1848,1,577,0,205,3,513,2,
1,1,74429.6,1,2,1,4,943,1,1868,1,303,0,1586,5,487,5,
1,2,12709.1,1,4,3,3,720,2,472,0,446,3,499,4,377,2,
1,2,81041.9,1,2,1,3,720,2,1703,0,879,3,18,3,97,1,
1,0,41257.2,0,0,0,2,2282,0,112,2,1929,1,964,1,909,2,
1,0,6854.54,0,1,4,2,2282,3,1397,2,685,1,1819,2,59,1,
1,1,28646.4,1,1,4,3,2283,2,1999,4,574,1,824,2,1014,2,
1,2,71038,1,3,3,3,2283,1,398,4,1459,1,288,2,815,3,
1,2,8553.02,1,1,4,3,2283,1,692,4,192,1,1450,2,784,1,
1,1,21431.4,1,0,0,3,2283,3,221,4,1403,1,119,5,992,0,
1,0,5469.43,0,4,2,1,355,2,1834,2,2071,2,696,6,695,2,
1,0,26432.9,0,1,4,1,355,0,1513,2,647,2,1256,0,749,1,
1,0,59148.4,0,2,2,2,363,3,803,4,880,1,1485,6,677,5,
1,0,77175.6,0,2,0,2,363,2,1687,4,2360,1,1218,5,68,0,
1,0,26277.8,0,1,0,2,363,3,746,4,213,1,795,1,143,2,
1,0,8922.46,0,2,1,2,363,3,1198,4,1559,1,1495,0,548,6,
1,0,33360.8,0,1,0,2,363,0,2329,4,880,1,2096,2,653,3,
1,0,31986.3,0,2,3,2,363,0,1123,4,1437,1,764,5,872,4,
1,0,79584.5,0,4,1,2,363,1,1443,4,2157,1,812,4,56,1,
1,0,5804.67,0,4,1,1,1266,2,1612,2,1112,3,1952,1,7,2,
1,0,28977.8,0,2,4,1,1266,2,570,2,1209,3,2334,0,120,3,
1,0,15377.4,0,3,1,1,1266,2,1513,2,619,3,1970,3,1013,0,
1,0,44407.6,0,2,2,1,1266,0,1681,2,1122,3,527,6,192,5,
1,0,66735,0,0,3,1,1266,1,1513,2,5,3,711,2,552,1,
1,2,70923.2,1,3,2,2,682,1,2282,3,1903,4,2136,1,188,1,
1,2,14518.7,1,0,3,2,682,3,90,3,1700,4,1560,2,770,2,
1,1,23731.4,1,2,3,2,682,1,1191,3,1250,4,1210,5,517,3,
1,2,11443.4,1,2,2,0,2069,3,212,4,583,1,319,6,632,5,
1,1,42362.8,1,4,0,0,2069,0,1012,4,1551,1,805,3,256,0,
1,2,69518.5,1,1,0,0,2069,2,739,4,284,1,804,0,415,2,
1,2,19160.3,1,1,1,0,2069,1,1579,4,1718,1,2102,6,33,1,
1,1,11230.3,1,4,3,0,2069,3,581,4,1535,1,1667,3,465,4,
1,2,4275.94,1,2,0,0,2069,1,1300,4,1552,1,1707,2,430,3,
1,1,32535.3,1,2,4,0,1430,2,2208,4,413,3,2240,3,144,2,
1,0,73267.2,0,4,1,2,503,1,1413,0,570,0,1129,0,1098,4,
1,0,7266.1,0,2,1,2,503,1,1189,0,2393,0,1618,5,113,1,
1,0,50242.3,0,4,2,2,503,1,1261,0,2000,0,1447,3,837,2,
1,0,41333.5,0,1,2,2,503,2,1114,0,2000,0,1149,4,905,5,
1,0,29307.4,0,2,0,2,503,3,1111,0,2105,0,686,6,72,0,
1,0,45253.6,0,2,1,2,503,2,759,0,460,0,101,1,213,3,
1,0,33879.7,0,0,3,2,503,2,1413,0,1654,0,1398,2,90,6,
1,1,29019.6,1,0,2,3,2213,2,974,1,506,4,724,0,645,1,
1,2,43596,1,4,2,3,2213,3,1769,1,1661,4,2007,2,1079,0,
1,1,45584.3,1,4,4,3,2213,3,263,1,372,4,1144,6,803,3,
1,2,5887.57,1,2,3,3,2213,1,2243,1,2339,4,272,4,597,6,
1,2,53977.7,1,3,1,3,2213,1,2177,1,1321,4,1559,4,674,2,
1,2,50413.3,1,2,3,3,2213,0,184,1,79,4,52,4,77,4,
1,2,26361.6,1,0,4,3,2213,0,2177,1,1604,4,1012,4,309,5,
1,2,9871.72,1,4,3,3,1993,3,2432,0,200,3,2405,0,711,3,
1,2,39647.6,1,4,4,3,1993,2,278,0,1049,3,2299,3,870,5,
1,2,59479.7,1,2,4,3,1993,2,1585,0,1860,3,1664,0,871,1,
1,1,39642,1,4,1,3,1993,3,876,0,2414,3,2189,4,270,0,
1,2,31687.5,1,4,2,3,1993,1,115,0,1495,3,2392,0,820,2,
1,0,17793.5,0,1,3,3,1721,0,1603,0,641,0,651,3,35,1,
1,0,75850.8,0,0,1,3,1721,0,910,0,627,0,1538,5,43,3,
1,0,43920.7,0,4,1,3,1721,3,719,0,1589,0,1574,4,569,0,
1,0,78173.6,0,1,4,3,1721,3,720,0,1595,0,620,3,483,2,
1,0,50790.3,0,2,0,3,1721,2,1322,0,1351,0,459,0,1075,5,
1,0,24643.5,0,3,3,4,1390,3,691,1,1072,2,91,1,105,0,
1,0,17409.7,0,1,1,4,1390,2,455,1,313,2,36,1,288,4,
1,0,3089.01,0,1,2,4,1390,0,523,1,1425,2,1050,1,986,5,
1,0,67662.1,0,0,1,4,1390,1,818,1,223,2,1470,1,764,1,
1,0,21441.2,0,2,4,4,1390,0,1862,1,640,2,447,2,214,3,
1,0,28800.9,0,1,3,4,1390,0,83,1,313,2,653,5,688,2,
1,0,33726.4,0,4,3,4,1390,3,734,1,515,2,35,3,743,6,
1,0,63475.5,0,1,0,0,461,0,1387,3,7,1,470,0,599,3,
1,0,9161.69,0,0,2,0,461,2,1417,3,1257,1,466,0,831,2,
1,0,29236.7,0,1,1,0,461,2,2083,3,2142,1,2270,4,325,5,
1,0,15474.6,0,1,2,0,461,1,591,3,1626,1,467,3,558,0,
1,0,22522.7,0,4,0,0,461,0,2002,3,463,1,1759,2,372,1,
1,0,35343.5,0,1,1,0,461,2,1097,3,1438,1,1927,2,1006,4,
1,0,63184.4,0,3,1,2,1225,3,555,1,550,4,1330,2,27,2,
1,2,4368.19,1,0,3,4,560,1,277,2,1648,3,2009,3,196,1,
1,1,20096.4,1,0,0,4,560,1,216,2,2060,3,284,5,699,2,
1,1,42003.3,1,3,1,4,560,1,276,2,2147,3,1335,2,485,3,
1,2,15439.3,1,0,2,1,1271,3,1455,3,434,0,643,2,179,5,
1,1,32316.3,1,4,4,1,1271,2,924,3,1574,0,257,1,235,1,
1,1,36680.8,1,1,2,1,1271,3,991,3,2352,0,388,3,18,3,
1,1,51140.8,1,0,3,1,1271,0,1942,3,261,0,1882,6,920,2,
1,2,35703.4,1,1,1,1,1271,2,45,3,477,0,1510,1,910,0,
1,0,43549.3,0,2,3,4,742,0,1788,0,336,0,626,1,909,3,
1,0,19991.1,0,0,1,4,742,0,515,0,674,0,964,4,764,1,
1,0,7735.48,0,1,1,4,742,1,2236,0,2258,0,1396,6,680,0,
1,0,52158.5,0,4,3,4,742,0,1553,0,116,0,1305,6,741,2,
1,2,61485.6,1,2,3,4,1151,2,276,0,1162,4,1040,0,1059,2,
1,0,15127.4,0,1,3,0,1666,2,129,2,613,0,2152,5,317,1,
1,0,70156.1,0,3,0,0,1666,3,910,2,120,0,1321,6,502,2,
1,2,35330.2,1,1,3,0,964,3,1674,2,1901,1,1579,3,41,5,
1,2,4016.4,1,0,3,0,964,2,1125,2,2341,1,1027,6,592,6,
1,1,33425.2,1,1,0,0,964,0,1041,2,1901,1,1052,0,52,3,
1,1,19336.2,1,3,3,0,964,0,2278,2,2060,1,806,6,281,4,
1,1,32253.3,1,3,0,0,964,0,416,2,1881,1,1912,0,565,1,
1,2,10938,1,4,4,0,964,0,2113,2,508,1,186,6,743,2,
1,2,20685.9,1,4,4,0,964,2,1616,2,1543,1,2101,1,188,0,
1,0,31761,0,1,2,1,7,3,509,4,206,4,2121,3,808,2,
1,1,43674,1,4,4,3,2020,0,1906,0,1076,2,1340,2,54,2,
1,1,59834.3,1,1,0,3,2020,1,123,0,1271,2,295,3,182,5,
1,1,10527.5,1,4,4,3,2020,1,1050,0,2268,2,455,6,72,4,
1,1,30016.3,1,2,3,3,2020,3,121,0,447,2,2351,3,332,1,
1,2,53297.5,1,2,3,3,2020,3,123,0,1053,2,2222,2,924,0,
1,2,26978.6,1,1,3,3,2020,1,471,0,913,2,1566,3,163,3,
1,3,61585.5,2,1,1,0,430,3,697,1,1764,0,1709,0,459,0,
1,2,27600.6,2,2,4,0,430,3,727,1,1397,0,2316,2,567,4,
1,1,18913.9,2,2,3,0,430,1,2359,1,1719,0,1612,2,167,1,
1,1,43292.7,2,2,1,0,430,0,727,1,698,0,846,1,549,6,
1,1,65072.9,2,3,4,0,430,1,2395,1,1262,0,134,5,75,2,
1,0,61662,2,3,4,0,430,1,1259,1,2394,0,1392,3,260,3,
1,1,49897.3,2,0,3,0,430,3,1150,1,1175,0,1310,5,538,5,
1,0,53198.6,0,0,0,1,553,1,390,1,1530,2,1324,5,1047,5,
1,0,51947.3,0,4,2,1,553,1,1813,1,1427,2,2100,1,125,1,
1,0,32979.7,0,0,2,1,553,2,1485,1,819,2,791,4,112,4,
1,0,58169.4,0,0,1,1,553,3,2232,1,2394,2,1522,3,876,3,
1,0,29257.1,0,1,3,1,553,2,344,1,271,2,1491,6,576,6,
1,0,21540.1,0,1,4,1,553,1,779,1,1713,2,2029,5,809,0,
1,0,84627.7,0,0,3,1,553,2,348,1,391,2,69,0,552,2,
1,1,22346.4,1,1,3,4,994,0,1976,3,1865,0,2272,0,1085,0,
1,2,32006.3,1,4,0,4,994,1,565,3,1179,0,1228,2,771,1,
1,2,49890.4,1,2,4,4,994,1,1263,3,2242,0,233,3,888,3,
1,2,21834.5,1,2,3,4,994,0,1614,3,566,0,1196,4,851,2,
1,0,32826.2,0,4,2,3,268,1,1237,0,1588,0,1158,3,538,3,
1,0,1827.48,0,2,0,3,268,3,1029,0,584,0,472,5,343,2,
1,0,41497,0,1,1,3,268,1,957,0,1109,0,2072,3,221,1,
1,0,77109.8,0,0,0,3,268,2,312,0,463,0,595,0,712,0,
1,0,18248.4,0,1,1,0,1333,3,2009,3,1333,3,2263,2,1007,1,
1,0,8677.87,0,0,2,0,1333,2,423,3,798,3,989,3,312,3,
1,0,66472.2,0,4,2,0,1333,2,338,3,349,3,2360,0,520,2,
1,1,12328.5,1,4,4,0,1511,3,2088,4,2166,1,60,0,848,0,
1,1,78626.6,1,1,1,0,1511,0,399,4,237,1,2269,3,70,2,
1,1,46693.1,1,3,2,0,1511,2,2358,4,236,1,1460,4,453,1,
1,1,20903.1,1,3,3,0,1511,3,1877,4,1508,1,2018,1,721,3,
1,1,9775.62,1,2,4,0,1511,3,360,4,400,1,871,5,214,4,
1,1,30328.7,1,2,1,0,1511,0,221,4,2034,1,1298,0,1007,5,
1,1,64792.1,1,1,1,1,1197,0,1210,0,1370,4,885,3,118,0,
1,1,6752.28,1,3,4,1,1197,3,1386,0,1031,4,1194,4,448,3,
1,1,2720.94,1,3,2,1,1197,1,22,0,1361,4,1289,1,853,5,
1,1,1515.92,1,0,3,1,1197,2,2357,0,844,4,659,3,718,4,
1,2,32067,1,0,0,1,1197,0,1851,0,166,4,1220,1,992,2,
1,1,46184.8,1,2,4,1,1197,2,1341,0,1202,4,1196,1,17,1,
1,2,19975,1,2,4,1,1197,3,821,0,1597,4,21,3,619,6,
1,0,21759.9,0,2,0,2,576,3,1218,2,469,1,359,6,971,2,
1,2,57290.4,1,1,2,1,65,1,1300,0,1552,4,226,3,277,3,
1,1,29262.3,1,2,2,1,65,1,1071,0,1279,4,609,6,21,4,
1,2,56405.7,1,1,2,1,65,0,1520,0,1091,4,665,3,318,5,
1,1,18294.4,1,2,1,1,65,1,2219,0,1812,4,1994,2,401,2,
1,2,53014.5,1,0,4,1,65,2,2081,0,1596,4,1726,6,303,1,
1,1,25700.6,1,0,2,1,65,2,2290,0,2402,4,2309,5,792,0,
1,0,39342.3,0,1,3,1,930,0,2057,4,1926,1,2087,4,997,1,
1,0,42480.3,0,4,1,1,930,2,1939,4,490,1,1313,5,55,0,
1,0,36912.2,0,4,3,1,930,1,985,4,425,1,266,3,1063,5,
1,0,48858.4,0,1,0,1,930,0,2293,4,966,1,1525,2,703,3,
1,0,78015.7,0,4,3,1,930,0,1628,4,1547,1,925,4,65,4,
1,0,11950.5,0,2,2,1,930,3,1939,4,1671,1,1674,5,758,2,
1,0,22519.1,0,3,0,3,435,0,2048,3,870,0,1642,6,174,5,
1,0,54215.5,0,0,2,3,435,1,1289,3,1826,0,1550,4,1032,3,
1,0,58051.7,0,3,4,3,435,0,2024,3,471,0,1930,2,999,1,
1,0,10038.3,0,4,1,3,435,1,1529,3,1013,0,1359,4,4,0,
1,0,37512.5,0,2,1,3,435,2,130,3,607,0,2357,0,933,2,
1,0,2947.39,0,0,3,1,822,3,2008,1,787,1,2381,1,63,3,
1,0,41919.8,0,0,0,1,822,3,2134,1,1789,1,1706,3,113,2,
1,0,7575.96,0,4,1,1,822,1,800,1,352,1,791,0,472,5,
1,0,34851.3,0,2,1,1,822,1,1626,1,942,1,1771,3,776,1,
1,0,19123,0,3,4,1,822,1,557,1,43,1,1360,5,672,0,
1,0,55452.4,2,0,4,0,2081,3,937,3,1462,3,716,1,715,4,
1,0,19874.7,2,1,1,0,2081,0,730,3,1174,3,1709,1,450,1,
1,2,48237.6,2,1,0,0,2081,0,2397,3,1147,3,1730,2,266,2,
1,2,13553.2,2,1,1,0,2081,2,2395,3,1694,3,1659,0,719,6,
1,1,39384.5,2,2,2,0,2081,1,1675,3,1286,3,1947,5,717,5,
1,0,6393.34,2,4,3,0,2081,1,69,3,392,3,503,1,606,3,
1,0,20311.4,2,1,0,0,2081,3,1362,3,1641,3,1766,4,372,0,
1,1,44600.5,1,4,4,0,1427,0,262,4,1563,0,1808,5,285,3,
1,2,50749.2,1,1,2,0,1427,0,266,4,1321,0,1840,0,255,1,
1,1,56276.5,1,2,4,0,1427,0,298,4,2275,0,2364,2,984,2,
1,1,52723.3,1,0,4,3,188,3,307,0,852,4,739,0,309,2,
1,1,20438.8,1,1,1,3,1518,0,1469,1,111,2,642,0,852,2,
1,1,33773.4,1,0,0,3,1518,1,2366,1,475,2,605,6,738,0,
1,2,25217.7,1,0,1,3,1518,1,2370,1,2186,2,1950,4,27,3,
1,2,25213,1,2,1,3,1518,0,993,1,1609,2,840,2,97,5,
1,2,9458.18,1,1,1,3,1518,1,549,1,596,2,605,3,709,1,
1,1,10321,1,1,0,3,484,2,532,2,1811,1,1670,1,446,1,
1,2,86445.7,1,1,3,3,484,2,1457,2,239,1,1533,5,958,2,
1,0,1385.66,0,1,0,3,1016,2,1862,3,2351,3,691,0,707,0,
1,0,6325.57,0,1,2,3,1016,2,32,3,654,3,1777,5,577,3,
1,0,47376.2,0,0,1,3,1016,3,53,3,457,3,221,1,283,1,
1,0,12883.8,0,2,3,3,1016,2,209,3,511,3,1046,0,268,2,
1,0,11621.3,0,0,2,2,183,1,1066,0,559,3,2163,4,79,2,
1,2,24408.2,1,2,0,4,432,3,1246,1,860,0,1254,6,371,2,
1,2,21843.4,1,4,4,0,684,1,881,1,385,4,675,6,349,2,
1,0,14995.1,0,1,4,0,1389,2,299,3,1475,3,1772,5,1094,1,
1,0,83271.8,0,3,0,0,1389,2,1587,3,522,3,1447,3,356,2,
1,1,38393.5,1,2,1,3,708,3,1269,2,826,2,238,6,168,3,
1,1,31654.1,1,2,2,3,708,2,1212,2,1247,2,1375,5,288,2,
1,2,61055,1,1,3,3,708,1,46,2,164,2,164,0,148,1,
1,0,55871.8,0,1,1,2,1264,2,843,3,380,1,899,3,1040,2,
1,0,47439.9,0,1,2,2,1264,3,849,3,196,1,208,6,17,1,
1,1,26975.7,1,0,0,4,2162,0,802,3,2019,3,1667,1,443,5,
1,1,43334.9,1,1,1,4,2162,0,1784,3,2204,3,1594,6,783,1,
1,2,18067.5,1,1,0,4,2162,0,794,3,816,3,1969,1,240,2,
1,2,37575.7,1,1,4,4,2162,3,1607,3,2301,3,1430,0,415,4,
1,1,35246.4,1,1,3,4,2162,2,1380,3,1503,3,1333,4,628,3,
1,2,43301.1,1,4,1,4,2162,1,276,3,1688,3,2319,5,919,0,
1,2,67749,1,4,2,0,1672,0,572,4,1363,1,827,3,824,5,
1,1,7810.93,1,2,1,0,1672,0,23,4,386,1,166,2,54,0,
1,2,11583.4,1,0,1,0,1672,1,2222,4,1201,1,20,3,536,1,
1,2,37310.4,1,4,0,0,1672,0,159,4,1219,1,1609,1,372,3,
1,1,39463.4,1,1,3,0,1672,1,1364,4,387,1,896,6,1072,2,
1,2,75532.1,1,0,1,1,2167,1,2296,2,184,0,870,6,644,0,
1,2,79019.3,1,0,2,1,2167,3,498,2,1205,0,1240,6,693,3,
1,1,60455.8,1,3,1,1,2167,1,1791,2,53,0,1316,2,741,2,
1,1,37180.4,1,1,4,1,2167,3,10,2,201,0,12,6,875,1,
1,0,10242.4,0,1,4,2,208,1,1761,0,2207,2,1256,4,349,3,
1,0,28975.2,0,3,2,2,208,1,2374,0,2288,2,394,1,26,1,
1,0,16264.3,0,3,0,2,208,3,695,0,1401,2,1256,4,950,5,
1,0,6282.06,0,1,0,2,208,0,136,0,376,2,374,5,264,2,
1,0,58382.4,0,1,0,2,208,1,694,0,311,2,1564,1,845,0,
1,0,45182,0,0,2,4,892,1,374,4,427,1,434,1,67,0,
1,0,21960.1,0,4,4,4,892,3,1556,4,1488,1,1357,2,865,3,
1,0,42427.7,0,0,1,4,892,3,2382,4,2202,1,1472,3,776,2,
1,0,25248.5,0,2,4,4,892,2,1450,4,1217,1,1355,5,241,5,
1,0,40568.5,0,2,4,4,892,2,1448,4,36,1,911,5,827,1,
1,0,32290.6,0,2,2,4,776,1,2310,0,1602,4,1078,6,810,2,
1,0,17112,0,1,1,4,776,2,1904,0,940,4,1362,3,569,0,
1,0,61935,0,4,3,4,776,1,771,0,1768,4,149,3,153,1,
1,0,25703.6,0,1,2,4,776,1,394,0,1086,4,1110,4,997,4,
1,0,59679.8,0,0,1,4,776,2,38,0,158,4,1191,5,845,5,
1,0,35081.2,0,0,4,4,776,0,259,0,1709,4,979,4,498,3,
1,0,60933.5,0,4,1,4,776,1,2310,0,554,4,1923,1,917,6,
1,2,30397.4,1,0,0,0,1557,3,158,3,165,1,1402,0,942,5,
1,2,9634.2,1,3,4,0,1557,3,790,3,167,1,675,2,644,2,
1,1,16061.2,1,4,2,0,1557,3,883,3,472,1,1163,6,172,1,
1,1,31205.5,1,3,4,0,1557,2,1146,3,1361,1,1163,1,28,0,
1,2,973.962,1,1,4,0,1557,0,1685,3,898,1,366,1,373,4,
1,1,8131.1,1,1,2,0,1557,2,2145,3,387,1,1206,3,700,3,
1,1,24835.7,1,2,3,0,508,1,89,0,1235,0,1993,0,691,1,
1,1,35341.4,1,3,2,0,508,1,1539,0,1954,0,2394,4,274,5,
1,1,62396.6,1,0,1,0,508,2,1082,0,1238,0,1561,2,953,2,
1,2,4963.9,1,2,4,0,508,0,11,0,2420,0,308,4,237,0,
1,2,9341.66,1,1,4,0,508,0,1203,0,1250,0,1427,5,961,3,
1,0,43877.5,0,2,0,1,1756,2,35,3,2117,4,2120,3,42,2,
1,0,48965.6,0,3,4,1,1756,1,455,3,1125,4,718,0,429,0,
1,0,37275,0,4,0,1,1756,0,2400,3,442,4,199,5,353,3,
1,0,41459.7,0,1,3,1,1756,2,1862,3,313,4,2190,2,849,1,
1,0,859.169,0,0,4,1,228,3,1043,4,268,1,2380,6,673,1,
1,0,8964.35,0,2,1,1,228,3,623,4,1359,1,574,5,272,2,
1,0,19071.6,0,4,0,1,228,1,2001,4,481,1,1146,2,53,3,
1,0,18570.9,0,0,4,3,1399,2,1394,3,2062,4,140,5,539,0,
1,0,1380.55,0,1,2,3,1399,2,167,3,1481,4,1464,5,319,1,
1,0,45774.3,0,3,3,3,1399,3,2393,3,1199,4,1898,0,172,2,
1,0,60816.8,0,2,4,3,1399,3,1016,3,219,4,1504,4,48,3,
1,1,23949.2,1,0,4,3,1972,2,173,4,1811,4,1199,0,369,2,
1,1,3731.92,1,1,1,3,1972,2,150,4,10,4,2094,5,604,1,
1,0,2459.03,0,0,3,1,542,1,1069,4,1989,0,1656,6,697,2,
1,0,44175.2,0,2,0,1,542,1,442,4,999,0,956,2,585,1,
1,0,47342.4,0,2,2,4,260,1,1458,1,869,3,794,6,191,1,
1,0,36372.6,0,1,2,4,260,1,1167,1,688,3,862,4,680,5,
1,0,16707.4,0,0,2,4,260,0,688,1,2364,3,1386,0,997,2,
1,0,83961.2,0,4,3,4,260,1,1347,1,806,3,963,6,980,0,
1,0,37086.9,0,1,1,4,260,0,2146,1,44,3,1385,2,543,4,
1,0,15093.7,0,3,2,4,260,3,1481,1,2361,3,2224,3,696,3,
1,2,36260.1,1,1,4,2,2284,3,1130,4,1384,1,1442,6,38,1,
1,1,50574.2,1,4,0,2,2284,2,1692,4,2396,1,516,2,657,3,
1,1,13407.9,1,2,0,2,2284,0,1007,4,536,1,2211,6,490,5,
1,2,1713.1,1,2,1,2,2284,2,503,4,319,1,737,5,935,2,
1,2,66011,1,0,3,2,2284,0,1273,4,991,1,1391,2,69,0,
1,0,3063.89,0,0,0,4,435,0,912,2,1499,1,1444,1,352,2,
1,1,41258.6,1,4,2,1,2041,0,2444,3,201,4,97,1,79,3,
1,2,11290.1,1,4,2,1,2041,0,663,3,616,4,510,2,850,1,
1,1,5661.61,1,1,4,1,2041,2,1791,3,883,4,871,6,961,2,
1,2,35020.3,1,3,4,3,962,0,1544,0,2228,4,796,1,498,1,
1,1,63360.2,1,2,4,3,962,0,1482,0,2116,4,643,0,162,3,
1,1,29851.5,1,0,3,3,962,1,1758,0,1024,4,1782,6,413,2,
1,2,20542.4,1,2,2,3,962,1,2225,0,1932,4,643,4,927,0,
1,1,45088.4,1,1,3,3,962,3,1229,0,1381,4,2340,1,476,5,
1,2,1672.14,1,2,0,3,962,2,1915,0,1633,4,929,5,464,4,
1,0,26337.3,0,1,1,0,258,2,2447,4,553,2,1900,1,140,1,
1,0,37923.6,0,4,2,0,258,2,943,4,220,2,2344,0,662,2,
1,0,47526.5,0,0,0,0,258,0,552,4,1272,2,315,4,52,0,
1,0,49991,0,3,1,2,1205,0,1533,1,1199,3,1123,2,864,0,
1,0,26698.4,0,0,0,2,1205,1,2173,1,2112,3,834,2,724,3,
1,0,2115.31,0,4,0,2,1205,1,674,1,1002,3,951,0,949,2,
1,0,15005.4,0,4,0,2,1205,0,1744,1,144,3,142,3,754,1,
1,0,10789.6,0,1,3,2,1205,2,167,1,681,3,1023,4,176,4,
1,0,9136.2,0,3,2,2,1205,0,161,1,957,3,1753,1,457,5,
1,0,30916.1,0,4,2,2,1205,3,1060,1,2306,3,375,4,905,6,
1,0,65832,0,2,1,2,2089,2,2331,0,1200,1,43,4,445,4,
1,0,61483.2,0,1,3,2,2089,0,928,0,1200,1,1567,1,60,5,
1,0,34618.1,0,4,0,2,2089,3,770,0,1600,1,783,0,85,1,
1,0,86518.2,0,1,1,2,2089,0,749,0,1354,1,1582,2,200,3,
1,0,70497.7,0,1,3,2,2089,1,1547,0,155,1,754,1,980,2,
1,0,42175.2,0,4,0,2,2089,0,521,0,1665,1,754,2,628,0,
1,0,68312.1,0,3,1,3,2021,1,1030,1,589,4,1158,5,466,3,
1,0,83833.7,0,4,4,3,2021,1,593,1,117,4,1349,6,600,2,
1,0,17858.6,0,1,1,3,2021,2,822,1,974,4,1788,0,776,1,
1,0,34053.1,0,1,4,3,2021,0,109,1,974,4,1102,2,996,0,
1,2,21108.2,1,2,1,3,1596,1,1301,3,1813,2,1862,5,840,1,
1,2,46190.2,1,4,4,3,1596,0,1727,3,1519,2,2124,2,833,5,
1,2,3625.11,1,1,2,3,1596,0,1381,3,2401,2,1040,5,192,3,
1,1,23479.3,1,1,1,3,1596,1,947,3,1040,2,669,1,807,0,
1,1,36774,1,2,3,3,1596,0,1997,3,2190,2,1862,2,122,4,
1,2,60910.7,1,4,1,3,1596,3,1020,3,1802,2,2281,3,785,6,
1,2,56659,1,1,1,3,1596,2,1674,3,2019,2,515,1,745,2,
1,2,64396.3,1,2,0,3,860,0,2027,0,83,1,1251,2,371,1,
1,2,57712.7,1,1,2,3,860,2,578,0,1541,1,294,3,288,0,
1,1,1107.57,1,0,2,3,860,3,2416,0,1782,1,1655,0,1079,3,
1,2,39369,1,4,3,3,860,0,1161,0,578,1,858,3,221,6,
1,1,52567.7,1,1,0,3,860,0,1377,0,1970,1,1909,2,599,4,
1,2,48159.1,1,1,3,3,860,2,1524,0,1188,1,1176,0,856,5,
1,1,53213.7,1,3,3,3,860,3,1228,0,707,1,867,4,298,2,
1,0,47046.1,0,1,1,2,2005,3,2016,4,355,4,2100,5,829,1,
1,0,66354.7,0,1,2,2,2005,3,2251,4,151,4,1733,2,658,2,
1,0,64415.9,0,2,1,0,499,0,2341,2,36,0,36,3,917,2,
1,2,16229.4,1,1,3,3,1882,1,494,2,23,1,579,6,1077,0,
1,2,38092.1,1,3,0,3,1882,2,1855,2,1202,1,2376,0,670,2,
1,2,51466.4,1,1,4,3,1882,0,793,2,1629,1,566,1,882,1,
1,2,29608,1,0,3,3,1882,0,21,2,573,1,1229,0,153,4,
1,2,72633,1,0,2,3,1882,3,1735,2,1740,1,509,5,315,5,
1,1,31572.5,1,4,3,3,1882,2,1210,2,1838,1,674,1,445,3,
1,1,5654.56,1,0,4,4,2058,2,227,3,1420,4,1291,6,335,1,
1,1,53429.3,1,1,4,4,2058,2,1976,3,1432,4,2024,0,209,2,
