tableid,timeline,agg,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,
2,0,2668.86,0,2,0,0,1870,3,783,2,909,1,640,4,653,1,
2,0,79762.9,0,4,0,1,359,1,1109,3,998,3,967,0,945,2,
2,0,56024.7,0,1,4,1,359,0,945,3,365,3,1898,2,49,1,
2,0,55052,0,1,4,4,1086,1,2239,4,592,4,603,1,977,3,
2,0,56298.1,0,1,1,4,1086,0,2312,4,1448,4,1073,3,1017,1,
2,0,71886.1,0,3,3,4,1086,3,1110,4,1254,4,309,5,13,2,
2,0,15973.8,0,1,3,4,1086,0,1647,4,2064,4,707,4,226,4,
2,0,16061.2,0,1,3,4,1086,1,2275,4,65,4,1106,4,172,5,
2,0,46294.6,0,4,0,4,1086,1,1043,4,1446,4,1203,0,111,0,
2,0,6652.1,0,3,4,4,825,1,553,1,1038,2,173,0,733,2,
2,0,37385.6,0,4,4,4,825,0,1419,1,2331,2,681,3,605,0,
2,0,4316.68,0,1,2,4,825,0,1476,1,1330,2,1330,1,38,3,
2,0,39216.5,0,4,4,4,825,3,671,1,795,2,874,3,719,1,
2,1,48841.7,1,0,2,0,1828,1,631,3,1228,1,414,2,301,3,
2,1,1222.32,1,4,1,0,1828,3,596,3,419,1,423,6,674,2,
2,1,2382.58,1,0,0,0,1828,0,1542,3,2086,1,1001,5,508,0,
2,1,20066.8,1,2,2,0,1828,2,2210,3,1024,1,605,3,237,1,
2,1,18880.8,1,1,2,0,1828,0,549,3,2116,1,1585,1,192,5,
2,1,1982.18,1,1,3,0,1828,1,470,3,2091,1,641,3,512,4,
2,0,68084.5,0,3,2,4,595,2,40,4,873,1,795,0,951,3,
2,0,47084.7,0,1,3,4,595,1,2379,4,625,1,1385,2,101,0,
2,0,18968,0,2,1,4,595,0,2379,4,453,1,1387,6,747,2,
2,0,29056.5,0,4,0,4,595,1,625,4,2211,1,755,3,949,1,
2,0,26570.2,0,1,3,4,1736,2,1462,1,973,0,964,3,931,1,
2,0,3444.72,0,2,1,4,1736,1,110,1,1647,0,1235,0,799,0,
2,0,70915.4,0,4,0,4,1736,2,1236,1,63,0,332,1,960,3,
2,0,41921.9,0,2,0,4,1736,2,1237,1,672,0,228,3,102,2,
2,1,5495.79,1,1,1,2,662,1,2262,1,1925,1,547,3,230,2,
2,2,80861.1,1,2,1,2,662,0,380,1,1363,1,1818,2,933,1,
2,1,63188.6,1,1,4,2,662,1,247,1,1247,1,49,2,203,5,
2,2,32403,1,0,0,2,662,3,561,1,542,1,578,0,384,3,
2,2,56580.8,1,4,1,2,662,1,595,1,1029,1,582,5,401,4,
2,2,47358.1,1,2,1,2,662,0,448,1,563,1,482,0,15,0,
2,0,37101.7,0,2,1,2,974,0,1688,3,1928,0,1355,1,383,4,
2,0,33839.5,0,1,3,2,974,0,896,3,2361,0,193,0,336,6,
2,0,81920.5,0,0,4,2,974,3,2329,3,869,0,1931,6,568,5,
2,0,62880.5,0,2,0,2,974,0,1523,3,1418,0,2224,3,901,0,
2,0,68423,0,0,2,2,974,2,896,3,2103,0,2224,4,659,3,
2,0,53782.1,0,3,4,2,974,0,803,3,1437,0,1178,4,233,2,
2,0,14945.9,0,4,1,2,974,3,1865,3,1594,0,311,5,123,1,
2,2,50174,1,2,3,3,402,1,364,0,1811,3,2394,4,219,1,
2,1,43166.8,1,4,2,3,402,0,179,0,2378,3,1030,2,38,2,
2,0,49462.1,0,1,1,0,694,3,894,1,993,2,1701,0,230,1,
2,0,25534.8,0,1,1,0,694,1,783,1,763,2,1074,1,1074,5,
2,0,2150.34,0,1,2,0,694,1,746,1,905,2,1519,1,635,6,
2,0,48394.5,0,1,3,0,694,3,1662,1,2293,2,902,1,263,3,
2,0,47125.4,0,0,3,0,694,0,892,1,1957,2,1070,0,420,2,
2,0,40016.1,0,4,4,0,694,2,412,1,756,2,898,3,276,0,
2,0,50256.9,0,1,1,0,694,0,1118,1,1748,2,748,3,488,4,
2,0,51266,0,4,4,1,1022,1,735,2,1491,4,1740,2,665,3,
2,0,50023.6,0,2,3,1,1022,0,509,2,1489,4,220,3,984,2,
2,0,22259.8,0,1,2,1,1022,1,1056,2,1502,4,1723,4,551,1,
2,1,16088.2,1,1,1,3,1068,0,1182,3,1632,4,1374,6,569,5,
2,2,25794.7,1,0,1,3,1068,3,882,3,1030,4,1373,0,385,2,
2,1,48256.2,1,2,3,3,1068,2,1144,3,1629,4,20,5,27,3,
2,1,31259.8,1,2,2,3,1068,3,1184,3,165,4,1871,2,408,4,
2,2,14639.4,1,2,2,3,1068,1,247,3,1523,4,1157,3,800,1,
2,2,9684.36,1,3,2,3,1068,1,538,3,572,4,1516,3,367,6,
2,1,40863.4,1,1,3,3,1068,0,2415,3,1838,4,2086,1,108,0,
2,0,12816.4,0,4,3,2,1863,2,1136,4,1830,4,444,0,83,2,
2,0,36200.2,0,4,4,4,2209,2,645,1,1366,1,1796,2,100,0,
2,0,51069.8,0,1,0,4,2209,1,748,1,2347,1,155,6,541,5,
2,0,43335.8,0,2,4,4,2209,0,1307,1,1191,1,1190,3,357,1,
2,0,37471,0,2,2,4,2209,0,522,1,982,1,1864,5,427,3,
2,0,70104.7,0,4,3,4,2209,0,624,1,831,1,458,6,790,4,
2,0,30008.4,0,1,1,4,2209,0,449,1,625,1,157,5,964,2,
2,0,40468.8,0,2,1,4,2209,3,646,1,1190,1,1887,1,346,6,
2,2,18741.8,1,1,3,4,1340,2,2178,3,1621,2,1479,6,842,2,
2,2,32274.2,1,2,4,4,1340,0,2192,3,2421,2,1988,3,62,3,
2,2,41122.8,1,1,4,4,1340,3,796,3,180,2,1941,1,373,4,
2,2,30629.5,1,2,1,4,1340,0,2074,3,1688,2,285,5,778,5,
2,1,12872.5,1,1,4,4,1340,2,1968,3,2003,2,1541,0,564,6,
2,2,35480.7,1,4,3,4,1340,2,704,3,1520,2,703,4,881,0,
2,1,12581.4,1,0,4,4,1340,1,2049,3,1164,2,2214,4,961,1,
2,2,19635.6,1,3,0,0,2237,2,2302,1,574,4,1532,2,853,3,
2,1,45495.8,1,1,2,0,2237,0,2216,1,291,4,411,2,449,1,
2,1,43109.6,1,2,4,0,2237,2,1731,1,1831,4,572,0,620,2,
2,0,53913.2,0,4,2,0,910,3,2271,4,2333,1,531,0,79,4,
2,0,33356.8,0,4,0,0,910,3,983,4,353,1,990,1,78,2,
2,0,26038.9,0,0,4,0,910,0,142,4,1600,1,2221,5,437,3,
2,0,63818.5,0,1,2,0,910,3,771,4,351,1,2027,5,477,1,
2,0,64059.6,0,1,1,0,910,3,986,4,1839,1,552,3,250,0,
2,0,27560.7,0,3,1,0,910,1,339,4,2152,1,41,5,773,5,
2,2,29932.2,1,0,4,3,1940,0,47,0,1561,1,131,4,736,2,
2,0,50525.5,0,2,4,2,618,0,2323,1,1243,2,1328,0,865,3,
2,0,50873.7,0,0,1,2,618,1,518,1,1545,2,102,3,867,0,
2,0,11376.5,0,0,0,2,618,1,2183,1,711,2,1617,0,32,2,
2,0,62212.7,0,4,0,2,618,3,1190,1,1732,2,1447,4,1077,1,
2,1,55577.3,1,1,1,2,1063,2,358,4,401,0,1533,6,569,3,
2,1,11292.1,1,1,3,2,1063,0,2358,4,1623,0,2012,0,451,5,
2,1,35853.6,1,4,4,2,1063,3,2388,4,239,0,236,6,281,4,
2,2,3982.26,1,0,4,2,1063,0,115,4,1236,0,1213,4,839,0,
2,2,28107,1,3,3,2,1063,0,358,4,1098,0,1450,5,172,2,
2,2,79503.6,1,1,2,2,1063,3,498,4,236,0,2030,0,116,1,
2,0,28381.2,0,2,1,3,225,3,2223,0,1871,2,1491,3,341,3,
2,0,60781.4,0,1,0,3,225,2,928,0,396,2,817,6,599,2,
2,0,42235.3,0,0,4,3,225,3,1655,0,2333,2,2221,4,621,1,
2,2,40614.8,1,4,3,2,2023,2,2355,4,1891,3,2255,1,65,2,
2,2,26866.6,1,0,4,2,2023,0,1906,4,2327,3,1644,5,615,0,
2,1,4248.64,1,1,1,2,2023,1,1309,4,1510,3,1304,3,218,5,
2,2,16496.4,1,4,1,2,2023,1,1350,4,1225,3,2351,0,227,4,
2,2,10348.9,1,0,0,2,2023,2,410,4,448,3,500,1,184,3,
2,2,16614.4,1,0,3,2,2023,3,1916,4,1407,3,1057,4,543,6,
2,1,42031.3,1,1,3,2,2023,2,122,4,408,3,2410,2,5,1,
2,0,9800.7,0,4,4,0,1902,1,162,0,1672,0,1763,1,1094,1,
2,0,70341,0,4,0,0,1902,1,2162,0,850,0,1123,2,780,5,
2,0,91247.5,0,4,4,0,1902,1,1018,0,1480,0,1763,6,600,0,
2,0,32482.8,0,0,1,0,1902,2,774,0,1728,0,478,0,287,3,
2,0,22219.4,0,3,2,0,1902,0,775,0,1003,0,951,4,618,2,
2,1,39917.2,1,0,1,4,193,3,1737,4,1864,4,887,2,33,0,
2,1,22427.5,1,1,0,4,193,3,23,4,561,4,422,1,167,5,
2,1,42466.6,1,1,2,4,193,3,1151,4,2244,4,1291,0,922,3,
2,1,35296.4,1,1,0,4,193,3,789,4,750,4,582,4,1083,4,
2,2,56779.2,1,1,1,4,193,3,651,4,1953,4,1291,1,596,1,
2,2,20217.2,1,3,1,4,193,1,1738,4,1753,4,392,2,70,2,
2,0,33817.5,0,3,0,0,574,1,309,0,375,1,991,2,702,0,
2,0,56740.4,0,2,2,0,574,1,765,0,2058,1,953,2,1032,3,
2,0,25044.3,0,3,2,0,574,2,1157,0,710,1,1005,4,535,1,
2,0,63931.3,0,0,4,0,574,0,2252,0,390,1,983,4,977,2,
2,0,49262.8,0,1,3,0,574,0,2106,0,175,1,788,3,476,5,
2,0,42509.4,0,3,4,0,574,3,984,0,1793,1,317,0,429,4,
2,2,21069.2,1,4,0,4,2035,1,1211,0,1784,0,77,0,462,2,
2,1,35990,1,1,2,4,2035,3,873,0,496,0,583,4,412,1,
2,2,38536.8,1,0,1,4,2035,0,2265,0,812,0,577,4,644,5,
2,1,40242.5,1,3,4,4,2035,0,231,0,1442,0,2025,1,205,0,
2,1,19664.8,1,2,4,4,2035,1,989,0,566,0,887,2,1076,3,
2,2,32830.6,1,3,0,0,1752,1,1736,3,167,1,568,0,541,2,
2,2,65744.2,1,4,1,0,1752,1,883,3,845,1,827,3,834,1,
2,2,20470.6,1,0,0,4,1156,2,264,1,186,4,724,2,524,4,
2,2,62424.1,1,2,0,4,1156,2,1804,1,2282,4,721,5,599,1,
2,1,6829.38,1,2,4,4,1156,2,2376,1,2282,4,2062,2,948,2,
2,1,48743.1,1,2,3,4,1156,2,1625,1,2215,4,1143,2,122,3,
2,2,75055.7,1,1,2,4,1156,1,1617,1,308,4,1390,6,504,5,
2,1,7377.85,1,3,3,4,1156,2,974,1,1534,4,1774,3,119,6,
2,1,20200.8,1,4,4,4,1156,3,2372,1,1265,4,247,2,669,0,
2,0,3291.57,0,3,3,2,1572,1,675,0,550,0,1900,4,298,3,
2,0,27998.1,0,2,3,2,1572,1,1554,0,1481,0,1277,2,302,1,
2,0,37479.4,0,0,4,2,1572,3,1721,0,957,0,948,5,80,2,
2,0,29952.1,0,1,2,2,2280,1,1911,1,672,4,1035,0,884,2,
2,0,51456,0,2,0,2,2280,0,862,1,520,4,421,0,405,4,
2,0,52806.7,0,2,2,2,2280,3,1911,1,1343,4,626,3,475,1,
2,0,52381.8,0,1,3,2,2280,3,2236,1,1995,4,9,1,858,0,
2,0,25002.3,0,0,1,2,2280,0,322,1,2231,4,1102,3,514,5,
2,0,40788.5,0,0,3,2,2280,0,2191,1,2258,4,1819,1,667,3,
2,1,32474.4,1,1,0,2,1694,1,2306,1,2262,1,928,2,208,2,
2,2,42189.1,1,0,2,2,1694,1,2398,1,2424,1,2223,3,517,1,
2,2,67711.6,1,4,3,2,1694,1,2130,1,817,1,645,4,727,3,
2,2,56128.8,1,4,1,1,2185,2,848,4,342,3,2206,1,798,6,
2,1,20577.7,1,0,0,1,2185,0,2194,4,1878,3,213,4,266,1,
2,1,64818.4,1,1,0,1,2185,0,724,4,28,3,863,0,143,4,
2,2,53644.4,1,4,0,1,2185,3,1170,4,707,3,1907,5,386,0,
2,2,18019.8,1,0,1,1,2185,0,1266,4,789,3,1269,1,752,2,
2,1,49893.2,1,4,1,1,2185,1,1266,4,1106,3,343,1,822,3,
2,2,29031.5,1,1,2,1,2185,2,1400,4,90,3,1713,2,166,5,
2,1,24062.2,1,1,4,3,2118,1,292,3,1776,4,1435,6,505,1,
2,2,85097.8,1,0,3,3,2118,0,568,3,1865,4,25,5,424,2,
2,0,39867.4,0,0,1,3,544,3,34,0,823,2,1866,3,641,2,
2,0,8759.25,0,3,0,3,544,2,1055,0,1909,2,1046,1,143,1,
2,1,69718.1,1,4,2,2,3,3,1716,1,449,3,2278,3,554,1,
2,1,15500.8,1,2,1,2,3,0,2139,1,2018,3,487,4,242,2,
2,1,30434,1,4,4,2,3,3,14,1,1799,3,126,1,1061,0,
2,1,19341.2,1,0,1,2,3,0,1475,1,1759,3,2330,1,532,6,
2,1,42981.4,1,4,0,2,3,1,1475,1,1075,3,923,0,9,5,
2,1,27144.9,1,4,4,2,3,1,1906,1,1948,3,2354,5,471,3,
2,1,34012.9,1,4,3,2,3,0,408,1,1761,3,2410,1,298,4,
2,1,30162.4,1,1,2,2,368,2,504,4,2056,2,1116,6,997,6,
2,2,40082.8,1,4,4,2,368,2,1769,4,1604,2,1666,4,729,5,
2,2,46791.7,1,1,0,2,368,3,1130,4,2396,2,427,2,584,0,
2,1,54343.8,1,2,1,2,368,1,1887,4,2087,2,2337,1,346,1,
2,2,32878.9,1,4,3,2,368,1,505,4,948,2,891,5,196,3,
2,2,17478.6,1,3,1,2,368,0,2344,4,506,2,980,2,492,2,
2,2,26056.6,1,1,0,2,368,0,1563,4,2275,2,2321,5,818,4,
2,2,32925.2,1,2,0,2,330,3,1542,3,1518,2,278,3,729,1,
2,2,89244,1,1,3,2,330,0,1057,3,1966,2,1782,3,544,0,
2,1,27154.8,1,2,4,2,330,3,1214,3,1610,2,1910,3,954,5,
2,1,36669.9,1,3,0,2,330,2,1880,3,449,2,1302,3,52,3,
2,2,16457,1,2,1,2,330,1,269,3,2131,2,1960,0,769,2,
2,1,51144.5,1,1,0,0,736,3,1706,4,257,3,2345,5,584,0,
2,1,11075.6,1,4,3,0,736,3,1845,4,1265,3,1632,3,343,3,
2,2,23364.8,1,1,4,0,736,1,505,4,2023,3,52,1,183,1,
2,2,47810.7,1,1,0,0,736,1,2069,4,199,3,307,1,31,2,
2,1,17253.8,1,4,2,1,1832,3,1776,3,386,2,49,4,403,2,
2,0,75363.6,0,0,1,3,1413,3,1918,0,915,1,1218,1,978,1,
2,0,16496.4,0,0,1,3,1413,2,1197,0,1377,1,854,5,227,2,
2,0,27734.1,0,0,4,3,1413,1,199,0,403,1,2260,6,202,0,
2,0,62577.2,0,0,3,3,1413,3,424,0,212,1,533,6,313,3,
2,1,58930.7,1,3,4,0,624,2,933,1,1705,0,2337,6,600,1,
2,1,37119,1,2,2,0,624,0,2069,1,1385,0,1896,4,30,2,
2,2,12405.1,1,0,0,0,624,2,1870,1,2275,0,1010,3,294,3,
2,1,47405.8,1,4,0,0,624,0,1273,1,1907,0,305,5,788,5,
2,1,27403.8,1,0,2,0,624,2,296,1,1064,0,1736,5,868,0,
2,0,50998.1,0,1,0,1,333,1,457,1,529,3,35,3,31,2,
2,0,70777,0,3,2,1,227,3,1730,2,838,0,34,5,312,2,
2,1,62115.2,1,4,2,0,2120,3,2272,2,422,0,942,2,311,2,
2,1,64748.4,1,2,1,0,2120,2,1615,2,1993,0,427,5,764,1,
2,0,50894.5,0,2,4,4,1540,3,519,2,1004,1,1795,0,1025,2,
2,0,66855.3,0,1,2,4,1540,2,37,2,273,1,752,6,116,1,
2,0,34477.2,0,1,1,4,1540,2,646,2,555,1,42,6,295,3,
2,2,11660.3,1,2,0,2,1181,0,1119,4,1136,1,301,6,663,0,
2,1,67800.5,1,1,4,2,1181,2,887,4,1399,1,1424,0,371,3,
2,1,46801.5,1,0,0,2,1181,3,386,4,1137,1,1292,3,471,2,
2,2,79019.3,1,1,2,2,1181,3,20,4,652,1,1133,4,693,1,
2,1,9099.99,1,3,0,2,1181,1,1599,4,669,1,1744,0,922,5,
2,2,84103.2,1,1,0,0,2175,3,1561,3,2271,1,800,4,167,2,
2,0,22073.4,0,4,1,4,2282,3,589,2,121,4,6,1,828,4,
2,0,17620.8,0,4,1,4,2282,2,1732,2,1208,4,1372,0,1062,5,
2,0,33079.2,0,0,3,4,2282,3,1299,2,1822,4,2415,6,84,2,
2,0,30932.8,0,3,3,4,2282,1,1397,2,6,4,115,2,174,3,
2,0,5529.92,0,1,1,4,2282,3,2058,2,1109,4,657,1,286,0,
2,0,26860.3,0,1,1,4,2282,3,1243,2,1258,4,1112,1,876,1,
2,2,45473,1,2,2,4,398,2,573,0,2343,3,2109,5,631,1,
2,2,46563.4,1,2,3,4,398,3,1710,0,2009,3,1623,2,614,2,
2,0,23740.2,2,3,3,2,879,3,1600,1,1287,1,716,2,597,2,
2,1,8895.48,2,2,2,2,879,0,1734,1,2397,1,1401,1,810,0,
2,0,7483.84,2,0,1,2,879,3,899,1,394,1,506,3,798,1,
2,2,2718,2,1,4,2,879,0,2286,1,984,1,330,2,145,3,
2,0,21967.1,0,1,1,3,1462,3,1233,0,0,1,683,5,593,1,
2,0,26133.9,0,1,0,3,1462,2,1367,0,2246,1,100,5,646,6,
2,0,57479.2,0,2,2,3,1462,2,2184,0,1252,1,4,2,8,2,
2,0,40875.5,0,4,3,3,1462,3,1367,0,693,1,2080,3,679,5,
2,0,37532.3,0,1,1,3,1462,1,2106,0,1651,1,1328,1,1018,3,
2,0,74082.9,0,3,0,3,1462,1,1233,0,2355,1,656,4,116,4,
2,0,24931.1,0,1,1,3,1462,3,1682,0,4,1,1861,0,292,0,
2,2,10547.1,1,2,1,1,801,3,1692,1,1064,2,2227,6,933,2,
2,1,26139.7,1,1,4,1,801,2,1021,1,308,2,2408,3,537,0,
2,2,21425.2,1,0,3,1,801,3,1727,1,2048,2,721,0,570,1,
2,1,31894.6,1,0,1,1,801,0,1578,1,1163,2,2201,6,325,3,
2,0,44146.8,0,4,3,2,992,0,1987,4,1717,3,1108,0,828,0,
2,0,40084.4,0,1,2,2,992,1,622,4,2203,3,1307,1,375,5,
2,0,54324.5,0,2,4,2,992,2,2058,4,121,3,688,6,920,3,
2,0,16758.2,0,0,2,2,992,0,1912,4,846,3,877,3,217,1,
2,0,22188.4,0,4,1,2,992,3,665,4,1438,3,767,5,500,2,
2,0,73777.9,0,0,2,0,468,1,403,3,1624,1,1137,6,146,3,
2,0,44146.5,0,3,0,0,468,2,965,3,1193,1,328,1,65,1,
2,0,35017.2,0,1,1,0,468,2,626,3,398,1,1535,1,56,2,
2,0,65092.6,0,1,4,1,1255,3,2406,2,364,0,1484,1,429,2,
2,0,70425,0,1,3,1,1416,1,1946,2,2104,0,2334,5,547,3,
2,0,30678.2,0,3,2,1,1416,1,681,2,1625,0,1593,2,825,2,
2,0,23653.7,0,1,3,1,1416,2,1397,2,268,0,1106,6,635,1,
2,1,70225.6,1,2,4,2,653,1,1406,1,1409,1,2345,0,602,1,
2,2,75364.6,1,0,0,2,653,3,1667,1,583,1,737,4,327,2,
2,2,5075.37,1,2,4,2,653,3,1500,1,1142,1,1053,5,626,5,
2,2,14478.3,1,1,1,2,653,0,1501,1,1018,1,2063,3,283,4,
2,1,6356.85,1,4,1,2,653,1,2113,1,2215,1,426,1,623,3,
2,2,14576,1,3,1,2,653,0,904,1,1064,1,737,2,573,0,
2,0,43966.4,0,1,2,3,2192,3,1108,1,677,1,2006,3,669,0,
2,0,13101.8,0,3,0,3,2192,1,304,1,534,1,1121,6,232,3,
2,0,12781.9,0,0,3,3,2192,3,860,1,1272,1,477,2,220,1,
2,0,76319.4,0,3,3,3,2192,0,1036,1,1943,1,1465,1,226,2,
2,2,51855.6,1,1,1,0,980,3,496,0,1031,4,1373,6,476,2,
2,1,51735.1,1,2,0,0,980,0,19,0,1136,4,659,0,915,1,
2,1,50517.4,1,0,2,0,980,0,496,0,1771,4,22,0,680,3,
2,2,13414.2,1,0,2,3,1629,2,527,4,1514,2,2195,2,146,5,
2,1,23659.4,1,4,2,3,1629,1,1191,4,1514,2,52,6,677,2,
2,1,45781.3,1,4,0,3,1629,3,618,4,1563,2,273,2,904,1,
2,1,78710.7,1,4,2,3,1629,0,465,4,1563,2,1427,3,535,3,
2,1,22957.7,1,2,1,3,1629,1,1638,4,1250,2,1240,2,165,0,
2,2,35237.4,1,2,3,2,181,1,499,0,2239,1,587,5,821,1,
2,2,43937.2,1,0,3,2,181,0,1204,0,2336,1,1238,5,872,0,
2,2,54014.3,1,1,1,2,181,3,1202,0,1494,1,11,2,295,3,
2,1,1298.39,1,1,1,2,181,2,54,0,1235,1,2292,4,748,2,
2,2,39102.2,1,0,0,2,181,1,2360,0,1317,1,1973,2,757,5,
2,0,46370,0,4,0,0,607,0,508,2,221,1,218,3,241,2,
2,0,1475.57,0,1,3,1,1222,1,124,4,586,2,768,3,119,2,
2,0,11748.8,0,2,2,1,1222,0,1042,4,1241,2,443,4,959,3,
2,0,40616.5,0,3,1,1,1222,1,761,4,481,2,2203,6,532,4,
2,0,40002.2,0,2,4,1,1222,3,475,4,106,2,445,1,357,1,
2,0,44595.3,0,2,3,1,1222,0,459,4,592,2,2170,6,649,0,
2,0,76545.4,0,3,2,1,1222,2,1331,4,2104,2,1113,4,26,5,
2,0,22271.9,0,0,0,4,1567,3,1307,3,1577,1,1361,2,28,1,
2,0,32355.5,0,3,0,4,1567,3,966,3,2022,1,2262,0,922,2,
2,0,4448.84,0,4,0,4,1567,2,1872,3,154,1,2221,3,186,0,
2,0,4456.84,0,3,2,4,1567,0,1794,3,942,1,2379,3,906,3,
2,1,37552.8,1,4,1,1,1938,3,2097,1,1057,1,515,3,269,3,
2,2,58064.2,1,1,0,1,1938,2,1658,1,1443,1,1583,4,286,1,
2,2,86985.1,1,0,1,1,1938,2,1522,1,257,1,1784,6,903,2,
2,0,17747.2,0,0,3,0,355,2,1597,1,1655,0,1761,6,534,5,
2,0,18669.6,0,1,3,0,355,3,1834,1,1731,0,318,0,26,1,
2,0,30108.9,0,4,3,0,355,0,137,1,140,0,1619,3,1059,4,
2,0,39444.5,0,3,3,0,355,2,2323,1,1447,0,528,3,549,0,
2,0,23839.8,0,4,1,0,355,0,1682,1,1242,0,1257,0,479,2,
2,0,26812.4,0,2,3,0,355,0,1597,1,2008,0,1329,4,151,3,
2,0,48162,0,4,2,1,1111,0,1874,3,2369,1,1986,2,986,2,
2,0,48106.4,0,0,3,1,1111,1,678,3,613,1,685,6,725,1,
2,0,32815,0,4,3,1,1111,0,678,3,653,1,623,3,790,3,
2,0,5546.82,0,4,4,4,1543,3,2020,0,2331,3,681,2,202,2,
2,2,6326.8,1,3,1,1,1946,1,1656,4,692,3,1089,3,844,2,
2,0,34536.4,0,3,0,4,927,2,2189,1,1751,1,459,3,182,0,
2,0,83555.6,0,4,1,4,927,3,190,1,442,1,35,1,246,1,
2,0,12983.1,0,2,4,4,927,1,1745,1,683,1,1105,4,398,5,
2,0,17461.2,0,2,4,4,927,3,2189,1,944,1,932,5,808,3,
2,0,32308,0,1,1,4,927,2,377,1,1874,1,914,4,488,2,
2,0,29159.2,0,2,2,1,46,2,750,1,803,3,759,4,687,2,
2,2,26011.3,1,1,0,3,221,2,17,2,304,3,1381,6,259,3,
2,2,72739.1,1,2,1,3,221,0,2115,2,1771,3,1423,3,121,2,
2,1,16397.7,1,0,0,3,221,2,2369,2,2280,3,1133,6,757,0,
2,2,40724.3,1,3,0,3,221,3,1269,2,2172,3,162,5,968,1,
2,0,82259.7,0,4,1,0,2019,2,1409,4,39,1,1180,0,876,2,
2,0,19953,0,0,4,0,2019,1,1441,4,54,1,262,6,440,1,
2,0,32227.2,0,3,0,0,2019,0,1698,4,1854,1,1118,1,762,4,
2,0,30918.6,0,1,0,0,2019,2,256,4,36,1,220,0,107,3,
2,0,18001.6,0,1,1,0,2019,1,690,4,769,1,653,2,991,0,
2,0,14895.8,0,1,3,0,2019,1,1994,4,2250,1,1868,1,151,5,
2,0,40039.6,0,4,0,0,1281,3,1220,2,1112,1,2328,3,186,2,
2,2,5387.67,1,0,2,4,1953,2,226,3,2316,3,1631,4,453,2,
2,1,38422.2,1,3,0,4,1953,3,1431,3,2013,3,1029,0,922,1,
2,1,68740.3,1,4,1,4,1953,0,397,3,1458,3,2388,4,569,3,
2,2,1566.66,1,3,3,2,608,3,1058,0,936,3,1219,0,629,3,
2,1,66370.2,1,1,0,2,608,2,1571,0,1610,3,929,5,415,4,
2,1,72940.4,1,2,0,2,608,1,2257,0,1414,3,838,6,63,5,
2,1,48883.5,1,3,2,2,608,2,1900,0,900,3,1823,6,533,1,
2,1,49227.8,1,2,1,2,608,0,99,0,366,3,1374,4,768,2,
2,2,83715.9,1,1,3,2,608,3,382,0,1023,3,2084,3,958,0,
2,1,23995.7,1,1,3,0,1104,1,102,4,2229,1,1206,3,451,1,
2,2,28354,1,2,1,0,1104,1,1274,4,2054,1,1501,6,47,0,
2,2,61929.5,1,3,1,0,1104,3,562,4,752,1,389,3,55,3,
2,2,39624.1,1,0,0,0,1104,2,1486,4,46,1,1911,0,81,2,
2,0,67066.6,0,3,4,4,2063,0,2182,4,1846,3,2315,6,1033,0,
2,0,25354.2,0,1,3,4,2063,0,2391,4,1569,3,1255,6,653,1,
2,0,9770.56,0,2,4,4,2063,1,1367,4,1447,3,1146,2,882,3,
2,0,51292.4,0,2,4,4,2063,3,1138,4,2207,3,656,1,954,2,
2,1,4790.07,1,0,1,0,1950,2,1674,4,1411,1,1736,4,33,2,
2,2,37818.4,1,0,1,0,1950,1,175,4,2341,1,1027,2,273,3,
2,2,49686.2,1,1,3,0,1950,2,1901,4,1815,1,1040,6,598,1,
2,2,34388.1,1,4,3,0,1950,3,1658,4,1040,1,2137,5,558,0,
2,2,78233,1,2,4,1,364,1,1498,3,729,4,721,4,567,2,
2,2,59392.6,1,0,4,1,364,1,1007,3,2102,4,2126,1,983,0,
2,2,50698.9,1,0,1,1,364,0,1501,3,1904,4,1389,6,559,1,
2,2,87242,1,2,3,1,364,3,2327,3,1718,4,737,2,966,3,
2,0,59607,0,2,4,0,2056,2,959,0,1781,0,993,0,576,4,
2,0,40604.4,0,3,2,0,2056,1,648,0,534,0,1997,0,210,2,
2,0,66085.2,0,3,1,0,2056,2,1669,0,1128,0,478,5,640,5,
2,0,6142.52,0,2,0,0,2056,1,2276,0,796,0,2016,1,1030,1,
2,0,75630.5,0,2,2,0,2056,2,2170,0,1452,0,2313,2,8,3,
2,0,1892.99,0,1,3,0,2056,3,164,0,1184,0,2311,0,261,0,
2,0,23306.6,0,2,4,4,371,0,760,4,1873,1,1564,4,756,1,
2,0,12817.9,0,0,2,4,371,2,94,4,1160,1,1617,2,530,2,
2,1,44368,1,0,3,3,124,1,99,4,1339,1,1141,1,534,1,
2,1,21624,1,4,3,3,124,3,249,4,631,1,107,3,333,2,
2,0,49642.4,0,2,3,2,1445,3,812,3,2410,1,530,0,82,2,
2,0,39129.7,0,1,1,2,1445,1,1065,3,2364,1,1734,3,676,3,
2,0,24595.9,0,1,4,2,1445,1,1164,3,763,1,1924,1,350,1,
2,0,11171.9,0,1,3,2,1445,1,1336,3,624,1,192,3,77,0,
2,0,1320.41,0,1,3,3,2345,2,2251,1,2324,0,957,2,987,3,
2,0,31665.8,0,2,2,3,2345,1,779,1,2068,0,924,5,1047,5,
2,0,38977.8,0,0,2,3,2345,3,938,1,1441,0,1770,2,401,1,
