tableid,timeline,agg,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,
2,7,1,0,0,0,2,1157,1,988,3,2,3,3,0,
2,5,1,0,0,0,0,935,2,212,2,2,0,2,3,
2,8,1,0,0,5,3,572,7,674,7,2,5,7,3,
2,7,1,0,6,0,0,537,5,43,6,2,3,6,4,
2,7,1,0,0,0,2,887,5,447,3,2,1,3,3,
2,4,1,0,0,0,0,353,2,54,2,2,8,2,6,
2,7,1,0,0,0,0,976,1,12,0,2,0,0,4,
2,7,1,0,0,0,2,36,9,432,5,2,10,5,0,
2,5,1,0,0,0,0,986,2,446,2,2,6,2,3,
2,6,1,0,0,0,3,118,2,140,2,2,8,2,3,
2,7,1,0,0,0,0,1022,2,50,2,2,4,2,5,
2,7,1,0,0,0,0,1042,2,692,2,2,0,2,0,
2,6,1,0,0,0,0,1059,2,17,2,1,0,2,3,
2,6,1,0,0,0,2,1418,0,877,0,2,1,0,5,
2,7,1,0,0,0,0,41,5,244,0,2,1,0,4,
2,7,1,0,0,0,2,797,2,429,2,2,0,2,3,
2,7,1,0,0,0,2,211,2,1261,2,2,0,2,3,
2,6,1,0,0,0,2,1169,2,35,2,2,1,2,3,
2,4,1,0,0,0,0,667,2,72,2,2,1,2,3,
2,7,1,0,0,0,2,808,2,168,2,2,3,2,4,
2,9,1,0,6,0,1,563,2,171,2,2,0,2,4,
2,6,1,0,0,0,0,901,5,1279,0,2,3,0,3,
2,7,1,0,0,0,6,943,4,467,3,2,1,3,0,
2,9,1,0,0,0,1,959,4,75,5,2,3,5,0,
2,6,1,0,0,0,3,175,0,631,5,1,0,5,3,
2,6,1,0,0,0,0,426,0,225,0,2,1,0,3,
2,6,1,0,0,0,3,1078,2,853,2,1,6,2,2,
2,10,1,0,3,0,1,308,3,280,3,2,8,3,2,
2,7,1,0,0,0,2,1214,2,324,2,2,0,2,4,
2,6,1,0,0,4,6,1329,0,1677,3,2,0,3,3,
2,6,1,0,0,0,2,24,5,1174,0,2,10,0,1,
2,7,1,0,6,0,2,1197,2,500,2,1,0,2,4,
2,7,1,0,0,0,0,364,5,693,0,1,0,0,1,
2,10,1,0,0,0,2,1312,2,620,2,2,5,2,3,
2,7,1,0,0,0,3,351,2,205,2,2,1,2,3,
2,9,1,0,4,0,8,1421,4,359,8,2,6,8,3,
2,9,1,0,0,0,0,162,2,442,2,1,4,2,3,
2,6,1,0,0,0,3,1053,2,709,2,2,0,2,4,
2,6,1,0,0,0,3,971,8,47,7,2,0,7,0,
2,8,1,0,0,0,6,745,5,35,6,2,1,6,0,
2,5,1,0,0,0,3,363,0,373,4,2,5,4,3,
2,8,1,0,6,0,0,1247,5,1844,0,2,1,0,0,
2,8,1,0,0,0,0,438,2,2,2,2,5,2,3,
2,9,1,0,0,4,2,424,4,140,3,1,3,3,3,
2,8,1,0,0,0,1,349,5,56,8,2,10,8,0,
2,7,1,0,0,0,1,1066,1,436,3,2,11,3,1,
2,6,1,0,0,0,0,776,8,1234,0,2,5,0,3,
2,8,1,0,0,0,0,741,2,348,2,2,5,2,0,
2,7,1,0,0,0,6,449,1,175,0,2,6,0,0,
2,8,1,0,0,0,2,578,5,1332,0,2,1,0,0,
2,8,1,0,6,0,0,601,4,1007,6,1,7,6,0,
2,7,1,0,0,0,0,1276,1,89,3,2,10,3,6,
2,7,1,0,6,2,2,1105,5,196,3,2,5,3,3,
2,9,1,0,0,0,6,311,2,232,2,2,1,2,0,
2,8,1,0,6,0,2,228,5,75,4,2,7,4,0,
2,7,1,0,0,0,2,594,5,419,3,2,1,3,5,
2,7,1,0,0,0,2,1314,2,227,2,2,6,2,3,
2,8,1,0,0,0,0,852,1,1111,0,2,8,0,0,
2,1,1,0,0,0,3,118,8,61,4,2,8,4,2,
2,8,1,0,0,0,2,793,4,100,3,2,8,3,3,
2,7,1,0,0,0,2,1278,1,859,0,2,8,0,5,
2,9,1,0,0,0,0,1096,5,553,0,2,6,0,1,
2,7,1,0,0,0,3,751,2,841,2,2,4,2,3,
2,6,1,0,6,0,0,870,4,2571,0,2,5,0,0,
2,6,1,0,0,0,3,951,1,888,3,2,10,3,3,
2,7,1,0,1,0,2,328,2,12,2,2,8,2,3,
2,9,1,0,0,0,0,490,4,448,0,2,0,0,3,
2,7,1,0,0,0,0,270,2,325,2,1,7,2,0,
2,6,1,0,0,0,2,802,0,1200,0,2,5,0,3,
2,5,1,0,0,0,2,79,0,439,4,2,1,4,3,
2,5,1,0,0,0,3,82,0,169,0,2,8,0,3,
2,9,1,0,6,0,5,1000,6,63,0,2,3,0,5,
2,7,1,0,0,0,0,324,4,589,0,2,6,0,0,
2,7,1,0,0,0,3,1356,2,26,2,2,0,2,3,
2,7,1,0,0,0,0,661,2,191,2,2,8,2,3,
2,8,1,0,6,0,2,311,4,2777,6,2,8,6,3,
2,8,1,0,0,0,1,731,4,28,6,2,1,6,0,
2,9,1,0,0,0,2,496,7,653,0,2,5,0,0,
2,9,1,0,0,0,2,710,5,412,6,2,0,6,0,
2,10,1,0,0,0,2,54,2,461,2,2,6,2,4,
2,8,1,0,0,0,0,257,9,88,7,2,8,7,0,
2,9,1,0,0,0,3,171,2,223,2,2,6,2,3,
2,7,1,0,0,0,0,1147,2,156,2,2,2,2,3,
2,8,1,0,0,0,7,5,4,210,0,2,9,0,6,
2,8,1,0,0,0,1,1214,5,55,0,2,8,0,0,
2,6,1,0,0,0,0,447,2,888,2,2,4,2,3,
2,7,1,0,0,0,0,697,2,2804,2,2,1,2,4,
2,9,1,0,8,0,3,814,7,901,7,2,9,7,6,
2,6,1,0,0,0,3,476,0,43,0,2,10,0,0,
2,8,1,0,0,0,1,1126,5,242,6,2,8,6,3,
2,6,1,0,0,0,2,424,2,1033,2,2,2,2,6,
2,8,1,0,0,0,0,802,4,74,3,2,0,3,3,
2,8,1,0,0,0,3,850,2,100,2,2,7,2,0,
2,7,1,0,0,0,6,955,5,30,0,2,3,0,1,
2,8,1,0,0,0,0,193,9,169,0,1,6,0,3,
2,9,1,0,0,0,0,806,4,177,4,2,10,4,3,
2,4,1,0,0,0,0,1205,0,1167,4,2,3,4,0,
2,6,1,0,0,0,0,636,2,692,2,2,6,2,3,
2,6,1,0,6,0,3,1440,1,35,4,2,0,4,0,
2,8,1,0,6,0,2,829,5,66,0,2,1,0,3,
2,8,1,0,0,0,2,886,5,178,3,2,1,3,1,
2,10,1,0,6,0,1,1228,4,55,6,2,0,6,0,
2,7,1,0,0,0,3,40,1,186,4,2,4,4,0,
2,6,1,0,0,0,6,853,0,282,3,2,1,3,0,
2,9,1,0,3,0,1,423,9,1975,6,2,1,6,3,
2,7,1,0,6,0,0,1276,9,994,0,1,5,0,0,
2,6,1,0,0,0,0,1165,2,1308,2,2,5,2,0,
2,6,1,0,0,0,2,63,2,251,2,2,11,2,5,
2,6,1,0,0,0,2,193,2,713,2,2,11,2,5,
2,6,1,0,0,0,2,323,2,693,2,2,5,2,0,
2,6,1,0,2,0,0,1037,2,1170,2,2,7,2,3,
2,7,1,0,0,0,0,713,2,1678,2,2,8,2,4,
2,8,1,0,0,0,0,26,9,56,0,2,7,0,4,
2,6,1,0,0,0,0,798,0,587,0,2,1,0,5,
2,8,1,0,0,0,0,1031,1,331,0,2,2,0,0,
2,3,1,0,0,0,0,1158,0,450,0,2,0,0,0,
2,6,1,0,0,0,0,684,5,23,4,2,1,4,0,
2,7,1,0,0,0,2,72,1,436,0,2,3,0,1,
2,6,1,0,6,0,3,485,0,89,0,2,0,0,0,
2,6,1,0,0,0,2,0,5,64,0,2,0,0,4,
2,7,1,0,0,0,0,352,2,447,2,2,0,2,4,
2,8,1,0,0,0,2,187,5,61,3,2,1,3,5,
2,8,1,0,0,0,3,1202,4,382,0,2,8,0,5,
2,9,1,0,0,0,5,127,4,175,0,2,6,0,4,
2,9,1,0,0,0,5,1157,4,164,0,2,6,0,4,
2,6,1,0,0,0,2,947,0,47,3,2,8,3,1,
2,8,1,0,2,0,0,1109,4,17,0,2,10,0,0,
2,4,1,0,0,5,3,380,0,170,4,2,5,4,3,
2,9,1,0,0,0,0,843,9,743,3,2,1,3,0,
2,7,1,0,0,0,0,175,5,153,6,2,8,6,3,
2,8,1,0,0,0,0,535,5,100,4,2,1,4,0,
2,6,1,0,6,0,2,1434,1,340,0,2,1,0,2,
2,8,1,0,0,0,0,1045,3,460,0,2,3,0,1,
2,6,1,0,0,5,3,6,1,412,3,2,6,3,1,
2,7,1,0,0,0,1,812,1,500,3,2,6,3,5,
2,7,1,0,0,0,2,47,2,50,2,1,1,2,2,
2,7,1,0,0,0,2,629,2,341,2,2,1,2,6,
2,6,1,0,0,0,3,336,2,999,2,1,6,2,6,
2,4,1,0,0,0,3,1260,8,358,3,2,1,3,0,
2,9,1,0,0,0,2,32,4,914,3,2,8,3,3,
2,7,1,0,0,0,0,996,2,2428,2,2,1,2,5,
2,7,1,0,0,0,0,733,1,214,3,1,6,3,3,
2,6,1,0,0,0,0,784,0,14,4,2,1,4,5,
2,7,1,0,0,0,3,385,2,92,2,2,3,2,4,
2,9,1,0,0,0,7,961,9,1,3,2,5,3,3,
2,8,1,0,0,0,1,1167,9,34,0,2,3,0,0,
2,7,1,0,1,0,0,542,2,242,2,2,1,2,3,
2,8,1,0,0,0,3,1085,2,171,2,2,0,2,0,
2,7,1,0,0,0,3,1421,9,2425,3,2,1,3,3,
2,6,1,0,0,0,0,168,5,1645,3,2,3,3,0,
2,3,1,0,0,0,3,894,0,1624,3,2,0,3,4,
2,8,1,0,0,0,6,6,1,674,0,2,3,0,0,
2,6,1,0,0,0,0,388,4,1262,0,2,7,0,4,
2,8,1,0,0,0,3,594,4,475,0,2,0,0,3,
2,5,1,0,0,0,0,515,2,284,2,2,8,2,0,
2,7,1,0,0,0,0,495,1,169,0,1,3,0,3,
2,10,1,0,6,0,5,175,5,298,7,1,6,7,4,
2,8,1,0,0,0,0,1256,7,108,5,2,1,5,3,
2,6,1,0,1,0,0,760,0,88,3,2,6,3,0,
2,9,1,0,0,0,8,556,4,251,1,2,1,1,3,
2,9,1,0,0,0,8,104,4,253,1,2,1,1,3,
2,8,1,0,0,0,5,117,2,2850,2,2,7,2,3,
2,6,1,0,0,0,6,253,0,944,5,2,1,5,5,
2,9,1,0,0,0,0,176,2,1261,2,1,5,2,0,
2,7,1,0,0,0,0,576,5,368,4,2,0,4,0,
2,6,1,0,0,0,0,66,2,225,2,1,7,2,3,
2,10,1,0,0,0,2,561,1,692,3,2,0,3,6,
2,10,1,0,0,0,2,868,7,23,0,2,0,0,5,
2,7,1,0,0,0,0,575,2,754,2,2,7,2,6,
2,9,1,0,0,0,0,877,5,654,3,2,7,3,3,
2,8,1,0,0,0,4,985,2,186,2,1,2,2,6,
2,7,1,0,0,0,0,484,2,1951,2,2,0,2,3,
2,8,1,0,0,0,1,115,4,1202,6,2,8,6,3,
2,7,1,0,6,0,1,912,5,1051,6,2,6,6,3,
2,7,1,0,6,0,1,633,5,1033,6,2,6,6,3,
2,6,1,0,0,0,2,875,2,87,2,2,0,2,0,
2,10,1,0,0,0,2,1152,2,901,2,2,9,2,3,
2,7,1,0,0,0,2,961,4,298,3,2,0,3,0,
2,6,1,0,0,0,2,1249,2,743,2,2,5,2,3,
2,8,1,0,6,0,1,427,4,289,6,2,1,6,0,
2,10,1,0,6,0,5,1169,7,186,7,1,4,7,0,
2,8,1,0,7,0,7,1346,5,116,1,2,8,1,3,
2,8,1,0,0,0,5,947,2,868,2,2,5,2,6,
2,8,1,0,0,0,2,946,2,119,2,2,1,2,3,
2,7,1,0,0,0,3,326,4,670,3,2,10,3,0,
2,4,1,0,1,0,3,381,0,115,0,2,1,0,5,
2,6,1,0,0,0,0,525,1,900,0,2,3,0,0,
2,7,1,0,0,0,1,846,1,148,0,2,3,0,0,
2,7,1,0,0,0,1,34,1,12,0,2,3,0,5,
2,9,1,0,6,0,0,900,9,480,0,2,0,0,0,
2,8,1,0,0,0,0,632,5,1098,4,1,5,4,3,
2,7,1,0,1,0,0,853,5,47,4,2,0,4,5,
2,8,1,6,0,0,2,703,2,582,2,1,2,2,3,
2,9,1,0,0,0,5,288,2,1620,2,4,1,2,3,
2,9,1,0,0,0,2,30,2,954,2,2,1,2,0,
2,8,1,0,0,0,0,1062,2,156,2,2,0,2,5,
2,9,1,0,1,0,2,315,4,831,3,2,1,3,0,
2,6,1,0,0,0,0,596,9,1051,0,4,4,0,3,
2,9,1,0,0,0,0,609,2,995,2,4,8,2,3,
2,5,1,0,0,0,0,1399,0,901,0,2,6,0,3,
2,9,1,0,0,0,2,932,5,1282,0,1,6,0,4,
2,7,1,0,0,0,2,892,1,2302,3,4,8,3,1,
2,7,1,0,0,0,5,201,1,153,0,2,8,0,3,
2,6,1,0,0,4,0,1070,0,316,0,1,1,0,3,
2,7,1,0,0,0,0,807,1,75,0,2,8,0,0,
2,7,1,0,0,0,0,1114,5,382,0,1,1,0,3,
2,6,1,0,0,0,0,543,8,1047,0,4,3,0,4,
2,7,1,0,0,0,2,429,4,287,0,4,3,0,4,
2,8,1,0,0,0,1,238,5,17,6,2,6,6,0,
2,9,1,0,6,1,0,1166,5,1293,0,4,5,0,3,
2,7,1,0,0,0,0,198,4,80,3,2,0,3,4,
2,9,1,0,0,0,7,240,4,248,3,2,6,3,0,
2,8,1,0,0,0,0,1194,1,218,4,2,8,4,3,
2,6,1,0,0,5,3,1024,0,12,4,2,0,4,3,
2,7,1,0,0,0,0,470,2,58,2,4,1,2,4,
2,7,1,0,0,0,0,572,2,337,2,4,1,2,4,
2,8,1,0,0,0,0,1111,5,1208,0,2,8,0,5,
2,8,1,0,0,0,0,966,1,1098,0,2,8,0,5,
2,9,1,0,6,0,0,1404,4,213,0,2,1,0,0,
2,9,1,0,0,2,2,202,5,448,4,4,0,4,3,
2,6,1,0,0,0,1,1386,1,56,3,2,1,3,4,
2,10,1,0,0,0,2,630,9,46,3,1,4,3,5,
2,5,1,0,0,0,3,1375,2,100,2,2,1,2,0,
2,6,1,0,6,0,1,521,2,841,2,1,1,2,3,
2,9,1,0,6,0,0,1400,2,113,2,4,0,2,5,
2,6,1,0,6,0,0,150,4,86,0,2,3,0,0,
2,5,1,0,6,0,0,1115,2,85,2,4,7,2,6,
2,7,1,0,0,0,2,182,4,537,0,4,0,0,0,
2,8,1,0,0,0,0,929,5,546,3,4,6,3,0,
2,8,1,0,0,0,0,699,4,275,0,4,8,0,5,
2,4,1,0,0,0,3,272,2,52,2,4,6,2,3,
2,8,1,0,0,0,0,575,2,216,2,4,3,2,3,
2,8,1,0,0,0,0,1294,2,175,2,4,3,2,3,
2,7,1,0,0,0,0,54,0,2196,0,4,11,0,0,
2,6,1,0,0,0,2,235,1,664,0,4,8,0,5,
2,7,1,0,0,0,0,866,2,1604,2,4,0,2,3,
2,7,1,0,0,0,0,122,2,157,2,4,1,2,4,
2,7,1,0,1,0,2,1239,2,266,2,4,5,2,4,
2,6,1,0,0,0,2,26,1,125,0,4,1,0,4,
2,8,1,0,0,0,0,418,5,136,0,4,1,0,0,
2,7,1,0,1,0,2,830,4,220,3,4,8,3,1,
2,6,1,0,0,0,0,1206,2,94,2,4,1,2,0,
2,7,1,0,6,0,7,1121,1,298,6,4,7,6,0,
2,8,1,0,6,0,0,314,2,47,2,4,5,2,0,
2,6,1,0,0,0,3,445,2,725,2,4,7,2,5,
2,8,1,0,0,0,0,1053,4,343,0,1,1,0,0,
2,6,1,0,0,0,3,523,5,298,3,4,3,3,1,
2,7,1,0,0,0,6,945,1,32,0,4,8,0,0,
2,6,1,0,6,0,5,309,5,436,7,4,8,7,5,
2,8,1,0,0,0,0,325,2,170,2,4,6,2,3,
2,7,1,0,0,0,1,1070,5,841,3,4,0,3,0,
2,9,1,0,6,0,0,1241,9,46,0,4,0,0,0,
2,4,1,0,0,0,3,1400,2,186,2,4,6,2,3,
2,6,1,0,0,0,0,772,2,841,2,4,3,2,4,
2,7,1,0,0,0,5,522,2,28,2,4,1,2,0,
2,6,1,0,0,0,0,158,2,161,2,4,5,2,3,
2,8,1,0,0,0,6,949,7,1145,5,4,0,5,0,
2,7,1,0,0,0,0,51,5,1412,0,4,5,0,5,
2,6,1,0,0,0,5,702,2,513,2,4,4,2,0,
2,6,1,0,0,0,2,539,1,209,5,4,8,5,1,
2,6,1,0,0,0,0,1221,1,743,3,4,4,3,6,
2,8,1,0,0,0,3,1014,2,337,2,4,5,2,3,
2,7,1,0,0,0,0,375,5,288,6,4,6,6,3,
2,6,1,0,6,0,0,1320,1,101,5,4,1,5,3,
2,8,1,0,0,0,2,876,7,104,0,4,8,0,0,
2,8,1,0,0,0,0,974,1,6,3,4,0,3,4,
2,7,1,0,0,0,0,325,5,28,0,4,0,0,3,
2,7,1,0,0,0,3,535,2,341,2,4,10,2,0,
2,8,1,0,0,0,0,581,6,1990,0,4,5,0,0,
2,7,1,0,1,0,0,1096,2,177,2,4,0,2,3,
2,8,1,0,0,0,0,437,4,158,0,4,1,0,3,
2,8,1,0,0,0,0,484,2,1890,2,4,7,2,3,
2,6,1,0,0,0,6,1336,0,1635,0,4,3,0,4,
2,9,1,0,6,0,5,963,9,337,7,4,2,7,6,
2,7,1,0,0,0,3,3,2,922,2,4,10,2,0,
2,9,1,0,0,0,2,673,5,515,3,4,8,3,3,
2,9,1,0,0,0,6,1101,4,303,6,4,0,6,4,
2,8,1,0,0,0,2,1426,5,162,0,4,8,0,0,
2,5,1,0,4,0,0,233,8,140,0,4,0,0,3,
2,8,1,0,0,0,3,695,2,178,2,4,8,2,3,
2,6,1,0,0,0,3,1231,2,46,2,4,10,2,5,
2,6,1,0,6,0,3,1112,2,21,2,4,6,2,4,
2,7,1,0,0,0,3,647,4,914,3,1,1,3,4,
2,8,1,0,0,0,2,1276,7,287,5,4,5,5,3,
2,8,1,0,0,0,2,729,7,81,5,4,5,5,3,
2,6,1,0,0,0,0,826,1,48,3,4,7,3,0,
2,5,1,0,0,0,0,47,0,174,0,4,8,0,4,
2,6,1,0,0,0,3,342,0,134,4,4,3,4,3,
2,5,1,0,1,0,0,1169,2,115,2,1,1,2,5,
2,6,1,0,0,0,2,683,0,346,0,4,5,0,0,
2,8,1,0,0,0,2,280,5,725,0,4,3,0,0,
2,6,1,0,6,0,0,1387,5,944,3,4,0,3,4,
2,7,1,0,0,0,1,882,4,226,5,4,8,5,0,
2,9,1,0,0,0,3,1272,2,30,2,4,7,2,4,
2,8,1,0,0,0,2,1335,1,448,3,4,5,3,0,
2,6,1,0,0,0,0,1230,5,997,0,1,6,0,4,
2,8,1,0,0,0,2,1205,4,214,0,4,4,0,1,
2,6,1,0,0,0,3,1403,2,214,2,4,1,2,0,
2,7,1,0,0,0,3,188,2,176,2,1,7,2,4,
2,7,1,0,0,0,7,1378,1,914,6,4,1,6,0,
2,8,1,0,0,0,1,1194,2,207,2,4,3,2,4,
2,8,1,0,0,0,0,575,2,55,2,4,10,2,3,
2,7,1,0,0,0,0,1433,5,0,4,4,6,4,4,
2,8,1,0,0,0,0,460,4,351,4,4,7,4,0,
2,8,1,0,0,0,0,729,1,12,3,4,7,3,4,
2,7,1,0,0,0,0,986,1,54,4,4,3,4,3,
2,6,1,0,6,0,3,920,0,1880,5,4,7,5,3,
2,7,1,0,0,0,2,1100,2,1218,2,4,8,2,4,
2,3,1,0,6,0,3,992,4,88,0,1,7,0,3,
2,8,1,0,6,0,0,17,4,166,0,4,5,0,0,
2,7,1,0,0,0,0,680,2,341,2,4,5,2,3,
2,7,1,0,0,0,6,705,0,1278,0,4,1,0,3,
2,8,1,0,0,0,2,998,4,190,4,1,2,4,5,
2,7,1,0,0,0,0,969,4,528,0,4,8,0,4,
2,7,1,0,1,0,5,47,5,84,6,4,0,6,5,
2,9,1,0,0,0,0,279,2,23,2,1,2,2,6,
2,6,1,0,1,0,0,347,0,212,0,4,1,0,1,
2,5,1,0,0,0,3,1153,8,947,0,4,0,0,0,
2,7,1,0,0,0,6,947,1,888,6,4,0,6,0,
2,6,1,0,0,0,0,1119,4,335,0,4,7,0,0,
2,6,1,0,0,0,0,93,1,19,4,4,8,4,4,
2,5,1,0,0,2,3,1402,0,116,4,4,6,4,3,
2,9,1,0,6,0,0,988,1,591,0,2,8,0,0,
2,6,1,0,1,0,2,350,0,588,0,2,1,0,3,
2,5,1,0,6,0,0,91,2,174,2,2,6,2,4,
2,6,1,0,6,0,3,1238,1,303,4,2,8,4,0,
2,7,1,0,0,0,2,737,0,2138,3,2,5,3,5,
2,8,1,0,0,4,2,409,5,496,0,2,8,0,0,
2,2,1,0,0,4,3,1301,2,146,2,2,8,2,2,
2,7,1,0,6,0,0,394,5,769,0,2,0,0,0,
2,8,1,0,0,0,3,345,2,38,2,2,1,2,0,
2,8,1,0,6,0,0,127,2,362,2,2,1,2,0,
2,5,1,0,0,0,3,546,0,1433,0,2,3,0,0,
2,8,1,0,0,0,2,297,5,178,3,2,2,3,3,
2,6,1,0,0,0,0,1026,0,1323,3,1,5,3,3,
2,6,1,0,0,0,0,489,1,359,0,2,5,0,3,
2,9,1,0,0,0,0,496,4,118,4,2,1,4,5,
2,4,1,0,6,0,2,1259,2,113,2,2,1,2,4,
2,6,1,0,0,4,2,729,2,1996,2,2,1,2,4,
2,6,1,0,0,0,2,650,2,1029,2,2,8,2,4,
2,9,1,0,6,0,7,280,4,212,3,2,8,3,3,
2,7,1,0,0,0,2,812,5,944,0,2,8,0,3,
2,7,1,0,0,0,0,540,2,38,2,2,0,2,3,
2,9,1,0,0,0,3,1349,2,485,2,2,1,2,0,
2,8,1,0,1,0,2,1118,4,323,3,2,1,3,3,
2,6,1,0,0,0,0,607,0,649,4,1,6,4,3,
2,8,1,0,6,0,1,1178,5,233,0,2,0,0,0,
2,7,1,0,6,0,0,177,2,382,2,2,7,2,0,
2,6,1,0,6,0,0,1162,0,92,4,2,7,4,4,
2,8,1,0,0,0,3,1209,9,213,4,2,4,4,3,
2,2,1,0,6,0,3,1194,2,22,2,2,6,2,3,
2,8,1,0,0,0,0,927,5,156,4,2,8,4,3,
2,6,1,0,6,0,0,635,0,130,5,2,0,5,0,
2,5,1,0,6,0,3,193,2,158,2,2,5,2,3,
2,8,1,0,0,0,3,201,5,1051,0,2,5,0,0,
2,5,1,0,0,0,3,574,0,92,0,2,7,0,0,
2,5,1,0,6,0,0,1007,0,156,0,2,1,0,3,
2,7,1,0,0,0,0,925,1,92,0,2,0,0,0,
2,7,1,0,13,0,2,828,1,41,5,2,3,5,3,
2,9,1,0,6,0,2,683,4,360,0,2,11,0,5,
2,6,1,0,0,0,0,1253,2,2126,2,2,8,2,4,
2,5,1,0,0,0,0,650,0,348,4,1,1,4,1,
2,7,1,0,1,0,3,1134,9,100,0,1,9,0,3,
2,6,1,0,0,0,0,10,0,337,0,2,8,0,3,
2,6,1,0,6,0,2,697,0,985,0,2,1,0,4,
2,6,1,0,0,0,0,1116,1,886,3,2,1,3,4,
2,7,1,0,6,0,0,480,2,344,2,2,7,2,3,
2,8,1,0,0,0,1,992,4,176,8,2,1,8,3,
2,5,1,0,6,0,0,1411,2,650,2,2,9,2,3,
2,7,1,0,0,0,0,1164,4,546,0,2,8,0,1,
2,6,1,0,0,0,2,538,0,1048,3,2,0,3,3,
2,7,1,0,0,0,3,462,2,153,2,2,8,2,3,
2,8,1,0,0,0,0,700,5,73,0,2,1,0,5,
2,8,1,0,0,0,3,944,2,1048,2,1,2,2,3,
2,1,1,0,1,0,5,491,2,565,2,2,4,2,3,
2,8,1,0,0,0,2,710,5,225,0,2,0,0,3,
2,5,1,0,6,0,2,749,0,311,3,2,1,3,3,
2,8,1,0,6,0,4,856,2,95,2,2,11,2,4,
2,6,1,0,0,4,0,857,1,214,3,2,0,3,4,
2,4,1,0,6,0,3,864,2,1323,2,2,10,2,1,
2,6,1,0,1,0,2,576,2,864,2,2,1,2,2,
2,6,1,0,6,0,1,929,5,41,7,2,1,7,5,
2,6,1,0,6,0,0,1264,2,130,2,1,5,2,4,
2,6,1,0,6,0,0,1151,2,200,2,2,11,2,3,
2,7,1,0,0,4,3,30,2,81,2,2,5,2,3,
2,6,1,0,1,0,0,245,9,157,4,2,5,4,0,
2,6,1,0,0,0,0,445,0,10,0,2,8,0,4,
2,7,1,0,6,0,0,88,2,335,2,2,5,2,5,
2,9,1,0,0,0,2,273,5,235,3,2,5,3,4,
2,6,1,0,0,0,6,1240,0,104,3,2,10,3,4,
2,5,1,0,6,0,3,442,2,337,2,2,6,2,3,
2,9,1,0,0,0,0,1193,2,275,2,2,1,2,0,
2,7,1,0,1,0,0,237,2,551,2,2,0,2,4,
2,8,1,0,0,0,0,838,5,100,6,2,5,6,0,
2,8,1,0,0,0,2,387,4,44,3,2,0,3,1,
2,6,1,0,0,0,0,1297,0,73,0,2,10,0,3,
2,7,1,0,0,0,2,701,1,1077,0,2,8,0,4,
2,6,1,0,1,0,2,813,1,435,2,2,1,2,3,
2,7,1,0,6,0,2,563,2,155,2,2,8,2,3,
2,7,1,0,0,0,3,1047,4,316,0,2,8,0,3,
2,6,1,0,6,0,3,102,2,175,2,2,7,2,0,
2,2,1,0,0,0,3,76,8,122,4,2,6,4,4,
2,7,1,0,0,0,1,471,5,102,3,2,3,3,0,
2,6,1,0,6,0,0,126,5,25,0,2,6,0,4,
2,6,1,0,0,1,0,629,2,337,2,2,3,2,0,
2,6,1,0,0,0,4,50,2,3090,2,2,1,2,0,
2,6,1,0,0,0,0,538,7,288,0,2,0,0,3,
2,6,1,0,0,4,3,979,1,998,0,2,3,0,4,
2,8,1,0,0,0,0,549,1,354,4,2,5,4,1,
2,8,1,0,0,0,2,1150,2,260,2,2,4,2,3,
2,5,1,0,1,0,0,866,0,339,4,2,10,4,3,
2,9,1,0,0,0,0,752,4,128,0,2,1,0,4,
2,6,1,0,6,0,0,543,3,2727,0,1,2,0,4,
2,6,1,0,0,0,3,1015,1,591,4,2,5,4,4,
2,6,1,0,6,0,3,238,0,415,0,2,1,0,1,
2,8,1,0,0,0,3,1097,5,793,3,2,7,3,3,
2,6,1,0,0,3,4,725,0,200,2,2,11,2,6,
2,6,1,0,0,4,0,203,0,382,0,2,8,0,4,
2,7,1,0,0,0,6,1362,4,3,4,2,2,4,3,
2,6,1,0,6,0,0,327,0,460,0,2,7,0,0,
2,6,1,0,0,0,0,494,2,92,2,2,1,2,0,
2,7,1,0,0,0,2,1169,1,316,0,2,8,0,5,
2,9,1,0,6,0,0,583,5,343,4,1,0,4,1,
2,7,1,3,1,0,3,1327,2,1083,2,1,7,2,5,
2,6,1,0,6,0,2,1218,2,33,2,2,0,2,3,
2,8,1,0,0,1,2,1439,4,982,6,2,3,6,3,
2,3,1,0,6,0,3,95,2,48,2,2,0,2,0,
2,8,1,0,1,0,0,1211,2,92,2,2,5,2,3,
2,8,1,0,0,0,2,1190,4,945,6,2,1,6,3,
2,8,1,0,0,0,1,1128,1,98,0,2,8,0,3,
2,7,1,0,8,0,2,507,1,172,3,2,1,3,3,
2,6,1,0,0,0,0,605,0,92,0,2,1,0,3,
2,6,1,0,0,4,3,1202,2,693,2,2,3,2,5,
2,7,1,0,6,0,3,1013,2,51,2,2,1,2,0,
2,7,1,0,1,0,3,33,2,1059,2,1,7,2,5,
2,6,1,0,6,0,0,659,0,435,0,2,1,0,0,
2,6,1,0,1,0,0,907,2,1126,2,2,0,2,4,
2,4,1,0,6,0,0,1160,0,342,0,2,0,0,3,
2,7,1,0,0,0,0,1197,2,188,2,2,8,2,3,
2,8,1,0,6,0,2,658,2,1866,2,2,8,2,1,
2,8,1,0,6,0,0,1036,2,227,2,2,6,2,1,
2,7,1,0,6,0,0,128,5,190,0,2,8,0,4,
2,8,1,0,0,5,2,1348,5,2577,0,2,7,0,3,
