tableid,timeline,agg,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,
2,8,1,0,8,0,2,758,2,24,0,4,0,0,1,
2,8,1,0,9,0,0,1205,0,182,6,4,7,6,2,
2,7,1,0,1,2,7,395,5,88,6,4,7,6,1,
2,8,1,0,4,3,4,110,2,398,6,4,6,6,1,
2,9,1,0,1,2,6,500,1,597,1,4,5,1,2,
2,9,1,0,10,0,4,1044,0,755,6,4,5,6,0,
2,9,1,0,10,0,6,1368,5,177,6,4,6,6,1,
2,9,1,0,1,0,2,1208,0,183,0,4,6,0,2,
2,9,1,0,1,0,4,281,0,862,0,4,6,0,2,
2,8,1,0,1,6,4,697,2,113,6,4,6,6,2,
2,8,1,0,4,0,4,1156,2,42,6,4,7,6,2,
2,8,1,0,1,0,2,262,2,248,0,4,8,0,2,
2,8,1,0,1,2,7,1071,1,117,1,4,3,1,0,
2,6,1,0,1,2,3,254,1,56,1,4,8,1,1,
2,6,1,0,5,0,1,129,7,360,4,4,6,4,2,
2,6,1,0,1,2,3,1016,7,408,4,4,7,4,0,
2,8,1,0,13,0,4,664,2,221,6,4,6,6,2,
2,8,1,0,1,2,3,1330,0,477,4,4,5,4,0,
2,6,1,0,1,6,3,1055,5,373,8,4,6,8,0,
2,9,1,0,5,0,2,224,0,225,5,4,6,5,0,
2,7,1,0,1,0,7,502,2,749,4,1,11,4,3,
2,7,1,0,2,0,2,487,3,242,0,4,0,0,2,
2,6,1,0,1,3,5,1084,1,192,1,4,0,1,5,
2,7,1,0,1,6,5,1011,0,735,1,4,7,1,2,
2,7,1,0,1,2,1,799,3,407,4,4,7,4,2,
2,8,1,0,13,0,4,84,0,1861,4,4,6,4,2,
2,6,1,0,1,6,5,404,7,56,1,4,5,1,2,
2,9,1,0,1,0,1,638,2,576,0,4,0,0,1,
2,8,1,0,1,3,6,352,1,829,1,4,9,1,1,
2,6,1,0,9,0,3,1250,7,258,2,4,3,2,2,
2,9,1,0,12,0,2,613,0,221,0,4,5,0,2,
2,8,1,0,10,0,2,1028,2,571,6,4,6,6,2,
2,8,1,0,2,0,2,438,2,679,5,4,4,5,1,
2,9,1,0,1,2,4,984,5,271,2,4,2,2,1,
2,8,1,0,1,1,5,623,2,740,2,4,0,2,2,
2,9,1,0,1,2,5,1263,0,179,1,4,3,1,0,
2,6,1,0,4,0,3,693,3,168,4,4,0,4,1,
2,6,1,0,1,2,1,1232,3,669,4,4,8,4,2,
2,7,1,0,1,0,1,326,2,152,4,4,8,4,0,
2,8,1,0,1,5,3,119,0,1918,5,4,9,5,3,
2,9,1,0,1,2,8,71,0,1291,8,4,4,8,1,
2,9,1,0,1,2,8,817,0,615,8,4,4,8,1,
2,9,1,0,1,2,3,384,0,2011,4,4,9,4,2,
2,9,1,0,1,0,3,614,5,1921,4,4,1,4,1,
2,8,1,0,1,0,4,827,0,478,7,4,5,7,6,
2,7,1,0,1,0,2,1133,2,855,5,4,0,5,2,
2,8,1,0,4,0,0,484,2,733,0,4,8,0,2,
2,9,1,0,1,0,1,69,0,3256,2,4,4,2,1,
2,6,1,0,1,2,6,537,3,66,7,4,7,7,2,
2,8,1,0,1,2,6,1051,0,88,4,4,4,4,0,
2,7,1,0,1,0,4,674,0,28,6,4,0,6,2,
2,9,1,0,10,0,2,1414,0,80,6,4,3,6,2,
2,6,1,0,1,2,8,74,7,308,8,4,7,8,2,
2,7,1,0,10,0,4,618,3,87,0,4,7,0,2,
2,9,1,0,10,0,4,811,5,397,3,4,0,3,1,
2,7,1,0,1,2,3,380,7,174,4,4,0,4,4,
2,9,1,0,1,2,2,249,0,369,0,4,5,0,1,
2,10,1,0,2,1,5,1386,2,50,1,4,7,1,1,
2,9,1,0,1,2,2,403,5,152,2,4,8,2,1,
2,7,1,0,4,0,7,416,3,28,2,4,0,2,2,
2,7,1,0,1,2,2,537,3,84,2,4,6,2,1,
2,7,1,2,1,2,1,1190,7,919,2,4,6,2,1,
2,7,1,0,1,2,1,204,3,1529,5,4,1,5,0,
2,7,1,0,1,2,3,1040,3,1031,4,4,8,4,5,
2,5,1,0,5,0,3,710,7,480,4,4,0,4,1,
2,9,1,0,1,0,2,421,0,984,5,4,3,5,1,
2,8,1,0,2,0,2,41,3,271,4,4,4,4,2,
2,8,1,0,13,0,2,404,2,408,6,4,7,6,2,
2,7,1,0,10,0,4,861,2,73,6,4,6,6,6,
2,9,1,0,1,0,2,719,0,408,6,4,6,6,2,
2,8,1,0,10,0,2,352,2,151,0,4,6,0,2,
2,8,1,0,13,0,5,346,2,2,4,4,6,4,1,
2,6,1,0,1,2,1,1017,7,225,4,4,6,4,0,
2,8,1,0,1,6,3,1338,2,339,8,4,7,8,1,
2,8,1,0,10,0,2,1168,2,270,6,4,0,6,2,
2,7,1,0,1,0,2,1103,2,225,2,4,3,2,0,
2,10,1,0,13,0,2,378,5,584,3,4,0,3,2,
2,9,1,0,1,2,6,7,1,398,1,4,10,1,1,
2,8,1,0,1,0,1,883,0,212,2,4,6,2,1,
2,10,1,0,1,0,4,203,5,219,0,4,7,0,2,
2,8,1,0,1,0,2,975,3,510,0,4,7,0,2,
2,6,1,0,1,3,3,557,7,1076,4,4,7,4,1,
2,9,1,0,12,0,2,1158,5,75,0,4,6,0,1,
2,6,1,0,1,2,1,571,2,246,4,4,6,4,3,
2,7,1,0,1,0,3,790,0,215,0,4,7,0,1,
2,7,1,0,1,0,2,669,3,182,0,4,8,0,1,
2,8,1,0,13,0,4,1182,2,70,6,4,8,6,6,
2,9,1,0,1,0,4,1236,5,2723,0,4,5,0,2,
2,9,1,0,1,0,2,986,2,1902,0,4,5,0,0,
2,10,1,0,1,0,0,295,0,387,6,4,8,6,2,
2,3,1,0,1,2,3,165,1,96,1,4,3,1,0,
2,9,1,0,1,2,4,637,5,335,3,4,6,3,2,
2,8,1,0,1,2,2,113,0,92,0,4,6,0,2,
2,9,1,0,1,0,2,1026,5,626,0,4,5,0,1,
2,8,1,0,10,0,4,197,0,494,3,4,3,3,2,
2,9,1,0,1,0,0,1157,5,140,0,4,6,0,0,
2,9,1,0,9,0,2,413,4,635,6,4,0,6,6,
2,8,1,0,1,3,1,1103,8,812,5,4,7,5,4,
2,7,1,0,10,0,4,1326,2,129,0,4,0,0,2,
2,7,1,0,13,0,3,465,2,76,4,4,7,4,1,
2,6,1,0,1,2,7,980,7,479,4,1,11,4,2,
2,9,1,0,7,0,5,945,5,529,1,4,1,1,2,
2,8,1,0,4,0,2,705,0,1119,5,4,0,5,2,
2,9,1,0,1,1,5,797,0,633,1,4,5,1,6,
2,7,1,0,10,0,4,256,2,1236,6,4,7,6,2,
2,9,1,0,13,0,0,143,4,37,3,4,0,3,2,
2,8,1,0,10,0,2,393,2,792,0,4,7,0,1,
2,8,1,0,10,0,2,1383,2,1247,0,4,7,0,1,
2,8,1,0,1,2,7,869,0,285,4,4,5,4,1,
2,9,1,0,13,0,2,575,0,209,0,4,0,0,1,
2,8,1,0,1,2,3,1401,2,389,4,4,0,4,5,
2,9,1,0,1,0,4,59,5,23,5,4,6,5,0,
2,8,1,0,8,0,2,1220,0,794,6,4,0,6,2,
2,7,1,0,1,6,2,244,2,72,4,4,7,4,2,
2,6,1,0,4,2,3,1237,2,2573,4,4,0,4,2,
2,10,1,0,9,0,2,229,9,145,0,4,0,0,1,
2,7,1,0,1,2,6,1250,0,207,4,4,7,4,2,
2,8,1,0,1,2,1,1325,2,91,2,4,5,2,1,
2,9,1,0,1,2,2,265,0,103,2,4,6,2,0,
2,8,1,0,9,0,4,1401,2,654,3,4,0,3,6,
2,7,1,0,10,0,3,808,3,68,4,4,0,4,2,
2,7,1,0,1,0,1,1340,3,38,2,4,0,2,1,
2,8,1,0,1,2,2,1187,2,75,4,4,8,4,1,
2,9,1,0,9,0,2,1143,5,103,0,4,7,0,1,
2,9,1,0,13,0,3,1410,4,194,0,4,7,0,2,
2,8,1,0,9,0,1,1082,2,280,2,4,8,2,1,
2,8,1,0,1,0,4,1049,1,872,1,4,11,1,2,
2,8,1,0,1,0,4,829,1,776,1,4,11,1,2,
2,7,1,0,1,0,5,597,0,2046,1,4,7,1,1,
2,8,1,1,1,0,5,396,2,566,0,4,2,0,1,
2,9,1,0,1,6,8,127,0,132,8,4,6,8,0,
2,7,1,0,1,6,3,906,3,1631,4,4,7,4,2,
2,9,1,0,4,0,6,473,2,719,7,4,7,7,2,
2,8,1,0,12,0,2,625,2,982,6,4,0,6,2,
2,7,1,0,5,0,1,1134,3,522,2,4,0,2,2,
2,7,1,0,1,0,3,1034,2,76,4,4,0,4,0,
2,9,1,0,8,0,1,686,0,270,5,4,8,5,2,
2,9,1,0,1,0,4,278,0,196,0,4,8,0,2,
2,10,1,0,1,0,2,1302,0,153,2,4,0,2,2,
2,7,1,0,13,0,1,935,0,639,2,4,8,2,2,
2,6,1,0,1,2,3,1072,7,73,4,4,8,4,2,
2,8,1,0,2,0,2,891,2,646,5,4,0,5,2,
2,10,1,0,2,0,2,1336,5,42,0,4,7,0,0,
2,7,1,0,1,6,5,884,2,763,1,4,0,1,2,
2,5,1,0,1,2,3,232,7,112,8,4,8,8,2,
2,6,1,0,1,0,3,181,7,99,4,4,6,4,0,
2,8,1,0,10,0,2,1059,2,982,0,4,0,0,1,
2,7,1,0,1,0,2,586,2,43,0,4,5,0,1,
2,8,1,0,1,2,1,309,0,270,0,4,8,0,2,
2,9,1,0,1,2,5,682,5,73,1,4,3,1,1,
2,11,1,0,1,2,3,869,0,2994,4,4,8,4,1,
2,11,1,0,1,2,3,827,0,497,4,4,8,4,1,
2,9,1,0,1,3,8,288,0,1077,8,4,7,8,1,
2,11,1,0,1,0,5,455,5,141,6,4,6,6,2,
2,8,1,0,1,6,2,1431,2,59,0,4,8,0,1,
2,7,1,0,1,0,5,239,3,143,0,4,6,0,1,
2,6,1,0,1,2,1,724,3,396,4,4,6,4,0,
2,6,1,0,1,2,3,759,7,450,8,4,0,8,2,
2,8,1,0,1,0,4,656,2,479,4,4,6,4,0,
2,8,1,0,1,2,3,220,0,222,7,4,7,7,0,
2,9,1,0,9,0,4,665,2,65,6,4,6,6,1,
2,9,1,0,10,0,4,629,0,81,0,4,7,0,1,
2,8,1,0,13,0,0,768,5,288,0,4,0,0,2,
2,8,1,0,1,0,2,1135,2,112,3,4,0,3,2,
2,9,1,0,13,0,0,611,8,573,0,4,7,0,2,
2,8,1,0,9,0,2,1368,0,416,6,4,6,6,2,
2,9,1,0,1,0,2,858,5,92,6,4,0,6,0,
2,10,1,0,10,0,2,44,5,1417,6,4,0,6,2,
2,9,1,0,1,0,1,1024,4,299,0,4,6,0,0,
2,9,1,0,4,0,2,477,2,2851,0,4,1,0,2,
2,7,1,0,1,3,3,1230,1,27,1,4,7,1,0,
2,6,1,0,0,0,3,1049,7,741,4,4,6,4,5,
2,8,1,0,1,0,2,740,5,225,3,4,6,3,2,
2,9,1,0,1,0,2,483,2,1735,2,4,0,2,0,
2,8,1,0,1,0,2,936,0,100,6,4,0,6,2,
2,8,1,0,9,0,4,1275,2,262,6,4,8,6,2,
2,8,1,0,1,3,6,155,1,369,1,4,1,1,0,
2,8,1,0,1,0,2,370,5,711,2,4,0,2,1,
2,8,1,0,1,0,2,1351,2,299,0,4,5,0,2,
2,0,1,0,1,3,5,925,1,206,1,4,11,1,3,
2,7,1,0,4,0,7,272,3,310,2,4,7,2,1,
2,9,1,0,1,0,4,234,0,405,2,4,7,2,2,
2,9,1,1,1,0,2,741,5,1517,6,4,0,6,2,
2,9,1,0,10,0,3,36,5,56,4,4,7,4,2,
2,6,1,0,7,0,1,1239,7,59,2,4,0,2,0,
2,8,1,0,1,0,2,544,0,139,0,4,7,0,1,
2,8,1,0,1,2,1,959,2,193,4,4,0,4,5,
2,7,1,0,8,2,2,1276,3,173,4,4,0,4,0,
2,2,1,0,1,2,6,527,1,111,1,4,8,1,2,
2,7,1,0,1,2,3,1090,2,489,4,4,7,4,1,
2,9,1,0,10,0,0,711,0,125,3,4,0,3,0,
2,6,1,0,7,0,1,113,3,390,2,4,0,2,0,
2,7,1,0,1,2,7,1194,3,225,2,4,4,2,2,
2,8,1,0,1,0,7,821,2,408,6,4,7,6,2,
2,6,1,0,1,2,3,676,1,2764,1,4,5,1,0,
2,7,1,0,1,2,1,1091,2,159,2,4,0,2,2,
2,8,1,0,1,0,2,1428,3,59,4,4,4,4,1,
2,6,1,0,1,2,3,595,1,1226,1,4,5,1,0,
2,8,1,0,10,0,4,417,4,736,4,4,6,4,0,
2,3,1,0,1,6,6,1328,1,62,1,4,0,1,2,
2,6,1,0,1,0,3,1401,7,75,4,4,0,4,5,
2,7,1,0,2,0,2,332,2,11,6,4,0,6,2,
2,5,1,0,1,0,3,549,7,469,4,4,8,4,0,
2,10,1,0,8,0,7,1142,4,141,0,4,3,0,2,
2,8,1,0,4,3,6,632,0,812,7,4,4,7,0,
2,7,1,0,1,0,2,784,7,157,2,4,3,2,2,
2,9,1,0,13,0,4,295,5,152,6,4,0,6,6,
2,6,1,0,1,2,1,1301,7,100,2,4,0,2,1,
2,9,1,0,1,0,2,1337,0,714,3,4,7,3,2,
2,9,1,0,1,0,2,1341,2,1029,4,4,8,4,4,
2,7,1,0,1,2,3,737,2,177,5,4,6,5,1,
2,6,1,0,1,0,3,698,6,203,4,4,0,4,0,
2,7,1,0,1,0,6,360,1,1883,1,4,10,1,3,
2,7,1,0,1,0,1,164,3,1032,2,4,0,2,5,
2,10,1,0,6,0,3,973,5,292,4,4,7,4,2,
2,10,1,0,3,0,3,1083,0,830,4,4,8,4,5,
2,7,1,0,0,0,5,428,1,865,1,4,6,1,2,
2,7,1,0,1,6,7,810,3,465,5,4,8,5,0,
2,8,1,0,10,0,4,1052,0,15,6,4,3,6,2,
2,9,1,0,10,0,4,124,2,75,0,4,4,0,2,
2,7,1,0,1,2,3,1278,7,1426,4,4,3,4,3,
2,9,1,0,2,0,2,645,0,890,0,4,0,0,1,
2,9,1,0,1,6,2,249,5,280,4,4,8,4,2,
2,7,1,0,1,0,4,477,3,841,0,4,4,0,1,
2,9,1,0,4,0,2,1394,0,740,0,4,8,0,2,
2,9,1,0,1,0,2,773,0,879,0,4,5,0,0,
2,9,1,0,5,0,3,1362,1,3257,1,4,6,1,1,
2,5,1,0,1,2,6,820,1,819,1,4,3,1,1,
2,8,1,0,1,2,3,706,2,1236,4,4,6,4,0,
2,9,1,0,12,0,3,711,3,72,5,4,7,5,2,
2,8,1,0,1,1,5,1403,0,284,1,4,6,1,1,
2,7,1,0,1,0,2,1056,3,489,0,4,0,0,2,
2,8,1,0,5,0,1,749,2,1368,0,4,5,0,1,
2,8,1,0,1,0,1,262,1,71,1,4,3,1,1,
2,6,1,0,1,2,6,338,1,4,1,4,0,1,2,
2,9,1,0,1,0,2,422,5,831,0,4,0,0,2,
2,8,1,0,13,0,4,173,2,76,6,4,0,6,2,
2,5,1,0,1,2,6,1158,1,248,1,1,10,1,3,
2,8,1,0,1,2,1,1384,7,330,8,4,9,8,3,
2,8,1,0,10,0,4,964,2,246,6,4,8,6,1,
2,8,1,0,1,0,2,1047,0,795,0,4,5,0,2,
2,8,1,0,1,3,1,140,7,66,2,4,7,2,1,
2,6,1,0,1,2,2,523,3,227,5,4,6,5,3,
2,8,1,0,12,0,0,1144,2,481,0,4,8,0,2,
2,8,1,0,1,0,2,814,2,416,0,4,2,0,2,
2,10,1,0,2,0,2,1012,0,894,5,4,0,5,2,
2,8,1,0,1,0,2,1440,2,56,6,4,5,6,2,
2,7,1,0,1,2,7,1294,2,1868,5,4,3,5,2,
2,6,1,1,1,2,1,1296,7,191,2,4,0,2,0,
2,8,1,0,12,0,2,870,0,287,0,4,11,0,2,
2,9,1,0,1,2,2,792,0,205,2,4,8,2,2,
2,8,1,0,1,0,2,414,2,841,4,4,3,4,1,
2,6,1,0,0,2,2,726,7,84,4,4,8,4,2,
2,8,1,0,6,0,2,1103,2,639,0,4,6,0,2,
2,7,1,0,1,0,6,551,2,58,7,4,0,7,1,
2,9,1,0,10,0,0,995,0,192,6,4,6,6,2,
2,6,1,0,2,0,1,580,7,865,1,4,6,1,1,
2,6,1,0,2,0,1,1006,7,932,4,4,7,4,2,
2,5,1,0,1,6,8,1417,3,48,8,4,0,8,1,
2,9,1,0,1,0,5,626,0,172,1,4,10,1,1,
2,1,1,0,1,0,5,91,1,655,1,4,6,1,0,
2,9,1,0,1,0,6,249,1,1317,1,4,10,1,1,
2,9,1,0,1,2,3,546,2,476,4,4,1,4,1,
2,8,1,0,1,0,2,1392,2,182,5,4,7,5,1,
2,6,1,0,1,2,5,1065,3,736,1,4,8,1,1,
2,8,1,0,1,0,2,890,2,355,5,4,7,5,1,
2,7,1,0,9,0,2,651,3,2067,0,4,6,0,0,
2,8,1,0,10,0,2,489,0,510,6,4,0,6,2,
2,7,1,0,12,0,5,763,2,96,1,4,0,1,2,
2,7,1,0,10,0,0,1275,2,222,6,4,6,6,0,
2,9,1,0,1,0,0,300,0,109,3,4,6,3,6,
2,9,1,0,10,0,0,310,0,2559,0,4,3,0,0,
2,9,1,0,1,0,3,349,3,850,4,4,9,4,2,
2,5,1,0,9,0,3,564,6,551,4,4,0,4,6,
2,8,1,0,10,0,4,1269,2,71,4,4,0,4,1,
2,10,1,0,1,0,2,713,2,286,0,4,5,0,2,
2,5,1,0,1,2,1,248,1,294,1,4,0,1,3,
2,8,1,0,10,0,4,415,2,369,6,4,2,6,1,
2,9,1,0,1,0,7,1339,3,2938,4,4,3,4,0,
2,7,1,2,1,0,2,168,3,1440,2,4,7,2,2,
2,9,1,0,1,2,2,835,0,389,0,4,0,0,0,
2,8,1,0,10,0,0,977,2,75,6,4,6,6,0,
2,6,1,0,10,0,2,1344,2,403,6,4,4,6,0,
2,9,1,0,13,0,4,1305,0,190,6,4,0,6,2,
2,9,1,0,1,0,2,1269,0,121,6,4,0,6,2,
2,5,1,0,1,2,6,639,6,734,7,4,10,7,6,
2,7,1,0,1,2,2,1274,3,2516,7,4,7,7,2,
2,12,1,0,1,1,5,357,9,45,1,4,6,1,0,
2,8,1,0,13,0,2,635,0,351,3,4,8,3,2,
2,7,1,0,1,2,2,961,3,206,0,4,6,0,2,
2,3,1,0,4,0,6,364,7,2295,7,4,9,7,6,
2,7,1,0,1,0,0,948,3,421,0,4,5,0,1,
2,7,1,0,13,0,2,4,0,126,0,4,5,0,2,
2,7,1,0,1,0,1,624,3,221,4,4,0,4,1,
2,8,1,0,10,0,0,964,2,397,6,4,0,6,1,
2,9,1,0,13,0,2,421,0,1027,6,4,7,6,2,
2,10,1,1,1,1,5,411,2,285,1,4,3,1,2,
2,9,1,0,1,0,2,833,0,191,0,4,6,0,0,
2,7,1,0,1,1,5,1149,2,1084,1,4,0,1,1,
2,7,1,0,10,0,2,1296,0,72,5,4,0,5,2,
2,7,1,0,10,0,3,1186,0,1088,4,4,6,4,1,
2,10,1,0,1,0,1,1141,0,6,0,4,6,0,0,
2,10,1,0,1,0,1,791,0,6,0,4,6,0,0,
2,9,1,0,10,0,2,592,0,314,6,4,0,6,2,
2,9,1,0,7,0,4,1402,0,731,6,4,7,6,4,
2,9,1,0,10,4,2,1033,0,651,2,4,5,2,0,
2,7,1,0,1,0,4,589,3,268,3,1,8,3,2,
2,7,1,0,1,2,5,280,7,177,1,4,11,1,3,
2,6,1,2,5,0,3,1317,2,3258,4,4,4,4,3,
2,9,1,0,1,0,4,42,0,932,6,4,0,6,1,
2,8,1,2,1,0,2,300,0,347,0,4,0,0,2,
2,9,1,1,1,0,4,975,0,147,6,4,8,6,1,
2,8,1,2,1,0,2,1238,2,2682,4,4,6,4,2,
2,8,1,2,1,0,5,721,2,203,1,4,3,1,2,
2,8,1,0,1,1,5,1190,2,1606,1,4,1,1,1,
2,8,1,0,1,1,5,84,2,3259,1,4,1,1,1,
2,7,1,0,4,0,1,737,3,940,4,2,7,4,2,
2,6,1,0,1,5,1,331,7,182,2,2,0,2,2,
2,7,1,0,1,3,3,371,3,265,4,2,8,4,2,
2,9,1,0,1,0,4,13,0,1362,0,1,3,0,2,
2,7,1,0,1,0,8,1091,3,53,8,2,0,8,1,
2,7,1,0,0,0,2,795,3,585,0,2,8,0,1,
2,8,1,0,1,3,1,338,0,333,0,2,5,0,5,
2,7,1,0,1,2,2,472,2,203,0,2,0,0,2,
2,9,1,0,1,0,2,193,2,93,6,2,6,6,2,
2,6,1,0,1,3,3,551,1,27,1,2,1,1,1,
2,9,1,0,1,0,4,1111,0,2,3,2,0,3,1,
2,8,1,0,1,0,4,395,0,403,6,2,8,6,1,
2,6,1,0,1,2,1,1120,2,911,4,2,4,4,2,
2,6,1,0,1,2,1,1217,2,787,4,2,4,4,2,
2,8,1,0,1,0,1,1111,2,191,2,2,6,2,1,
2,7,1,5,1,2,1,1105,2,336,0,2,4,0,3,
2,4,1,0,1,2,3,1130,6,212,7,2,7,7,1,
2,7,1,0,5,0,4,561,0,1000,0,2,7,0,2,
2,9,1,0,9,0,2,15,2,522,2,2,6,2,2,
2,7,1,0,10,0,3,1428,3,354,4,2,0,4,2,
2,8,1,0,1,2,3,115,0,312,4,2,9,4,2,
2,9,1,0,5,0,3,1207,8,212,2,2,6,2,1,
2,9,1,0,1,0,0,960,2,333,3,2,7,3,5,
2,9,1,0,1,0,0,347,2,434,0,2,8,0,1,
2,9,1,0,13,0,4,944,4,249,6,2,7,6,1,
2,7,1,0,1,0,0,574,3,579,0,2,6,0,1,
2,7,1,0,1,0,0,106,3,221,0,2,6,0,1,
2,8,1,0,1,2,3,459,3,174,4,2,0,4,0,
2,9,1,0,1,0,0,781,2,403,0,1,0,0,2,
2,6,1,0,5,0,8,1079,7,336,8,2,0,8,0,
2,6,1,0,1,3,5,36,1,632,1,1,10,1,5,
2,9,1,0,1,0,2,699,0,743,0,2,6,0,1,
2,9,1,0,1,0,4,609,0,222,0,2,6,0,2,
2,9,1,0,1,0,5,1161,2,31,6,2,0,6,2,
2,9,1,0,1,2,3,18,0,221,7,2,6,7,2,
2,7,1,0,1,5,2,1353,7,130,0,2,6,0,2,
2,6,1,0,1,0,3,1043,7,222,2,2,8,2,2,
2,8,1,0,1,0,1,206,2,816,4,1,4,4,5,
2,9,1,0,7,0,3,68,2,766,4,1,10,4,3,
2,6,1,0,1,0,2,804,7,302,2,2,8,2,2,
2,8,1,0,1,0,2,899,2,216,0,2,8,0,1,
2,7,1,0,1,2,2,344,2,58,4,2,4,4,1,
2,8,1,0,1,0,4,112,3,27,0,2,4,0,1,
2,7,1,0,1,3,3,887,3,287,4,2,7,4,0,
2,6,1,0,1,3,3,497,3,243,2,2,7,2,5,
2,9,1,0,1,2,3,490,0,262,7,2,4,7,1,
2,7,1,0,1,0,2,829,2,38,0,2,6,0,1,
2,8,1,0,1,0,2,385,0,249,2,2,3,2,2,
2,7,1,0,1,0,2,536,3,487,0,2,0,0,2,
2,8,1,0,1,0,2,294,0,132,3,2,6,3,2,
2,8,1,0,1,2,1,585,2,652,2,2,10,2,1,
2,7,1,0,5,0,2,1260,0,1,0,2,6,0,1,
2,7,1,0,1,3,6,822,0,638,7,2,10,7,5,
2,7,1,0,1,0,2,646,3,83,0,2,0,0,6,
2,8,1,0,1,0,7,866,0,247,3,2,8,3,2,
2,9,1,0,1,2,1,740,3,333,2,2,1,2,1,
2,8,1,0,1,0,2,895,2,302,6,2,6,6,2,
2,8,1,0,1,0,7,705,2,96,4,2,0,4,5,
2,8,1,0,4,0,2,915,2,365,2,2,4,2,1,
2,8,1,0,4,0,2,110,2,982,2,2,4,2,1,
2,7,1,0,1,5,2,1261,7,1,2,2,8,2,1,
2,7,1,0,1,0,2,802,3,191,2,2,6,2,2,
2,7,1,0,5,0,2,427,3,216,0,2,0,0,4,
2,8,1,0,1,2,2,826,2,54,0,2,8,0,2,
2,7,1,1,1,0,4,615,3,913,0,2,7,0,2,
2,8,1,0,1,2,2,420,2,285,4,2,6,4,1,
2,7,1,0,1,2,3,189,2,309,4,2,5,4,2,
2,7,1,1,1,0,4,724,3,919,0,2,0,0,2,
2,9,1,0,1,2,6,875,0,766,7,2,8,7,0,
2,7,1,0,9,0,2,873,3,367,0,2,3,0,2,
2,8,1,0,5,0,0,866,2,203,0,2,7,0,0,
2,9,1,0,1,0,2,15,5,215,0,2,7,0,2,
2,7,1,0,1,0,0,916,3,212,0,2,7,0,2,
2,8,1,0,1,0,7,910,2,778,0,2,2,0,2,
2,6,1,0,1,0,1,219,3,579,4,2,6,4,1,
2,8,1,0,1,2,6,411,1,403,1,2,5,1,2,
2,7,1,0,1,0,2,196,3,260,0,2,7,0,2,
2,6,1,0,1,0,3,98,3,112,4,1,6,4,0,
2,9,1,0,1,0,1,1219,5,778,0,2,6,0,0,
2,6,1,0,1,3,6,348,7,854,7,2,6,7,6,
2,8,1,0,0,3,3,686,2,601,4,2,7,4,1,
2,8,1,0,1,0,2,582,2,365,4,2,6,4,2,
2,7,1,0,5,0,6,1178,0,344,1,2,6,1,2,
2,8,1,0,5,0,3,1055,2,701,4,2,7,4,5,
2,8,1,0,1,0,1,609,0,2,2,2,7,2,5,
2,8,1,0,1,0,2,251,0,516,6,2,6,6,1,
2,7,1,0,1,0,1,185,3,265,5,2,6,5,1,
2,8,1,0,1,0,3,838,0,416,4,2,6,4,4,
2,7,1,0,1,0,3,733,3,38,4,2,6,4,5,
2,9,1,0,1,0,4,482,0,3148,6,2,6,6,2,
2,6,1,0,1,0,7,991,2,400,2,2,0,2,2,
2,8,1,0,1,6,2,913,0,459,0,2,0,0,1,
2,7,1,2,1,0,3,1201,3,239,4,2,0,4,2,
2,7,1,0,1,0,2,446,2,8,2,2,6,2,2,
2,10,1,0,1,0,2,745,5,226,6,2,6,6,2,
2,8,1,0,1,2,6,1291,3,302,4,2,8,4,5,
2,5,1,0,1,2,1,1113,7,681,4,2,0,4,2,
2,8,1,0,1,0,2,908,2,400,0,2,3,0,2,
2,8,1,0,1,0,4,1366,2,655,0,1,7,0,3,
2,9,1,0,1,0,7,961,2,262,2,2,6,2,2,
2,9,1,0,1,0,2,113,0,173,0,2,5,0,1,
2,8,1,0,1,2,3,238,7,55,8,2,0,8,2,
2,7,1,0,1,3,2,347,3,1253,6,2,0,6,2,
2,9,1,0,1,0,2,717,0,38,6,2,8,6,2,
2,8,1,2,1,0,2,944,0,226,0,2,8,0,2,
2,8,1,0,1,0,3,540,2,579,2,2,9,2,2,
2,7,1,0,1,2,2,624,3,55,0,2,3,0,1,
2,6,1,0,5,0,3,416,6,247,2,2,7,2,2,
2,5,1,0,1,0,1,994,1,260,1,2,8,1,1,
2,7,1,0,9,0,4,641,2,336,0,2,7,0,6,
2,8,1,0,1,0,1,1056,0,55,2,2,7,2,0,
2,7,1,0,1,0,4,994,3,476,0,2,11,0,2,
2,8,1,0,1,0,4,93,2,403,2,2,8,2,2,
2,6,1,0,1,2,3,418,6,173,4,2,0,4,2,
2,8,1,0,1,0,0,85,0,265,0,2,6,0,2,
2,6,1,0,1,2,1,426,7,212,2,2,7,2,1,
2,7,1,0,7,0,3,20,3,2072,2,2,7,2,0,
2,9,1,0,4,0,4,887,0,588,6,2,6,6,2,
2,8,1,0,1,2,2,944,2,104,2,2,6,2,1,
2,9,1,0,1,6,4,288,0,262,0,2,8,0,1,
2,7,1,0,1,0,2,1179,2,403,0,2,0,0,2,
2,7,1,0,5,5,3,690,3,280,5,2,5,5,2,
2,7,1,0,1,0,1,652,3,2,0,2,2,0,2,
2,8,1,0,1,3,2,91,2,247,2,2,5,2,2,
2,9,1,0,1,0,2,507,0,94,6,2,8,6,2,
2,9,1,0,1,2,2,1215,0,71,4,2,6,4,1,
2,6,1,0,9,1,5,816,7,403,1,1,10,1,3,
2,8,1,0,1,0,2,206,2,50,6,2,6,6,2,
