tableid,timeline,agg,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,
1,2,37,1,1,2,0,1377,1,2311,3,1403,2,1631,1,276,0,
1,1,29,1,4,4,2,1651,0,277,0,2100,1,225,4,496,1,
1,1,15,1,1,0,2,1651,3,1579,0,284,1,1862,5,806,2,
1,0,22,0,0,4,0,1736,0,2014,3,63,3,469,4,14,2,
1,0,12,0,1,4,3,440,3,2109,0,552,2,1278,6,865,1,
1,2,2,1,1,2,0,29,2,278,0,1235,4,92,4,792,3,
1,2,11,1,0,3,0,29,2,1026,0,1403,4,2299,5,504,0,
1,1,20,1,4,4,0,29,2,501,0,1548,4,824,4,423,1,
1,1,37,1,4,2,0,29,2,915,0,1817,4,92,3,927,2,
1,1,11,1,0,0,0,29,0,2377,0,2304,4,1225,0,409,5,
1,0,49,0,3,3,3,2066,2,1679,4,1113,0,1282,5,189,1,
1,0,6,0,2,3,3,2066,3,1299,4,62,0,2170,5,984,3,
1,0,18,0,1,1,3,2066,0,586,4,620,0,345,0,794,2,
1,0,3,0,1,3,2,1195,1,948,3,352,2,1634,1,360,2,
1,0,46,0,0,3,2,1195,0,340,3,2225,2,1394,3,178,1,
1,1,19,1,4,1,1,1273,1,2423,3,1562,0,1840,5,572,2,
1,2,9,1,1,1,1,1273,2,2121,3,423,0,514,5,300,3,
1,2,41,1,4,4,1,1273,3,1660,3,1563,0,274,5,602,4,
1,1,6,1,1,2,1,1273,2,1871,3,536,0,2280,6,458,1,
1,1,23,1,1,2,1,1273,3,8,3,14,0,74,6,538,5,
1,2,8,1,1,2,1,1273,1,1768,3,730,0,75,0,651,0,
1,0,21,0,3,4,1,1780,3,1646,0,1080,0,597,5,28,2,
1,0,1,0,4,4,2,2014,3,2393,0,676,1,2131,6,813,0,
1,0,43,0,4,1,2,2014,3,1533,0,1128,1,1945,2,814,3,
1,0,38,0,2,0,2,2014,2,305,0,1480,1,1475,3,290,6,
1,0,20,0,0,2,2,2014,2,981,0,1473,1,1465,5,295,1,
1,0,29,0,0,0,2,2014,1,306,0,315,1,558,3,683,5,
1,0,16,0,4,4,2,2014,1,777,0,532,1,1898,5,972,2,
1,0,5,0,2,3,2,2014,1,1420,0,2289,1,1022,4,708,4,
1,1,48,1,4,4,1,1589,2,150,1,183,1,1727,3,779,0,
1,1,24,1,0,4,1,1589,0,11,1,1322,1,2394,2,734,4,
1,2,10,1,1,3,1,1589,2,2444,1,1758,1,52,6,984,5,
1,2,47,1,1,2,1,1589,3,1217,1,14,1,51,4,206,2,
1,1,18,1,1,4,1,1589,1,1768,1,185,1,197,6,781,3,
1,1,6,1,0,3,1,1589,1,2444,1,12,1,1520,1,562,1,
1,2,4,1,0,4,2,168,0,2068,0,566,0,1379,3,932,2,
1,0,35,0,4,1,1,2231,1,2249,0,1334,2,755,4,794,2,
1,0,15,0,1,0,1,2231,3,983,0,350,2,937,0,992,1,
1,0,8,0,2,2,3,1026,2,1092,3,1827,0,1351,6,406,1,
1,0,20,0,1,3,3,1026,3,2096,3,336,0,1821,0,178,3,
1,0,3,0,1,2,3,1026,1,616,3,2059,0,1722,0,859,2,
1,0,40,0,0,1,3,1026,3,614,3,870,0,1930,3,880,0,
1,0,7,0,0,1,3,1726,0,1945,4,1924,3,687,5,149,6,
1,0,24,0,1,4,3,1726,3,683,4,482,3,265,5,1094,3,
1,0,34,0,4,4,3,1726,0,1806,4,2160,3,322,2,452,4,
1,0,22,0,0,0,3,1726,1,621,4,347,3,1743,6,331,5,
1,0,45,0,2,1,3,1726,1,1062,4,1171,3,1108,3,56,1,
1,0,2,0,1,3,3,1726,0,1243,4,346,3,768,2,414,2,
1,0,43,0,4,0,3,1726,0,333,4,233,3,767,4,822,0,
1,2,1,1,1,3,1,1202,3,1213,1,596,3,1492,2,13,1,
1,1,4,1,4,2,1,1202,2,2385,1,1337,3,922,2,36,2,
1,2,26,1,0,1,1,1837,2,1049,2,582,0,1579,0,368,3,
1,2,47,1,2,0,1,1837,0,212,2,1977,0,1016,3,77,2,
1,2,2,1,4,4,1,1837,1,1901,2,2329,0,2124,1,729,1,
1,0,38,0,0,1,2,1207,0,806,0,756,3,898,5,30,2,
1,0,44,0,2,0,2,1207,1,1940,0,193,3,1419,4,102,3,
1,0,3,0,3,4,2,1207,0,906,0,1346,3,750,3,637,1,
1,2,45,1,0,0,4,1820,0,1544,4,412,0,452,3,577,2,
1,1,40,1,0,0,4,1820,0,452,4,281,0,415,0,597,1,
1,1,27,1,2,2,3,814,3,381,1,47,2,1000,0,205,3,
1,2,21,1,3,0,3,814,1,743,1,1523,2,104,0,748,1,
1,2,9,1,4,1,3,814,2,246,1,1606,2,105,0,242,2,
1,0,25,0,0,2,4,198,2,1332,3,1111,1,1282,2,726,5,
1,0,11,0,1,2,4,198,3,1983,3,975,1,320,4,658,3,
1,0,23,0,4,2,4,198,3,622,3,592,1,1678,5,988,1,
1,0,50,0,1,0,4,198,0,1062,3,1132,1,2106,2,976,4,
1,0,9,0,0,3,4,198,0,334,3,1081,1,769,0,507,2,
1,0,49,0,1,3,4,198,0,1062,3,320,1,2238,6,321,0,
1,0,20,0,3,0,0,1655,0,1175,4,625,1,1377,4,541,2,
1,1,22,1,4,0,2,2040,0,379,1,814,4,802,0,585,2,
1,2,13,1,1,4,2,2040,3,1720,1,388,4,46,4,789,3,
1,2,28,1,1,2,2,2040,2,1383,1,1029,4,165,3,773,1,
1,0,23,0,4,0,2,1371,0,2264,2,1575,0,1232,1,787,3,
1,0,1,0,3,4,2,1371,0,842,2,2081,0,2371,5,877,1,
1,0,43,0,4,3,0,1191,2,454,1,223,0,765,3,350,2,
1,0,24,0,1,1,0,1191,2,1933,1,839,0,1741,1,74,1,
1,0,8,0,2,2,4,26,1,733,2,1984,2,89,3,611,1,
1,0,13,0,4,4,4,26,0,1954,2,530,2,1470,3,775,3,
1,0,14,0,1,3,4,26,3,1996,2,1594,2,2077,3,743,0,
1,0,30,0,4,2,4,26,3,1954,2,1955,2,90,2,150,2,
1,0,10,0,1,3,3,1619,3,1215,3,650,4,878,0,858,3,
1,0,30,0,1,0,3,1619,2,6,3,133,4,1979,6,8,0,
1,0,12,0,4,1,3,1619,3,322,3,975,4,1775,0,499,2,
1,0,50,0,2,4,3,1619,1,1787,3,8,4,966,6,333,1,
1,2,39,1,4,2,3,2092,0,231,3,241,2,2256,5,1034,4,
1,2,33,1,2,0,3,2092,0,1265,3,2272,2,2153,1,792,2,
1,2,17,1,1,4,3,2092,2,815,3,235,2,1999,1,214,6,
1,1,27,1,0,4,3,2092,2,1467,3,238,2,824,2,23,0,
1,1,3,1,4,3,3,2092,3,610,3,2406,2,1630,2,297,5,
1,2,28,1,1,0,3,2092,0,1558,3,608,2,822,1,960,1,
1,1,50,1,2,0,3,2092,2,2018,3,2343,2,885,2,788,3,
1,1,8,1,1,4,3,1828,2,2389,0,2217,0,1492,5,1094,3,
1,2,9,1,3,0,3,1828,3,433,0,477,0,1492,4,699,2,
1,2,42,1,1,3,3,1828,0,2006,0,631,0,604,3,360,1,
1,0,29,0,2,1,3,1609,1,31,0,415,1,1712,2,300,2,
1,0,12,0,3,1,3,1609,3,1890,0,2093,1,899,6,44,4,
1,0,14,0,4,0,3,1609,1,690,0,428,1,903,5,294,5,
1,0,17,0,3,1,3,1609,0,2350,0,380,1,1489,1,636,6,
1,0,43,0,4,2,3,1609,3,1893,0,1854,1,1760,4,177,0,
1,0,49,0,1,4,3,1609,0,2341,0,427,1,1965,1,109,1,
1,0,50,0,1,2,3,1609,3,1105,0,38,1,1487,6,923,3,
1,1,9,1,4,2,4,2101,1,1564,4,277,3,2321,4,1047,5,
1,1,13,1,4,3,4,2101,1,1981,4,1668,3,2408,0,306,4,
1,1,36,1,4,1,4,2101,3,384,4,537,3,2280,5,1082,0,
1,1,31,1,0,1,4,2101,2,2168,4,2056,3,14,6,1011,3,
1,2,27,1,1,2,4,2101,0,1886,4,160,3,344,5,758,1,
1,2,41,1,4,4,4,2101,0,2177,4,277,3,2337,1,681,2,
1,2,42,1,4,0,0,1620,2,385,3,537,3,2356,6,181,2,
1,0,29,0,0,0,2,1399,3,602,2,1199,0,1464,6,656,3,
1,0,6,0,1,2,2,1399,2,1108,2,2349,0,2308,1,1010,2,
1,0,33,0,3,1,2,1399,0,776,2,1712,0,984,2,7,0,
1,0,31,0,1,2,2,1399,1,673,2,979,0,478,6,164,1,
1,1,38,1,4,0,4,110,0,1424,0,236,1,1746,3,102,1,
1,2,40,1,2,4,4,110,2,1467,0,123,1,402,3,746,0,
1,2,19,1,1,0,4,110,3,587,0,836,1,1033,5,642,3,
1,2,10,1,1,2,4,110,3,1369,0,2106,1,234,2,501,2,
1,0,41,0,2,0,3,822,0,1193,4,989,1,979,5,970,2,
1,0,22,0,0,0,3,822,2,422,4,990,1,1079,2,900,1,
1,0,13,0,4,2,3,822,1,1324,4,999,1,1079,0,38,3,
1,0,27,0,2,4,3,822,0,2310,4,424,1,2132,6,120,4,
1,0,22,0,1,2,3,822,2,1654,4,152,1,2167,1,475,0,
1,0,45,0,3,3,3,822,2,342,4,354,1,2028,5,769,5,
1,2,39,1,2,2,1,2175,0,228,0,1176,4,1164,5,679,2,
1,0,5,0,0,3,0,409,0,2108,3,2000,3,1809,3,556,0,
1,0,36,0,0,3,0,409,2,708,3,1672,3,2264,3,957,2,
1,0,4,0,3,1,0,409,3,1101,3,1156,3,710,4,488,3,
1,0,20,0,3,1,0,409,0,997,3,1655,3,1149,5,388,1,
1,0,37,0,0,1,0,409,1,1859,3,2052,3,1115,3,802,5,
1,0,7,0,0,1,0,409,0,1156,3,1837,3,695,4,193,4,
1,0,24,0,4,3,3,843,2,523,4,1071,4,931,0,988,2,
1,0,28,0,0,1,1,2097,1,953,2,328,3,1182,0,1044,3,
1,0,30,0,2,4,1,2097,0,521,2,1332,3,997,2,62,1,
1,0,34,0,1,0,1,2097,1,812,2,1200,3,400,4,907,0,
1,0,45,0,3,3,1,2097,3,851,2,545,3,2090,5,1033,4,
1,0,37,0,2,2,1,2097,1,1065,2,2334,3,2168,1,393,2,
1,0,47,0,4,1,1,2097,2,521,2,982,3,271,5,741,6,
1,0,10,0,1,0,1,2097,1,2066,2,874,3,2287,0,791,5,
1,2,23,1,2,0,2,1004,1,243,1,1281,2,1837,2,788,2,
1,2,42,1,3,4,2,1004,0,1997,1,229,2,1667,5,666,3,
1,1,5,1,0,4,2,1004,3,1012,1,2129,2,1430,2,553,0,
1,1,15,1,1,0,2,1004,1,213,1,2190,2,1384,0,561,1,
1,0,44,0,3,2,1,150,0,1175,4,827,2,1826,6,304,2,
1,0,46,0,3,3,1,150,3,966,4,212,2,209,6,369,1,
1,0,31,0,2,1,1,150,0,1546,4,156,2,1957,3,238,3,
1,0,23,0,0,3,1,896,0,335,0,2076,1,101,5,735,0,
1,0,13,0,4,4,1,896,0,1220,0,2405,1,2198,2,54,3,
1,0,25,0,1,1,1,896,0,1670,0,666,1,597,2,764,2,
1,0,40,0,0,4,1,896,2,459,0,61,1,1970,6,22,1,
1,1,21,1,3,1,1,601,1,177,3,1236,0,476,6,485,1,
1,1,25,1,4,2,1,601,3,1950,3,1466,0,1725,6,890,2,
1,0,46,0,0,4,2,2232,2,1222,1,1133,1,2106,4,650,4,
1,0,40,0,1,1,2,2232,0,1589,1,346,1,1071,3,1007,3,
1,0,20,0,4,1,2,2232,0,1111,1,1210,1,2380,3,56,2,
1,0,2,0,3,1,2,2232,0,434,1,1159,1,2001,0,292,0,
1,0,2,0,2,0,2,2232,1,1646,1,310,1,1596,1,503,5,
1,0,38,0,0,2,2,2232,0,1814,1,104,1,2334,3,107,1,
1,0,4,0,0,1,3,553,1,780,0,1441,2,1212,3,58,1,
1,0,6,0,4,0,3,553,0,337,0,355,2,1637,1,516,2,
1,0,47,0,2,1,4,582,3,1547,0,272,3,347,2,1011,0,
1,0,32,0,1,4,4,582,2,747,0,557,3,146,0,357,2,
1,0,37,0,4,1,4,582,2,799,0,45,3,1183,6,746,1,
1,0,9,0,0,3,4,582,2,260,0,1709,3,978,5,130,3,
1,2,10,1,1,3,4,133,1,618,0,1267,3,12,1,616,2,
1,2,39,1,2,0,4,133,3,1083,0,882,3,1254,5,818,1,
1,0,21,0,2,0,0,844,0,1330,0,628,1,244,6,651,1,
1,0,10,0,3,1,0,844,3,1798,0,1910,1,1741,6,1003,2,
1,0,7,0,2,2,0,844,2,232,0,1073,1,1892,1,738,3,
1,0,39,0,2,2,3,317,1,1121,3,874,4,153,5,313,3,
1,0,40,0,1,1,3,317,2,1384,3,193,4,2105,2,886,2,
1,0,16,0,4,0,3,317,0,1001,3,827,4,42,3,408,4,
1,0,42,0,0,2,3,317,1,844,3,1560,4,2194,2,760,5,
1,0,37,0,3,2,3,317,0,1530,3,1496,4,1870,5,402,0,
1,0,46,0,0,0,3,317,2,1818,3,2145,4,1548,5,909,1,
1,0,44,0,2,1,4,1743,2,1096,2,1717,3,828,1,469,1,
1,0,32,0,1,3,4,1743,0,586,2,1618,3,323,4,724,5,
1,0,29,0,2,0,4,1743,1,586,2,684,3,1107,3,944,4,
1,0,20,0,1,1,4,1743,2,313,2,1438,3,332,0,114,3,
1,0,29,0,1,0,4,1743,3,312,2,1263,3,657,5,308,0,
1,0,9,0,3,4,4,1743,2,622,2,466,3,474,1,789,6,
1,0,11,0,4,2,4,1743,3,622,2,322,3,2391,6,671,2,
1,1,47,1,3,0,3,1307,0,1296,0,2384,3,727,0,748,0,
1,1,29,1,1,3,3,1307,2,1525,0,1782,3,204,1,465,3,
1,2,16,1,1,4,3,1307,2,726,0,2413,3,1713,1,357,5,
1,2,6,1,1,4,3,1307,3,1171,0,342,3,1655,6,140,6,
1,1,40,1,1,4,3,1307,1,848,0,1293,3,80,4,0,4,
1,2,31,1,2,3,3,1307,0,205,0,1960,3,1849,4,198,1,
1,2,12,1,1,0,3,1307,1,1739,0,1987,3,205,6,244,2,
1,0,25,0,2,2,2,606,1,750,1,1488,0,1925,1,854,3,
1,0,1,0,1,2,2,606,3,1489,1,1079,0,1131,0,558,0,
1,0,9,0,4,3,2,606,1,365,1,1767,0,1577,4,198,2,
1,0,27,0,1,0,2,606,2,402,1,1745,0,1418,0,522,1,
1,1,45,1,4,1,0,1856,3,2281,4,732,4,867,0,56,2,
1,2,31,1,4,2,1,1550,2,1795,4,1420,1,2294,4,868,2,
1,2,10,1,2,4,1,1550,1,565,4,1967,1,1999,2,882,1,
1,0,9,0,0,3,2,1285,0,1102,2,249,1,39,1,491,6,
1,0,29,0,2,1,2,1285,2,1996,2,1138,1,1867,2,1081,5,
1,0,19,0,2,2,2,1285,1,256,2,840,1,34,4,527,0,
1,0,33,0,0,4,2,1285,3,33,2,1189,1,90,6,209,4,
1,0,25,0,3,3,2,1285,3,374,2,1945,1,1354,5,142,3,
1,0,11,0,1,4,2,1285,0,733,2,38,1,1470,0,183,2,
1,0,15,0,4,1,2,1285,3,1449,2,771,1,901,3,250,1,
1,0,32,0,1,2,3,728,2,1884,2,2083,2,1932,5,817,3,
1,0,11,0,4,1,3,728,1,1458,2,768,2,748,5,863,5,
1,0,16,0,1,2,3,728,1,1586,2,764,2,1932,3,1058,1,
1,0,46,0,4,2,3,728,0,2078,2,1216,2,810,3,218,2,
1,0,22,0,1,4,3,728,0,1807,2,2024,2,762,4,386,0,
1,0,40,0,0,1,1,2233,2,1781,4,1526,4,2121,5,388,2,
1,0,16,0,1,1,1,2233,1,2189,4,205,4,262,2,1069,1,
1,0,8,0,4,1,1,2233,3,455,4,642,4,56,6,33,3,
1,2,28,1,3,0,4,1117,2,1624,3,1181,0,886,0,703,5,
1,2,21,1,0,0,4,1117,1,404,3,1403,0,1620,4,81,2,
1,2,41,1,4,0,4,1117,1,224,3,401,0,2125,0,211,3,
1,1,26,1,0,2,4,1117,0,2019,3,890,0,813,2,565,4,
1,2,28,1,2,4,4,1117,3,404,3,1292,0,2017,4,681,0,
1,1,32,1,2,0,4,1117,3,2190,3,1050,0,1032,5,900,1,
1,1,49,1,2,4,4,1117,2,1624,3,1504,0,237,5,755,6,
1,0,39,0,2,1,4,1577,1,2109,4,362,3,358,0,168,1,
1,0,33,0,4,3,1,2234,2,647,0,1452,1,376,2,881,0,
1,0,15,0,3,3,1,2234,0,1929,0,389,1,1831,4,118,2,
1,0,49,0,1,1,1,2234,2,2405,0,1979,1,1171,3,735,3,
1,0,30,0,0,4,1,2234,3,2106,0,375,1,313,0,466,1,
1,0,29,0,4,1,0,1205,1,2070,1,2346,1,2359,4,1013,3,
1,0,19,0,1,2,0,1205,0,161,1,1003,1,1465,0,680,2,
1,0,44,0,2,0,0,1205,1,2162,1,1512,1,611,6,993,1,
1,0,39,0,0,3,1,2235,0,2117,1,674,1,1262,5,451,2,
1,0,21,0,1,4,1,2235,3,1462,1,1714,1,1370,5,571,0,
1,0,4,0,4,1,1,2235,1,313,1,232,1,229,4,267,4,
1,0,46,0,4,1,1,2235,3,220,1,973,1,1991,1,66,3,
1,0,40,0,4,3,1,2235,1,7,1,336,1,678,2,820,5,
1,0,26,0,2,0,1,2235,3,1299,1,2096,1,657,6,731,1,
1,0,6,0,2,0,2,303,0,414,3,1263,1,687,5,625,0,
1,0,35,0,1,3,2,303,2,220,3,780,1,1483,2,279,2,
1,0,4,0,4,1,2,303,0,220,3,1556,1,1321,4,750,5,
1,0,6,0,0,4,2,303,3,2235,3,1877,1,1573,3,131,3,
1,0,20,0,1,0,2,303,0,606,3,116,1,114,5,134,1,
1,1,4,1,3,2,1,2236,2,2132,0,575,3,2332,3,659,1,
1,1,32,1,4,0,1,2236,2,280,0,1317,3,2363,6,312,2,
1,0,22,0,0,3,0,540,0,1798,1,94,4,1760,4,50,2,
1,0,47,0,2,3,0,540,0,643,1,1909,4,1118,2,332,1,
1,0,32,0,4,0,3,989,3,668,4,519,1,2306,2,565,1,
1,0,13,0,2,4,3,989,1,667,4,611,1,526,3,309,0,
1,0,33,0,3,2,3,989,2,1238,4,606,1,626,6,123,3,
1,0,23,0,2,3,3,989,3,1778,4,417,1,479,0,229,2,
1,1,18,1,4,1,3,639,3,1225,2,2377,2,202,2,728,1,
1,1,43,1,2,0,3,639,0,577,2,1687,2,2112,2,731,2,
1,2,19,1,4,4,0,2237,3,807,2,2159,1,436,4,564,3,
1,2,22,1,1,0,0,2237,1,226,2,1935,1,1828,3,1,1,
1,2,14,1,0,1,0,2237,2,1468,2,2159,1,1164,4,1054,2,
1,0,37,0,0,0,0,249,1,1954,3,95,2,2134,2,52,5,
1,0,48,0,3,4,0,249,1,509,3,92,2,761,4,101,4,
1,0,50,0,0,2,0,249,0,524,3,1910,2,1629,0,251,2,
1,0,39,0,2,2,0,249,2,251,3,92,2,1671,3,89,1,
1,0,23,0,2,0,0,249,0,1954,3,1491,2,55,6,945,0,
1,0,28,0,2,0,0,249,3,1891,3,1855,2,39,6,1060,3,
1,1,1,1,4,4,3,1654,3,358,1,192,4,93,0,740,3,
1,2,37,1,1,3,3,1654,3,857,1,184,4,1316,5,909,2,
1,1,25,1,0,1,3,1654,1,1457,1,1204,4,1198,3,800,0,
1,2,49,1,0,2,3,1654,1,1847,1,1504,4,586,0,668,1,
1,0,30,0,2,2,2,520,3,1793,2,759,2,973,2,21,2,
1,0,21,0,2,0,2,520,0,972,2,558,2,1706,4,993,3,
1,0,32,0,0,1,2,520,0,259,2,1115,2,1111,0,546,0,
1,0,43,0,4,1,2,520,0,141,2,1603,2,1193,6,387,5,
1,0,24,0,3,4,2,520,0,38,2,820,2,809,1,231,1,
1,0,36,0,0,3,2,1583,2,935,0,397,3,1795,3,361,0,
1,0,15,0,1,0,2,1583,3,1344,0,1560,3,633,0,239,5,
1,0,5,0,1,4,2,1583,3,315,0,2085,3,1582,3,977,2,
1,0,9,0,0,3,2,1583,2,315,0,830,3,400,6,774,1,
1,0,18,0,1,3,2,1583,2,541,0,1375,3,852,3,1044,3,
1,0,50,0,1,0,1,1647,2,1281,2,799,3,2132,1,143,2,
1,0,25,0,4,4,3,839,3,528,3,794,3,140,4,320,2,
1,0,43,0,2,3,1,1019,1,2007,1,2085,0,564,5,5,1,
1,0,26,0,1,0,1,1019,2,1970,1,940,0,1825,6,259,2,
1,0,21,0,1,2,2,370,1,450,1,767,4,1924,0,200,5,
1,0,2,0,3,0,2,370,0,1065,1,2305,4,1376,4,495,2,
1,0,47,0,0,3,2,370,2,1509,1,868,4,1796,0,1023,1,
1,0,24,0,3,2,2,370,0,197,1,1158,4,1361,5,906,0,
1,0,42,0,2,3,2,370,0,977,1,1833,4,2144,2,552,3,
1,0,19,0,0,4,2,370,3,851,1,2083,4,1789,3,70,4,
1,0,22,0,0,1,4,1499,0,2047,0,1638,4,660,1,157,2,
1,0,16,0,0,3,4,1499,1,615,0,248,4,1045,5,725,1,
1,0,14,0,1,1,4,1499,1,2039,0,614,4,663,5,892,3,
1,0,15,0,4,4,4,1499,3,932,0,2359,4,1806,2,418,0,
1,0,12,0,0,4,4,1499,1,1465,0,1013,4,1119,2,303,5,
1,1,28,1,4,3,2,721,1,1705,1,1096,3,15,4,445,2,
1,1,45,1,0,0,2,721,1,13,1,1705,3,2081,1,426,3,
1,1,46,1,4,2,2,721,3,13,1,101,3,1316,3,662,0,
1,2,38,1,0,3,2,721,3,2121,1,1905,3,74,1,176,1,
1,1,44,1,1,3,0,1795,0,1209,0,705,0,1388,0,820,2,
1,1,13,1,3,1,0,2183,1,807,0,369,1,368,4,886,2,
1,1,49,1,1,2,0,2183,1,2265,0,1583,1,239,2,1070,0,
1,1,14,1,3,0,0,2183,1,587,0,367,1,2363,0,499,5,
1,1,24,1,4,1,0,2183,0,2018,0,1045,1,1036,3,279,3,
1,2,36,1,3,1,0,2183,2,1369,0,835,1,1937,3,784,4,
1,2,37,1,4,2,0,2183,3,226,0,430,1,2158,3,67,1,
1,0,7,0,1,3,1,1029,1,52,3,654,0,461,5,362,3,
1,0,10,0,2,3,1,1029,3,2172,3,96,0,220,1,857,2,
1,0,12,0,4,2,1,1029,2,86,3,202,0,462,3,172,5,
1,0,26,0,3,2,1,1029,1,393,3,440,0,448,4,848,0,
1,0,6,0,2,4,1,1029,0,393,3,442,0,384,6,1035,1,
1,2,19,1,4,1,0,686,0,2132,1,1319,0,1200,6,839,2,
1,1,11,1,0,4,0,686,3,361,1,236,0,236,5,619,3,
1,2,21,1,2,4,0,686,0,278,1,291,0,235,5,253,0,
1,2,23,1,0,2,0,686,0,500,1,1504,0,1451,5,632,1,
1,0,5,0,2,4,2,2152,1,387,2,1672,4,1553,3,615,1,
1,0,38,0,1,4,2,2152,1,387,2,172,4,2074,5,418,2,
1,1,29,1,3,1,3,1842,0,2416,3,1067,4,2053,2,1062,0,
1,1,31,1,4,4,3,1842,0,1633,3,1408,4,2185,4,410,2,
1,1,44,1,0,2,3,1842,3,1549,3,1293,4,1287,5,399,1,
1,2,13,1,0,3,3,1842,2,2356,3,1271,4,1846,1,831,3,
1,2,12,1,2,3,3,1842,1,486,3,1293,4,28,5,990,5,
1,0,16,0,1,3,3,945,3,300,4,174,1,394,1,807,2,
1,0,46,0,1,0,3,945,3,995,4,2192,1,1329,0,892,1,
1,2,21,1,4,2,3,278,0,824,1,113,1,330,1,662,5,
1,1,6,1,4,2,3,278,0,1808,1,1148,1,1296,2,277,4,
1,1,34,1,2,3,3,278,2,1271,1,1464,1,700,1,168,3,
1,3,47,1,2,2,3,278,1,970,1,1720,1,1638,6,825,1,
1,3,18,1,1,3,3,278,0,1664,1,715,1,1322,0,77,6,
1,1,48,1,4,4,3,278,0,898,1,88,1,133,1,100,2,
1,1,4,1,1,1,3,278,0,1752,1,340,1,717,1,12,0,
1,0,48,0,3,3,4,1080,2,1140,1,2193,4,1248,0,163,5,
1,0,40,0,1,2,4,1080,2,1247,1,2257,4,2249,1,276,3,
1,0,6,0,2,3,4,1080,1,1833,1,106,4,445,5,885,0,
1,0,10,0,1,4,4,1080,1,2185,1,1209,4,2283,6,36,1,
1,0,14,0,0,0,4,1080,0,1587,1,1847,4,1246,3,266,2,
1,2,14,1,1,3,2,187,2,1584,3,1912,2,646,6,858,4,
1,1,9,1,1,1,2,187,2,1785,3,1689,2,1995,6,779,0,
1,1,38,1,0,1,2,187,0,703,3,2310,2,610,4,521,1,
1,1,27,1,3,1,2,187,2,2267,3,1912,2,2352,6,211,2,
1,2,37,1,0,1,2,187,2,480,3,852,2,1051,0,937,5,
1,1,17,1,3,4,2,187,2,702,3,635,2,2441,6,802,3,
1,2,3,1,0,4,0,951,3,2124,2,1306,1,2278,4,233,2,
1,2,33,1,2,0,0,951,2,2299,2,128,1,1512,2,871,3,
1,1,49,1,3,2,0,951,0,443,2,1336,1,1066,0,662,1,
1,2,47,1,4,2,0,951,3,2119,2,732,1,2143,0,572,0,
1,0,7,0,3,2,1,2214,3,1754,1,920,4,56,0,679,1,
1,0,39,0,0,1,1,2214,2,36,1,920,4,537,4,1084,5,
1,0,45,0,1,0,1,2214,1,2056,1,1955,4,1710,0,86,0,
1,0,29,0,1,2,1,2214,2,83,1,2243,4,2409,1,461,4,
1,0,50,0,1,1,1,2214,3,691,1,772,4,2078,3,588,2,
1,0,3,0,4,0,1,2214,3,1102,1,427,4,264,6,208,3,
1,0,9,0,2,0,1,2199,1,506,2,2195,1,614,3,1002,1,
1,0,33,0,4,1,1,2199,2,2205,2,364,1,2442,3,370,0,
1,0,17,0,4,0,2,151,2,2217,4,1342,4,1820,3,780,2,
1,0,6,0,1,1,3,1080,1,1597,4,1625,3,1952,3,150,1,
1,0,10,0,3,4,3,1080,2,1831,4,1242,3,145,2,719,3,
1,0,29,0,3,4,3,1080,0,299,4,2193,3,1115,3,93,2,
1,2,6,1,1,1,0,1148,2,1213,3,548,3,441,5,885,5,
1,1,24,1,3,0,0,1148,0,1311,3,1304,3,1231,5,947,1,
1,2,19,1,0,3,0,1148,1,1716,3,279,3,454,1,361,0,
1,1,8,1,0,0,0,1148,0,1714,3,1890,3,2053,6,646,3,
1,2,6,1,0,3,0,1148,1,471,3,1683,3,129,4,139,2,
1,1,10,1,0,4,0,888,0,1074,3,1164,2,649,5,303,2,
1,0,23,0,1,1,3,712,1,340,2,424,2,505,1,586,1,
1,0,42,0,2,0,3,712,0,340,2,965,2,2221,6,707,3,
1,0,33,0,4,4,3,712,1,1324,2,2135,2,430,5,888,2,
1,0,32,0,2,1,3,712,1,260,2,1117,2,1843,4,536,5,
1,0,18,0,4,3,3,712,1,948,2,152,2,552,0,711,0,
1,1,14,1,1,3,1,1127,0,1919,2,230,3,2320,5,436,2,
1,1,20,1,3,0,1,1127,3,1253,2,2266,3,227,1,125,3,
1,2,50,1,4,1,1,1127,0,172,2,485,3,1693,0,242,1,
1,0,12,0,3,1,2,72,2,1367,1,522,2,1127,5,886,5,
1,0,7,0,1,3,2,72,1,1297,1,1873,2,139,4,360,0,
1,0,31,0,3,0,2,72,3,1531,1,2257,2,1257,1,143,3,
1,0,16,0,0,4,2,72,1,2437,1,2077,2,708,6,452,2,
1,0,38,0,0,2,2,72,0,96,1,1255,2,2111,5,680,4,
1,0,37,0,0,0,2,72,3,1897,1,2052,2,528,1,386,1,
1,2,42,1,2,1,0,2020,2,2224,3,929,3,1718,4,897,1,
1,1,5,1,0,3,0,2020,1,2224,3,1355,3,1566,5,333,0,
1,2,31,1,3,2,0,2020,3,1916,3,412,3,1342,0,121,3,
1,1,49,1,2,4,0,2020,2,1906,3,132,3,1720,3,736,2,
1,1,16,1,0,1,0,2020,1,2213,3,1228,3,906,0,910,5,
1,1,28,1,4,0,0,2020,1,1916,3,1948,3,1302,5,132,4,
1,2,41,1,1,1,2,1265,3,2049,2,1571,0,1786,4,252,3,
